structure_name,cell_density
GRN,48.33437570064785
ISN,0.0
PPY,176.58651951123375
AMBv,162.64294790343075
AMBd,416.39557579700715
IRN,118.25780906291244
PRP,216.63442940038684
NR,0.0
LIN,352.32168501675443
LRNm,34.320536258379036
LRNp,370.4775687409552
MARN,62.11053223005415
ICB,68.90982503364738
MDRNd,1371.6421868882687
MDRNv,47.11800975490046
ACVII,0.0
VI,0.0
VII,82.89552195363324
MV,261.7317535884311
LAV,258.7352006930407
SUV,352.1674942960676
SPIV,354.7172932952806
x,86.3697705802969
XII,86.43062650460925
y,43.86566141192598
IO,71.85003394078639
DMX,161.17899449678202
PARN,168.92699227056403
PAS,1904.7619047619046
PGRNd,8.96798150353815
PGRNl,175.08141807015912
RM,14.746543778801843
RO,25.039123630672925
RPA,36.90888119953864
AP,283.1023296962548
SPVC,746.4019851116625
SPVI,376.2154449794899
SPVO,113.82836816362828
Pa5,467.76899113347713
VCO,121.21426674926985
DCO,217.16637926239082
NTB,129.35826174835776
NTS,753.2491679526988
GR,0.0
CU,3858.810993206944
ECU,7975.866461084669
PRNr,56.545109967559405
LC,0.0
LDT,4.645423531973579
RPO,42.666666666666664
SLC,39.53057442865967
SLD,0.0
NI,29.47950253339475
CS,24.67295484335244
SOCm,75.23684392503976
SOCl,135.5989660578838
POR,143.79903495524695
NLL,605.1487335219822
PSV,40.771655858475306
KF,90.35901573215006
PRNc,28.05456508227289
B,0.0
SG,0.0
SUT,45.81543667838084
P5,57.24809260720863
Acs5,77.9537149817296
PC5,15.980024968789014
I5,184.21052631578948
TRN,99.60228255230848
PDTg,0.0
V,15.840799960398002
DTN,142.8784045244828
PCG,472.06997084548107
PG,229.59473845391045
ME,0.0
PS,0.0
PVp,103.63323550247951
PVpo,10.898254576415496
AVP,16.43554185927067
AVPV,16.95364238410596
SCH,0.0
SFO,0.0
SBPV,0.0
MEPO,0.0
MPO,17.656671123278368
VMPO,0.0
VLPO,44.14554233488532
ADP,23.202416918429
OV,0.0
DMH,6.301693580149665
PD,0.0
PVi,0.0
ARH,24.05512633117561
PVa,0.0
ASO,0.0
PVH,0.0
SO,46.42166344294004
RCH,40.22627278441232
LHA,60.13059613848828
LPO,3.975566828864272
PST,502.9469548133595
PSTN,86.67941363926067
STN,73.41925905931573
PeF,42.63587409093432
TU,167.35043505703078
FF,10.21385253750399
PMv,362.400906002265
VMHDM,0.0
VMHC,4.307443801319154
VMHVL,25.435180033383674
LM,35.100548446069475
MM,11.493957975216151
SUM,0.0
TM,250.53380782918148
MPN,0.0
PVHd,0.0
VMH,0.0
AHN,2.164319169442519
PH,5.562798783137766
PMd,6.555362081327461
LGv,109.68901174844507
IGL,230.32389297449538
SubG,114.54138702460851
IntG,32.603158430973
PO,34.70715835140998
POL,6.833956219967965
LP,125.71306973965281
SGN,45.86443714541654
Eth,43.470877907964
IAD,0.0
IAM,0.0
AM,0.0
LD,48.06041881222108
AV,41.80046807815816
AD,56.96679219445395
RT,35.11875511875512
PR,4.8232722887934285
MD,3.6010690673793775
SMT,2.2858775626830488
IMD,0.0
RH,0.0
PIL,4.747070167630915
CL,16.945562380851513
CM,0.0
PCN,8.428446005267778
PF,1.2496826977525237
PVT,7.277523822519388
PT,3.2578264189361157
RE,0.0
Xi,0.0
LH,26.612609803004315
MH,38.2089552238806
LGd,115.23260239482391
MG,71.49075975359342
PP,0.0
SPFm,0.0
SPFp,34.60706560922855
SPA,0.0
PoT,156.01371730777177
VAL,8.781558726673985
VM,4.768468502030324
VP,71.40325439020461
PPT,28.14777582307112
APN,48.17614402659725
MPT,84.03676608516226
RPF,0.0
NOT,40.21905018403807
NPC,94.39806483967078
OP,57.485029940119766
IV,264.4628099173554
MRN,127.03586298729044
RN,100.8557146488181
AT,44.91228070175438
RR,244.03529796274103
SCig,343.6608590602794
SCiw,251.68959155554518
SCdg,87.85433966077714
SCdw,51.59749178859361
III,24.893037728510304
SNr,30.835488343280797
MA3,46.10951008645534
MT,0.0
Pa4,450.7042253521127
PN,0.0
CUN,265.28340320708685
LT,92.4187725631769
VTA,50.330952224916444
DT,60.37735849056603
VTN,1545.6406058125256
PRC,6.239337070436266
ND,14.998828216545581
Su3,57.07491082045185
INC,8.774335069920483
EW,0.0
SAG,210.64682312535774
SCzo,80.85000789550858
SCsg,230.94021535175082
SCop,302.97275973201033
ICc,608.0696467436799
ICd,607.8992999807334
ICe,851.3712301919587
MEV,0.0
NB,95.34127843986998
SCO,0.0
PBG,102.17113665389527
PPN,78.22075328788817
IPR,0.0
IPC,0.0
IPA,0.0
IPL,0.0
IPI,27.75368603642671
IPDM,0.0
IPDL,24.634334103156274
IPRL,0.0
IF,0.0
RL,0.0
CLI,0.0
DR,23.983511335956532
SNc,28.748970577225425
VeCB,489.6797153024911
DN,178.4958645893441
IP,249.01899100948722
FN,241.7293938013983
SIM,1553.9396222549376
ANcr1,1771.3081478292645
ANcr2,2045.8101653670415
PRM,856.2047125700662
COPY,1850.6501733952143
PFL,386.4065130523306
FL,197.72273487669312
LING,128.6270569023992
CENT2,506.0245762880644
CENT3,166.68916504545996
"CUL4, 5",1158.102253544404
DEC,2952.8639568122185
FOTU,3399.3601237562843
PYR,777.5403588030595
UVU,780.8119819724876
NOD,251.58905556316128
LSc,29.518025982012453
LSr,94.94020239190434
LSv,211.6960585732072
SF,1.5374267320073027
SH,0.0
IA,39.448615936344275
MeAV,111.69284467713788
MeA,112.62412536137764
MeAPD,49.07107048068417
MeAPV,215.30955531816514
AAA,27.51955444530898
BA,106.62224073302791
MeAD,54.079429161581075
CEAc,6.605883364871839
CEAl,0.0
CEAm,18.132744814422686
CP,207.02284362343443
ACB,172.51718342060266
OT,397.59608044525254
FS,72.00450028126758
BAC,0.0
BST,12.97922618417804
GPe,13.348429771765689
GPi,39.95573086636965
TRS,6.166099299890808
MS,3.501477185687712
NDB,21.072166182765123
MA,20.182328994897084
SI,178.8745902460671
IG,4.970873786407767
CA,691.7698520469594
DG,186.0683415251033
FC,0.0
POST,368.440298157611
PRE,191.79289590652112
ProS,2738.088449863317
APr,721.602494902243
SUB,2969.6896119137227
HATA,1335.9103208349438
PAR,116.41727819792432
ENT,2438.0252442607107
GU4,423.490488006617
GU2/3,1848.5029664719682
GU5,633.0242763111331
GU1,279.15518824609734
GU6a,494.1411572349895
GU6b,16.004001000250064
FRP5,347.32990138311726
FRP6a,539.4679076301695
FRP6b,0.0
FRP2/3,189.4714178060071
FRP1,55.863627028137195
VISa,4246.7834545129235
VISrl,2385.853932455507
AUDp,2371.0286443752657
AUDd,2602.7456212075567
AUDv,3323.75515852423
AUDpo,3978.6972552232687
RSPd,2886.8045392759864
RSPv,1129.4018895062889
RSPagl,6130.8141779711195
ACAd,861.5596339558872
