structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Basomedial amygdalar nucleus, anterior part",685,1165,1850,0.46359375,0.454421875,0.918015625,1477.586788,2563.697005
"Basomedial amygdalar nucleus, posterior part",1115,1079,2194,0.4165625,0.3770625,0.793625,2676.669167,2861.594563
Bed nuclei of the stria terminalis,2674,2242,4916,0.95934375,0.89278125,1.852125,2787.322063,2511.253457
Bed nucleus of the accessory olfactory tract,20,72,92,0.01296875,0.013015625,0.025984375,1542.168675,5531.812725
Bed nucleus of the anterior commissure,27,6,33,0.00590625,0.0050625,0.01096875,4571.428571,1185.185185
brachium of the inferior colliculus,261,50,311,0.16615625,0.15921875,0.325375,1570.810607,314.033366
brachium of the superior colliculus,193,188,381,0.12278125,0.112421875,0.235203125,1571.901247,1672.272411
Caudoputamen,85134,63054,148188,15.11771875,14.58551563,29.70323438,5631.405201,4323.055943
"Central amygdalar nucleus, capsular part",291,471,762,0.192140625,0.17925,0.371390625,1514.515736,2627.615063
"Central amygdalar nucleus, lateral part",360,125,485,0.160671875,0.1446875,0.305359375,2240.591267,863.9308855
"Central amygdalar nucleus, medial part",830,929,1759,0.45596875,0.421640625,0.877609375,1820.300185,2203.298129
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,515,222,737,0.235171875,0.223859375,0.45903125,2189.887715,991.6940043
Central linear nucleus raphe,38,201,239,0.034578125,0.040703125,0.07528125,1098.960687,4938.195777
Central medial nucleus of the thalamus,96,136,232,0.152453125,0.176453125,0.32890625,629.7017526,770.7429381
cerebal peduncle,2388,1856,4244,0.433953125,0.37059375,0.804546875,5502.898499,5008.179442
cerebellar commissure,36,114,150,0.02903125,0.030578125,0.059609375,1240.043057,3728.15534
Cerebellum,4869,2869,7738,0.388140625,0.3648125,0.752953125,12544.42253,7864.31386
cerebral aqueduct,658,1850,2508,0.193875,0.23721875,0.43109375,3393.939394,7798.708997
choroid plexus,4399,5853,10252,0.693921875,0.712234375,1.40615625,6339.330346,8217.800496
cingulum bundle,2061,3914,5975,0.7033125,0.714515625,1.417828125,2930.418555,5477.836821
Claustrum,1649,976,2625,0.250625,0.27246875,0.52309375,6579.551122,3582.062163
columns of the fornix,834,850,1684,0.17440625,0.16984375,0.34425,4781.938721,5004.599816
commissural branch of stria terminalis,35,20,55,0.0215,0.019890625,0.041390625,1627.906977,1005.498822
Copula pyramidis,21502,25658,47160,1.29409375,1.1834375,2.47753125,16615.48864,21680.90837
"corpus callosum, anterior forceps",1793,1510,3303,0.550046875,0.5829375,1.132984375,3259.722183,2590.329152
"corpus callosum, body",6118,7350,13468,1.4948125,1.54240625,3.03721875,4092.821006,4765.28152
"corpus callosum, extreme capsule",235,47,282,0.05296875,0.06015625,0.113125,4436.578171,781.2987013
"corpus callosum, posterior forceps",4698,1442,6140,0.759953125,0.801484375,1.5614375,6181.960236,1799.161712
"corpus callosum, splenium",2110,522,2632,0.431203125,0.4341875,0.865390625,4893.285502,1202.245574
"Cortical amygdalar area, anterior part",793,2020,2813,0.428609375,0.437265625,0.865875,1850.169516,4619.617652
"Cortical amygdalar area, posterior part, lateral zone",2667,2783,5450,0.64915625,0.638375,1.28753125,4108.409955,4359.50656
"Cortical amygdalar area, posterior part, medial zone",3570,3684,7254,0.6540625,0.59621875,1.25028125,5458.19398,6178.940196
Cortical subplate,754,461,1215,0.210609375,0.21403125,0.424640625,3580.087544,2153.891079
corticospinal tract,61,128,189,0.03378125,0.03015625,0.0639375,1805.73543,4244.559585
crossed tectospinal pathway,785,1361,2146,0.1976875,0.194296875,0.391984375,3970.91369,7004.744672
Crus 1,49496,24801,74297,3.228390625,3.47984375,6.708234375,15331.47805,7127.044138
Crus 2,29951,37026,66977,2.7543125,3.00734375,5.76165625,10874.21997,12311.86159
cuneate fascicle,190,203,393,0.009359375,0.0101875,0.019546875,20300.50083,19926.38037
Cuneate nucleus,2003,3040,5043,0.135890625,0.137984375,0.273875,14739.79533,22031.48001
Cuneiform nucleus,1787,4229,6016,0.306625,0.285765625,0.592390625,5827.965756,14798.84083
Declive (VI),33951,28932,62883,1.866703125,1.837484375,3.7041875,18187.68049,15745.44001
"Dentate gyrus, granule cell layer",1296,1346,2642,0.951640625,0.890671875,1.8423125,1361.858632,1511.218708
"Dentate gyrus, molecular layer",2661,2848,5509,2.525671875,2.358921875,4.88459375,1053.58104,1207.331209
"Dentate gyrus, polymorph layer",910,741,1651,0.4024375,0.36934375,0.77178125,2261.220686,2006.261105
Dentate nucleus,307,167,474,0.153671875,0.139984375,0.29365625,1997.763091,1192.990289
Diagonal band nucleus,306,438,744,0.439640625,0.4508125,0.890453125,696.0230302,971.5790933
direct tectospinal pathway,0,0,0,0,0,0,0,0
doral tegmental decussation,2,36,38,0.00290625,0.00353125,0.0064375,688.172043,10194.69027
dorsal acoustic stria,78,146,224,0.005390625,0.00459375,0.009984375,14469.56522,31782.31293
"Dorsal auditory area, layer 1",440,391,831,0.08828125,0.121,0.20928125,4984.070796,3231.404959
"Dorsal auditory area, layer 2/3",1444,1389,2833,0.145921875,0.190046875,0.33596875,9895.706178,7308.723177
"Dorsal auditory area, layer 4",327,285,612,0.060140625,0.0739375,0.134078125,5437.25643,3854.606932
"Dorsal auditory area, layer 5",958,877,1835,0.157609375,0.186828125,0.3444375,6078.318628,4694.154052
"Dorsal auditory area, layer 6a",507,536,1043,0.08715625,0.097703125,0.184859375,5817.138759,5486.006717
"Dorsal auditory area, layer 6b",101,119,220,0.014734375,0.0159375,0.030671875,6854.718982,7466.666667
Dorsal cochlear nucleus,3000,1699,4699,0.246078125,0.22953125,0.475609375,12191.25024,7402.042206
dorsal fornix,9,25,34,0.0203125,0.023296875,0.043609375,443.0769231,1073.105298
dorsal hippocampal commissure,1985,1235,3220,0.579015625,0.605265625,1.18428125,3428.232183,2040.426466
dorsal limb,455,374,829,0.1045,0.1138125,0.2183125,4354.066986,3286.106535
Dorsal motor nucleus of the vagus nerve,31,56,87,0.064453125,0.06625,0.130703125,480.969697,845.2830189
Dorsal nucleus raphe,68,370,438,0.057171875,0.087109375,0.14428125,1189.39601,4247.533632
"Dorsal part of the lateral geniculate complex, core",1367,1137,2504,0.24634375,0.221171875,0.467515625,5549.156413,5140.798304
"Dorsal part of the lateral geniculate complex, ipsilateral zone",197,235,432,0.05675,0.051296875,0.108046875,3471.365639,4581.175754
"Dorsal part of the lateral geniculate complex, shell",519,802,1321,0.12465625,0.110703125,0.235359375,4163.449486,7244.60127
Dorsal peduncular area,2259,1892,4151,0.507015625,0.57428125,1.081296875,4455.48399,3294.552974
Dorsal premammillary nucleus,142,348,490,0.06153125,0.058515625,0.120046875,2307.770442,5947.129506
dorsal spinocerebellar tract,14,16,30,0.056203125,0.056078125,0.11228125,249.0964693,285.3162441
Dorsal tegmental nucleus,138,786,924,0.04678125,0.044265625,0.091046875,2949.8998,17756.44193
Dorsal terminal nucleus of the accessory optic tract,2,8,10,0.00696875,0.006203125,0.013171875,286.9955157,1289.672544
Dorsomedial nucleus of the hypothalamus,262,387,649,0.2015625,0.18584375,0.38740625,1299.844961,2082.394485
Ectorhinal area/Layer 1,357,93,450,0.13909375,0.223625,0.36271875,2566.614244,415.8747904
Ectorhinal area/Layer 2/3,1391,1179,2570,0.26484375,0.372328125,0.637171875,5252.153392,3166.561752
Ectorhinal area/Layer 5,2313,2439,4752,0.29434375,0.377125,0.67146875,7858.15904,6467.351674
Ectorhinal area/Layer 6a,2317,1210,3527,0.219546875,0.2565625,0.476109375,10553.55491,4716.199756
Ectorhinal area/Layer 6b,242,286,528,0.033515625,0.035640625,0.06915625,7220.512821,8024.550636
Edinger-Westphal nucleus,10,11,21,0.009953125,0.01553125,0.025484375,1004.709576,708.249497
"Endopiriform nucleus, dorsal part",3776,3141,6917,0.937390625,0.980234375,1.917625,4028.20329,3204.335698
"Endopiriform nucleus, ventral part",1700,1353,3053,0.57796875,0.587625,1.16559375,2941.335496,2302.488832
"Entorhinal area, lateral part, layer 1",1740,937,2677,0.511109375,0.842078125,1.3531875,3404.35939,1112.723359
"Entorhinal area, lateral part, layer 2",5899,4823,10722,0.826125,1.223578125,2.049703125,7140.565895,3941.718066
"Entorhinal area, lateral part, layer 3",4263,3270,7533,0.678359375,0.901765625,1.580125,6284.279627,3626.219396
"Entorhinal area, lateral part, layer 5",5332,5224,10556,0.74240625,0.888984375,1.631390625,7182.051606,5876.368749
"Entorhinal area, lateral part, layer 6a",3973,4430,8403,0.54515625,0.61396875,1.159125,7287.818859,7215.350944
"Entorhinal area, medial part, dorsal zone, layer 1",2468,2335,4803,0.598609375,0.688390625,1.287,4122.888987,3391.969494
"Entorhinal area, medial part, dorsal zone, layer 2",4778,4550,9328,0.61246875,0.701484375,1.313953125,7801.214348,6486.245684
"Entorhinal area, medial part, dorsal zone, layer 3",2990,2334,5324,0.48415625,0.5384375,1.02259375,6175.692248,4334.764945
"Entorhinal area, medial part, dorsal zone, layer 5",2622,1551,4173,0.454421875,0.489890625,0.9443125,5769.96871,3166.012822
"Entorhinal area, medial part, dorsal zone, layer 6",1492,1149,2641,0.319046875,0.336703125,0.65575,4676.428816,3412.50174
Ethmoid nucleus of the thalamus,1250,792,2042,0.14390625,0.131546875,0.275453125,8686.210641,6020.667538
external capsule,3476,2071,5547,0.47028125,0.510890625,0.981171875,7391.321683,4053.705233
External cuneate nucleus,2798,3936,6734,0.08621875,0.0869375,0.17315625,32452.3378,45273.90367
external medullary lamina of the thalamus,285,174,459,0.07028125,0.0610625,0.13134375,4055.135616,2849.539406
Facial motor nucleus,37,130,167,0.313171875,0.30465625,0.617828125,118.1459861,426.7104318
facial nerve,13,57,70,0.028484375,0.02790625,0.056390625,456.390565,2042.553191
fasciculus retroflexus,778,537,1315,0.09634375,0.092484375,0.188828125,8075.251379,5806.386214
Fasciola cinerea,11,31,42,0.04253125,0.0414375,0.08396875,258.6333578,748.1146305
Fastigial nucleus,758,548,1306,0.231828125,0.222421875,0.45425,3269.663679,2463.786442
fiber tracts,3180,3672,6852,0.87646875,0.797609375,1.674078125,3628.195529,4603.757322
Field CA1,16494,8769,25263,5.701171875,5.630421875,11.33159375,2893.089414,1557.432142
Field CA2,511,319,830,0.262671875,0.24996875,0.512640625,1945.392898,1276.15952
Field CA3,5911,6360,12271,3.559515625,3.18778125,6.747296875,1660.619203,1995.118078
Fields of Forel,1528,1395,2923,0.12934375,0.1136875,0.24303125,11813.48152,12270.47828
fimbria,1444,1629,3073,0.863796875,0.80478125,1.668578125,1671.689308,2024.152526
Flocculus,4428,3062,7490,0.495421875,0.49465625,0.990078125,8937.837071,6190.157306
Folium-tuber vermis (VII),10370,11851,22221,0.5485,0.5380625,1.0865625,18906.10757,22025.32234
fourth ventricle,571,1019,1590,0.192859375,0.213078125,0.4059375,2960.706473,4782.283493
"Frontal pole, layer 1",485,766,1251,0.102796875,0.120453125,0.22325,4718.042256,6359.320275
"Frontal pole, layer 2/3",307,491,798,0.0976875,0.1124375,0.210125,3142.674344,4366.870484
"Frontal pole, layer 5",451,683,1134,0.16165625,0.186515625,0.348171875,2789.870481,3661.891598
"Frontal pole, layer 6a",117,137,254,0.054640625,0.06,0.114640625,2141.263941,2283.333333
"Frontal pole, layer 6b",0,0,0,0.00053125,0.00053125,0.0010625,0,0
Fundus of striatum,431,500,931,0.25496875,0.243796875,0.498765625,1690.403236,2050.88765
genu of corpus callosum,550,736,1286,0.4353125,0.473734375,0.909046875,1263.460158,1553.613246
genu of the facial nerve,10,21,31,0.011125,0.010984375,0.022109375,898.8764045,1911.806543
Gigantocellular reticular nucleus,167,470,637,0.891734375,0.92040625,1.812140625,187.2754989,510.644077
"Globus pallidus, external segment",8048,5908,13956,1.004203125,0.888,1.892203125,8014.314833,6653.153153
"Globus pallidus, internal segment",2428,3046,5474,0.255625,0.232125,0.48775,9498.288509,13122.24017
Gracile nucleus,37,139,176,0.033234375,0.03396875,0.067203125,1113.305125,4091.99632
"Gustatory areas, layer 1",107,96,203,0.079140625,0.10403125,0.183171875,1352.023692,922.7996395
"Gustatory areas, layer 2/3",398,398,796,0.1586875,0.207359375,0.366046875,2508.074045,1919.373069
"Gustatory areas, layer 4",141,86,227,0.05909375,0.075640625,0.134734375,2386.039133,1136.955175
"Gustatory areas, layer 5",930,744,1674,0.22365625,0.271265625,0.494921875,4158.16683,2742.699153
"Gustatory areas, layer 6a",763,614,1377,0.189890625,0.217734375,0.407625,4018.102526,2819.949767
"Gustatory areas, layer 6b",71,51,122,0.017484375,0.020015625,0.0375,4060.768543,2548.009368
habenular commissure,62,38,100,0.029421875,0.030546875,0.05996875,2107.275624,1243.98977
Hippocampal formation,885,958,1843,0.23325,0.24353125,0.47678125,3794.212219,3933.786732
Hippocampo-amygdalar transition area,603,306,909,0.195515625,0.171515625,0.36703125,3084.152481,1784.094015
Hypoglossal nucleus,21,52,73,0.100859375,0.105265625,0.206125,208.2106894,493.9884221
Hypothalamus,3471,4422,7893,1.5869375,1.500984375,3.087921875,2187.231696,2946.066644
Induseum griseum,198,80,278,0.05940625,0.0775,0.13690625,3332.982641,1032.258065
inferior cerebellar peduncle,4828,2850,7678,0.28340625,0.2689375,0.55234375,17035.61583,10597.25773
inferior colliculus commissure,49,190,239,0.012015625,0.01234375,0.024359375,4078.023407,15392.40506
"Inferior colliculus, central nucleus",6730,6438,13168,0.807703125,0.756171875,1.563875,8332.269359,8513.93739
"Inferior colliculus, dorsal nucleus",6167,6404,12571,1.004703125,0.938171875,1.942875,6138.1316,6826.041337
"Inferior colliculus, external nucleus",10984,10717,21701,1.4715,1.42325,2.89475,7464.492015,7529.94906
Inferior olivary complex,20,56,76,0.169625,0.172421875,0.342046875,117.9071481,324.7847757
Inferior salivatory nucleus,1,42,43,0.0025625,0.0025625,0.005125,390.2439024,16390.2439
Infracerebellar nucleus,581,100,681,0.0236875,0.0229375,0.046625,24527.70449,4359.673025
"Infralimbic area, layer 1",315,53,368,0.09984375,0.135953125,0.235796875,3154.929577,389.8402482
"Infralimbic area, layer 2/3",626,312,938,0.11165625,0.119125,0.23078125,5606.493143,2619.097587
"Infralimbic area, layer 5",979,1528,2507,0.250546875,0.290171875,0.54071875,3907.452448,5265.844596
"Infralimbic area, layer 6a",883,741,1624,0.161703125,0.192890625,0.35459375,5460.624215,3841.555286
"Infralimbic area, layer 6b",33,46,79,0.007453125,0.008875,0.016328125,4427.672956,5183.098592
Interanterodorsal nucleus of the thalamus,432,344,776,0.077078125,0.075171875,0.15225,5604.70302,4576.179588
Interanteromedial nucleus of the thalamus,90,143,233,0.027390625,0.029796875,0.0571875,3285.795779,4799.160986
Intercalated amygdalar nucleus,182,218,400,0.1116875,0.108078125,0.219765625,1629.546726,2017.059419
Interfascicular nucleus raphe,51,123,174,0.034390625,0.041328125,0.07571875,1482.96229,2976.181474
Intergeniculate leaflet of the lateral geniculate complex,751,637,1388,0.0430625,0.036015625,0.079078125,17439.76778,17686.7679
Intermediate geniculate nucleus,406,258,664,0.01396875,0.01109375,0.0250625,29064.87696,23256.33803
Intermediate reticular nucleus,87,458,545,0.963515625,0.966125,1.929640625,90.29433228,474.0587398
Intermediodorsal nucleus of the thalamus,46,76,122,0.095984375,0.126734375,0.22271875,479.2446687,599.6794477
internal capsule,9154,5873,15027,1.258578125,1.11071875,2.369296875,7273.287067,5287.567172
Interpeduncular nucleus,5,11,16,0.003921875,0.005296875,0.00921875,1274.900398,2076.696165
"Interpeduncular nucleus, apical",15,34,49,0.009609375,0.012890625,0.0225,1560.97561,2637.575758
"Interpeduncular nucleus, caudal",28,21,49,0.02409375,0.031375,0.05546875,1162.127108,669.3227092
"Interpeduncular nucleus, dorsolateral",18,119,137,0.0176875,0.015859375,0.033546875,1017.667845,7503.448276
"Interpeduncular nucleus, dorsomedial",7,58,65,0.0081875,0.00840625,0.01659375,854.9618321,6899.628253
"Interpeduncular nucleus, intermediate",2,19,21,0.01340625,0.01359375,0.027,149.1841492,1397.701149
"Interpeduncular nucleus, lateral",34,139,173,0.026796875,0.025515625,0.0523125,1268.804665,5447.642376
"Interpeduncular nucleus, rostral",98,163,261,0.02975,0.03690625,0.06665625,3294.117647,4416.596105
"Interpeduncular nucleus, rostrolateral",22,74,96,0.00871875,0.00865625,0.017375,2523.297491,8548.736462
Interposed nucleus,10209,1656,11865,0.4099375,0.376171875,0.786109375,24903.79631,4402.242991
Interstitial nucleus of Cajal,309,560,869,0.041125,0.038828125,0.079953125,7513.677812,14422.53521
Intertrigeminal nucleus,143,290,433,0.01615625,0.01503125,0.0311875,8851.06383,19293.13929
Koelliker-Fuse subnucleus,429,421,850,0.07003125,0.066609375,0.136640625,6125.83668,6320.431621
Lateral amygdalar nucleus,1035,384,1419,0.506359375,0.477796875,0.98415625,2044.002839,803.688806
Lateral dorsal nucleus of thalamus,1055,738,1793,0.618578125,0.581421875,1.2,1705.524262,1269.302088
Lateral habenula,1909,1037,2946,0.22325,0.217296875,0.440546875,8550.951848,4772.272956
Lateral hypothalamic area,2069,3242,5311,1.18084375,1.062734375,2.243578125,1752.136978,3050.621187
lateral lemniscus,3561,4167,7728,0.392125,0.35728125,0.74940625,9081.287855,11663.08056
Lateral mammillary nucleus,180,202,382,0.035109375,0.033109375,0.06821875,5126.835781,6100.991034
"lateral olfactory tract, body",1375,978,2353,0.35584375,0.395,0.75084375,3864.055502,2475.949367
Lateral posterior nucleus of the thalamus,3310,2251,5561,0.74146875,0.68953125,1.431,4464.112614,3264.536596
Lateral preoptic area,83,179,262,0.345765625,0.315421875,0.6611875,240.0469972,567.4939317
lateral recess,3099,3361,6460,0.19534375,0.184140625,0.379484375,15864.34171,18252.35469
"Lateral reticular nucleus, magnocellular part",15,48,63,0.17934375,0.1843125,0.36365625,83.63826451,260.4272635
"Lateral reticular nucleus, parvicellular part",24,7,31,0.02121875,0.020375,0.04159375,1131.07511,343.5582822
"Lateral septal nucleus, caudal (caudodorsal) part",573,622,1195,0.316171875,0.326859375,0.64303125,1812.305411,1902.959032
"Lateral septal nucleus, rostral (rostroventral) part",4551,4970,9521,1.46334375,1.505921875,2.969265625,3110.000641,3300.304008
"Lateral septal nucleus, ventral part",1695,1528,3223,0.50171875,0.497625,0.99934375,3378.386795,3070.58528
Lateral terminal nucleus of the accessory optic tract,87,56,143,0.010453125,0.008671875,0.019125,8322.869955,6457.657658
lateral ventricle,5028,3238,8266,1.181625,1.17965625,2.36128125,4255.157093,2744.867414
Lateral vestibular nucleus,3121,2893,6014,0.11146875,0.107828125,0.219296875,27998.87861,26829.73482
"Lateral visual area, layer 1",662,465,1127,0.083828125,0.1125,0.196328125,7897.110904,4133.333333
"Lateral visual area, layer 2/3",2058,2353,4411,0.13784375,0.18234375,0.3201875,14929.94786,12904.1988
"Lateral visual area, layer 4",1378,1120,2498,0.081921875,0.104796875,0.18671875,16820.90406,10687.34158
"Lateral visual area, layer 5",1863,1266,3129,0.149609375,0.18121875,0.330828125,12452.4282,6986.032074
"Lateral visual area, layer 6a",1186,785,1971,0.10109375,0.1195625,0.22065625,11731.6847,6565.603764
"Lateral visual area, layer 6b",224,50,274,0.019453125,0.0216875,0.041140625,11514.85944,2305.475504
Laterodorsal tegmental nucleus,212,1355,1567,0.09465625,0.091359375,0.186015625,2239.683064,14831.53754
"Laterointermediate area, layer 1",196,66,262,0.03325,0.045890625,0.079140625,5894.736842,1438.202247
"Laterointermediate area, layer 2/3",554,592,1146,0.0533125,0.0709375,0.12425,10391.5592,8345.374449
"Laterointermediate area, layer 4",262,293,555,0.026,0.03434375,0.06034375,10076.92308,8531.392175
