structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Anterior cingulate area, dorsal part, layer 5",2854,5630,8484,0.43209375,0.444546875,0.876640625,6605.048094,12664.58121
"Anterior cingulate area, dorsal part, layer 6a",1205,1330,2535,0.289515625,0.30634375,0.595859375,4162.124238,4341.528104
"Anterior cingulate area, dorsal part, layer 6b",30,30,60,0.011140625,0.01159375,0.022734375,2692.847125,2587.601078
"Anterior cingulate area, ventral part, 6a",707,809,1516,0.168921875,0.179359375,0.34828125,4185.366756,4510.49743
"Anterior cingulate area, ventral part, 6b",76,112,188,0.029359375,0.03078125,0.060140625,2588.610963,3638.57868
"Anterior cingulate area, ventral part, layer 1",428,91,519,0.18475,0.247171875,0.431921875,2316.644114,368.164865
"Anterior cingulate area, ventral part, layer 2/3",1589,947,2536,0.2410625,0.231953125,0.473015625,6591.651543,4082.721455
"Anterior cingulate area, ventral part, layer 5",2397,2905,5302,0.45990625,0.48409375,0.944,5211.93178,6000.903751
"anterior commissure, olfactory limb",1555,3391,4946,0.37975,0.3989375,0.7786875,4094.79921,8500.078333
"anterior commissure, temporal limb",127,262,389,0.11709375,0.112359375,0.229453125,1084.601014,2331.803643
Anterior hypothalamic nucleus,114,538,652,0.32715625,0.322390625,0.649546875,348.4573503,1668.783017
Anterior olfactory nucleus,16358,24907,41265,2.192890625,2.42834375,4.621234375,7459.560369,10256.7851
Anterior pretectal nucleus,609,398,1007,0.678921875,0.80803125,1.486953125,897.0104255,492.5552075
Anterior tegmental nucleus,0,1,1,0.018578125,0.018296875,0.036875,0,54.65414176
Anterodorsal nucleus,11,30,41,0.0841875,0.09403125,0.17821875,130.6607275,319.0428714
Anterodorsal preoptic nucleus,19,53,72,0.05665625,0.056109375,0.112765625,335.3557639,944.5836814
"Anterolateral visual area, layer 1",528,502,1030,0.069984375,0.062296875,0.13228125,7544.541192,8058.189115
"Anterolateral visual area, layer 2/3",3036,4954,7990,0.11409375,0.097953125,0.212046875,26609.69597,50575.21136
"Anterolateral visual area, layer 4",1533,2647,4180,0.0585625,0.048265625,0.106828125,26177.16115,54842.3438
"Anterolateral visual area, layer 5",1422,3046,4468,0.108203125,0.089765625,0.19796875,13141.94946,33932.81114
"Anterolateral visual area, layer 6a",599,1170,1769,0.056734375,0.048,0.104734375,10557.97301,24375
"Anterolateral visual area, layer 6b",3,130,133,0.011359375,0.009390625,0.02075,264.0990371,13843.59401
"Anteromedial nucleus, dorsal part",37,35,72,0.133046875,0.141359375,0.27440625,278.097475,247.5958881
"Anteromedial nucleus, ventral part",16,22,38,0.0881875,0.09334375,0.18153125,181.4316088,235.6879813
"Anteromedial visual area, layer 1",1093,1564,2657,0.072,0.0863125,0.1583125,15180.55556,18120.20275
"Anteromedial visual area, layer 2/3",3849,5571,9420,0.107,0.13259375,0.23959375,35971.96262,42015.55503
"Anteromedial visual area, layer 4",1089,1419,2508,0.032484375,0.038609375,0.07109375,33523.80952,36752.73169
"Anteromedial visual area, layer 5",1765,2645,4410,0.11440625,0.144296875,0.258703125,15427.47883,18330.2653
"Anteromedial visual area, layer 6a",858,1424,2282,0.068328125,0.08496875,0.153296875,12557.05465,16759.10261
"Anteromedial visual area, layer 6b",46,139,185,0.01334375,0.01590625,0.02925,3447.306792,8738.70334
Anteroventral nucleus of thalamus,14,53,67,0.214640625,0.2390625,0.453703125,65.22530392,221.6993464
Anteroventral periventricular nucleus,68,104,172,0.087296875,0.087984375,0.17528125,778.9511366,1182.028059
Anteroventral preoptic nucleus,21,59,80,0.045953125,0.04378125,0.089734375,456.9874192,1347.608851
arbor vitae,9912,6593,16505,2.95234375,2.788546875,5.740890625,3357.332628,2364.313851
Arcuate hypothalamic nucleus,30,132,162,0.121046875,0.123203125,0.24425,247.8378727,1071.401395
Area postrema,19,37,56,0.030046875,0.0409375,0.070984375,632.3452938,903.8167939
Area prostriata,664,1326,1990,0.175359375,0.160296875,0.33565625,3786.509846,8272.151282
auditory radiation,451,982,1433,0.174453125,0.1770625,0.351515625,2585.221675,5546.064243
Barrington's nucleus,10,6,16,0.006875,0.0065,0.013375,1454.545455,923.0769231
"Basolateral amygdalar nucleus, anterior part",386,2108,2494,0.28621875,0.311734375,0.597953125,1348.618845,6762.16731
"Basolateral amygdalar nucleus, posterior part",956,2188,3144,0.2659375,0.292703125,0.558640625,3594.829612,7475.150803
"Basolateral amygdalar nucleus, ventral part",456,996,1452,0.1645625,0.187859375,0.352421875,2770.983669,5301.838144
"Basomedial amygdalar nucleus, anterior part",633,2762,3395,0.3015625,0.318140625,0.619703125,2099.067358,8681.695398
"Basomedial amygdalar nucleus, posterior part",987,942,1929,0.2520625,0.277328125,0.529390625,3915.695512,3396.698406
Bed nuclei of the stria terminalis,667,733,1400,0.767328125,0.75115625,1.518484375,869.2500356,975.8289304
Bed nucleus of the accessory olfactory tract,2,16,18,0.010265625,0.01059375,0.020859375,194.8249619,1510.324484
Bed nucleus of the anterior commissure,0,0,0,0.004109375,0.00425,0.008359375,0,0
brachium of the inferior colliculus,34,98,132,0.12190625,0.118203125,0.240109375,278.9028454,829.0812954
brachium of the superior colliculus,28,13,41,0.094171875,0.10875,0.202921875,297.3286876,119.5402299
Caudoputamen,12259,31173,43432,13.362125,13.40879688,26.77092188,917.4438946,2324.81708
"Central amygdalar nucleus, capsular part",129,993,1122,0.116640625,0.122453125,0.23909375,1105.961152,8109.225469
"Central amygdalar nucleus, lateral part",86,144,230,0.092703125,0.09953125,0.192234375,927.692567,1446.78179
"Central amygdalar nucleus, medial part",319,239,558,0.279546875,0.293359375,0.57290625,1141.132413,814.7003995
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,27,32,59,0.211734375,0.24525,0.456984375,127.5182643,130.479103
Central linear nucleus raphe,10,25,35,0.036109375,0.0429375,0.079046875,276.9363912,582.2416303
Central medial nucleus of the thalamus,7,14,21,0.1391875,0.163921875,0.303109375,50.29187247,85.40653894
cerebal peduncle,43,161,204,0.3635,0.36546875,0.72896875,118.2943604,440.5301411
cerebellar commissure,23,46,69,0.028390625,0.031265625,0.05965625,810.1265823,1471.264368
Cerebellum,1231,614,1845,0.339109375,0.305140625,0.64425,3630.097222,2012.187004
cerebral aqueduct,89,171,260,0.14934375,0.188078125,0.337421875,595.9405733,909.1966437
choroid plexus,2906,413,3319,0.6785,0.734625,1.413125,4282.977155,562.1915944
cingulum bundle,1467,2339,3806,0.654859375,0.7375625,1.392421875,2240.17561,3171.256673
Claustrum,936,1897,2833,0.269296875,0.296609375,0.56590625,3475.718016,6395.617131
columns of the fornix,41,159,200,0.14434375,0.143140625,0.287484375,284.0441654,1110.795765
commissural branch of stria terminalis,23,7,30,0.013015625,0.013984375,0.027,1767.106843,500.5586592
Copula pyramidis,5809,13717,19526,1.20846875,1.116359375,2.324828125,4806.90957,12287.26189
"corpus callosum, anterior forceps",489,586,1075,0.492875,0.550953125,1.043828125,992.137966,1063.611355
"corpus callosum, body",1195,3042,4237,1.4151875,1.4631875,2.878375,844.4110763,2079.022682
"corpus callosum, extreme capsule",58,255,313,0.045578125,0.049375,0.094953125,1272.540281,5164.556962
"corpus callosum, posterior forceps",1983,3532,5515,0.7195,0.72978125,1.44928125,2756.080612,4839.806449
"corpus callosum, splenium",168,1062,1230,0.41246875,0.4551875,0.86765625,407.3035836,2333.10449
"Cortical amygdalar area, anterior part",358,3704,4062,0.311,0.331953125,0.642953125,1151.125402,11158.20193
"Cortical amygdalar area, posterior part, lateral zone",2511,4631,7142,0.479875,0.545953125,1.025828125,5232.61266,8482.413211
"Cortical amygdalar area, posterior part, medial zone",2590,3776,6366,0.494734375,0.527859375,1.02259375,5235.132489,7153.420359
Cortical subplate,362,1010,1372,0.163953125,0.171640625,0.33559375,2207.948156,5884.387802
corticospinal tract,13,106,119,0.037234375,0.03503125,0.072265625,349.1397398,3025.869759
crossed tectospinal pathway,54,152,206,0.292234375,0.289109375,0.58134375,184.7831899,525.7525807
Crus 1,9574,11676,21250,3.092609375,2.61359375,5.706203125,3095.767632,4467.411969
Crus 2,6044,10635,16679,2.6440625,2.39271875,5.03678125,2285.876374,4444.734677
cuneate fascicle,433,39,472,0.012734375,0.014,0.026734375,34002.45399,2785.714286
Cuneate nucleus,3728,643,4371,0.195125,0.209046875,0.404171875,19105.70147,3075.865162
Cuneiform nucleus,412,524,936,0.23353125,0.217546875,0.451078125,1764.217851,2408.676291
Declive (VI),4090,7364,11454,1.56103125,1.536453125,3.097484375,2620.062859,4792.856925
"Dentate gyrus, granule cell layer",561,1103,1664,0.74953125,0.82525,1.57478125,748.4677924,1336.564677
"Dentate gyrus, molecular layer",745,2080,2825,1.996234375,2.146,4.142234375,373.2026707,969.2451072
"Dentate gyrus, polymorph layer",146,584,730,0.302046875,0.324890625,0.6269375,483.3686824,1797.528014
Dentate nucleus,8,78,86,0.12990625,0.112671875,0.242578125,61.58287226,692.2756899
Diagonal band nucleus,181,258,439,0.359703125,0.376953125,0.73665625,503.1927371,684.4352332
direct tectospinal pathway,0,0,0,1.56E-05,0,1.56E-05,0,0
doral tegmental decussation,4,3,7,0.003453125,0.00390625,0.007359375,1158.371041,768
dorsal acoustic stria,61,15,76,0.005296875,0.005203125,0.0105,11516.22419,2882.882883
"Dorsal auditory area, layer 1",599,959,1558,0.150953125,0.140171875,0.291125,3968.119242,6841.600713
"Dorsal auditory area, layer 2/3",3256,4846,8102,0.225265625,0.189734375,0.415,14454.04731,25540.97011
"Dorsal auditory area, layer 4",560,830,1390,0.08025,0.065609375,0.145859375,6978.193146,12650.6311
"Dorsal auditory area, layer 5",1352,2168,3520,0.187734375,0.15425,0.341984375,7201.664586,14055.10535
"Dorsal auditory area, layer 6a",353,1197,1550,0.0915,0.0773125,0.1688125,3857.923497,15482.61924
"Dorsal auditory area, layer 6b",18,95,113,0.0145625,0.012125,0.0266875,1236.051502,7835.051546
Dorsal cochlear nucleus,371,122,493,0.245265625,0.205375,0.450640625,1512.645728,594.0353013
dorsal fornix,0,15,15,0.018484375,0.020796875,0.03928125,0,721.2622089
dorsal hippocampal commissure,1570,2843,4413,0.5415,0.58075,1.12225,2899.353647,4895.393887
dorsal limb,370,1151,1521,0.09090625,0.113453125,0.204359375,4070.127191,10145.15907
Dorsal motor nucleus of the vagus nerve,39,69,108,0.11515625,0.12540625,0.2405625,338.6702849,550.2118116
Dorsal nucleus raphe,13,31,44,0.051,0.078921875,0.129921875,254.9019608,392.7935062
"Dorsal part of the lateral geniculate complex, core",84,165,249,0.168109375,0.199453125,0.3675625,499.674691,827.2620447
"Dorsal part of the lateral geniculate complex, ipsilateral zone",6,6,12,0.039765625,0.047515625,0.08728125,150.8840864,126.2742519
"Dorsal part of the lateral geniculate complex, shell",79,65,144,0.0835,0.095359375,0.178859375,946.1077844,681.6319843
Dorsal peduncular area,715,512,1227,0.343828125,0.3679375,0.711765625,2079.52738,1391.540683
Dorsal premammillary nucleus,13,120,133,0.064640625,0.063234375,0.127875,201.1119168,1897.702001
dorsal spinocerebellar tract,4,0,4,0.074890625,0.061,0.135890625,53.4112247,0
Dorsal tegmental nucleus,3,18,21,0.043359375,0.043875,0.087234375,69.18918919,410.2564103
Dorsal terminal nucleus of the accessory optic tract,0,1,1,0.00521875,0.005640625,0.010859375,0,177.2853186
Dorsomedial nucleus of the hypothalamus,218,782,1000,0.1806875,0.174171875,0.354859375,1206.50294,4489.817888
Ectorhinal area/Layer 1,518,2455,2973,0.243765625,0.337671875,0.5814375,2124.991988,7270.37157
Ectorhinal area/Layer 2/3,4009,8219,12228,0.43903125,0.423546875,0.862578125,9131.468432,19405.1721
Ectorhinal area/Layer 5,4696,4902,9598,0.398015625,0.33909375,0.737109375,11798.53178,14456.17915
Ectorhinal area/Layer 6a,1077,1852,2929,0.23865625,0.205109375,0.443765625,4512.766793,9029.328864
Ectorhinal area/Layer 6b,287,167,454,0.035015625,0.02665625,0.061671875,8196.340919,6264.947245
Edinger-Westphal nucleus,90,129,219,0.01103125,0.018296875,0.029328125,8158.640227,7050.384287
"Endopiriform nucleus, dorsal part",2045,3928,5973,0.82675,0.88053125,1.70728125,2473.540974,4460.943323
"Endopiriform nucleus, ventral part",1606,3929,5535,0.432578125,0.45759375,0.890171875,3712.624165,8586.218671
"Entorhinal area, lateral part, layer 1",4455,8068,12523,0.79525,1.07946875,1.87471875,5602.011946,7474.04684
"Entorhinal area, lateral part, layer 2",13484,30577,44061,1.26925,1.331015625,2.600265625,10623.59661,22972.68298
"Entorhinal area, lateral part, layer 3",6546,14281,20827,0.95678125,0.8671875,1.82396875,6841.689258,16468.18018
"Entorhinal area, lateral part, layer 5",7015,11656,18671,0.909171875,0.784109375,1.69328125,7715.81281,14865.2731
"Entorhinal area, lateral part, layer 6a",4593,6612,11205,0.61084375,0.5036875,1.11453125,7519.107791,13127.187
"Entorhinal area, medial part, dorsal zone, layer 1",2421,4305,6726,0.716296875,0.586453125,1.30275,3379.883515,7340.740149
"Entorhinal area, medial part, dorsal zone, layer 2",2200,5225,7425,0.714765625,0.58234375,1.297109375,3077.932014,8972.363831
"Entorhinal area, medial part, dorsal zone, layer 3",1492,3696,5188,0.529984375,0.439359375,0.96934375,2815.177334,8412.247946
"Entorhinal area, medial part, dorsal zone, layer 5",1165,3499,4664,0.463625,0.39159375,0.85521875,2512.806686,8935.280504
"Entorhinal area, medial part, dorsal zone, layer 6",633,2857,3490,0.304640625,0.263375,0.568015625,2077.858132,10847.65069
Ethmoid nucleus of the thalamus,126,79,205,0.122859375,0.1486875,0.271546875,1025.562762,531.3156789
external capsule,1353,1585,2938,0.45534375,0.42215625,0.8775,2971.381511,3754.534014
External cuneate nucleus,3890,155,4045,0.105953125,0.1011875,0.207140625,36714.34892,1531.809759
external medullary lamina of the thalamus,26,37,63,0.04578125,0.053671875,0.099453125,567.9180887,689.3740902
Facial motor nucleus,94,117,211,0.44828125,0.46446875,0.91275,209.6897874,251.900693
facial nerve,17,10,27,0.0353125,0.035109375,0.070421875,481.4159292,284.8242101
fasciculus retroflexus,11,37,48,0.109203125,0.11359375,0.222796875,100.7297181,325.7221458
Fasciola cinerea,0,3,3,0.046515625,0.046953125,0.09346875,0,63.89351082
Fastigial nucleus,404,312,716,0.219328125,0.21859375,0.437921875,1841.989029,1427.305218
fiber tracts,220,279,499,0.618328125,0.67525,1.293578125,355.7981452,413.1803036
Field CA1,5239,9040,14279,4.856265625,4.873125,9.729390625,1078.812488,1855.072464
Field CA2,164,232,396,0.1973125,0.207625,0.4049375,831.1688312,1117.399157
Field CA3,1661,4384,6045,2.4886875,2.694484375,5.183171875,667.4200758,1627.027435
Fields of Forel,58,163,221,0.1155625,0.12434375,0.23990625,501.8929151,1310.882131
fimbria,51,180,231,0.666390625,0.73503125,1.401421875,76.5316889,244.8875473
Flocculus,187,905,1092,0.539796875,0.44915625,0.988953125,346.4266072,2014.889028
Folium-tuber vermis (VII),4491,6699,11190,0.51159375,0.51859375,1.0301875,8778.449698,12917.62579
fourth ventricle,627,783,1410,0.224703125,0.2590625,0.483765625,2790.348376,3022.436671
"Frontal pole, layer 1",239,710,949,0.094609375,0.100734375,0.19534375,2526.176713,7048.239491
"Frontal pole, layer 2/3",151,470,621,0.09096875,0.096734375,0.187703125,1659.910684,4858.665805
"Frontal pole, layer 5",276,633,909,0.147953125,0.159,0.306953125,1865.455698,3981.132075
"Frontal pole, layer 6a",45,88,133,0.050015625,0.0546875,0.104703125,899.7188379,1609.142857
"Frontal pole, layer 6b",0,0,0,0.000515625,0.000578125,0.00109375,0,0
Fundus of striatum,231,419,650,0.2166875,0.212359375,0.429046875,1066.051341,1973.070414
genu of corpus callosum,423,585,1008,0.434375,0.4546875,0.8890625,973.8129496,1286.597938
genu of the facial nerve,1,0,1,0.013328125,0.014234375,0.0275625,75.02930832,0
Gigantocellular reticular nucleus,211,490,701,1.5885625,1.6999375,3.2885,132.8244875,288.2458914
"Globus pallidus, external segment",9,629,638,0.66775,0.71890625,1.38665625,13.47809809,874.9402304
"Globus pallidus, internal segment",11,82,93,0.16584375,0.178015625,0.343859375,66.32749199,460.6337225
Gracile nucleus,16,63,79,0.052328125,0.058703125,0.11103125,305.7629143,1073.196699
"Gustatory areas, layer 1",453,621,1074,0.121265625,0.161078125,0.28234375,3735.601082,3855.272092
"Gustatory areas, layer 2/3",3180,4827,8007,0.236703125,0.281171875,0.517875,13434.55014,17167.4354
"Gustatory areas, layer 4",869,1497,2366,0.088171875,0.093546875,0.18171875,9855.750487,16002.67246
"Gustatory areas, layer 5",3016,3629,6645,0.312828125,0.3145625,0.627390625,9641.076869,11536.65806
"Gustatory areas, layer 6a",222,586,808,0.2473125,0.2364375,0.48375,897.6497346,2478.456252
"Gustatory areas, layer 6b",0,16,16,0.02178125,0.021171875,0.042953125,0,755.7195572
habenular commissure,3,4,7,0.036546875,0.041125,0.077671875,82.08636169,97.26443769
Hippocampal formation,153,1461,1614,0.21465625,0.197515625,0.412171875,712.7675062,7396.883158
Hippocampo-amygdalar transition area,994,750,1744,0.160828125,0.16159375,0.322421875,6180.511027,4641.268613
Hypoglossal nucleus,3,9,12,0.20459375,0.222109375,0.426703125,14.66320452,40.52057686
Hypothalamus,1016,2834,3850,1.315921875,1.32825,2.644171875,772.0823092,2133.634481
Induseum griseum,7,14,21,0.05765625,0.0729375,0.13059375,121.4092141,191.9451585
inferior cerebellar peduncle,247,140,387,0.291734375,0.24640625,0.538140625,846.6605966,568.1674065
inferior colliculus commissure,38,8,46,0.007953125,0.008390625,0.01634375,4777.996071,953.4450652
"Inferior colliculus, central nucleus",989,2700,3689,0.5343125,0.48578125,1.02009375,1850.976722,5558.057253
"Inferior colliculus, dorsal nucleus",1426,2515,3941,0.654203125,0.621828125,1.27603125,2179.751129,4044.525969
"Inferior colliculus, external nucleus",2736,6248,8984,1.02175,0.941953125,1.963703125,2677.758747,6633.026458
Inferior olivary complex,55,102,157,0.363171875,0.388625,0.751796875,151.4434453,262.4638147
Inferior salivatory nucleus,29,4,33,0.00315625,0.003171875,0.006328125,9188.118812,1261.083744
Infracerebellar nucleus,93,16,109,0.022234375,0.021,0.043234375,4182.712579,761.9047619
"Infralimbic area, layer 1",105,7,112,0.0849375,0.11275,0.1976875,1236.203091,62.08425721
"Infralimbic area, layer 2/3",316,61,377,0.093734375,0.097140625,0.190875,3371.228538,627.9556056
"Infralimbic area, layer 5",1051,1034,2085,0.215390625,0.230921875,0.4463125,4879.50671,4477.704851
"Infralimbic area, layer 6a",142,320,462,0.134,0.15128125,0.28528125,1059.701493,2115.265441
"Infralimbic area, layer 6b",1,2,3,0.006890625,0.007453125,0.01434375,145.1247166,268.3438155
Interanterodorsal nucleus of the thalamus,15,28,43,0.0629375,0.065546875,0.128484375,238.3316783,427.1752086
Interanteromedial nucleus of the thalamus,1,4,5,0.02234375,0.02621875,0.0485625,44.75524476,152.5625745
Intercalated amygdalar nucleus,175,463,638,0.06996875,0.074359375,0.144328125,2501.11657,6226.518176
Interfascicular nucleus raphe,56,99,155,0.03984375,0.04759375,0.0874375,1405.490196,2080.105056
Intergeniculate leaflet of the lateral geniculate complex,96,76,172,0.025421875,0.0301875,0.055609375,3776.275353,2517.598344
Intermediate geniculate nucleus,15,58,73,0.00865625,0.009953125,0.018609375,1732.851986,5827.315542
Intermediate reticular nucleus,1428,396,1824,1.571921875,1.54175,3.113671875,908.4420942,256.850981
Intermediodorsal nucleus of the thalamus,1,13,14,0.10090625,0.13565625,0.2365625,9.910188913,95.83045381
internal capsule,74,893,967,0.835328125,0.92865625,1.763984375,88.58794261,961.6044688
Interpeduncular nucleus,0,7,7,0.0046875,0.006171875,0.010859375,0,1134.177215
"Interpeduncular nucleus, apical",7,16,23,0.01,0.01409375,0.02409375,700,1135.254989
"Interpeduncular nucleus, caudal",8,7,15,0.02815625,0.035859375,0.064015625,284.1287458,195.2069717
"Interpeduncular nucleus, dorsolateral",1,7,8,0.01790625,0.018203125,0.036109375,55.84642234,384.5493562
"Interpeduncular nucleus, dorsomedial",0,0,0,0.008234375,0.009046875,0.01728125,0,0
"Interpeduncular nucleus, intermediate",6,4,10,0.0155625,0.015390625,0.030953125,385.5421687,259.8984772
"Interpeduncular nucleus, lateral",6,15,21,0.029421875,0.0279375,0.057359375,203.9298991,536.9127517
"Interpeduncular nucleus, rostral",2,22,24,0.0359375,0.044484375,0.080421875,55.65217391,494.5556726
"Interpeduncular nucleus, rostrolateral",4,42,46,0.009359375,0.009890625,0.01925,427.3789649,4246.445498
Interposed nucleus,1272,300,1572,0.350578125,0.32653125,0.677109375,3628.292552,918.7482056
Interstitial nucleus of Cajal,4,97,101,0.04778125,0.047671875,0.095453125,83.7148463,2034.742707
Intertrigeminal nucleus,2,2,4,0.016484375,0.015828125,0.0323125,121.3270142,126.3573544
Koelliker-Fuse subnucleus,19,106,125,0.064,0.06015625,0.12415625,296.875,1762.077922
Lateral amygdalar nucleus,185,1532,1717,0.315296875,0.35321875,0.668515625,586.7486,4337.255596
Lateral dorsal nucleus of thalamus,106,123,229,0.487609375,0.57025,1.057859375,217.3871247,215.6948707
Lateral habenula,16,74,90,0.232140625,0.251421875,0.4835625,68.92373965,294.3260208
Lateral hypothalamic area,938,2027,2965,0.95103125,0.950203125,1.901234375,986.2977689,2133.228093
lateral lemniscus,298,1493,1791,0.337375,0.318828125,0.656203125,883.2901074,4682.77383
Lateral mammillary nucleus,3,12,15,0.03690625,0.0349375,0.07184375,81.28704488,343.470483
"lateral olfactory tract, body",110,157,267,0.319828125,0.38559375,0.705421875,343.9347306,407.1642759
Lateral posterior nucleus of the thalamus,222,112,334,0.594,0.724953125,1.318953125,373.7373737,154.4927474
Lateral preoptic area,92,119,211,0.275609375,0.270625,0.546234375,333.8057713,439.7228637
lateral recess,2950,139,3089,0.203828125,0.165515625,0.36934375,14472.97815,839.7998678
"Lateral reticular nucleus, magnocellular part",76,19,95,0.315109375,0.28384375,0.598953125,241.1860961,66.93823627
"Lateral reticular nucleus, parvicellular part",7,0,7,0.02928125,0.02521875,0.0545,239.0608324,0
"Lateral septal nucleus, caudal (caudodorsal) part",29,77,106,0.296109375,0.30959375,0.605703125,97.93678434,248.7130312
"Lateral septal nucleus, rostral (rostroventral) part",1870,1272,3142,1.202640625,1.22246875,2.425109375,1554.911718,1040.517396
"Lateral septal nucleus, ventral part",885,757,1642,0.401984375,0.389890625,0.791875,2201.578109,1941.570152
Lateral terminal nucleus of the accessory optic tract,0,4,4,0.006453125,0.00753125,0.013984375,0,531.120332
lateral ventricle,698,555,1253,0.971703125,1.041953125,2.01365625,718.3263921,532.6535203
Lateral vestibular nucleus,456,426,882,0.113921875,0.108078125,0.222,4002.743108,3941.593176
"Lateral visual area, layer 1",1701,736,2437,0.122703125,0.101703125,0.22440625,13862.72762,7236.749117
"Lateral visual area, layer 2/3",2654,5131,7785,0.19425,0.1530625,0.3473125,13662.80566,33522.25398
"Lateral visual area, layer 4",1072,2928,4000,0.110921875,0.08540625,0.196328125,9664.459783,34283.20527
"Lateral visual area, layer 5",1578,3809,5387,0.18475,0.1420625,0.3268125,8541.271989,26812.14254
"Lateral visual area, layer 6a",448,1040,1488,0.11565625,0.08865625,0.2043125,3873.54769,11730.70145
"Lateral visual area, layer 6b",79,133,212,0.020546875,0.01609375,0.036640625,3844.86692,8264.07767
Laterodorsal tegmental nucleus,49,111,160,0.082484375,0.08440625,0.166890625,594.0519038,1315.068493
"Laterointermediate area, layer 1",89,528,617,0.056484375,0.04684375,0.103328125,1575.656985,11271.51434
"Laterointermediate area, layer 2/3",193,1908,2101,0.084734375,0.066140625,0.150875,2277.706067,28847.6258
"Laterointermediate area, layer 4",81,777,858,0.03928125,0.029015625,0.068296875,2062.052506,26778.67528
"Laterointermediate area, layer 5",517,2028,2545,0.0950625,0.070390625,0.165453125,5438.527285,28810.65483
"Laterointermediate area, layer 6a",293,379,672,0.046640625,0.035703125,0.08234375,6282.077052,10615.31729
