structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Agranular insular area, ventral part, layer 5",3611,2542,6153,0.356015625,0.294234375,0.65025,10142.81325,8639.37125
"Agranular insular area, ventral part, layer 6a",1013,637,1650,0.087359375,0.069765625,0.157125,11595.77893,9130.571109
"Agranular insular area, ventral part, layer 6b",6,11,17,0.00184375,0.001359375,0.003203125,3254.237288,8091.954023
alveus,3582,3146,6728,0.6220625,0.6605,1.2825625,5758.26384,4763.058289
amygdalar capsule,451,228,679,0.10215625,0.081515625,0.183671875,4414.805751,2797.009776
Anterior amygdalar area,992,669,1661,0.308328125,0.3063125,0.614640625,3217.351644,2184.044073
"Anterior area, layer 1",1865,1369,3234,0.115875,0.126,0.241875,16094.92988,10865.07937
"Anterior area, layer 2/3",4253,4891,9144,0.193859375,0.202203125,0.3960625,21938.58306,24188.54803
"Anterior area, layer 4",670,550,1220,0.065828125,0.067921875,0.13375,10178.02041,8097.538532
"Anterior area, layer 5",1367,1896,3263,0.14603125,0.149328125,0.295359375,9361.010058,12696.8714
"Anterior area, layer 6a",851,264,1115,0.08646875,0.091,0.17746875,9841.705819,2901.098901
"Anterior area, layer 6b",60,74,134,0.014578125,0.015765625,0.03034375,4115.755627,4693.756194
"Anterior cingulate area, dorsal part, layer 1",774,2995,3769,0.20171875,0.26578125,0.4675,3837.025562,11268.66549
"Anterior cingulate area, dorsal part, layer 2/3",3824,3572,7396,0.2320625,0.24625,0.4783125,16478.31942,14505.58376
"Anterior cingulate area, dorsal part, layer 5",3436,4588,8024,0.4370625,0.49996875,0.93703125,7861.575862,9176.573536
"Anterior cingulate area, dorsal part, layer 6a",2040,2048,4088,0.263140625,0.3049375,0.568078125,7752.508758,6716.130355
"Anterior cingulate area, dorsal part, layer 6b",73,52,125,0.0096875,0.010890625,0.020578125,7535.483871,4774.748924
"Anterior cingulate area, ventral part, 6a",2063,1713,3776,0.155421875,0.177546875,0.33296875,13273.54981,9648.156297
"Anterior cingulate area, ventral part, 6b",368,213,581,0.02590625,0.02971875,0.055625,14205.06634,7167.192429
"Anterior cingulate area, ventral part, layer 1",2665,2833,5498,0.1898125,0.2570625,0.446875,14040.17122,11020.66618
"Anterior cingulate area, ventral part, layer 2/3",4293,2993,7286,0.24090625,0.24196875,0.482875,17820.21014,12369.36588
"Anterior cingulate area, ventral part, layer 5",6096,4010,10106,0.445578125,0.498859375,0.9444375,13681.1025,8038.337457
"anterior commissure, olfactory limb",2461,2620,5081,0.541140625,0.4939375,1.035078125,4547.80123,5304.314817
"anterior commissure, temporal limb",1125,530,1655,0.179421875,0.17159375,0.351015625,6270.138466,3088.690585
Anterior hypothalamic nucleus,844,502,1346,0.479078125,0.529359375,1.0084375,1761.716839,948.316066
Anterior olfactory nucleus,20732,23974,44706,3.07009375,2.657703125,5.727796875,6752.888246,9020.571099
Anterior pretectal nucleus,1944,9608,11552,0.657109375,0.720609375,1.37771875,2958.411604,13333.15987
Anterior tegmental nucleus,5,31,36,0.02740625,0.026921875,0.054328125,182.4401368,1151.479977
Anterodorsal nucleus,389,354,743,0.09265625,0.09425,0.18690625,4198.313659,3755.96817
Anterodorsal preoptic nucleus,257,353,610,0.1066875,0.113421875,0.220109375,2408.904511,3112.274418
"Anterolateral visual area, layer 1",239,1832,2071,0.051140625,0.142453125,0.19359375,4673.388329,12860.37074
"Anterolateral visual area, layer 2/3",1687,4437,6124,0.085078125,0.176671875,0.26175,19828.83379,25114.35394
"Anterolateral visual area, layer 4",647,1446,2093,0.0431875,0.072296875,0.115484375,14981.18669,20000.86449
"Anterolateral visual area, layer 5",878,1411,2289,0.081578125,0.12209375,0.203671875,10762.68914,11556.69311
"Anterolateral visual area, layer 6a",386,981,1367,0.042609375,0.058984375,0.10159375,9059.039237,16631.52318
"Anterolateral visual area, layer 6b",27,113,140,0.0084375,0.01125,0.0196875,3200,10044.44444
"Anteromedial nucleus, dorsal part",131,773,904,0.200234375,0.18465625,0.384890625,654.2333203,4186.15671
"Anteromedial nucleus, ventral part",96,563,659,0.129015625,0.116796875,0.2458125,744.0959186,4820.334448
"Anteromedial visual area, layer 1",366,450,816,0.077703125,0.068328125,0.14603125,4710.23527,6585.867825
"Anteromedial visual area, layer 2/3",2893,2947,5840,0.11096875,0.09915625,0.210125,26070.4027,29720.76899
"Anteromedial visual area, layer 4",770,564,1334,0.03075,0.027515625,0.058265625,25040.65041,20497.44463
"Anteromedial visual area, layer 5",1380,1322,2702,0.108796875,0.10078125,0.209578125,12684.18785,13117.51938
"Anteromedial visual area, layer 6a",720,331,1051,0.060859375,0.058625,0.119484375,11830.55199,5646.055437
"Anteromedial visual area, layer 6b",30,21,51,0.010625,0.010703125,0.021328125,2823.529412,1962.043796
Anteroventral nucleus of thalamus,257,1606,1863,0.25165625,0.233015625,0.484671875,1021.234323,6892.241668
Anteroventral periventricular nucleus,334,295,629,0.127015625,0.12928125,0.256296875,2629.597736,2281.846749
Anteroventral preoptic nucleus,122,66,188,0.06684375,0.064,0.13084375,1825.15194,1031.25
arbor vitae,52693,46251,98944,3.809890625,3.307140625,7.11703125,13830.58077,13985.19302
Arcuate hypothalamic nucleus,205,59,264,0.1594375,0.172171875,0.331609375,1285.770286,342.680824
Area postrema,120,129,249,0.0144375,0.018640625,0.033078125,8311.688312,6920.368818
Area prostriata,410,2468,2878,0.22775,0.208046875,0.435796875,1800.219539,11862.71123
auditory radiation,1003,2369,3372,0.173765625,0.1736875,0.347453125,5772.142793,13639.43865
Barrington's nucleus,8,14,22,0.006703125,0.006140625,0.01284375,1193.473193,2279.898219
"Basolateral amygdalar nucleus, anterior part",3768,1587,5355,0.462765625,0.399328125,0.86209375,8142.350677,3974.175373
"Basolateral amygdalar nucleus, posterior part",2644,2719,5363,0.399015625,0.457125,0.856140625,6626.306927,5948.044846
"Basolateral amygdalar nucleus, ventral part",1275,1362,2637,0.23059375,0.2748125,0.50540625,5529.204499,4956.106436
"Basomedial amygdalar nucleus, anterior part",3073,1730,4803,0.441640625,0.4678125,0.909453125,6958.146117,3698.062792
"Basomedial amygdalar nucleus, posterior part",2254,2736,4990,0.36525,0.473703125,0.838953125,6171.115674,5775.76937
Bed nuclei of the stria terminalis,3995,6113,10108,1.183671875,1.197703125,2.381375,3375.090753,5103.935919
Bed nucleus of the accessory olfactory tract,109,27,136,0.013921875,0.016109375,0.03003125,7829.405163,1676.042677
Bed nucleus of the anterior commissure,27,50,77,0.007765625,0.00865625,0.016421875,3476.861167,5776.173285
brachium of the inferior colliculus,355,83,438,0.252,0.1549375,0.4069375,1408.730159,535.699879
brachium of the superior colliculus,192,800,992,0.0785,0.089,0.1675,2445.859873,8988.764045
Caudoputamen,56884,57874,114758,14.62660938,12.63160938,27.25821875,3889.076309,4581.68063
"Central amygdalar nucleus, capsular part",1591,528,2119,0.185921875,0.15396875,0.339890625,8557.357761,3429.267303
"Central amygdalar nucleus, lateral part",1093,497,1590,0.147015625,0.1238125,0.270828125,7434.583909,4014.134276
"Central amygdalar nucleus, medial part",1524,2996,4520,0.413640625,0.39378125,0.807421875,3684.357647,7608.285057
"central canal, spinal cord/medulla",0,2,2,0,0,0,0,0
Central lateral nucleus of the thalamus,542,364,906,0.21634375,0.214671875,0.431015625,2505.272281,1695.611034
Central linear nucleus raphe,64,81,145,0.052015625,0.06290625,0.114921875,1230.399519,1287.630402
Central medial nucleus of the thalamus,139,271,410,0.195140625,0.22528125,0.420421875,712.30683,1202.940768
cerebal peduncle,671,2194,2865,0.386796875,0.48053125,0.867328125,1734.760654,4565.780061
cerebellar commissure,380,181,561,0.02321875,0.025046875,0.048265625,16366.08345,7226.450405
Cerebellum,4615,2843,7458,0.4231875,0.334234375,0.757421875,10905.33156,8506.007199
cerebral aqueduct,590,2453,3043,0.259109375,0.32815625,0.587265625,2277.030694,7475.09761
choroid plexus,6189,7425,13614,0.6225625,0.659953125,1.282515625,9941.170565,11250.79906
cingulum bundle,3652,2722,6374,0.556859375,0.62225,1.179109375,6558.208704,4374.447569
Claustrum,2697,2051,4748,0.288578125,0.212078125,0.50065625,9345.82273,9670.964415
columns of the fornix,561,1123,1684,0.232421875,0.253546875,0.48596875,2413.714286,4429.161274
commissural branch of stria terminalis,54,64,118,0.019625,0.0193125,0.0389375,2751.592357,3313.915858
Copula pyramidis,29637,27895,57532,1.28996875,1.206625,2.49659375,22974.97517,23118.2016
"corpus callosum, anterior forceps",2269,2590,4859,0.62078125,0.647640625,1.268421875,3655.071734,3999.131463
"corpus callosum, body",7972,10472,18444,1.1325625,1.33953125,2.47209375,7038.905138,7817.660096
"corpus callosum, extreme capsule",452,232,684,0.0613125,0.044765625,0.106078125,7372.069317,5182.547993
"corpus callosum, posterior forceps",3262,2879,6141,0.58265625,0.663921875,1.246578125,5598.498257,4336.353581
"corpus callosum, splenium",3045,2163,5208,0.323296875,0.389359375,0.71265625,9418.587792,5555.279104
"Cortical amygdalar area, anterior part",4078,1479,5557,0.440171875,0.4953125,0.935484375,9264.562848,2985.993691
"Cortical amygdalar area, posterior part, lateral zone",4820,4110,8930,0.628671875,0.853859375,1.48253125,7666.95663,4813.438981
"Cortical amygdalar area, posterior part, medial zone",3642,2767,6409,0.62615625,0.824015625,1.450171875,5816.439587,3357.946034
Cortical subplate,1576,924,2500,0.224828125,0.2083125,0.433140625,7009.799152,4435.643564
corticospinal tract,148,35,183,0.03625,0.04221875,0.07846875,4082.758621,829.015544
crossed tectospinal pathway,279,421,700,0.2461875,0.2439375,0.490125,1133.282559,1725.851909
Crus 1,128676,106959,235635,5.316703125,5.4743125,10.79101563,24202.21648,19538.34386
Crus 2,94936,108646,203582,4.099046875,4.29765625,8.396703125,23160.50606,25280.29086
cuneate fascicle,163,292,455,0.008109375,0.00828125,0.016390625,20100.19268,35260.37736
Cuneate nucleus,1130,2753,3883,0.112125,0.11065625,0.22278125,10078.0379,24878.84778
Cuneiform nucleus,1349,3215,4564,0.42703125,0.312328125,0.739359375,3159.019393,10293.66151
Declive (VI),38209,41014,79223,2.123515625,2.4235625,4.547078125,17993.27471,16923.02138
"Dentate gyrus, granule cell layer",1831,2704,4535,0.7031875,0.75625,1.4594375,2603.857435,3575.53719
"Dentate gyrus, molecular layer",4482,7102,11584,1.92240625,2.014078125,3.936484375,2331.453094,3526.179006
"Dentate gyrus, polymorph layer",931,1051,1982,0.298703125,0.305375,0.604078125,3116.80703,3441.670078
Dentate nucleus,1283,1064,2347,0.181203125,0.111546875,0.29275,7080.451841,9538.590839
Diagonal band nucleus,903,544,1447,0.496375,0.52025,1.016625,1819.189121,1045.651129
direct tectospinal pathway,0,0,0,3.13E-05,0,3.13E-05,0,0
doral tegmental decussation,30,9,39,0.004609375,0.005578125,0.0101875,6508.474576,1613.445378
dorsal acoustic stria,92,5,97,0.0045625,0.003875,0.0084375,20164.38356,1290.322581
"Dorsal auditory area, layer 1",869,1795,2664,0.083875,0.25765625,0.34153125,10360.65574,6966.646452
"Dorsal auditory area, layer 2/3",1706,3565,5271,0.132359375,0.296484375,0.42884375,12889.15122,12024.24242
"Dorsal auditory area, layer 4",234,1215,1449,0.051515625,0.09175,0.143265625,4542.311192,13242.50681
"Dorsal auditory area, layer 5",948,1883,2831,0.12728125,0.194046875,0.321328125,7448.072674,9703.840889
"Dorsal auditory area, layer 6a",476,1124,1600,0.0648125,0.08784375,0.15265625,7344.262295,12795.44646
"Dorsal auditory area, layer 6b",95,62,157,0.010421875,0.0140625,0.024484375,9115.442279,4408.888889
Dorsal cochlear nucleus,3402,292,3694,0.277765625,0.180328125,0.45809375,12247.73584,1619.270427
dorsal fornix,205,157,362,0.018859375,0.02253125,0.041390625,10869.92543,6968.099861
dorsal hippocampal commissure,2175,4230,6405,0.4535625,0.526078125,0.979640625,4795.369988,8040.630847
dorsal limb,540,850,1390,0.211078125,0.142578125,0.35365625,2558.29447,5961.643836
Dorsal motor nucleus of the vagus nerve,105,70,175,0.054375,0.0541875,0.1085625,1931.034483,1291.810842
Dorsal nucleus raphe,141,196,337,0.084984375,0.1286875,0.213671875,1659.128516,1523.069451
"Dorsal part of the lateral geniculate complex, core",679,4402,5081,0.144421875,0.159828125,0.30425,4701.503841,27542.08623
"Dorsal part of the lateral geniculate complex, ipsilateral zone",81,1033,1114,0.032890625,0.0366875,0.069578125,2462.707838,28156.72913
"Dorsal part of the lateral geniculate complex, shell",474,1621,2095,0.071796875,0.079859375,0.15165625,6601.958651,20298.1804
Dorsal peduncular area,4978,7756,12734,1.054921875,1.06859375,2.123515625,4718.832852,7258.137155
Dorsal premammillary nucleus,119,238,357,0.067015625,0.08153125,0.148546875,1775.705293,2919.126102
dorsal spinocerebellar tract,422,1389,1811,0.06846875,0.066921875,0.135390625,6163.39571,20755.54518
Dorsal tegmental nucleus,60,45,105,0.04953125,0.049359375,0.098890625,1211.356467,911.6809117
Dorsal terminal nucleus of the accessory optic tract,6,2,8,0.00503125,0.005390625,0.010421875,1192.546584,371.0144928
Dorsomedial nucleus of the hypothalamus,1010,1125,2135,0.229015625,0.256359375,0.485375,4410.179436,4388.370817
Ectorhinal area/Layer 1,287,870,1157,0.187015625,0.1896875,0.376703125,1534.63113,4586.490939
Ectorhinal area/Layer 2/3,1966,2994,4960,0.340171875,0.306921875,0.64709375,5779.431354,9754.925419
Ectorhinal area/Layer 5,2796,3480,6276,0.359375,0.303796875,0.663171875,7780.173913,11455.02237
Ectorhinal area/Layer 6a,2210,2784,4994,0.2525625,0.20834375,0.46090625,8750.309329,13362.53187
Ectorhinal area/Layer 6b,208,262,470,0.03875,0.028875,0.067625,5367.741935,9073.593074
Edinger-Westphal nucleus,109,29,138,0.01509375,0.02465625,0.03975,7221.532091,1176.17237
"Endopiriform nucleus, dorsal part",7407,5525,12932,1.07871875,0.827890625,1.906609375,6866.47933,6673.586864
"Endopiriform nucleus, ventral part",3631,2071,5702,0.59796875,0.5718125,1.16978125,6072.223674,3621.816592
"Entorhinal area, lateral part, layer 1",1428,5137,6565,0.70440625,0.681046875,1.385453125,2027.239253,7542.799459
"Entorhinal area, lateral part, layer 2",8677,12746,21423,1.17290625,1.04340625,2.2163125,7397.863214,12215.75968
"Entorhinal area, lateral part, layer 3",8056,6328,14384,0.96990625,0.799234375,1.769140625,8305.957406,7917.577369
"Entorhinal area, lateral part, layer 5",9951,4443,14394,1.0625,0.816765625,1.879265625,9365.647059,5439.74901
"Entorhinal area, lateral part, layer 6a",7096,3780,10876,0.832625,0.54934375,1.38196875,8522.444077,6880.937482
"Entorhinal area, medial part, dorsal zone, layer 1",7808,1872,9680,1.007515625,0.574328125,1.58184375,7749.755742,3259.460783
"Entorhinal area, medial part, dorsal zone, layer 2",12099,4727,16826,1.12490625,0.58228125,1.7071875,10755.56296,8118.070091
"Entorhinal area, medial part, dorsal zone, layer 3",7876,4207,12083,0.880859375,0.438171875,1.31903125,8941.268293,9601.255215
"Entorhinal area, medial part, dorsal zone, layer 5",5808,2772,8580,0.776,0.389015625,1.165015625,7484.536082,7125.677793
"Entorhinal area, medial part, dorsal zone, layer 6",3423,1415,4838,0.51571875,0.26790625,0.783625,6637.338666,5281.698355
Ethmoid nucleus of the thalamus,209,1027,1236,0.121015625,0.122453125,0.24346875,1727.049709,8386.882736
external capsule,4014,3645,7659,0.535109375,0.42475,0.959859375,7501.270184,8581.51854
External cuneate nucleus,2510,5050,7560,0.073859375,0.071046875,0.14490625,33983.49905,71079.83286
external medullary lamina of the thalamus,163,217,380,0.052578125,0.0466875,0.099265625,3100.148588,4647.925033
Facial motor nucleus,61,34,95,0.353265625,0.38653125,0.739796875,172.6745986,87.96184008
facial nerve,34,17,51,0.029953125,0.029171875,0.059125,1135.106938,582.7530798
fasciculus retroflexus,255,237,492,0.12,0.12525,0.24525,2125,1892.215569
Fasciola cinerea,239,252,491,0.042,0.044828125,0.086828125,5690.47619,5621.470896
Fastigial nucleus,2509,1298,3807,0.192203125,0.18415625,0.376359375,13053.89806,7048.362464
fiber tracts,2388,4643,7031,0.773234375,0.855140625,1.628375,3088.326227,5429.516344
Field CA1,18918,12845,31763,4.63959375,4.920671875,9.560265625,4077.512174,2610.415879
Field CA2,854,449,1303,0.1881875,0.2159375,0.404125,4538.027233,2079.305355
Field CA3,7627,11267,18894,2.50740625,2.829015625,5.336421875,3041.788701,3982.657395
Fields of Forel,57,736,793,0.117390625,0.1356875,0.253078125,485.5583655,5424.228466
fimbria,1720,3373,5093,0.611171875,0.666453125,1.277625,2814.265627,5061.12114
Flocculus,17628,727,18355,0.65715625,0.365421875,1.022578125,26824.67069,1989.481336
Folium-tuber vermis (VII),22835,22588,45423,0.620421875,0.695359375,1.31578125,36805.60103,32483.92243
fourth ventricle,662,485,1147,0.17153125,0.1895625,0.36109375,3859.355074,2558.522915
"Frontal pole, layer 1",1102,805,1907,0.132984375,0.136234375,0.26921875,8286.687816,5908.934511
"Frontal pole, layer 2/3",777,606,1383,0.13203125,0.131671875,0.263703125,5884.970414,4602.349591
"Frontal pole, layer 5",1047,444,1491,0.202578125,0.20853125,0.411109375,5168.376398,2129.177282
"Frontal pole, layer 6a",73,83,156,0.063609375,0.06553125,0.129140625,1147.629575,1266.571292
"Frontal pole, layer 6b",1,2,3,0.0005625,0.00059375,0.00115625,1777.777778,3368.421053
Fundus of striatum,1469,464,1933,0.294875,0.257390625,0.552265625,4981.771937,1802.707461
genu of corpus callosum,3904,3600,7504,0.428625,0.44834375,0.87696875,9108.194809,8029.553217
genu of the facial nerve,17,18,35,0.011109375,0.0110625,0.022171875,1530.2391,1627.118644
Gigantocellular reticular nucleus,227,222,449,0.95553125,1.04471875,2.00025,237.5641822,212.4973827
"Globus pallidus, external segment",6012,1679,7691,0.9118125,0.74053125,1.65234375,6593.460827,2267.291218
"Globus pallidus, internal segment",705,542,1247,0.224953125,0.208046875,0.433,3133.986247,2605.182125
Gracile nucleus,43,64,107,0.0274375,0.02725,0.0546875,1567.198178,2348.623853
"Gustatory areas, layer 1",43,162,205,0.067890625,0.060078125,0.12796875,633.3716916,2696.488947
"Gustatory areas, layer 2/3",753,781,1534,0.13946875,0.121390625,0.260859375,5399.058929,6433.775261
"Gustatory areas, layer 4",235,176,411,0.0530625,0.044703125,0.097765625,4428.739694,3937.084935
"Gustatory areas, layer 5",815,782,1597,0.20403125,0.168578125,0.372609375,3994.486139,4638.798777
"Gustatory areas, layer 6a",1540,1240,2780,0.179625,0.141703125,0.321328125,8573.416841,8750.689161
"Gustatory areas, layer 6b",97,102,199,0.0165625,0.01340625,0.02996875,5856.603774,7608.391608
habenular commissure,141,240,381,0.034015625,0.039890625,0.07390625,4145.153881,6016.451234
Hippocampal formation,714,1972,2686,0.26175,0.22521875,0.48696875,2727.793696,8755.931733
Hippocampo-amygdalar transition area,1585,1163,2748,0.19609375,0.19440625,0.3905,8082.868526,5982.317955
Hypoglossal nucleus,242,74,316,0.086375,0.088921875,0.175296875,2801.736614,832.1911791
Hypothalamus,4000,6122,10122,1.7994375,2.0216875,3.821125,2222.916884,3028.163354
Induseum griseum,724,877,1601,0.061828125,0.079953125,0.14178125,11709.88122,10968.92711
inferior cerebellar peduncle,7782,5221,13003,0.316125,0.227796875,0.543921875,24616.8446,22919.54181
inferior colliculus commissure,118,193,311,0.030171875,0.029375,0.059546875,3910.926981,6570.212766
"Inferior colliculus, central nucleus",11623,8300,19923,1.54696875,1.151203125,2.698171875,7513.403228,7209.848392
"Inferior colliculus, dorsal nucleus",16647,17131,33778,2.120453125,1.75478125,3.875234375,7850.6805,9762.470393
"Inferior colliculus, external nucleus",22234,15763,37997,3.088359375,2.162328125,5.2506875,7199.291695,7289.827949
Inferior olivary complex,88,52,140,0.197953125,0.2125,0.410453125,444.5496882,244.7058824
Inferior salivatory nucleus,1,4,5,0.002515625,0.002359375,0.004875,397.515528,1695.364238
Infracerebellar nucleus,171,223,394,0.02128125,0.018796875,0.040078125,8035.242291,11863.67415
"Infralimbic area, layer 1",389,1524,1913,0.122140625,0.151625,0.273765625,3184.853524,10051.11294
"Infralimbic area, layer 2/3",1525,1281,2806,0.14378125,0.143515625,0.287296875,10606.38992,8925.857376
"Infralimbic area, layer 5",3565,2766,6331,0.354390625,0.3555,0.709890625,10059.52119,7780.590717
"Infralimbic area, layer 6a",1916,1732,3648,0.259234375,0.280359375,0.53959375,7390.995118,6177.785209
"Infralimbic area, layer 6b",44,52,96,0.010125,0.01071875,0.02084375,4345.679012,4851.311953
Interanterodorsal nucleus of the thalamus,110,196,306,0.09153125,0.085171875,0.176703125,1201.77535,2301.229132
Interanteromedial nucleus of the thalamus,42,88,130,0.036,0.039921875,0.075921875,1166.666667,2204.305284
Intercalated amygdalar nucleus,834,362,1196,0.10571875,0.103234375,0.208953125,7888.856045,3506.583926
Interfascicular nucleus raphe,121,154,275,0.04775,0.060078125,0.107828125,2534.031414,2563.328999
Intergeniculate leaflet of the lateral geniculate complex,306,801,1107,0.026265625,0.026890625,0.05315625,11650.20821,29787.33295
Intermediate geniculate nucleus,162,233,395,0.0098125,0.009515625,0.019328125,16509.55414,24486.04269
Intermediate reticular nucleus,651,774,1425,0.972296875,1.026796875,1.99909375,669.5485882,753.8005022
Intermediodorsal nucleus of the thalamus,221,391,612,0.12390625,0.164859375,0.288765625,1783.606557,2371.718321
internal capsule,7202,4510,11712,1.01921875,0.973359375,1.992578125,7066.196535,4633.437676
Interpeduncular nucleus,6,4,10,0.005875,0.008015625,0.013890625,1021.276596,499.0253411
"Interpeduncular nucleus, apical",13,10,23,0.01215625,0.017515625,0.029671875,1069.40874,570.9188225
"Interpeduncular nucleus, caudal",16,16,32,0.031609375,0.042078125,0.0736875,506.1789422,380.2450798
"Interpeduncular nucleus, dorsolateral",15,31,46,0.0210625,0.02221875,0.04328125,712.1661721,1395.218003
"Interpeduncular nucleus, dorsomedial",7,5,12,0.010578125,0.011765625,0.02234375,661.7429838,424.9667995
"Interpeduncular nucleus, intermediate",3,3,6,0.016953125,0.018796875,0.03575,176.9585253,159.6009975
"Interpeduncular nucleus, lateral",13,41,54,0.031953125,0.035734375,0.0676875,406.8459658,1147.354613
"Interpeduncular nucleus, rostral",97,109,206,0.04046875,0.052953125,0.093421875,2396.911197,2058.424314
"Interpeduncular nucleus, rostrolateral",61,29,90,0.0108125,0.011796875,0.022609375,5641.618497,2458.278146
Interposed nucleus,2921,2291,5212,0.3956875,0.315109375,0.710796875,7382.088138,7270.491397
Interstitial nucleus of Cajal,171,182,353,0.05784375,0.06209375,0.1199375,2956.23987,2931.051837
Intertrigeminal nucleus,9,47,56,0.01803125,0.013609375,0.031640625,499.1334489,3453.501722
Koelliker-Fuse subnucleus,98,721,819,0.080890625,0.0545,0.135390625,1211.512459,13229.3578
Lateral amygdalar nucleus,2217,1299,3516,0.507171875,0.413171875,0.92034375,4371.299177,3143.970049
Lateral dorsal nucleus of thalamus,1357,1447,2804,0.42371875,0.454015625,0.877734375,3202.596062,3187.114981
Lateral habenula,988,850,1838,0.23565625,0.2519375,0.48759375,4192.547408,3373.852642
Lateral hypothalamic area,2138,4672,6810,1.129640625,1.32196875,2.451609375,1892.637316,3534.122875
lateral lemniscus,1241,1484,2725,0.5229375,0.356859375,0.879796875,2373.132545,4158.50081
Lateral mammillary nucleus,13,27,40,0.034515625,0.047078125,0.08159375,376.641014,573.5147693
"lateral olfactory tract, body",673,745,1418,0.420640625,0.37228125,0.792921875,1599.940567,2001.175187
Lateral posterior nucleus of the thalamus,1682,5140,6822,0.504671875,0.56359375,1.068265625,3332.858602,9120.044358
Lateral preoptic area,490,611,1101,0.386546875,0.386671875,0.77321875,1267.6341,1580.151129
lateral recess,4652,3593,8245,0.20896875,0.151140625,0.360109375,22261.70181,23772.5628
"Lateral reticular nucleus, magnocellular part",57,62,119,0.202765625,0.22396875,0.426734375,281.1127379,276.8243338
"Lateral reticular nucleus, parvicellular part",42,12,54,0.02440625,0.025953125,0.050359375,1720.870679,462.372065
"Lateral septal nucleus, caudal (caudodorsal) part",1540,696,2236,0.306375,0.328921875,0.635296875,5026.519788,2116.00399
"Lateral septal nucleus, rostral (rostroventral) part",14620,14474,29094,2.210078125,2.393984375,4.6040625,6615.150765,6045.987664
"Lateral septal nucleus, ventral part",3810,4899,8709,0.7764375,0.85846875,1.63490625,4907.027288,5706.672491
Lateral terminal nucleus of the accessory optic tract,10,55,65,0.00815625,0.008625,0.01678125,1226.05364,6376.811594
lateral ventricle,3431,3953,7384,0.99325,1.08653125,2.07978125,3454.316637,3638.183439
Lateral vestibular nucleus,367,47,414,0.111171875,0.087765625,0.1989375,3301.194659,535.51718
"Lateral visual area, layer 1",1407,2835,4242,0.102140625,0.280453125,0.38259375,13775.1262,10108.64115
"Lateral visual area, layer 2/3",2279,9387,11666,0.1596875,0.342609375,0.502296875,14271.62427,27398.54973
"Lateral visual area, layer 4",909,2974,3883,0.090546875,0.158125,0.248671875,10038.99914,18807.90514
"Lateral visual area, layer 5",1251,2715,3966,0.1514375,0.227140625,0.378578125,8260.833677,11952.94765
"Lateral visual area, layer 6a",451,2320,2771,0.094765625,0.125765625,0.22053125,4759.109646,18447.01205
"Lateral visual area, layer 6b",74,274,348,0.016875,0.021421875,0.038296875,4385.185185,12790.66375
Laterodorsal tegmental nucleus,529,415,944,0.10528125,0.102375,0.20765625,5024.636391,4053.724054
"Laterointermediate area, layer 1",509,1297,1806,0.0434375,0.115125,0.1585625,11717.98561,11266.0152
