structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
Bed nucleus of the accessory olfactory tract,31,22,53,0.02346875,0.01753125,0.041,1320.905459,1254.901961
Bed nucleus of the anterior commissure,0,0,0,0.007703125,0.007171875,0.014875,0,0
brachium of the inferior colliculus,11,21,32,0.232296875,0.206375,0.438671875,47.35319836,101.7565112
brachium of the superior colliculus,24,47,71,0.1341875,0.136390625,0.270578125,178.8542152,344.5984649
Caudoputamen,7797,3613,11410,20.02753125,16.884375,36.91190625,389.3140848,213.9848232
"Central amygdalar nucleus, capsular part",173,90,263,0.250609375,0.195671875,0.44628125,690.3173515,459.9536852
"Central amygdalar nucleus, lateral part",87,18,105,0.19725,0.1533125,0.3505625,441.0646388,117.4072564
"Central amygdalar nucleus, medial part",157,29,186,0.616125,0.478765625,1.094890625,254.8184216,60.57243563
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,7,12,19,0.350046875,0.379796875,0.72984375,19.99732179,31.59583659
Central linear nucleus raphe,1,4,5,0.05053125,0.0621875,0.11271875,19.78973408,64.32160804
Central medial nucleus of the thalamus,17,2,19,0.246734375,0.28459375,0.531328125,68.90000633,7.027561217
cerebal peduncle,177,155,332,0.48534375,0.499796875,0.985140625,364.6899749,310.1259887
cerebellar commissure,0,0,0,0.028734375,0.029546875,0.05828125,0,0
Cerebellum,1653,1146,2799,0.447421875,0.4361875,0.883609375,3694.499738,2627.310503
cerebral aqueduct,330,75,405,0.257984375,0.322,0.579984375,1279.147235,232.9192547
choroid plexus,2222,2600,4822,0.88615625,0.95796875,1.844125,2507.458476,2714.076007
cingulum bundle,157,58,215,0.711015625,0.867421875,1.5784375,220.8108999,66.86481131
Claustrum,809,1021,1830,0.326765625,0.273046875,0.5998125,2475.780615,3739.284692
columns of the fornix,58,68,126,0.248578125,0.231359375,0.4799375,233.3270476,293.9150402
commissural branch of stria terminalis,7,2,9,0.029828125,0.022671875,0.0525,234.6778418,88.21502412
Copula pyramidis,3729,995,4724,1.67934375,1.488625,3.16796875,2220.510244,668.4020489
"corpus callosum, anterior forceps",119,51,170,0.771,0.802921875,1.573921875,154.3450065,63.51801039
"corpus callosum, body",720,279,999,1.72159375,1.839296875,3.560890625,418.2171317,151.6883999
"corpus callosum, extreme capsule",359,114,473,0.073328125,0.0668125,0.140140625,4895.802259,1706.26754
"corpus callosum, posterior forceps",1614,1030,2644,0.83103125,0.898296875,1.729328125,1942.165231,1146.614253
"corpus callosum, splenium",305,218,523,0.519515625,0.58846875,1.107984375,587.0853259,370.4529765
"Cortical amygdalar area, anterior part",1193,623,1816,0.69890625,0.547609375,1.246515625,1706.952828,1137.672269
"Cortical amygdalar area, posterior part, lateral zone",1827,1285,3112,0.71990625,0.741515625,1.461421875,2537.830447,1732.937185
"Cortical amygdalar area, posterior part, medial zone",1299,774,2073,0.68665625,0.728453125,1.415109375,1891.776271,1062.525471
Cortical subplate,526,372,898,0.289078125,0.245375,0.534453125,1819.57732,1516.046867
corticospinal tract,7,8,15,0.040640625,0.043234375,0.083875,172.2414456,185.0379472
crossed tectospinal pathway,17,20,37,0.26353125,0.271953125,0.535484375,64.5084786,73.54208561
Crus 1,7956,4788,12744,5.28259375,4.664609375,9.947203125,1506.078335,1026.45251
Crus 2,12693,6930,19623,4.473015625,4.311640625,8.78465625,2837.682911,1607.276812
cuneate fascicle,74,74,148,0.011421875,0.011640625,0.0230625,6478.79617,6357.04698
Cuneate nucleus,1884,1023,2907,0.15475,0.1575,0.31225,12174.47496,6495.238095
Cuneiform nucleus,40,27,67,0.3919375,0.369953125,0.761890625,102.0570882,72.98221903
Declive (VI),2344,1535,3879,2.165953125,2.090015625,4.25596875,1082.202552,734.44427
"Dentate gyrus, granule cell layer",707,347,1054,1.160953125,1.12640625,2.287359375,608.9823825,308.0593702
"Dentate gyrus, molecular layer",984,1129,2113,3.077375,2.943546875,6.020921875,319.7530363,383.550882
"Dentate gyrus, polymorph layer",506,146,652,0.486859375,0.44921875,0.936078125,1039.314484,325.0086957
Dentate nucleus,3770,3328,7098,0.168,0.162640625,0.330640625,22440.47619,20462.29225
Diagonal band nucleus,276,191,467,0.39821875,0.42096875,0.8191875,693.0864004,453.7153886
direct tectospinal pathway,0,0,0,1.56E-05,0,1.56E-05,0,0
doral tegmental decussation,0,0,0,0.004734375,0.005328125,0.0100625,0,0
dorsal acoustic stria,154,45,199,0.005609375,0.005296875,0.01090625,27454.039,8495.575221
"Dorsal auditory area, layer 1",225,978,1203,0.147015625,0.241484375,0.3885,1530.44957,4049.951472
"Dorsal auditory area, layer 2/3",2102,1719,3821,0.229890625,0.31153125,0.541421875,9143.478556,5517.905507
"Dorsal auditory area, layer 4",750,445,1195,0.09065625,0.105796875,0.196453125,8273.009307,4206.173387
"Dorsal auditory area, layer 5",1013,781,1794,0.22534375,0.24065625,0.466,4495.35432,3245.292819
"Dorsal auditory area, layer 6a",473,198,671,0.1173125,0.114453125,0.231765625,4031.965903,1729.96587
"Dorsal auditory area, layer 6b",91,32,123,0.019296875,0.01809375,0.037390625,4715.789474,1768.566494
Dorsal cochlear nucleus,3702,3754,7456,0.26965625,0.28215625,0.5518125,13728.58964,13304.6849
dorsal fornix,15,17,32,0.0230625,0.026609375,0.049671875,650.4065041,638.8725778
dorsal hippocampal commissure,1905,625,2530,0.6745,0.75625,1.43075,2824.314307,826.446281
dorsal limb,34,52,86,0.150375,0.138375,0.28875,226.1014131,375.7904246
Dorsal motor nucleus of the vagus nerve,58,121,179,0.072859375,0.075,0.147859375,796.0540425,1613.333333
Dorsal nucleus raphe,0,1,1,0.077921875,0.121328125,0.19925,0,8.242112041
"Dorsal part of the lateral geniculate complex, core",49,53,102,0.278671875,0.25428125,0.532953125,175.8340342,208.4306255
"Dorsal part of the lateral geniculate complex, ipsilateral zone",5,0,5,0.06340625,0.0604375,0.12384375,78.8565796,0
"Dorsal part of the lateral geniculate complex, shell",22,19,41,0.139578125,0.122625,0.262203125,157.6178216,154.9439348
Dorsal peduncular area,467,255,722,0.483875,0.585296875,1.069171875,965.1252906,435.6763395
Dorsal premammillary nucleus,17,25,42,0.080140625,0.080625,0.160765625,212.1271203,310.0775194
dorsal spinocerebellar tract,13,1,14,0.07215625,0.081828125,0.153984375,180.1645734,12.22073706
Dorsal tegmental nucleus,0,0,0,0.054984375,0.0539375,0.108921875,0,0
Dorsal terminal nucleus of the accessory optic tract,0,0,0,0.00859375,0.00746875,0.0160625,0,0
Dorsomedial nucleus of the hypothalamus,228,297,525,0.290109375,0.271359375,0.56146875,785.9104863,1094.489549
Ectorhinal area/Layer 1,212,100,312,0.196578125,0.256078125,0.45265625,1078.451633,390.5058271
Ectorhinal area/Layer 2/3,2125,2475,4600,0.37003125,0.45290625,0.8229375,5742.758213,5464.7071
Ectorhinal area/Layer 5,2310,2404,4714,0.413296875,0.446515625,0.8598125,5589.202677,5383.910138
Ectorhinal area/Layer 6a,1952,973,2925,0.31115625,0.28765625,0.5988125,6273.375515,3382.509506
Ectorhinal area/Layer 6b,129,218,347,0.047640625,0.0391875,0.086828125,2707.77304,5562.998405
Edinger-Westphal nucleus,0,2,2,0.015859375,0.026640625,0.0425,0,75.07331378
"Endopiriform nucleus, dorsal part",3196,2502,5698,1.216578125,1.06925,2.285828125,2627.040495,2339.957914
"Endopiriform nucleus, ventral part",1488,1272,2760,0.813953125,0.682921875,1.496875,1828.115102,1862.584941
"Entorhinal area, lateral part, layer 1",1266,1456,2722,0.68065625,1.03540625,1.7160625,1859.969698,1406.21133
"Entorhinal area, lateral part, layer 2",7516,8971,16487,1.106796875,1.53875,2.645546875,6790.767276,5830.056864
"Entorhinal area, lateral part, layer 3",4152,4741,8893,0.916375,1.118671875,2.035046875,4530.896194,4238.061317
"Entorhinal area, lateral part, layer 5",3857,4347,8204,1.00578125,1.08328125,2.0890625,3834.82989,4012.808308
"Entorhinal area, lateral part, layer 6a",2247,4797,7044,0.75284375,0.74525,1.49809375,2984.683077,6436.766186
"Entorhinal area, medial part, dorsal zone, layer 1",489,1601,2090,0.79640625,0.936984375,1.733390625,614.0082401,1708.673104
"Entorhinal area, medial part, dorsal zone, layer 2",3373,3243,6616,0.85015625,0.931875,1.78203125,3967.505973,3480.080483
"Entorhinal area, medial part, dorsal zone, layer 3",3542,2821,6363,0.679375,0.68903125,1.36840625,5213.615455,4094.15393
"Entorhinal area, medial part, dorsal zone, layer 5",3370,1874,5244,0.639765625,0.6096875,1.249453125,5267.554036,3073.705792
"Entorhinal area, medial part, dorsal zone, layer 6",1899,1353,3252,0.458734375,0.40859375,0.867328125,4139.650533,3311.357553
Ethmoid nucleus of the thalamus,10,13,23,0.190015625,0.2014375,0.391453125,52.62725105,64.53614645
external capsule,1564,2300,3864,0.655796875,0.5740625,1.229859375,2384.884801,4006.53239
External cuneate nucleus,911,1355,2266,0.10184375,0.099234375,0.201078125,8945.075176,13654.54259
external medullary lamina of the thalamus,7,2,9,0.0831875,0.074765625,0.157953125,84.1472577,26.75026123
Facial motor nucleus,95,42,137,0.388171875,0.446234375,0.83440625,244.736948,94.12094261
facial nerve,37,2,39,0.03415625,0.036703125,0.070859375,1083.257091,54.49127288
fasciculus retroflexus,4,11,15,0.170359375,0.170859375,0.34121875,23.47977621,64.38042981
Fasciola cinerea,14,110,124,0.074890625,0.077546875,0.1524375,186.9392865,1418.496877
Fastigial nucleus,153,47,200,0.23709375,0.21403125,0.451125,645.3143535,219.5941013
fiber tracts,379,235,614,1.07115625,0.9330625,2.00421875,353.8232634,251.8587983
Field CA1,13877,3925,17802,6.9240625,6.565046875,13.48910938,2004.17024,597.8632102
Field CA2,239,153,392,0.322375,0.27953125,0.60190625,741.372625,547.3448854
Field CA3,3296,2016,5312,4.30671875,3.67840625,7.985125,765.3158219,548.0634446
Fields of Forel,25,20,45,0.153,0.161328125,0.314328125,163.3986928,123.9709443
fimbria,114,386,500,1.0314375,1.030515625,2.061953125,110.525359,374.5697694
Flocculus,140,854,994,0.5308125,0.657296875,1.188109375,263.7466149,1299.260703
Folium-tuber vermis (VII),3308,2033,5341,0.710515625,0.664375,1.374890625,4655.773756,3060.018815
fourth ventricle,558,578,1136,0.208859375,0.23103125,0.439890625,2671.654073,2501.826052
"Frontal pole, layer 1",123,17,140,0.13178125,0.14484375,0.276625,933.3649514,117.3678533
"Frontal pole, layer 2/3",65,6,71,0.130703125,0.142125,0.272828125,497.3102212,42.21635884
"Frontal pole, layer 5",53,5,58,0.212,0.242828125,0.454828125,250,20.59069558
"Frontal pole, layer 6a",5,1,6,0.0745,0.083640625,0.158140625,67.11409396,11.95591257
"Frontal pole, layer 6b",0,0,0,0.000859375,0.000875,0.001734375,0,0
Fundus of striatum,152,168,320,0.362375,0.311171875,0.673546875,419.4549845,539.8945518
genu of corpus callosum,164,185,349,0.527984375,0.588734375,1.11671875,310.6152526,314.2333926
genu of the facial nerve,0,0,0,0.0134375,0.013109375,0.026546875,0,0
Gigantocellular reticular nucleus,85,162,247,1.14021875,1.221390625,2.361609375,74.54709897,132.6356996
"Globus pallidus, external segment",49,25,74,1.4615625,1.142984375,2.604546875,33.52576438,21.87256497
"Globus pallidus, internal segment",11,20,31,0.327265625,0.2780625,0.605328125,33.61184053,71.92627557
Gracile nucleus,98,147,245,0.037828125,0.03790625,0.075734375,2590.665014,3877.988458
"Gustatory areas, layer 1",59,11,70,0.117140625,0.09496875,0.212109375,503.6681339,115.8275749
"Gustatory areas, layer 2/3",424,478,902,0.2340625,0.193421875,0.427484375,1811.481976,2471.28201
"Gustatory areas, layer 4",94,93,187,0.08940625,0.072453125,0.161859375,1051.380636,1283.588527
"Gustatory areas, layer 5",249,971,1220,0.329890625,0.27,0.599890625,754.7956235,3596.296296
"Gustatory areas, layer 6a",431,688,1119,0.281109375,0.226171875,0.50728125,1533.21105,3041.93437
"Gustatory areas, layer 6b",24,57,81,0.02509375,0.020828125,0.045921875,956.4134496,2736.684171
habenular commissure,26,92,118,0.064375,0.07121875,0.13559375,403.8834951,1291.794647
Hippocampal formation,1782,1268,3050,0.3268125,0.298796875,0.625609375,5452.667814,4243.685614
Hippocampo-amygdalar transition area,219,392,611,0.204140625,0.22840625,0.432546875,1072.789897,1716.240252
Hypoglossal nucleus,11,24,35,0.11528125,0.120140625,0.235421875,95.41881269,199.7658993
Hypothalamus,777,1182,1959,2.15915625,2.0356875,4.19484375,359.8627936,580.6392189
Induseum griseum,36,17,53,0.063765625,0.08215625,0.145921875,564.567508,206.9227843
inferior cerebellar peduncle,2889,6885,9774,0.32346875,0.33759375,0.6610625,8931.310984,20394.33491
inferior colliculus commissure,2,0,2,0.01809375,0.019484375,0.037578125,110.5354059,0
"Inferior colliculus, central nucleus",305,137,442,1.0758125,1.012390625,2.088203125,283.5066519,135.3232602
"Inferior colliculus, dorsal nucleus",746,295,1041,1.389765625,1.412625,2.802390625,536.7811569,208.8310769
"Inferior colliculus, external nucleus",845,750,1595,2.03296875,1.9965625,4.02953125,415.6482976,375.6456409
Inferior olivary complex,12,18,30,0.2399375,0.2594375,0.499375,50.01302423,69.38087208
Inferior salivatory nucleus,84,98,182,0.003125,0.003265625,0.006390625,26880,30009.56938
Infracerebellar nucleus,427,386,813,0.025875,0.022515625,0.048390625,16502.41546,17143.65024
"Infralimbic area, layer 1",9,39,48,0.10178125,0.1346875,0.23646875,88.42493092,289.5591647
"Infralimbic area, layer 2/3",71,67,138,0.112609375,0.120421875,0.23303125,630.4981268,556.3773193
"Infralimbic area, layer 5",248,106,354,0.266671875,0.31175,0.578421875,929.9818363,340.0160385
"Infralimbic area, layer 6a",101,43,144,0.203359375,0.292828125,0.4961875,496.6577027,146.8438184
"Infralimbic area, layer 6b",0,1,1,0.011125,0.015828125,0.026953125,0,63.1786772
Interanterodorsal nucleus of the thalamus,14,1,15,0.118078125,0.1170625,0.235140625,118.5655683,8.542445275
Interanteromedial nucleus of the thalamus,3,0,3,0.043484375,0.0475,0.090984375,68.99029824,0
Intercalated amygdalar nucleus,142,71,213,0.151140625,0.11965625,0.270796875,939.5223819,593.3664142
Interfascicular nucleus raphe,3,28,31,0.05134375,0.061625,0.11296875,58.42970177,454.3610548
Intergeniculate leaflet of the lateral geniculate complex,21,19,40,0.04975,0.03909375,0.08884375,422.1105528,486.011191
Intermediate geniculate nucleus,0,8,8,0.0164375,0.012921875,0.029359375,0,619.1051995
Intermediate reticular nucleus,3347,4424,7771,1.194265625,1.28978125,2.484046875,2802.559104,3430.039009
Intermediodorsal nucleus of the thalamus,2,0,2,0.171921875,0.22996875,0.401890625,11.63319095,0
internal capsule,84,159,243,1.54603125,1.332546875,2.878578125,54.3326663,119.3203804
Interpeduncular nucleus,0,0,0,0.006328125,0.008078125,0.01440625,0,0
"Interpeduncular nucleus, apical",0,1,1,0.012625,0.017578125,0.030203125,0,56.88888889
"Interpeduncular nucleus, caudal",0,17,17,0.033234375,0.044296875,0.07753125,0,383.7742504
"Interpeduncular nucleus, dorsolateral",0,3,3,0.022609375,0.02371875,0.046328125,0,126.4822134
"Interpeduncular nucleus, dorsomedial",0,1,1,0.010875,0.01209375,0.02296875,0,82.6873385
"Interpeduncular nucleus, intermediate",3,12,15,0.0181875,0.01771875,0.03590625,164.9484536,677.2486772
"Interpeduncular nucleus, lateral",6,14,20,0.034875,0.0360625,0.0709375,172.0430108,388.2149047
"Interpeduncular nucleus, rostral",5,1,6,0.042796875,0.0540625,0.096859375,116.8309602,18.49710983
"Interpeduncular nucleus, rostrolateral",4,13,17,0.012015625,0.01271875,0.024734375,332.89987,1022.113022
Interposed nucleus,5232,2125,7357,0.4575,0.39346875,0.85096875,11436.06557,5400.683028
Interstitial nucleus of Cajal,15,8,23,0.068328125,0.06896875,0.137296875,219.5289275,115.9945628
Intertrigeminal nucleus,24,16,40,0.018390625,0.020765625,0.03915625,1305.012744,770.5041384
Koelliker-Fuse subnucleus,148,996,1144,0.07921875,0.086515625,0.165734375,1868.244576,11512.37132
Lateral amygdalar nucleus,733,427,1160,0.623453125,0.48421875,1.107671875,1175.709882,881.8328493
Lateral dorsal nucleus of thalamus,57,25,82,0.759,0.822546875,1.581546875,75.09881423,30.39340463
Lateral habenula,7,34,41,0.395859375,0.416703125,0.8125625,17.68304717,81.59286062
Lateral hypothalamic area,709,1171,1880,1.7090625,1.453328125,3.162390625,414.8473213,805.7368325
lateral lemniscus,65,62,127,0.46871875,0.490171875,0.958890625,138.6759117,126.4862453
Lateral mammillary nucleus,10,8,18,0.04103125,0.043453125,0.084484375,243.7166794,184.1064365
"lateral olfactory tract, body",1038,214,1252,0.373515625,0.38215625,0.755671875,2779.000209,559.9803745
Lateral posterior nucleus of the thalamus,94,26,120,0.908984375,0.9785625,1.887546875,103.4121186,26.56958549
Lateral preoptic area,75,24,99,0.4199375,0.383765625,0.803703125,178.5980057,62.53817027
lateral recess,1767,1503,3270,0.22615625,0.223390625,0.449546875,7813.182258,6728.124781
"Lateral reticular nucleus, magnocellular part",59,27,86,0.23834375,0.28684375,0.5251875,247.5416284,94.12790064
"Lateral reticular nucleus, parvicellular part",6,1,7,0.0265625,0.030296875,0.056859375,225.8823529,33.00670449
"Lateral septal nucleus, caudal (caudodorsal) part",177,104,281,0.37321875,0.41390625,0.787125,474.2527003,251.2646282
"Lateral septal nucleus, rostral (rostroventral) part",1009,650,1659,1.692296875,1.7646875,3.456984375,596.2310839,368.3371702
"Lateral septal nucleus, ventral part",323,203,526,0.590796875,0.592234375,1.18303125,546.7192087,342.7697016
Lateral terminal nucleus of the accessory optic tract,0,0,0,0.0119375,0.01040625,0.02234375,0,0
lateral ventricle,1254,587,1841,1.425875,1.474640625,2.900515625,879.4599807,398.0630874
Lateral vestibular nucleus,2863,3149,6012,0.12540625,0.1269375,0.25234375,22829.80314,24807.484
"Lateral visual area, layer 1",1386,1473,2859,0.141203125,0.202609375,0.3438125,9815.646785,7270.147297
"Lateral visual area, layer 2/3",5031,4931,9962,0.22740625,0.300671875,0.528078125,22123.4025,16399.93764
"Lateral visual area, layer 4",2885,1369,4254,0.1325,0.159984375,0.292484375,21773.58491,8557.085653
"Lateral visual area, layer 5",2698,1945,4643,0.229578125,0.260078125,0.48965625,11751.99074,7478.522079
"Lateral visual area, layer 6a",1380,472,1852,0.148390625,0.156578125,0.30496875,9299.778878,3014.469614
"Lateral visual area, layer 6b",146,109,255,0.02703125,0.02815625,0.0551875,5401.156069,3871.254162
Laterodorsal tegmental nucleus,0,0,0,0.114875,0.113421875,0.228296875,0,0
"Laterointermediate area, layer 1",405,515,920,0.057765625,0.09865625,0.156421875,7011.090073,5220.145708
"Laterointermediate area, layer 2/3",1521,1302,2823,0.09271875,0.138046875,0.230765625,16404.44894,9431.578947
"Laterointermediate area, layer 4",701,409,1110,0.04490625,0.059234375,0.104140625,15610.29923,6904.774466
"Laterointermediate area, layer 5",1264,811,2075,0.11403125,0.13509375,0.249125,11084.68073,6003.238492
"Laterointermediate area, layer 6a",422,231,653,0.05953125,0.062796875,0.122328125,7088.713911,3678.526997
"Laterointermediate area, layer 6b",64,31,95,0.012265625,0.01134375,0.023609375,5217.834395,2732.782369
Linear nucleus of the medulla,142,305,447,0.026359375,0.029625,0.055984375,5387.077653,10295.35865
Lingula (I),30,27,57,0.04875,0.053890625,0.102640625,615.3846154,501.0147869
Lobule II,209,53,262,0.70296875,0.700359375,1.403328125,297.3105134,75.67543449
Lobule III,611,109,720,1.568046875,1.50853125,3.076578125,389.6567186,72.2557123
