structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Inferior colliculus, central nucleus",5150,638,5788,0.938421875,0.955359375,1.89378125,5487.936862,667.8115238
"Inferior colliculus, dorsal nucleus",13997,2964,16961,1.314671875,1.29659375,2.611265625,10646.76309,2285.989733
"Inferior colliculus, external nucleus",16778,2240,19018,1.75221875,1.74078125,3.493,9575.288474,1286.778566
Inferior olivary complex,29,50,79,0.202703125,0.20759375,0.410296875,143.0663686,240.8550354
Inferior salivatory nucleus,274,0,274,0.002640625,0.003,0.005640625,103763.3136,0
Infracerebellar nucleus,1414,41,1455,0.02396875,0.026921875,0.050890625,58993.4811,1522.925131
"Infralimbic area, layer 1",22,33,55,0.088265625,0.11975,0.208015625,249.2476545,275.5741127
"Infralimbic area, layer 2/3",77,46,123,0.096125,0.107640625,0.203765625,801.0403121,427.347946
"Infralimbic area, layer 5",175,154,329,0.215203125,0.2674375,0.482640625,813.1852175,575.8354756
"Infralimbic area, layer 6a",45,58,103,0.1364375,0.2015,0.3379375,329.8213468,287.8411911
"Infralimbic area, layer 6b",1,2,3,0.007,0.010609375,0.017609375,142.8571429,188.5125184
Interanterodorsal nucleus of the thalamus,1,1,2,0.06796875,0.075578125,0.143546875,14.71264368,13.23134174
Interanteromedial nucleus of the thalamus,0,0,0,0.024953125,0.028953125,0.05390625,0,0
Intercalated amygdalar nucleus,95,88,183,0.10153125,0.10696875,0.2085,935.6725146,822.6701724
Interfascicular nucleus raphe,3,6,9,0.044421875,0.054015625,0.0984375,67.53429476,111.0789702
Intergeniculate leaflet of the lateral geniculate complex,10,1,11,0.043375,0.042953125,0.086328125,230.5475504,23.28119316
Intermediate geniculate nucleus,0,0,0,0.0134375,0.0123125,0.02575,0,0
Intermediate reticular nucleus,15947,554,16501,1.1613125,1.189796875,2.351109375,13731.87665,465.6256977
Intermediodorsal nucleus of the thalamus,0,0,0,0.1256875,0.168296875,0.293984375,0,0
internal capsule,670,167,837,1.12478125,1.187015625,2.311796875,595.6713805,140.6889652
Interpeduncular nucleus,1,0,1,0.004953125,0.00703125,0.011984375,201.8927445,0
"Interpeduncular nucleus, apical",1,0,1,0.011015625,0.015671875,0.0266875,90.78014184,0
"Interpeduncular nucleus, caudal",0,0,0,0.0301875,0.038296875,0.068484375,0,0
"Interpeduncular nucleus, dorsolateral",3,1,4,0.020046875,0.0195625,0.039609375,149.6492595,51.11821086
"Interpeduncular nucleus, dorsomedial",0,0,0,0.00934375,0.010078125,0.019421875,0,0
"Interpeduncular nucleus, intermediate",5,0,5,0.016875,0.0173125,0.0341875,296.2962963,0
"Interpeduncular nucleus, lateral",14,4,18,0.031453125,0.029875,0.061328125,445.1068058,133.8912134
"Interpeduncular nucleus, rostral",2,3,5,0.0383125,0.048390625,0.086703125,52.20228385,61.9954795
"Interpeduncular nucleus, rostrolateral",3,4,7,0.01109375,0.010625,0.02171875,270.4225352,376.4705882
Interposed nucleus,12965,283,13248,0.371578125,0.397578125,0.76915625,34891.72028,711.8097858
Interstitial nucleus of Cajal,6,3,9,0.060859375,0.059046875,0.11990625,98.58793325,50.80709182
Intertrigeminal nucleus,7,0,7,0.01390625,0.0159375,0.02984375,503.3707865,0
Koelliker-Fuse subnucleus,275,3,278,0.058703125,0.0661875,0.124890625,4684.588768,45.32577904
Lateral amygdalar nucleus,853,1096,1949,0.571640625,0.52421875,1.095859375,1492.196255,2090.730253
Lateral dorsal nucleus of thalamus,152,117,269,0.661203125,0.75709375,1.418296875,229.883971,154.538325
Lateral habenula,70,13,83,0.299546875,0.320390625,0.6199375,233.686297,40.5754694
Lateral hypothalamic area,1840,659,2499,1.0535,1.10603125,2.15953125,1746.559089,595.824033
lateral lemniscus,696,118,814,0.34871875,0.36840625,0.717125,1995.877767,320.2985834
Lateral mammillary nucleus,100,6,106,0.042734375,0.03803125,0.080765625,2340.036563,157.7649959
"lateral olfactory tract, body",6782,2614,9396,0.342703125,0.36090625,0.703609375,19789.72325,7242.878171
Lateral posterior nucleus of the thalamus,74,22,96,0.87040625,0.933453125,1.803859375,85.01777187,23.56840361
Lateral preoptic area,48,28,76,0.279421875,0.282328125,0.56175,171.7832578,99.17538325
lateral recess,4572,50,4622,0.177234375,0.179234375,0.35646875,25796.35017,278.9643449
"Lateral reticular nucleus, magnocellular part",277,15,292,0.21140625,0.220390625,0.431796875,1310.273466,68.06097129
"Lateral reticular nucleus, parvicellular part",38,3,41,0.023359375,0.021546875,0.04490625,1626.755853,139.231327
"Lateral septal nucleus, caudal (caudodorsal) part",20,114,134,0.30515625,0.35015625,0.6553125,65.54019457,325.5689424
"Lateral septal nucleus, rostral (rostroventral) part",470,280,750,1.203265625,1.3700625,2.573328125,390.6036957,204.3702386
"Lateral septal nucleus, ventral part",222,233,455,0.384671875,0.438671875,0.82334375,577.1152362,531.1487088
Lateral terminal nucleus of the accessory optic tract,5,18,23,0.0095625,0.00884375,0.01840625,522.875817,2035.335689
lateral ventricle,617,673,1290,1.20734375,1.36459375,2.5719375,511.0392131,493.1870749
Lateral vestibular nucleus,8554,15,8569,0.103890625,0.1139375,0.217828125,82336.59197,131.6511245
"Lateral visual area, layer 1",1123,643,1766,0.15353125,0.12503125,0.2785625,7314.471809,5142.714321
"Lateral visual area, layer 2/3",15050,7419,22469,0.235859375,0.19959375,0.435453125,63809.20835,37170.50258
"Lateral visual area, layer 4",9033,6659,15692,0.13296875,0.115703125,0.248671875,67933.25499,57552.46455
"Lateral visual area, layer 5",11658,8033,19691,0.224953125,0.20034375,0.425296875,51824.13003,40096.08485
"Lateral visual area, layer 6a",5005,2908,7913,0.14590625,0.13084375,0.27675,34302.84858,22224.98209
"Lateral visual area, layer 6b",421,186,607,0.0264375,0.02415625,0.05059375,15924.34988,7699.870634
Laterodorsal tegmental nucleus,8,3,11,0.103671875,0.112140625,0.2158125,77.16654107,26.75212484
"Laterointermediate area, layer 1",239,151,390,0.06165625,0.04909375,0.11075,3876.330461,3075.747931
"Laterointermediate area, layer 2/3",6152,3674,9826,0.091671875,0.077078125,0.16875,67108.91427,47665.92337
"Laterointermediate area, layer 4",2899,2641,5540,0.042609375,0.03728125,0.079890625,68036.67033,70839.89941
"Laterointermediate area, layer 5",5471,4623,10094,0.108265625,0.095625,0.203890625,50533.12166,48345.09804
"Laterointermediate area, layer 6a",1792,1439,3231,0.056125,0.050609375,0.106734375,31928.73051,28433.46712
"Laterointermediate area, layer 6b",129,86,215,0.011546875,0.010015625,0.0215625,11171.85386,8586.583463
Linear nucleus of the medulla,1367,8,1375,0.0260625,0.024265625,0.050328125,52450.83933,329.6844816
