structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
Anterodorsal nucleus,29,55,84,0.08896875,0.0894375,0.17840625,325.9571479,614.9545772
Anterodorsal preoptic nucleus,2,3,5,0.056359375,0.05796875,0.114328125,35.48655392,51.75202156
"Anterolateral visual area, layer 1",367,652,1019,0.062890625,0.0678125,0.130703125,5835.52795,9614.746544
"Anterolateral visual area, layer 2/3",2421,3672,6093,0.108578125,0.114359375,0.2229375,22297.30897,32109.30455
"Anterolateral visual area, layer 4",764,848,1612,0.05771875,0.059203125,0.116921875,13236.59989,14323.56822
"Anterolateral visual area, layer 5",1207,1441,2648,0.11725,0.116375,0.233625,10294.24307,12382.38453
"Anterolateral visual area, layer 6a",343,243,586,0.064359375,0.061765625,0.126125,5329.448895,3934.227169
"Anterolateral visual area, layer 6b",23,15,38,0.012875,0.01253125,0.02540625,1786.407767,1197.007481
"Anteromedial nucleus, dorsal part",21,49,70,0.14075,0.140171875,0.280921875,149.2007105,349.5708394
"Anteromedial nucleus, ventral part",22,44,66,0.094015625,0.0948125,0.188828125,234.0036563,464.0738299
"Anteromedial visual area, layer 1",1873,1549,3422,0.08646875,0.074328125,0.160796875,21661.0047,20840.02523
"Anteromedial visual area, layer 2/3",2876,1936,4812,0.13628125,0.114546875,0.250828125,21103.41665,16901.37771
"Anteromedial visual area, layer 4",352,418,770,0.0395,0.03296875,0.07246875,8911.392405,12678.67299
"Anteromedial visual area, layer 5",1090,1488,2578,0.148328125,0.119984375,0.2683125,7348.572632,12401.61479
"Anteromedial visual area, layer 6a",341,289,630,0.084546875,0.071625,0.156171875,4033.26557,4034.904014
"Anteromedial visual area, layer 6b",5,18,23,0.014984375,0.013609375,0.02859375,333.6809176,1322.617681
Anteroventral nucleus of thalamus,14,130,144,0.231125,0.230265625,0.461390625,60.57328286,564.5653797
Anteroventral periventricular nucleus,7,5,12,0.108765625,0.11440625,0.223171875,64.35856917,43.70390604
Anteroventral preoptic nucleus,9,5,14,0.055015625,0.057265625,0.11228125,163.5898892,87.31241473
arbor vitae,3453,3625,7078,3.17565625,3.346234375,6.521890625,1087.334311,1083.307262
Arcuate hypothalamic nucleus,12,0,12,0.147875,0.14703125,0.29490625,81.14961961,0
Area postrema,5,8,13,0.0205,0.0276875,0.0481875,243.902439,288.9390519
Area prostriata,17,38,55,0.1561875,0.143875,0.3000625,108.8435374,264.1181581
auditory radiation,443,556,999,0.2196875,0.218125,0.4378125,2016.500711,2548.997135
Barrington's nucleus,0,4,4,0.007109375,0.006484375,0.01359375,0,616.8674699
"Basolateral amygdalar nucleus, anterior part",871,678,1549,0.364421875,0.377640625,0.7420625,2390.087039,1795.35769
"Basolateral amygdalar nucleus, posterior part",1635,1306,2941,0.34934375,0.36303125,0.712375,4680.203954,3597.486442
"Basolateral amygdalar nucleus, ventral part",324,299,623,0.197609375,0.20134375,0.398953125,1639.598324,1485.022505
"Basomedial amygdalar nucleus, anterior part",236,629,865,0.34753125,0.38725,0.73478125,679.0756227,1624.273725
"Basomedial amygdalar nucleus, posterior part",715,391,1106,0.3313125,0.36421875,0.69553125,2158.08338,1073.530674
Bed nuclei of the stria terminalis,95,282,377,0.745140625,0.75265625,1.497796875,127.4927132,374.673033
Bed nucleus of the accessory olfactory tract,1,13,14,0.012625,0.01471875,0.02734375,79.20792079,883.2271762
Bed nucleus of the anterior commissure,0,2,2,0.004171875,0.00459375,0.008765625,0,435.3741497
brachium of the inferior colliculus,8,48,56,0.12875,0.13090625,0.25965625,62.13592233,366.674624
brachium of the superior colliculus,10,25,35,0.118625,0.106921875,0.225546875,84.29926238,233.815578
Caudoputamen,7346,13217,20563,14.842625,14.85045313,29.69307813,494.9259312,890.0065128
"Central amygdalar nucleus, capsular part",399,404,803,0.1475,0.152046875,0.299546875,2705.084746,2657.075326
"Central amygdalar nucleus, lateral part",217,494,711,0.125203125,0.130359375,0.2555625,1733.183577,3789.524152
"Central amygdalar nucleus, medial part",51,539,590,0.353671875,0.37765625,0.731328125,144.2014579,1427.223831
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,9,24,33,0.22709375,0.21528125,0.442375,39.63120958,111.4820729
Central linear nucleus raphe,0,0,0,0.03571875,0.04253125,0.07825,0,0
Central medial nucleus of the thalamus,0,1,1,0.141546875,0.16040625,0.301953125,0,6.23417105
cerebal peduncle,435,350,785,0.43028125,0.450203125,0.880484375,1010.966664,777.4268559
cerebellar commissure,3,34,37,0.0296875,0.033,0.0626875,101.0526316,1030.30303
Cerebellum,283,513,796,0.38740625,0.40665625,0.7940625,730.4993144,1261.507723
cerebral aqueduct,206,226,432,0.19103125,0.237859375,0.428890625,1078.357599,950.1412337
choroid plexus,294,538,832,0.708390625,0.755625,1.464015625,415.0252553,711.993383
cingulum bundle,1270,1207,2477,0.754625,0.688046875,1.442671875,1682.95511,1754.240945
Claustrum,1249,1419,2668,0.327015625,0.321875,0.648890625,3819.389364,4408.543689
columns of the fornix,48,66,114,0.14428125,0.142890625,0.287171875,332.6835608,461.8917441
commissural branch of stria terminalis,2,28,30,0.017,0.018125,0.035125,117.6470588,1544.827586
Copula pyramidis,1936,2434,4370,1.19790625,1.35671875,2.554625,1616.153184,1794.03432
"corpus callosum, anterior forceps",76,81,157,0.473640625,0.4968125,0.970453125,160.4592089,163.039376
"corpus callosum, body",1395,1217,2612,1.73059375,1.704234375,3.434828125,806.0817277,714.1036573
"corpus callosum, extreme capsule",220,324,544,0.048296875,0.046859375,0.09515625,4555.160142,6914.304768
"corpus callosum, posterior forceps",3972,5939,9911,0.759078125,0.69021875,1.449296875,5232.662975,8604.518495
"corpus callosum, splenium",147,349,496,0.439109375,0.418296875,0.85740625,334.7685301,834.3356617
"Cortical amygdalar area, anterior part",121,399,520,0.36434375,0.41165625,0.776,332.103954,969.2552949
"Cortical amygdalar area, posterior part, lateral zone",1237,1053,2290,0.6195625,0.646,1.2655625,1996.57016,1630.03096
"Cortical amygdalar area, posterior part, medial zone",550,1602,2152,0.6366875,0.711640625,1.348328125,863.8460783,2251.136239
Cortical subplate,408,571,979,0.187125,0.1953125,0.3824375,2180.360721,2923.52
corticospinal tract,8,14,22,0.034421875,0.03259375,0.067015625,232.4103495,429.5302013
crossed tectospinal pathway,14,104,118,0.219984375,0.215234375,0.43521875,63.64088359,483.1941924
Crus 1,3703,5972,9675,2.94171875,3.098,6.03971875,1258.787911,1927.695287
Crus 2,8627,7209,15836,2.66753125,2.916203125,5.583734375,3234.076452,2472.050022
cuneate fascicle,0,0,0,0.010671875,0.01096875,0.021640625,0,0
Cuneate nucleus,1,2,3,0.155109375,0.15265625,0.307765625,6.447063564,13.1013306
Cuneiform nucleus,375,688,1063,0.285765625,0.306890625,0.59265625,1312.264203,2241.841047
Declive (VI),7129,6130,13259,2.0045,1.961234375,3.965734375,3556.49788,3125.582581
"Dentate gyrus, granule cell layer",500,1639,2139,0.94478125,0.90625,1.85103125,529.2230344,1808.551724
"Dentate gyrus, molecular layer",1179,2152,3331,2.51321875,2.390296875,4.903515625,469.1195305,900.306578
"Dentate gyrus, polymorph layer",293,893,1186,0.401921875,0.38196875,0.783890625,728.9973953,2337.887589
Dentate nucleus,8,34,42,0.129578125,0.14709375,0.276671875,61.73881587,231.145103
Diagonal band nucleus,68,182,250,0.429984375,0.474953125,0.9049375,158.1452814,383.1957101
direct tectospinal pathway,0,0,0,1.56E-05,0,1.56E-05,0,0
doral tegmental decussation,0,0,0,0.003296875,0.00340625,0.006703125,0,0
dorsal acoustic stria,1,0,1,0.005203125,0.00534375,0.010546875,192.1921922,0
"Dorsal auditory area, layer 1",814,1325,2139,0.1115,0.121046875,0.232546875,7300.44843,10946.17271
"Dorsal auditory area, layer 2/3",1861,3805,5666,0.18509375,0.192390625,0.377484375,10054.36434,19777.47097
"Dorsal auditory area, layer 4",329,599,928,0.0758125,0.075921875,0.151734375,4339.653751,7889.689236
"Dorsal auditory area, layer 5",1468,1600,3068,0.1939375,0.187640625,0.381578125,7569.44892,8526.93813
"Dorsal auditory area, layer 6a",631,334,965,0.1054375,0.09734375,0.20278125,5984.588026,3431.139647
"Dorsal auditory area, layer 6b",59,16,75,0.01696875,0.016640625,0.033609375,3476.979742,961.5023474
Dorsal cochlear nucleus,7,225,232,0.249421875,0.271109375,0.52053125,28.06490008,829.9233474
dorsal fornix,1,3,4,0.02103125,0.02365625,0.0446875,47.54829123,126.8163804
dorsal hippocampal commissure,468,1199,1667,0.513484375,0.478328125,0.9918125,911.4201381,2506.647503
dorsal limb,255,469,724,0.06790625,0.072921875,0.140828125,3755.177174,6431.540604
Dorsal motor nucleus of the vagus nerve,10,10,20,0.0770625,0.07603125,0.15309375,129.7648013,131.5248664
Dorsal nucleus raphe,2,19,21,0.059109375,0.091828125,0.1509375,33.83558023,206.9082865
"Dorsal part of the lateral geniculate complex, core",42,78,120,0.248015625,0.23284375,0.480859375,169.3441693,334.9885921
"Dorsal part of the lateral geniculate complex, ipsilateral zone",6,1,7,0.059625,0.0535,0.113125,100.6289308,18.69158879
"Dorsal part of the lateral geniculate complex, shell",20,55,75,0.123109375,0.1136875,0.236796875,162.4571646,483.782298
Dorsal peduncular area,526,359,885,0.250421875,0.276546875,0.52696875,2100.455481,1298.152438
Dorsal premammillary nucleus,12,1,13,0.071796875,0.06971875,0.141515625,167.1381937,14.34334379
dorsal spinocerebellar tract,8,11,19,0.0859375,0.077125,0.1630625,93.09090909,142.6256078
Dorsal tegmental nucleus,0,22,22,0.048546875,0.048671875,0.09721875,0,452.0064205
Dorsal terminal nucleus of the accessory optic tract,0,1,1,0.006453125,0.006015625,0.01246875,0,166.2337662
Dorsomedial nucleus of the hypothalamus,8,13,21,0.201515625,0.185796875,0.3873125,39.69915484,69.96888403
Ectorhinal area/Layer 1,163,77,240,0.151296875,0.183515625,0.3348125,1077.35206,419.5828012
Ectorhinal area/Layer 2/3,593,1291,1884,0.275953125,0.302671875,0.578625,2148.91569,4265.345104
Ectorhinal area/Layer 5,696,1308,2004,0.294234375,0.305984375,0.60021875,2365.461208,4274.72808
Ectorhinal area/Layer 6a,833,1072,1905,0.209984375,0.211953125,0.4219375,3966.961828,5057.722079
Ectorhinal area/Layer 6b,104,150,254,0.030984375,0.029859375,0.06084375,3356.530509,5023.547881
Edinger-Westphal nucleus,0,2,2,0.0103125,0.017046875,0.027359375,0,117.3235564
"Endopiriform nucleus, dorsal part",1390,3978,5368,0.98015625,0.990125,1.97028125,1418.14124,4017.674536
"Endopiriform nucleus, ventral part",1700,1538,3238,0.4753125,0.494296875,0.969609375,3576.594346,3111.490438
"Entorhinal area, lateral part, layer 1",1814,1380,3194,0.55509375,0.659375,1.21446875,3267.916456,2092.890995
"Entorhinal area, lateral part, layer 2",4306,11095,15401,0.889515625,1.018296875,1.9078125,4840.836832,10895.64377
"Entorhinal area, lateral part, layer 3",3435,7862,11297,0.717046875,0.7929375,1.509984375,4790.481794,9915.031134
"Entorhinal area, lateral part, layer 5",2572,5477,8049,0.773484375,0.825734375,1.59921875,3325.212613,6632.883607
"Entorhinal area, lateral part, layer 6a",3428,4593,8021,0.573875,0.596125,1.17,5973.426269,7704.759908
"Entorhinal area, medial part, dorsal zone, layer 1",2393,1067,3460,0.6835,0.698,1.3815,3501.097293,1528.653295
"Entorhinal area, medial part, dorsal zone, layer 2",6064,3617,9681,0.690328125,0.704828125,1.39515625,8784.228515,5131.747545
"Entorhinal area, medial part, dorsal zone, layer 3",4883,3304,8187,0.5405625,0.54240625,1.08296875,9033.183027,6091.375238
"Entorhinal area, medial part, dorsal zone, layer 5",1468,2281,3749,0.5,0.49625,0.99625,2936,4596.473552
"Entorhinal area, medial part, dorsal zone, layer 6",923,1896,2819,0.3414375,0.3370625,0.6785,2703.276588,5625.069535
Ethmoid nucleus of the thalamus,3,97,100,0.148703125,0.13784375,0.286546875,20.17442471,703.6953072
external capsule,1312,2238,3550,0.48025,0.476328125,0.956578125,2731.910463,4698.441857
External cuneate nucleus,6,11,17,0.0959375,0.097375,0.1933125,62.54071661,112.9653402
external medullary lamina of the thalamus,5,15,20,0.059328125,0.05896875,0.118296875,84.27706084,254.3720191
Facial motor nucleus,49,72,121,0.45021875,0.4041875,0.85440625,108.8359825,178.1351477
facial nerve,2,13,15,0.034125,0.031984375,0.066109375,58.60805861,406.4484612
fasciculus retroflexus,4,13,17,0.09975,0.095484375,0.195234375,40.10025063,136.14793
Fasciola cinerea,3,1,4,0.03878125,0.03746875,0.07625,77.35697019,26.68890742
Fastigial nucleus,64,219,283,0.221640625,0.226234375,0.447875,288.7557279,968.0226535
fiber tracts,385,865,1250,0.79275,0.8218125,1.6145625,485.6512141,1052.551525
Field CA1,10655,13071,23726,5.84021875,5.626,11.46621875,1824.417964,2323.320299
Field CA2,209,164,373,0.268328125,0.2561875,0.524515625,778.8971059,640.1561356
Field CA3,2443,3385,5828,3.420984375,3.412421875,6.83340625,714.1219404,991.9641017
Fields of Forel,13,47,60,0.127734375,0.130453125,0.2581875,101.7737003,360.2826686
fimbria,158,383,541,0.828078125,0.81515625,1.643234375,190.803253,469.848572
Flocculus,193,709,902,0.583859375,0.583140625,1.167,330.5590494,1215.83023
Folium-tuber vermis (VII),2148,2360,4508,0.589875,0.599921875,1.189796875,3641.44946,3933.845553
fourth ventricle,289,561,850,0.21125,0.238078125,0.449328125,1368.047337,2356.369364
"Frontal pole, layer 1",538,715,1253,0.115125,0.118796875,0.233921875,4673.181325,6018.676838
"Frontal pole, layer 2/3",229,374,603,0.115125,0.1159375,0.2310625,1989.142237,3225.876011
"Frontal pole, layer 5",225,456,681,0.197296875,0.196796875,0.39409375,1140.4134,2317.109964
"Frontal pole, layer 6a",44,51,95,0.0655625,0.06753125,0.13309375,671.115348,755.2059232
"Frontal pole, layer 6b",0,0,0,0.000625,0.000625,0.00125,0,0
Fundus of striatum,224,611,835,0.237890625,0.244265625,0.48215625,941.6091954,2501.375296
genu of corpus callosum,36,53,89,0.452390625,0.453140625,0.90553125,79.57724588,116.9614841
genu of the facial nerve,0,11,11,0.0135,0.01278125,0.02628125,0,860.6356968
Gigantocellular reticular nucleus,28,59,87,1.084875,1.090109375,2.174984375,25.80942505,54.12300945
"Globus pallidus, external segment",14,212,226,0.854328125,0.853796875,1.708125,16.38714633,248.3026188
"Globus pallidus, internal segment",9,183,192,0.211,0.216421875,0.427421875,42.65402844,845.5707169
Gracile nucleus,2,1,3,0.03925,0.0396875,0.0789375,50.95541401,25.19685039
"Gustatory areas, layer 1",15,122,137,0.105859375,0.113546875,0.21940625,141.697417,1074.446126
"Gustatory areas, layer 2/3",418,673,1091,0.215390625,0.220421875,0.4358125,1940.660138,3053.235982
"Gustatory areas, layer 4",136,121,257,0.08028125,0.078625,0.15890625,1694.044375,1538.950715
"Gustatory areas, layer 5",1564,1069,2633,0.30125,0.2851875,0.5864375,5191.701245,3748.411133
"Gustatory areas, layer 6a",995,515,1510,0.25025,0.232546875,0.482796875,3976.023976,2214.60727
"Gustatory areas, layer 6b",18,9,27,0.022171875,0.021078125,0.04325,811.8393235,426.9829503
habenular commissure,5,12,17,0.029234375,0.030734375,0.05996875,171.0315339,390.4422979
Hippocampal formation,866,1299,2165,0.2181875,0.21196875,0.43015625,3969.063306,6128.261831
Hippocampo-amygdalar transition area,732,1263,1995,0.216046875,0.24465625,0.460703125,3388.153612,5162.345127
Hypoglossal nucleus,28,44,72,0.121171875,0.122296875,0.24346875,231.0767247,359.7802479
Hypothalamus,434,623,1057,1.4865,1.480703125,2.967203125,291.9609822,420.746056
Induseum griseum,2,2,4,0.06059375,0.07834375,0.1389375,33.00670449,25.52852014
inferior cerebellar peduncle,39,71,110,0.32715625,0.332890625,0.660046875,119.2090935,213.2832668
inferior colliculus commissure,4,8,12,0.010171875,0.011578125,0.02175,393.2411674,690.9581646
"Inferior colliculus, central nucleus",1524,2461,3985,0.692046875,0.70375,1.395796875,2202.162968,3496.980462
"Inferior colliculus, dorsal nucleus",1522,2072,3594,0.849390625,0.843546875,1.6929375,1791.87285,2456.295034
"Inferior colliculus, external nucleus",3548,3402,6950,1.22934375,1.208203125,2.437546875,2886.092682,2815.751697
Inferior olivary complex,38,29,67,0.242578125,0.238984375,0.4815625,156.6505636,121.3468454
Inferior salivatory nucleus,0,0,0,0.003140625,0.002984375,0.006125,0,0
Infracerebellar nucleus,1,5,6,0.022609375,0.02315625,0.045765625,44.22944022,215.9244265
"Infralimbic area, layer 1",11,23,34,0.0690625,0.09015625,0.15921875,159.2760181,255.1126516
"Infralimbic area, layer 2/3",51,144,195,0.075328125,0.07709375,0.152421875,677.0379589,1867.855695
"Infralimbic area, layer 5",792,408,1200,0.18278125,0.183140625,0.365921875,4333.048384,2227.796263
"Infralimbic area, layer 6a",167,55,222,0.107578125,0.113265625,0.22084375,1552.360203,485.5842185
"Infralimbic area, layer 6b",0,0,0,0.0060625,0.0059375,0.012,0,0
Interanterodorsal nucleus of the thalamus,3,8,11,0.0639375,0.0645625,0.1285,46.92082111,123.910939
Interanteromedial nucleus of the thalamus,0,1,1,0.024171875,0.027140625,0.0513125,0,36.84513529
Intercalated amygdalar nucleus,113,175,288,0.0828125,0.092046875,0.174859375,1364.528302,1901.205228
Interfascicular nucleus raphe,4,2,6,0.03709375,0.04546875,0.0825625,107.8348778,43.9862543
Intergeniculate leaflet of the lateral geniculate complex,0,40,40,0.037609375,0.03778125,0.075390625,0,1058.72622
Intermediate geniculate nucleus,5,27,32,0.012328125,0.012125,0.024453125,405.5766793,2226.804124
Intermediate reticular nucleus,49,191,240,1.2178125,1.143296875,2.361109375,40.23607904,167.0607208
Intermediodorsal nucleus of the thalamus,0,0,0,0.092890625,0.122796875,0.2156875,0,0
internal capsule,197,800,997,1.062515625,1.096703125,2.15921875,185.4090381,729.459032
Interpeduncular nucleus,0,0,0,0.00440625,0.005921875,0.010328125,0,0
"Interpeduncular nucleus, apical",0,0,0,0.0091875,0.01321875,0.02240625,0,0
"Interpeduncular nucleus, caudal",9,1,10,0.02659375,0.033671875,0.060265625,338.4253819,29.69837587
"Interpeduncular nucleus, dorsolateral",13,12,25,0.01771875,0.017109375,0.034828125,733.686067,701.369863
"Interpeduncular nucleus, dorsomedial",1,0,1,0.0081875,0.008875,0.0170625,122.1374046,0
"Interpeduncular nucleus, intermediate",14,3,17,0.014390625,0.0151875,0.029578125,972.8555917,197.5308642
"Interpeduncular nucleus, lateral",5,14,19,0.0284375,0.028,0.0564375,175.8241758,500
"Interpeduncular nucleus, rostral",31,23,54,0.033765625,0.042625,0.076390625,918.0934752,539.5894428
"Interpeduncular nucleus, rostrolateral",6,18,24,0.00959375,0.00946875,0.0190625,625.4071661,1900.990099
Interposed nucleus,153,114,267,0.349953125,0.388265625,0.73821875,437.2014109,293.6134251
Interstitial nucleus of Cajal,11,58,69,0.04440625,0.043,0.08740625,247.7128783,1348.837209
Intertrigeminal nucleus,1,31,32,0.01903125,0.0175,0.03653125,52.54515599,1771.428571
Koelliker-Fuse subnucleus,43,85,128,0.074296875,0.077140625,0.1514375,578.7592008,1101.883735
Lateral amygdalar nucleus,920,808,1728,0.422890625,0.40909375,0.831984375,2175.503418,1975.097395
Lateral dorsal nucleus of thalamus,30,85,115,0.614203125,0.573375,1.187578125,48.84377623,148.2450403
Lateral habenula,19,83,102,0.216125,0.20846875,0.42459375,87.91208791,398.1412082
Lateral hypothalamic area,401,976,1377,1.084828125,1.063640625,2.14846875,369.6438088,917.6031613
lateral lemniscus,377,718,1095,0.397703125,0.408203125,0.80590625,947.943268,1758.92823
Lateral mammillary nucleus,20,5,25,0.04028125,0.040828125,0.081109375,496.5089216,122.4646001
"lateral olfactory tract, body",94,826,920,0.46003125,0.45096875,0.911,204.3339447,1831.612501
Lateral posterior nucleus of the thalamus,34,114,148,0.781140625,0.699453125,1.48059375,43.52609365,162.9844745
Lateral preoptic area,38,106,144,0.317109375,0.32290625,0.640015625,119.8324711,328.2686538
lateral recess,95,271,366,0.209109375,0.22096875,0.430078125,454.3077038,1226.417763
"Lateral reticular nucleus, magnocellular part",9,65,74,0.261578125,0.242390625,0.50396875,34.4065468,268.1621866
"Lateral reticular nucleus, parvicellular part",7,4,11,0.032390625,0.02909375,0.061484375,216.1119151,137.4865736
"Lateral septal nucleus, caudal (caudodorsal) part",27,52,79,0.298921875,0.294828125,0.59375,90.32460405,176.3739467
"Lateral septal nucleus, rostral (rostroventral) part",86,194,280,0.97896875,1.0095,1.98846875,87.84754365,192.1743437
"Lateral septal nucleus, ventral part",33,180,213,0.32715625,0.33909375,0.66625,100.869233,530.8266519
Lateral terminal nucleus of the accessory optic tract,0,27,27,0.0093125,0.010328125,0.019640625,0,2614.220877
lateral ventricle,923,1102,2025,1.13196875,1.127359375,2.259328125,815.3935345,977.5055093
Lateral vestibular nucleus,36,163,199,0.12171875,0.11996875,0.2416875,295.7637997,1358.687158
"Lateral visual area, layer 1",1061,1662,2723,0.09775,0.1018125,0.1995625,10854.21995,16324.12523
"Lateral visual area, layer 2/3",2388,3357,5745,0.16121875,0.164234375,0.325453125,14812.1729,20440.30064
"Lateral visual area, layer 4",1036,992,2028,0.09790625,0.09709375,0.195,10581.55123,10216.92951
"Lateral visual area, layer 5",1116,1315,2431,0.17171875,0.1671875,0.33890625,6498.99909,7865.420561
"Lateral visual area, layer 6a",627,580,1207,0.11184375,0.106953125,0.218796875,5606.035205,5422.93645
"Lateral visual area, layer 6b",190,187,377,0.020390625,0.019671875,0.0400625,9318.007663,9505.957109
Laterodorsal tegmental nucleus,14,74,88,0.099546875,0.099078125,0.198625,140.6372626,746.8853493
"Laterointermediate area, layer 1",388,836,1224,0.040125,0.043515625,0.083640625,9669.781931,19211.49013
"Laterointermediate area, layer 2/3",1088,1527,2615,0.064140625,0.065796875,0.1299375,16962.72838,23207.78912
"Laterointermediate area, layer 4",679,522,1201,0.03240625,0.03221875,0.064625,20952.74831,16201.74588
"Laterointermediate area, layer 5",905,822,1727,0.084265625,0.08203125,0.166296875,10739.84795,10020.57143
"Laterointermediate area, layer 6a",349,431,780,0.04478125,0.04253125,0.0873125,7793.440335,10133.7252
"Laterointermediate area, layer 6b",115,100,215,0.009140625,0.00834375,0.017484375,12581.19658,11985.01873
Linear nucleus of the medulla,3,3,6,0.0279375,0.02471875,0.05265625,107.3825503,121.3653603
Lingula (I),56,96,152,0.05271875,0.058515625,0.111234375,1062.240664,1640.58745
Lobule II,433,609,1042,0.641921875,0.686984375,1.32890625,674.5369131,886.4830441
