structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Anterior cingulate area, ventral part, 6b",50,63,113,0.037375,0.0400625,0.0774375,1337.792642,1572.542902
"Anterior cingulate area, ventral part, layer 1",59,140,199,0.230015625,0.315046875,0.5450625,256.5043136,444.3783167
"Anterior cingulate area, ventral part, layer 2/3",157,974,1131,0.299671875,0.295046875,0.59471875,523.9063559,3301.170365
"Anterior cingulate area, ventral part, layer 5",866,907,1773,0.578734375,0.62475,1.203484375,1496.368692,1451.780712
"anterior commissure, olfactory limb",393,411,804,0.46171875,0.440359375,0.902078125,851.1675127,933.3286023
"anterior commissure, temporal limb",1,1,2,0.1381875,0.132078125,0.270265625,7.23654455,7.57127647
Anterior hypothalamic nucleus,27,6,33,0.453375,0.43246875,0.88584375,59.55334988,13.87383481
Anterior olfactory nucleus,9513,9470,18983,2.76146875,2.679546875,5.441015625,3444.905904,3534.179636
Anterior pretectal nucleus,126,447,573,0.908671875,0.9995,1.908171875,138.6639154,447.2236118
Anterior tegmental nucleus,0,4,4,0.02290625,0.02271875,0.045625,0,176.0660248
Anterodorsal nucleus,8,42,50,0.109671875,0.109625,0.219296875,72.94486394,383.1242873
Anterodorsal preoptic nucleus,0,1,1,0.0628125,0.06121875,0.12403125,0,16.33486473
"Anterolateral visual area, layer 1",57,78,135,0.0630625,0.072328125,0.135390625,903.8652131,1078.418665
"Anterolateral visual area, layer 2/3",2316,2950,5266,0.104125,0.1168125,0.2209375,22242.497,25254.1466
"Anterolateral visual area, layer 4",1437,1394,2831,0.0579375,0.059265625,0.117203125,24802.589,23521.22331
"Anterolateral visual area, layer 5",1219,1398,2617,0.109640625,0.11228125,0.221921875,11118.14166,12450.8767
"Anterolateral visual area, layer 6a",615,648,1263,0.061765625,0.062703125,0.12446875,9956.994688,10334.41316
"Anterolateral visual area, layer 6b",46,41,87,0.011125,0.010578125,0.021703125,4134.831461,3875.923191
"Anteromedial nucleus, dorsal part",1,2,3,0.170796875,0.165109375,0.33590625,5.85490806,12.11318255
"Anteromedial nucleus, ventral part",0,2,2,0.112578125,0.109703125,0.22228125,0,18.23102122
"Anteromedial visual area, layer 1",1060,375,1435,0.092,0.10021875,0.19221875,11521.73913,3741.81478
"Anteromedial visual area, layer 2/3",2940,3803,6743,0.14025,0.152953125,0.293203125,20962.56684,24863.82674
"Anteromedial visual area, layer 4",697,1062,1759,0.04084375,0.043859375,0.084703125,17065.03443,24213.75134
"Anteromedial visual area, layer 5",961,1566,2527,0.15184375,0.163734375,0.315578125,6328.874254,9564.2714
"Anteromedial visual area, layer 6a",657,730,1387,0.093015625,0.09621875,0.189234375,7063.329414,7586.878857
"Anteromedial visual area, layer 6b",47,126,173,0.01715625,0.01746875,0.034625,2739.526412,7212.880143
Anteroventral nucleus of thalamus,43,30,73,0.280921875,0.2731875,0.554109375,153.0674676,109.8146877
Anteroventral periventricular nucleus,1,0,1,0.117640625,0.1146875,0.232328125,8.500464869,0
Anteroventral preoptic nucleus,0,2,2,0.059890625,0.055796875,0.1156875,0,35.84430132
arbor vitae,10996,6600,17596,3.969921875,4.016203125,7.986125,2769.827807,1643.343176
Arcuate hypothalamic nucleus,18,6,24,0.1895625,0.192265625,0.381828125,94.95548961,31.20682649
Area postrema,5,8,13,0.023171875,0.029140625,0.0523125,215.7788267,274.5308311
Area prostriata,53,1176,1229,0.26096875,0.25625,0.51721875,203.0894504,4589.268293
auditory radiation,264,572,836,0.267296875,0.246734375,0.51403125,987.6658678,2318.282566
Barrington's nucleus,0,0,0,0.007640625,0.008203125,0.01584375,0,0
"Basolateral amygdalar nucleus, anterior part",148,83,231,0.46703125,0.455671875,0.922703125,316.8952827,182.148613
"Basolateral amygdalar nucleus, posterior part",318,233,551,0.483453125,0.451828125,0.93528125,657.7680101,515.6828163
"Basolateral amygdalar nucleus, ventral part",17,34,51,0.2713125,0.275359375,0.546671875,62.65837365,123.4750043
"Basomedial amygdalar nucleus, anterior part",3,27,30,0.418609375,0.440765625,0.859375,7.166585794,61.25704562
"Basomedial amygdalar nucleus, posterior part",39,74,113,0.412625,0.422375,0.835,94.51681309,175.1997632
Bed nuclei of the stria terminalis,11,10,21,0.887234375,0.82659375,1.713828125,12.39807689,12.09784129
Bed nucleus of the accessory olfactory tract,0,12,12,0.013921875,0.0145625,0.028484375,0,824.0343348
Bed nucleus of the anterior commissure,0,0,0,0.004578125,0.00465625,0.009234375,0,0
brachium of the inferior colliculus,7,7,14,0.189703125,0.20034375,0.390046875,36.89976114,34.93994697
brachium of the superior colliculus,66,49,115,0.13846875,0.145109375,0.283578125,476.6418416,337.6763217
Caudoputamen,6920,12297,19217,19.29303125,17.99821875,37.29125,358.6787328,683.2342784
"Central amygdalar nucleus, capsular part",0,0,0,0.175796875,0.175015625,0.3508125,0,0
"Central amygdalar nucleus, lateral part",2,0,2,0.1393125,0.142703125,0.282015625,14.35621355,0
"Central amygdalar nucleus, medial part",2,3,5,0.3733125,0.400046875,0.773359375,5.357441822,7.499121197
"central canal, spinal cord/medulla",0,1,1,0,0,0,0,0
Central lateral nucleus of the thalamus,14,11,25,0.2721875,0.278796875,0.550984375,51.43513203,39.45524856
Central linear nucleus raphe,0,1,1,0.042875,0.054484375,0.097359375,0,18.35388586
Central medial nucleus of the thalamus,0,1,1,0.180984375,0.21021875,0.391203125,0,4.756949606
cerebal peduncle,78,73,151,0.42721875,0.44321875,0.8704375,182.5762563,164.7042234
cerebellar commissure,0,0,0,0.037296875,0.04015625,0.077453125,0,0
Cerebellum,2173,1241,3414,0.45259375,0.45228125,0.904875,4801.215218,2743.867892
cerebral aqueduct,172,216,388,0.245796875,0.305296875,0.55109375,699.7647956,707.5080608
choroid plexus,2421,2822,5243,0.791609375,0.845546875,1.63715625,3058.326589,3337.484986
cingulum bundle,745,1131,1876,0.82453125,0.881125,1.70565625,903.5436801,1283.586324
Claustrum,326,496,822,0.4545625,0.441921875,0.896484375,717.173106,1122.370328
columns of the fornix,14,17,31,0.16925,0.162890625,0.332140625,82.71787297,104.3645084
commissural branch of stria terminalis,0,1,1,0.0185,0.018421875,0.036921875,0,54.28329092
Copula pyramidis,12253,14384,26637,1.48825,1.432421875,2.920671875,8233.159751,10041.73439
"corpus callosum, anterior forceps",157,263,420,0.639046875,0.623359375,1.26240625,245.6783784,421.9075072
"corpus callosum, body",1388,996,2384,1.8678125,1.933390625,3.801203125,743.1152752,515.1571478
"corpus callosum, extreme capsule",48,10,58,0.084328125,0.072,0.156328125,569.205114,138.8888889
"corpus callosum, posterior forceps",1329,2050,3379,0.911234375,0.89146875,1.802703125,1458.461222,2299.57584
"corpus callosum, splenium",129,247,376,0.51809375,0.523921875,1.042015625,248.9896857,471.4443351
"Cortical amygdalar area, anterior part",2,173,175,0.4415,0.4603125,0.9018125,4.530011325,375.8316361
"Cortical amygdalar area, posterior part, lateral zone",240,342,582,0.79740625,0.8148125,1.61221875,300.97582,419.7284651
"Cortical amygdalar area, posterior part, medial zone",248,1399,1647,0.739734375,0.778390625,1.518125,335.255476,1797.298111
Cortical subplate,174,95,269,0.26253125,0.249640625,0.512171875,662.7782407,380.5470364
corticospinal tract,12,18,30,0.04153125,0.04165625,0.0831875,288.9390519,432.108027
crossed tectospinal pathway,10,14,24,0.247328125,0.2421875,0.489515625,40.43211826,57.80645161
Crus 1,9901,4834,14735,3.7735625,3.66790625,7.44146875,2623.780579,1317.91809
Crus 2,4447,3365,7812,3.1444375,3.170484375,6.314921875,1414.243406,1061.352021
cuneate fascicle,42,62,104,0.01240625,0.011359375,0.023765625,3385.390428,5458.046768
Cuneate nucleus,1595,833,2428,0.1745,0.162015625,0.336515625,9140.401146,5141.47941
Cuneiform nucleus,104,306,410,0.361265625,0.37565625,0.736921875,287.8768219,814.5744946
Declive (VI),3644,2036,5680,2.0254375,2.243046875,4.268484375,1799.117475,907.6939152
"Dentate gyrus, granule cell layer",482,565,1047,1.104953125,1.1036875,2.208640625,436.2175997,511.9202673
"Dentate gyrus, molecular layer",934,1229,2163,2.96015625,2.9145625,5.87471875,315.5238849,421.6756374
"Dentate gyrus, polymorph layer",264,459,723,0.46334375,0.457203125,0.920546875,569.7713631,1003.930146
Dentate nucleus,12,30,42,0.1651875,0.14075,0.3059375,72.64472191,213.1438721
Diagonal band nucleus,22,34,56,0.459125,0.4685625,0.9276875,47.91723387,72.56235828
direct tectospinal pathway,0,0,0,3.13E-05,0,3.13E-05,0,0
doral tegmental decussation,0,0,0,0.004203125,0.00475,0.008953125,0,0
dorsal acoustic stria,90,186,276,0.005859375,0.006015625,0.011875,15360,30919.48052
"Dorsal auditory area, layer 1",323,466,789,0.120625,0.147,0.267625,2677.720207,3170.068027
"Dorsal auditory area, layer 2/3",1967,2608,4575,0.19334375,0.222671875,0.416015625,10173.58979,11712.30089
"Dorsal auditory area, layer 4",299,486,785,0.07759375,0.08359375,0.1611875,3853.403141,5813.831776
"Dorsal auditory area, layer 5",961,1378,2339,0.202078125,0.2053125,0.407390625,4755.586484,6711.719939
"Dorsal auditory area, layer 6a",303,510,813,0.11065625,0.10521875,0.215875,2738.209545,4847.044847
"Dorsal auditory area, layer 6b",12,34,46,0.01778125,0.017109375,0.034890625,674.8681898,1987.214612
Dorsal cochlear nucleus,844,2366,3210,0.25946875,0.2320625,0.49153125,3252.800193,10195.52922
dorsal fornix,0,1,1,0.022984375,0.025875,0.048859375,0,38.647343
dorsal hippocampal commissure,351,504,855,0.67909375,0.68840625,1.3675,516.8653076,732.1258341
dorsal limb,176,373,549,0.10425,0.104375,0.208625,1688.2494,3573.652695
Dorsal motor nucleus of the vagus nerve,31,57,88,0.083828125,0.0796875,0.163515625,369.804287,715.2941176
Dorsal nucleus raphe,0,3,3,0.071546875,0.11028125,0.181828125,0,27.2031737
"Dorsal part of the lateral geniculate complex, core",39,157,196,0.258703125,0.256,0.514703125,150.7519478,613.28125
"Dorsal part of the lateral geniculate complex, ipsilateral zone",18,140,158,0.060578125,0.060671875,0.12125,297.1369616,2307.494206
"Dorsal part of the lateral geniculate complex, shell",74,75,149,0.1333125,0.133203125,0.266515625,555.0867323,563.0498534
Dorsal peduncular area,126,190,316,0.357125,0.354859375,0.711984375,352.8176409,535.4233631
Dorsal premammillary nucleus,22,7,29,0.0795625,0.0763125,0.155875,276.512176,91.72809173
dorsal spinocerebellar tract,2,17,19,0.074109375,0.079890625,0.154,26.98713894,212.7909251
Dorsal tegmental nucleus,5,1,6,0.055546875,0.056734375,0.11228125,90.0140647,17.62599835
Dorsal terminal nucleus of the accessory optic tract,0,2,2,0.008015625,0.008203125,0.01621875,0,243.8095238
Dorsomedial nucleus of the hypothalamus,25,8,33,0.250078125,0.235703125,0.48578125,99.96875976,33.94100099
Ectorhinal area/Layer 1,82,738,820,0.208875,0.2788125,0.4876875,392.5792938,2646.940148
Ectorhinal area/Layer 2/3,2281,3399,5680,0.397484375,0.46534375,0.862828125,5738.590353,7304.277752
Ectorhinal area/Layer 5,2685,2821,5506,0.4475,0.455484375,0.902984375,6000,6193.406744
Ectorhinal area/Layer 6a,630,1136,1766,0.33075,0.30296875,0.63371875,1904.761905,3749.56163
Ectorhinal area/Layer 6b,254,209,463,0.047875,0.04028125,0.08815625,5305.483029,5188.518231
Edinger-Westphal nucleus,0,0,0,0.01253125,0.023,0.03553125,0,0
"Endopiriform nucleus, dorsal part",1068,1018,2086,1.46215625,1.3191875,2.78134375,730.4280921,771.687118
"Endopiriform nucleus, ventral part",557,422,979,0.698984375,0.659875,1.358859375,796.8704594,639.5150597
"Entorhinal area, lateral part, layer 1",1078,3292,4370,0.70725,0.925859375,1.633109375,1524.213503,3555.61556
"Entorhinal area, lateral part, layer 2",8994,11445,20439,1.145828125,1.3875625,2.533390625,7849.34477,8248.277105
"Entorhinal area, lateral part, layer 3",5297,6671,11968,0.95978125,1.05321875,2.013,5518.96591,6333.916862
"Entorhinal area, lateral part, layer 5",5579,4357,9936,1.05025,1.04571875,2.09596875,5312.068555,4166.512267
"Entorhinal area, lateral part, layer 6a",2758,4485,7243,0.756140625,0.72553125,1.481671875,3647.469675,6181.677219
"Entorhinal area, medial part, dorsal zone, layer 1",1999,1144,3143,0.780421875,0.73821875,1.518640625,2561.435121,1549.676163
"Entorhinal area, medial part, dorsal zone, layer 2",4866,4420,9286,0.817359375,0.77490625,1.592265625,5953.317658,5703.915796
"Entorhinal area, medial part, dorsal zone, layer 3",3326,3335,6661,0.649984375,0.60884375,1.258828125,5117.046083,5477.595853
"Entorhinal area, medial part, dorsal zone, layer 5",3104,2714,5818,0.61759375,0.57171875,1.1893125,5025.957598,4747.089369
"Entorhinal area, medial part, dorsal zone, layer 6",881,1188,2069,0.44278125,0.407140625,0.849921875,1989.695815,2917.910734
Ethmoid nucleus of the thalamus,17,73,90,0.1639375,0.177734375,0.341671875,103.6980557,410.7252747
external capsule,2934,1721,4655,0.68271875,0.63321875,1.3159375,4297.523687,2717.860139
External cuneate nucleus,2004,1347,3351,0.115,0.107203125,0.222203125,17426.08696,12564.93223
external medullary lamina of the thalamus,3,2,5,0.064515625,0.063921875,0.1284375,46.50036328,31.2881936
Facial motor nucleus,17,47,64,0.39875,0.430796875,0.829546875,42.63322884,109.1001415
facial nerve,3,3,6,0.03296875,0.0356875,0.06865625,90.99526066,84.06304729
fasciculus retroflexus,0,1,1,0.134796875,0.13571875,0.270515625,0,7.368178678
Fasciola cinerea,0,3,3,0.05215625,0.052015625,0.104171875,0,57.67497747
Fastigial nucleus,5212,520,5732,0.277265625,0.298625,0.575890625,18797.85855,1741.314357
fiber tracts,130,189,319,0.8790625,0.885703125,1.764765625,147.8848205,213.3897857
Field CA1,6267,6531,12798,7.06765625,6.69065625,13.7583125,886.7154511,976.1374305
Field CA2,78,154,232,0.316984375,0.29171875,0.608703125,246.0689111,527.9057311
Field CA3,1108,2076,3184,3.95740625,3.752875,7.71028125,279.9813641,553.1758985
Fields of Forel,1,7,8,0.128234375,0.13865625,0.266890625,7.798221031,50.48456164
fimbria,56,297,353,0.935078125,0.9149375,1.850015625,59.88804411,324.6123369
Flocculus,540,89,629,0.55478125,0.475015625,1.029796875,973.3566158,187.3622578
Folium-tuber vermis (VII),3240,1148,4388,0.610359375,0.672625,1.282984375,5308.348053,1706.745958
fourth ventricle,751,594,1345,0.23875,0.266484375,0.505234375,3145.549738,2229.023747
"Frontal pole, layer 1",207,403,610,0.122171875,0.130921875,0.25309375,1694.334314,3078.17162
"Frontal pole, layer 2/3",91,187,278,0.116921875,0.1249375,0.241859375,778.2974743,1496.748374
"Frontal pole, layer 5",104,164,268,0.188703125,0.201203125,0.38990625,551.1302476,815.096684
"Frontal pole, layer 6a",33,27,60,0.06365625,0.06575,0.12940625,518.4094256,410.6463878
"Frontal pole, layer 6b",0,1,1,0.00075,0.000671875,0.001421875,0,1488.372093
Fundus of striatum,1,11,12,0.27875,0.27253125,0.55128125,3.587443946,40.36234377
genu of corpus callosum,128,187,315,0.53609375,0.568171875,1.104265625,238.7642087,329.1257597
genu of the facial nerve,1,1,2,0.014296875,0.01265625,0.026953125,69.94535519,79.01234568
Gigantocellular reticular nucleus,65,36,101,1.141421875,1.18059375,2.322015625,56.94651682,30.4931311
"Globus pallidus, external segment",19,24,43,0.945859375,0.917234375,1.86309375,20.08755266,26.16561334
"Globus pallidus, internal segment",6,3,9,0.210765625,0.22440625,0.435171875,28.4676403,13.36861161
Gracile nucleus,0,0,0,0.041390625,0.03971875,0.081109375,0,0
"Gustatory areas, layer 1",65,161,226,0.135046875,0.178625,0.313671875,481.3143584,901.3296011
"Gustatory areas, layer 2/3",935,1094,2029,0.2778125,0.348375,0.6261875,3365.579303,3140.294223
"Gustatory areas, layer 4",100,267,367,0.106765625,0.125859375,0.232625,936.6310552,2121.41527
"Gustatory areas, layer 5",717,1170,1887,0.41175,0.450265625,0.862015625,1741.347905,2598.466183
"Gustatory areas, layer 6a",272,255,527,0.36390625,0.358171875,0.722078125,747.4452555,711.9486978
"Gustatory areas, layer 6b",3,1,4,0.032296875,0.032546875,0.06484375,92.88824383,30.72491599
habenular commissure,2,4,6,0.04109375,0.044640625,0.085734375,48.66920152,89.60448022
Hippocampal formation,820,891,1711,0.29059375,0.290828125,0.581421875,2821.808797,3063.66518
Hippocampo-amygdalar transition area,351,317,668,0.2063125,0.215984375,0.422296875,1701.302636,1467.698763
Hypoglossal nucleus,61,104,165,0.126796875,0.126328125,0.253125,481.0844116,823.2529375
Hypothalamus,302,248,550,1.701828125,1.67721875,3.379046875,177.4562281,147.8638371
Induseum griseum,1,21,22,0.06959375,0.0898125,0.15940625,14.36910642,233.8204593
inferior cerebellar peduncle,171,1383,1554,0.304859375,0.29684375,0.601703125,560.914356,4659.016739
inferior colliculus commissure,2,5,7,0.011890625,0.012640625,0.02453125,168.1997372,395.5500618
"Inferior colliculus, central nucleus",1280,2041,3321,0.89134375,0.94234375,1.8336875,1436.034078,2165.876306
"Inferior colliculus, dorsal nucleus",2636,2468,5104,1.054171875,1.073484375,2.12765625,2500.541005,2299.055354
"Inferior colliculus, external nucleus",3157,3192,6349,1.6428125,1.776078125,3.418890625,1921.704394,1797.218239
Inferior olivary complex,20,24,44,0.2460625,0.24628125,0.49234375,81.28016256,97.44956224
Inferior salivatory nucleus,0,0,0,0.0028125,0.003296875,0.006109375,0,0
Infracerebellar nucleus,318,76,394,0.028984375,0.031328125,0.0603125,10971.42857,2425.935162
"Infralimbic area, layer 1",17,28,45,0.0915,0.12034375,0.21184375,185.7923497,232.6668398
"Infralimbic area, layer 2/3",48,67,115,0.101703125,0.10115625,0.202859375,471.9618989,662.3416744
"Infralimbic area, layer 5",580,561,1141,0.2406875,0.24090625,0.48159375,2409.763698,2328.706706
"Infralimbic area, layer 6a",67,150,217,0.15503125,0.151515625,0.306546875,432.1709333,989.9969063
"Infralimbic area, layer 6b",2,0,2,0.00859375,0.008203125,0.016796875,232.7272727,0
Interanterodorsal nucleus of the thalamus,4,3,7,0.0813125,0.079171875,0.160484375,49.19292852,37.89224393
Interanteromedial nucleus of the thalamus,0,0,0,0.028921875,0.032796875,0.06171875,0,0
Intercalated amygdalar nucleus,3,6,9,0.099953125,0.10509375,0.205046875,30.01406909,57.09188225
Interfascicular nucleus raphe,0,1,1,0.045046875,0.055109375,0.10015625,0,18.14573292
Intergeniculate leaflet of the lateral geniculate complex,8,145,153,0.042859375,0.04109375,0.083953125,186.656945,3528.51711
Intermediate geniculate nucleus,3,97,100,0.012875,0.013609375,0.026484375,233.0097087,7127.439724
Intermediate reticular nucleus,124,183,307,1.234296875,1.250328125,2.484625,100.4620546,146.3615801
Intermediodorsal nucleus of the thalamus,3,0,3,0.1271875,0.170234375,0.297421875,23.58722359,0
internal capsule,178,252,430,1.15090625,1.149328125,2.300234375,154.6607293,219.2585342
Interpeduncular nucleus,0,0,0,0.005625,0.006703125,0.012328125,0,0
"Interpeduncular nucleus, apical",0,0,0,0.01165625,0.01584375,0.0275,0,0
"Interpeduncular nucleus, caudal",0,0,0,0.030859375,0.0401875,0.071046875,0,0
"Interpeduncular nucleus, dorsolateral",0,0,0,0.0211875,0.02028125,0.04146875,0,0
"Interpeduncular nucleus, dorsomedial",0,0,0,0.0099375,0.01115625,0.02109375,0,0
"Interpeduncular nucleus, intermediate",0,0,0,0.01790625,0.0171875,0.03509375,0,0
"Interpeduncular nucleus, lateral",3,1,4,0.033125,0.032953125,0.066078125,90.56603774,30.34613561
"Interpeduncular nucleus, rostral",0,0,0,0.039,0.050578125,0.089578125,0,0
"Interpeduncular nucleus, rostrolateral",0,0,0,0.011078125,0.01103125,0.022109375,0,0
Interposed nucleus,4802,7718,12520,0.465734375,0.467890625,0.933625,10310.59818,16495.30806
Interstitial nucleus of Cajal,10,0,10,0.0585,0.058671875,0.117171875,170.9401709,0
Intertrigeminal nucleus,1,2,3,0.01746875,0.019046875,0.036515625,57.2450805,105.0041017
Koelliker-Fuse subnucleus,3,6,9,0.07878125,0.076078125,0.154859375,38.08012693,78.86629698
Lateral amygdalar nucleus,197,115,312,0.62834375,0.525578125,1.153921875,313.5226538,218.8066712
Lateral dorsal nucleus of thalamus,55,93,148,0.663609375,0.6744375,1.338046875,82.88008288,137.8926884
Lateral habenula,17,49,66,0.285625,0.295484375,0.581109375,59.51859956,165.8294115
Lateral hypothalamic area,196,273,469,1.123171875,1.117734375,2.24090625,174.5057941,244.2440763
lateral lemniscus,85,614,699,0.435625,0.449296875,0.884921875,195.1219512,1366.579725
Lateral mammillary nucleus,7,5,12,0.041484375,0.04071875,0.082203125,168.7382298,122.7935533
"lateral olfactory tract, body",255,565,820,0.49396875,0.513875,1.00784375,516.226988,1099.489175
Lateral posterior nucleus of the thalamus,85,380,465,0.835390625,0.888609375,1.724,101.7488076,427.634471
Lateral preoptic area,6,9,15,0.338828125,0.319015625,0.65784375,17.70809315,28.2117843
lateral recess,2400,2388,4788,0.215296875,0.1989375,0.414234375,11147.39821,12003.77003
"Lateral reticular nucleus, magnocellular part",12,25,37,0.257921875,0.259078125,0.517,46.52571636,96.49598939
"Lateral reticular nucleus, parvicellular part",0,10,10,0.027125,0.03025,0.057375,0,330.5785124
"Lateral septal nucleus, caudal (caudodorsal) part",54,79,133,0.354875,0.370296875,0.725171875,152.1662557,213.3423351
"Lateral septal nucleus, rostral (rostroventral) part",514,337,851,1.3089375,1.278140625,2.587078125,392.6849067,263.6642584
"Lateral septal nucleus, ventral part",132,247,379,0.434515625,0.4034375,0.837953125,303.7865439,612.2385747
Lateral terminal nucleus of the accessory optic tract,0,0,0,0.008953125,0.010421875,0.019375,0,0
lateral ventricle,732,503,1235,1.333375,1.33671875,2.67009375,548.9828443,376.2945646
Lateral vestibular nucleus,949,1275,2224,0.129640625,0.127921875,0.2575625,7320.23623,9967.020887
"Lateral visual area, layer 1",334,598,932,0.101359375,0.112578125,0.2139375,3295.205796,5311.866759
"Lateral visual area, layer 2/3",3356,3906,7262,0.166140625,0.176328125,0.34246875,20199.75548,22151.88303
"Lateral visual area, layer 4",2011,1630,3641,0.099046875,0.101109375,0.20015625,20303.51791,16121.15593
"Lateral visual area, layer 5",1951,2110,4061,0.176921875,0.17903125,0.355953125,11027.46622,11785.65195
"Lateral visual area, layer 6a",1006,964,1970,0.1200625,0.119375,0.2394375,8378.969287,8075.39267
"Lateral visual area, layer 6b",18,59,77,0.0235625,0.022546875,0.046109375,763.9257294,2616.770617
Laterodorsal tegmental nucleus,7,19,26,0.117203125,0.117171875,0.234375,59.72536995,162.154954
"Laterointermediate area, layer 1",77,178,255,0.041203125,0.047140625,0.08834375,1868.790292,3775.936361
"Laterointermediate area, layer 2/3",912,1109,2021,0.064453125,0.072703125,0.13715625,14149.81818,15253.81474
"Laterointermediate area, layer 4",481,629,1110,0.03128125,0.034875,0.06615625,15376.62338,18035.84229
"Laterointermediate area, layer 5",951,1032,1983,0.08371875,0.088578125,0.172296875,11359.46249,11650.73205
"Laterointermediate area, layer 6a",285,273,558,0.0465,0.0484375,0.0949375,6129.032258,5636.129032
"Laterointermediate area, layer 6b",20,50,70,0.0095625,0.008828125,0.018390625,2091.503268,5663.716814
Linear nucleus of the medulla,14,2,16,0.027375,0.028453125,0.055828125,511.4155251,70.29104887
Lingula (I),18,67,85,0.059640625,0.066671875,0.1263125,301.8077024,1004.921491
Lobule II,342,665,1007,0.83334375,0.892453125,1.725796875,410.3948701,745.1371746
Lobule III,1540,612,2152,1.951609375,2.14571875,4.097328125,789.0923357,285.2191136
Lobules IV-V,11653,6365,18018,4.73,5.2105,9.9405,2463.636364,1221.571826
Locus ceruleus,0,0,0,0.007421875,0.00728125,0.014703125,0,0
