structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Anterior cingulate area, ventral part, layer 1",63,94,157,0.14875,0.1968125,0.3455625,423.5294118,477.6119403
"Anterior cingulate area, ventral part, layer 2/3",731,484,1215,0.195515625,0.180875,0.376390625,3738.831615,2675.881133
"Anterior cingulate area, ventral part, layer 5",1018,612,1630,0.3706875,0.36240625,0.73309375,2746.248525,1688.712598
"anterior commissure, olfactory limb",2763,2026,4789,0.417171875,0.434140625,0.8513125,6623.169407,4666.69066
"anterior commissure, temporal limb",181,116,297,0.107671875,0.104515625,0.2121875,1681.033232,1109.881896
Anterior hypothalamic nucleus,155,102,257,0.331140625,0.29603125,0.627171875,468.0790827,344.5582181
Anterior olfactory nucleus,27280,18338,45618,2.783953125,3.0415625,5.825515625,9799.015564,6029.137984
Anterior pretectal nucleus,1453,228,1681,0.589984375,0.591546875,1.18153125,2462.777086,385.4301487
Anterior tegmental nucleus,4,0,4,0.014078125,0.013421875,0.0275,284.1287458,0
Anterodorsal nucleus,43,32,75,0.0695625,0.07053125,0.14009375,618.1491465,453.6996012
Anterodorsal preoptic nucleus,0,10,10,0.054390625,0.0526875,0.107078125,0,189.7983393
"Anterolateral visual area, layer 1",101,1,102,0.068953125,0.05709375,0.126046875,1464.7632,17.515052
"Anterolateral visual area, layer 2/3",2975,852,3827,0.103375,0.089109375,0.192484375,28778.71826,9561.283535
"Anterolateral visual area, layer 4",1753,775,2528,0.04821875,0.043046875,0.091265625,36355.1523,18003.62976
"Anterolateral visual area, layer 5",2716,938,3654,0.086296875,0.081625,0.167921875,31472.75032,11491.57734
"Anterolateral visual area, layer 6a",1223,449,1672,0.0443125,0.0428125,0.087125,27599.43583,10487.59124
"Anterolateral visual area, layer 6b",106,108,214,0.00871875,0.008828125,0.017546875,12157.70609,12233.62832
"Anteromedial nucleus, dorsal part",76,7,83,0.12246875,0.12071875,0.2431875,620.566471,57.98602123
"Anteromedial nucleus, ventral part",99,7,106,0.08084375,0.079234375,0.160078125,1224.584461,88.34549399
"Anteromedial visual area, layer 1",369,845,1214,0.053703125,0.0510625,0.104765625,6871.108525,16548.34761
"Anteromedial visual area, layer 2/3",3143,2320,5463,0.0779375,0.076546875,0.154484375,40327.18524,30308.22617
"Anteromedial visual area, layer 4",1058,593,1651,0.021625,0.02190625,0.04353125,48924.85549,27069.90014
"Anteromedial visual area, layer 5",2978,1797,4775,0.082796875,0.08221875,0.165015625,35967.54105,21856.32839
"Anteromedial visual area, layer 6a",1492,1196,2688,0.05190625,0.04890625,0.1008125,28744.13004,24454.95208
"Anteromedial visual area, layer 6b",204,80,284,0.007671875,0.009078125,0.01675,26590.63136,8812.392427
Anteroventral nucleus of thalamus,285,88,373,0.180703125,0.185390625,0.36609375,1577.172503,474.6734092
Anteroventral periventricular nucleus,12,30,42,0.085953125,0.08375,0.169703125,139.6109798,358.2089552
Anteroventral preoptic nucleus,3,1,4,0.04646875,0.04134375,0.0878125,64.5595158,24.18745276
arbor vitae,19510,7004,26514,2.40646875,3.02934375,5.4358125,8107.314919,2312.051909
Arcuate hypothalamic nucleus,13,72,85,0.111828125,0.10946875,0.221296875,116.2498253,657.7219526
Area postrema,263,330,593,0.016734375,0.022421875,0.03915625,15716.15313,14717.77003
Area prostriata,2085,631,2716,0.1944375,0.224140625,0.418578125,10723.24012,2815.196933
auditory radiation,758,446,1204,0.153640625,0.16265625,0.316296875,4933.590969,2741.978866
Barrington's nucleus,11,0,11,0.005,0.004328125,0.009328125,2200,0
"Basolateral amygdalar nucleus, anterior part",914,186,1100,0.340828125,0.269375,0.610203125,2681.703571,690.487239
"Basolateral amygdalar nucleus, posterior part",1314,487,1801,0.355875,0.256,0.611875,3692.307692,1902.34375
"Basolateral amygdalar nucleus, ventral part",1361,443,1804,0.231890625,0.157125,0.389015625,5869.146284,2819.411297
"Basomedial amygdalar nucleus, anterior part",934,149,1083,0.3651875,0.296640625,0.661828125,2557.590279,502.2912826
"Basomedial amygdalar nucleus, posterior part",1734,302,2036,0.32909375,0.2315,0.56059375,5269.015288,1304.535637
Bed nuclei of the stria terminalis,678,307,985,0.68309375,0.6688125,1.35190625,992.5431173,459.0225213
Bed nucleus of the accessory olfactory tract,8,1,9,0.0133125,0.010046875,0.023359375,600.9389671,99.53343701
Bed nucleus of the anterior commissure,1,0,1,0.004046875,0.003765625,0.0078125,247.1042471,0
brachium of the inferior colliculus,108,37,145,0.15228125,0.164765625,0.317046875,709.2140365,224.5614035
brachium of the superior colliculus,51,56,107,0.085875,0.09084375,0.17671875,593.8864629,616.4430685
Caudoputamen,28351,22123,50474,10.26265625,11.99928125,22.2619375,2762.540156,1843.693763
"Central amygdalar nucleus, capsular part",123,41,164,0.129328125,0.10903125,0.238359375,951.069228,376.0389797
"Central amygdalar nucleus, lateral part",160,51,211,0.09703125,0.086546875,0.183578125,1648.953301,589.2760426
"Central amygdalar nucleus, medial part",565,137,702,0.294625,0.251390625,0.546015625,1917.691981,544.9686121
"central canal, spinal cord/medulla",0,6,6,0,0,0,0,0
Central lateral nucleus of the thalamus,39,23,62,0.183859375,0.17859375,0.362453125,212.1186369,128.783902
Central linear nucleus raphe,6,3,9,0.0246875,0.02946875,0.05415625,243.0379747,101.8027572
Central medial nucleus of the thalamus,6,19,25,0.1181875,0.13396875,0.25215625,50.76679006,141.8241194
cerebal peduncle,257,80,337,0.320453125,0.276328125,0.59678125,801.9893705,289.5108849
cerebellar commissure,491,71,562,0.018375,0.0205,0.038875,26721.08844,3463.414634
Cerebellum,1109,201,1310,0.302171875,0.31690625,0.619078125,3670.096696,634.2569766
cerebral aqueduct,212,77,289,0.118203125,0.148921875,0.267125,1793.522802,517.0496275
choroid plexus,3495,2120,5615,0.5325625,0.577734375,1.110296875,6562.610022,3669.506423
cingulum bundle,3268,1216,4484,0.4823125,0.482890625,0.965203125,6775.690035,2518.168581
Claustrum,293,504,797,0.224765625,0.28103125,0.505796875,1303.580118,1793.394863
columns of the fornix,251,166,417,0.13275,0.125953125,0.258703125,1890.772128,1317.950626
commissural branch of stria terminalis,21,14,35,0.0130625,0.012015625,0.025078125,1607.655502,1165.149545
Copula pyramidis,11335,5825,17160,1.051640625,1.390953125,2.44259375,10778.39685,4187.775918
"corpus callosum, anterior forceps",1136,357,1493,0.367765625,0.4249375,0.792703125,3088.923822,840.1235476
"corpus callosum, body",1924,1360,3284,1.018609375,1.09575,2.114359375,1888.849688,1241.159023
"corpus callosum, extreme capsule",244,136,380,0.047359375,0.04865625,0.096015625,5152.095018,2795.118818
"corpus callosum, posterior forceps",3281,2032,5313,0.565421875,0.5801875,1.145609375,5802.746843,3502.316062
"corpus callosum, splenium",612,189,801,0.317875,0.331265625,0.649140625,1925.285096,570.5391255
"Cortical amygdalar area, anterior part",1049,165,1214,0.40725,0.34878125,0.75603125,2575.813382,473.0758893
"Cortical amygdalar area, posterior part, lateral zone",5306,908,6214,0.70259375,0.48734375,1.1899375,7552.01708,1863.16127
"Cortical amygdalar area, posterior part, medial zone",3844,1123,4967,0.6524375,0.4635,1.1159375,5891.752084,2422.869471
Cortical subplate,461,141,602,0.186734375,0.16596875,0.352703125,2468.747385,849.5575221
corticospinal tract,28,6,34,0.03071875,0.025890625,0.056609375,911.4954222,231.7441159
crossed tectospinal pathway,23,10,33,0.191890625,0.1815,0.373390625,119.8599463,55.09641873
Crus 1,10854,11416,22270,2.664359375,4.388421875,7.05278125,4073.77477,2601.390733
Crus 2,15408,10881,26289,2.6039375,3.459109375,6.063046875,5917.192713,3145.607386
cuneate fascicle,313,114,427,0.009515625,0.011,0.020515625,32893.26765,10363.63636
Cuneate nucleus,4978,2243,7221,0.12553125,0.143859375,0.269390625,39655.46428,15591.61508
Cuneiform nucleus,426,15,441,0.194734375,0.198734375,0.39346875,2187.595282,75.47763189
Declive (VI),8454,7554,16008,1.63609375,2.01784375,3.6539375,5167.18556,3743.600068
"Dentate gyrus, granule cell layer",648,756,1404,0.6878125,0.693703125,1.381515625,942.1172194,1089.803365
"Dentate gyrus, molecular layer",1732,1487,3219,1.850296875,1.85059375,3.700890625,936.0660029,803.5258954
"Dentate gyrus, polymorph layer",254,382,636,0.288,0.28740625,0.57540625,881.9444444,1329.129064
Dentate nucleus,373,40,413,0.115421875,0.12421875,0.239640625,3231.623122,322.0125786
Diagonal band nucleus,197,106,303,0.387546875,0.37175,0.759296875,508.3256058,285.1378615
direct tectospinal pathway,0,0,0,1.56E-05,0,1.56E-05,0,0
doral tegmental decussation,0,0,0,0.002328125,0.002546875,0.004875,0,0
dorsal acoustic stria,126,22,148,0.00390625,0.004046875,0.007953125,32256,5436.293436
"Dorsal auditory area, layer 1",354,124,478,0.1614375,0.128765625,0.290203125,2192.799071,962.9899284
"Dorsal auditory area, layer 2/3",4457,2194,6651,0.2039375,0.17646875,0.38040625,21854.73491,12432.79617
"Dorsal auditory area, layer 4",1398,502,1900,0.065484375,0.0615625,0.127046875,21348.60415,8154.314721
"Dorsal auditory area, layer 5",2892,1275,4167,0.146546875,0.143640625,0.2901875,19734.30003,8876.318938
"Dorsal auditory area, layer 6a",633,483,1116,0.070515625,0.070984375,0.1415,8976.73388,6804.31433
"Dorsal auditory area, layer 6b",18,101,119,0.0110625,0.011328125,0.022390625,1627.118644,8915.862069
Dorsal cochlear nucleus,2083,240,2323,0.245125,0.219671875,0.464796875,8497.705252,1092.538587
dorsal fornix,1,1,2,0.015078125,0.0171875,0.032265625,66.32124352,58.18181818
dorsal hippocampal commissure,3596,3025,6621,0.43559375,0.4738125,0.90940625,8255.398522,6384.382008
dorsal limb,275,271,546,0.10296875,0.11396875,0.2169375,2670.713202,2377.844804
Dorsal motor nucleus of the vagus nerve,743,177,920,0.0615625,0.065265625,0.126828125,12069.03553,2711.994254
Dorsal nucleus raphe,29,19,48,0.037171875,0.05846875,0.095640625,780.159731,324.9599145
"Dorsal part of the lateral geniculate complex, core",91,86,177,0.15490625,0.157515625,0.312421875,587.452088,545.9775816
"Dorsal part of the lateral geniculate complex, ipsilateral zone",19,27,46,0.037390625,0.036953125,0.07434375,508.1487672,730.6553911
"Dorsal part of the lateral geniculate complex, shell",55,40,95,0.078859375,0.08015625,0.159015625,697.4440262,499.0253411
Dorsal peduncular area,1557,355,1912,0.418953125,0.46896875,0.887921875,3716.406221,756.980076
Dorsal premammillary nucleus,21,39,60,0.045171875,0.042359375,0.08753125,464.8910412,920.693471
dorsal spinocerebellar tract,12,1,13,0.073046875,0.075921875,0.14896875,164.2780749,13.17143445
Dorsal tegmental nucleus,74,5,79,0.030875,0.0306875,0.0615625,2396.761134,162.9327902
Dorsal terminal nucleus of the accessory optic tract,0,0,0,0.004796875,0.005359375,0.01015625,0,0
Dorsomedial nucleus of the hypothalamus,72,249,321,0.14203125,0.13259375,0.274625,506.9306931,1877.916568
Ectorhinal area/Layer 1,2042,760,2802,0.326734375,0.24465625,0.571390625,6249.725025,3106.399285
Ectorhinal area/Layer 2/3,11377,4708,16085,0.432796875,0.38040625,0.813203125,26287.15838,12376.2425
Ectorhinal area/Layer 5,4814,4125,8939,0.334828125,0.3468125,0.681640625,14377.52578,11894.03496
Ectorhinal area/Layer 6a,1072,1110,2182,0.202546875,0.218125,0.420671875,5292.602021,5088.825215
Ectorhinal area/Layer 6b,96,180,276,0.0296875,0.0285,0.0581875,3233.684211,6315.789474
Edinger-Westphal nucleus,1,1,2,0.007421875,0.012078125,0.0195,134.7368421,82.79430789
"Endopiriform nucleus, dorsal part",2099,1543,3642,0.8368125,0.874765625,1.711578125,2508.327732,1763.901045
"Endopiriform nucleus, ventral part",2362,1198,3560,0.54115625,0.43721875,0.978375,4364.728302,2740.047173
"Entorhinal area, lateral part, layer 1",8329,3955,12284,1.206015625,0.756171875,1.9621875,6906.212347,5230.292386
"Entorhinal area, lateral part, layer 2",35776,16200,51976,1.613390625,1.12625,2.739640625,22174.41917,14384.01776
"Entorhinal area, lateral part, layer 3",21675,9438,31113,1.02040625,0.83771875,1.858125,21241.53983,11266.31104
"Entorhinal area, lateral part, layer 5",10295,7660,17955,0.906953125,0.82075,1.727703125,11351.19304,9332.927201
"Entorhinal area, lateral part, layer 6a",2745,3547,6292,0.587359375,0.581078125,1.1684375,4673.459073,6104.170588
"Entorhinal area, medial part, dorsal zone, layer 1",8025,2548,10573,0.908859375,0.825953125,1.7348125,8829.748827,3084.92083
"Entorhinal area, medial part, dorsal zone, layer 2",11153,4869,16022,0.845671875,0.82909375,1.674765625,13188.33028,5872.677245
"Entorhinal area, medial part, dorsal zone, layer 3",5772,3130,8902,0.60478125,0.609640625,1.214421875,9543.946675,5134.172284
"Entorhinal area, medial part, dorsal zone, layer 5",3546,2384,5930,0.515828125,0.52859375,1.044421875,6874.382819,4510.079811
"Entorhinal area, medial part, dorsal zone, layer 6",1623,755,2378,0.331703125,0.352,0.683703125,4892.929483,2144.886364
Ethmoid nucleus of the thalamus,21,36,57,0.109046875,0.10559375,0.214640625,192.5777332,340.929269
external capsule,1013,1035,2048,0.40603125,0.440203125,0.846234375,2494.881859,2351.187307
External cuneate nucleus,3097,2559,5656,0.078046875,0.089625,0.167671875,39681.28128,28552.30126
external medullary lamina of the thalamus,15,15,30,0.041578125,0.04165625,0.083234375,360.7666291,360.0900225
Facial motor nucleus,479,89,568,0.463453125,0.3866875,0.850140625,1033.545733,230.1600129
facial nerve,25,6,31,0.029546875,0.023078125,0.052625,846.1131676,259.986459
fasciculus retroflexus,51,6,57,0.080765625,0.0785,0.159265625,631.4567615,76.43312102
Fasciola cinerea,5,1,6,0.037390625,0.037546875,0.0749375,133.7233598,26.63337495
Fastigial nucleus,1490,161,1651,0.146359375,0.16609375,0.312453125,10180.42063,969.332079
fiber tracts,655,756,1411,0.603984375,0.57390625,1.177890625,1084.46514,1317.28832
Field CA1,8097,7276,15373,4.278765625,4.2429375,8.521703125,1892.368199,1714.849677
Field CA2,205,144,349,0.176078125,0.174890625,0.35096875,1164.255923,823.3717502
Field CA3,2446,1704,4150,2.308234375,2.278625,4.586859375,1059.684418,747.8194086
Fields of Forel,468,138,606,0.088125,0.08540625,0.17353125,5310.638298,1615.806806
fimbria,421,306,727,0.53453125,0.553546875,1.088078125,787.6059632,552.7987128
Flocculus,2450,499,2949,0.682671875,0.52028125,1.202953125,3588.839807,959.0966424
Folium-tuber vermis (VII),3701,1327,5028,0.537890625,0.607,1.144890625,6880.580973,2186.16145
fourth ventricle,506,262,768,0.136375,0.1541875,0.2905625,3710.35747,1699.229834
"Frontal pole, layer 1",1666,588,2254,0.096609375,0.10375,0.200359375,17244.70322,5667.46988
"Frontal pole, layer 2/3",1510,435,1945,0.0918125,0.10103125,0.19284375,16446.56229,4305.598515
"Frontal pole, layer 5",2345,579,2924,0.14634375,0.15371875,0.3000625,16023.91629,3766.619232
"Frontal pole, layer 6a",328,81,409,0.043484375,0.04684375,0.090328125,7542.939274,1729.152769
"Frontal pole, layer 6b",0,0,0,0.00040625,0.000359375,0.000765625,0,0
Fundus of striatum,519,378,897,0.221234375,0.20934375,0.430578125,2345.928385,1805.642633
genu of corpus callosum,477,339,816,0.30853125,0.33340625,0.6419375,1546.03464,1016.77758
genu of the facial nerve,4,0,4,0.009078125,0.008125,0.017203125,440.6196213,0
Gigantocellular reticular nucleus,282,64,346,1.045453125,1.0045625,2.050015625,269.7394969,63.7093262
"Globus pallidus, external segment",295,193,488,0.607859375,0.633734375,1.24159375,485.3096162,304.5439976
"Globus pallidus, internal segment",129,152,281,0.156171875,0.14275,0.298921875,826.0130065,1064.798599
Gracile nucleus,352,96,448,0.033140625,0.03496875,0.068109375,10621.405,2745.308311
"Gustatory areas, layer 1",496,9,505,0.099859375,0.113109375,0.21296875,4966.984822,79.56900124
"Gustatory areas, layer 2/3",2670,1074,3744,0.183390625,0.223171875,0.4065625,14559.08665,4812.434363
"Gustatory areas, layer 4",961,437,1398,0.063984375,0.081046875,0.14503125,15019.29182,5391.941392
"Gustatory areas, layer 5",2195,1637,3832,0.220625,0.283078125,0.503703125,9949.008499,5782.855881
"Gustatory areas, layer 6a",685,708,1393,0.168296875,0.219765625,0.3880625,4070.188469,3221.613935
"Gustatory areas, layer 6b",13,25,38,0.014796875,0.019453125,0.03425,878.563886,1285.140562
habenular commissure,19,17,36,0.029421875,0.0315625,0.060984375,645.7780138,538.6138614
Hippocampal formation,911,516,1427,0.20275,0.224625,0.427375,4493.218249,2297.161937
Hippocampo-amygdalar transition area,382,258,640,0.1983125,0.154625,0.3529375,1926.252758,1668.552951
Hypoglossal nucleus,150,8,158,0.099875,0.107859375,0.207734375,1501.877347,74.17065044
Hypothalamus,1184,1463,2647,1.209828125,1.123203125,2.33303125,978.6514097,1302.524866
Induseum griseum,16,40,56,0.04721875,0.059078125,0.106296875,338.8484447,677.0695583
inferior cerebellar peduncle,5900,308,6208,0.2861875,0.280140625,0.566328125,20615.85499,1099.447822
inferior colliculus commissure,18,2,20,0.00790625,0.008171875,0.016078125,2276.679842,244.7418738
"Inferior colliculus, central nucleus",1136,412,1548,0.504125,0.565328125,1.069453125,2253.409373,728.7802991
"Inferior colliculus, dorsal nucleus",1364,437,1801,0.66765625,0.697734375,1.365390625,2042.96747,626.3128429
"Inferior colliculus, external nucleus",2786,1188,3974,1.160328125,1.299171875,2.4595,2401.044963,914.4286625
Inferior olivary complex,17,23,40,0.248765625,0.237328125,0.48609375,68.33741599,96.91223912
Inferior salivatory nucleus,1,1,2,0.002453125,0.002359375,0.0048125,407.6433121,423.8410596
Infracerebellar nucleus,39,5,44,0.0146875,0.017390625,0.032078125,2655.319149,287.5112309
"Infralimbic area, layer 1",7,57,64,0.081171875,0.103265625,0.1844375,86.23676612,551.9745801
"Infralimbic area, layer 2/3",65,170,235,0.089359375,0.0883125,0.177671875,727.3998951,1924.982307
"Infralimbic area, layer 5",1258,394,1652,0.19915625,0.1964375,0.39559375,6316.64836,2005.727012
"Infralimbic area, layer 6a",558,72,630,0.120515625,0.122578125,0.24309375,4630.105018,587.3804971
"Infralimbic area, layer 6b",15,1,16,0.005640625,0.00525,0.010890625,2659.279778,190.4761905
Interanterodorsal nucleus of the thalamus,43,2,45,0.057484375,0.056328125,0.1138125,748.0293558,35.50624133
Interanteromedial nucleus of the thalamus,0,0,0,0.021,0.023546875,0.044546875,0,0
Intercalated amygdalar nucleus,131,12,143,0.080375,0.066640625,0.147015625,1629.860031,180.07034
Interfascicular nucleus raphe,1,1,2,0.026,0.031484375,0.057484375,38.46153846,31.7617866
Intergeniculate leaflet of the lateral geniculate complex,14,1,15,0.025828125,0.025671875,0.0515,542.0447671,38.95313451
Intermediate geniculate nucleus,9,8,17,0.008125,0.00815625,0.01628125,1107.692308,980.8429119
Intermediate reticular nucleus,525,144,669,1.094,1.044734375,2.138734375,479.8903108,137.8340786
Intermediodorsal nucleus of the thalamus,0,7,7,0.0785625,0.105109375,0.183671875,0,66.59729448
internal capsule,533,713,1246,0.745390625,0.748984375,1.494375,715.0613143,951.9557734
Interpeduncular nucleus,1,0,1,0.0035625,0.004359375,0.007921875,280.7017544,0
"Interpeduncular nucleus, apical",0,0,0,0.00690625,0.009484375,0.016390625,0,0
"Interpeduncular nucleus, caudal",0,0,0,0.019234375,0.024203125,0.0434375,0,0
"Interpeduncular nucleus, dorsolateral",1,0,1,0.012640625,0.0118125,0.024453125,79.11001236,0
"Interpeduncular nucleus, dorsomedial",0,0,0,0.006109375,0.006203125,0.0123125,0,0
"Interpeduncular nucleus, intermediate",0,0,0,0.010859375,0.010109375,0.02096875,0,0
"Interpeduncular nucleus, lateral",2,2,4,0.02096875,0.01903125,0.04,95.38002981,105.090312
"Interpeduncular nucleus, rostral",1,2,3,0.0235,0.02909375,0.05259375,42.55319149,68.74328679
"Interpeduncular nucleus, rostrolateral",0,4,4,0.006390625,0.006109375,0.0125,0,654.7314578
Interposed nucleus,1459,339,1798,0.25621875,0.311703125,0.567921875,5694.35297,1087.573312
Interstitial nucleus of Cajal,24,8,32,0.032,0.030640625,0.062640625,750,261.09128
Intertrigeminal nucleus,32,0,32,0.016421875,0.01190625,0.028328125,1948.620362,0
Koelliker-Fuse subnucleus,101,12,113,0.0606875,0.051203125,0.111890625,1664.263646,234.3606958
Lateral amygdalar nucleus,417,641,1058,0.356890625,0.3278125,0.684703125,1168.4252,1955.386082
Lateral dorsal nucleus of thalamus,302,141,443,0.399140625,0.41065625,0.809796875,756.6255627,343.3528651
Lateral habenula,120,23,143,0.193671875,0.19040625,0.384078125,619.6046793,120.7943542
Lateral hypothalamic area,2228,1788,4016,0.87134375,0.76078125,1.632125,2556.970197,2350.21565
lateral lemniscus,857,211,1068,0.345921875,0.297203125,0.643125,2477.438005,709.9521581
Lateral mammillary nucleus,104,24,128,0.0283125,0.0243125,0.052625,3673.289183,987.1465296
"lateral olfactory tract, body",681,137,818,0.340796875,0.40175,0.742546875,1998.25776,341.0080896
Lateral posterior nucleus of the thalamus,185,160,345,0.529421875,0.53509375,1.064515625,349.4377712,299.0130234
Lateral preoptic area,209,41,250,0.28859375,0.24840625,0.537,724.2014077,165.0522078
lateral recess,3244,1676,4920,0.184828125,0.194,0.378828125,17551.44137,8639.175258
"Lateral reticular nucleus, magnocellular part",22,38,60,0.23765625,0.25003125,0.4876875,92.57067719,151.9810024
"Lateral reticular nucleus, parvicellular part",0,2,2,0.029140625,0.0273125,0.056453125,0,73.22654462
"Lateral septal nucleus, caudal (caudodorsal) part",67,142,209,0.2209375,0.22215625,0.44309375,303.2531825,639.1897595
"Lateral septal nucleus, rostral (rostroventral) part",2580,2171,4751,1.08034375,1.119984375,2.200328125,2388.128778,1938.4199
"Lateral septal nucleus, ventral part",1505,1166,2671,0.356765625,0.374234375,0.731,4218.455744,3115.694543
Lateral terminal nucleus of the accessory optic tract,8,6,14,0.006296875,0.006359375,0.01265625,1270.471464,943.4889435
lateral ventricle,1155,1126,2281,0.753421875,0.783171875,1.53659375,1533.005662,1437.743152
Lateral vestibular nucleus,2075,52,2127,0.095625,0.08696875,0.18259375,21699.34641,597.9159181
"Lateral visual area, layer 1",372,16,388,0.1159375,0.11065625,0.22659375,3208.625337,144.5919232
"Lateral visual area, layer 2/3",4928,1518,6446,0.173,0.172734375,0.345734375,28485.54913,8788.059701
"Lateral visual area, layer 4",3077,839,3916,0.0918125,0.0991875,0.191,33513.95507,8458.727158
"Lateral visual area, layer 5",4482,1265,5747,0.147828125,0.166234375,0.3140625,30318.99376,7609.737757
"Lateral visual area, layer 6a",1646,560,2206,0.090796875,0.105953125,0.19675,18128.37722,5285.356142
"Lateral visual area, layer 6b",234,46,280,0.015921875,0.018703125,0.034625,14696.76153,2459.482038
Laterodorsal tegmental nucleus,218,0,218,0.062296875,0.0604375,0.122734375,3499.372962,0
"Laterointermediate area, layer 1",157,25,182,0.05184375,0.0488125,0.10065625,3028.330319,512.1638924
"Laterointermediate area, layer 2/3",2056,592,2648,0.074640625,0.0755625,0.150203125,27545.32133,7834.574028
"Laterointermediate area, layer 4",1056,308,1364,0.03290625,0.034828125,0.067734375,32091.16809,8843.427546
"Laterointermediate area, layer 5",2510,865,3375,0.07640625,0.086,0.16240625,32850.71575,10058.13953
"Laterointermediate area, layer 6a",587,238,825,0.03653125,0.04234375,0.078875,16068.43456,5620.664207
"Laterointermediate area, layer 6b",91,34,125,0.007625,0.008359375,0.015984375,11934.42623,4067.28972
Linear nucleus of the medulla,13,5,18,0.02428125,0.025203125,0.049484375,535.3925354,198.3880967
