structure_name,cell_density
GRN,196.25571677688941
ISN,1717.0731707317075
PPY,597.8021978021978
AMB,1090.2051877661634
IRN,989.954382815478
PHY,205.11531452271728
LIN,1535.4416575790622
LRN,398.6522834734845
MARN,238.5910785448001
ICB,10901.0989010989
MDRN,2630.656542111459
ACVII,442.9065743944637
VI,103.05958132045089
VII,431.62703158390025
VNC,8057.359551445791
x,5886.610373944512
XII,1614.8897632877397
y,6711.246200607902
IO,560.961413359811
DMX,3259.031514219831
PARN,1911.968077005087
PAS,14758.155230596176
PGRN,507.90920979559667
RM,133.31481738647412
RO,88.6426592797784
RPA,409.9410709710479
AP,329.89690721649487
SPVC,2264.968544802403
SPVI,2944.8095587568337
SPVO,1691.46528436884
Pa5,4850.341997264022
CN,715.6157713203634
NTB,3313.429497931343
NTS,5450.861355304135
DCN,11629.399663362634
ECU,7304.092709402963
PRNr,1116.9390985904747
LC,0.0
LDT,414.4652474993588
RPO,277.5534619410797
SLC,77.52877044215627
SLD,41.74820613176778
NI,46.329810337338934
CS,775.8660884972257
SOC,1716.2529443739809
NLL,1516.7358905448325
PSV,589.6612099886107
PB,990.3305473775273
PRNc,566.873339238264
B,0.0
SG,0.0
SUT,1036.9620253164555
P5,1086.7861434766708
Acs5,757.396449704142
PC5,832.6827998959146
I5,1038.2695507487522
TRN,579.3185838674846
PDTg,0.0
V,1200.6319115323854
DTN,101.88378880339613
PCG,584.4283401024661
PG,624.6313719983148
ME,160.6778597206967
PS,27.7086264747267
PVp,81.34731490308229
PVpo,217.86351110390663
AVP,437.4748693204664
AVPV,1155.4301833568406
SCH,144.46952595936796
SFO,230.6306306306306
SBPV,221.09327372485265
MEPO,347.90829591113214
MPO,200.90274928190397
VMPO,167.89087093389298
VLPO,1078.2339271882263
ADP,56.80473372781065
OV,4437.596302003081
DMH,182.47976972790963
PD,0.0
PVi,214.0688519528637
ARH,303.56774592699526
PVa,438.25933289153966
ASO,2082.1917808219177
PVH,180.65666320011883
SO,414.6151852811609
RCH,324.7379803693229
LHA,141.4657732955723
LPO,171.72022836853677
PST,164.10256410256412
PSTN,429.3785310734463
STN,265.46575017776723
PeF,168.4621009017792
TU,465.8380828126073
ZI,79.4454172563506
FF,82.65301415986347
PMv,308.9568791180116
VMHDM,190.1340334392704
VMHC,370.3252527713485
VMHVL,438.86277833423225
MBO,196.14143568834464
MPN,69.35837941478867
PVHd,104.72396129766648
VMH,262.3398804440649
AHN,364.13691841791314
PH,153.42214056040422
PMd,229.23932510132906
GENv,366.9559742771057
LAT,282.10483575772304
ATN,196.48402817512775
RT,142.6727678047636
MED,52.41947888147168
ILM,61.74974724276498
MTN,63.52620042185367
EPI,274.57006232406053
GENd,281.49154296432846
PP,736.6367538041358
SPF,451.14857537217785
SPA,11.993253794740458
VENT,256.11907841409345
PPT,825.1980106833671
APN,1125.8826393961529
MPT,676.7866280061402
RPF,181.0832659660469
NOT,294.12310834648594
NPC,224.9768732654949
OP,726.8491555037856
IV,314.75409836065575
MRN,923.7373516141749
RN,397.3486931604388
AT,763.0402384500745
RR,122.80533435671111
SCig,869.3693287798372
SCiw,1038.216877725007
SCdg,263.13089705128004
SCdw,322.6136884384182
III,79.37984496124031
SNr,146.39964396973744
MA3,0.0
MT,459.1391141609482
Pa4,1156.9052783803327
PN,0.0
CUN,900.0161375844341
LT,1108.4028223220014
VTA,224.30128604948175
DT,381.7097415506958
VTN,7629.578438147892
PRC,122.28937077852825
ND,71.82207712711691
Su3,0.0
INC,325.3843360367994
EW,0.0
SAG,412.7945241542714
SCzo,447.08926261319533
SCsg,446.86118105071625
SCop,776.5271471631883
ICc,2076.7117750277907
ICd,1558.1873783708647
ICe,1353.1029608346266
MEV,284.02366863905326
NB,654.3967280163599
SCO,435.3741496598639
PBG,148.88048851410292
PPN,1127.957270614312
IPN,96.56826711030293
IF,174.1122565864834
RL,0.0
CLI,9.171682430495844
DR,63.44364800976055
SNc,139.20609026644917
VeCB,12930.733519034355
DN,5124.930312705894
IP,8677.640706438187
FN,653.8154037487785
SIM,5277.203221567758
ANcr1,6862.585067611645
ANcr2,9170.645647284875
PRM,3705.0606011964514
COPY,2945.9003092037456
PFL,1202.5182061519597
FL,601.3963142335996
LING,15.796618536344564
CENT2,341.97875803159013
CENT3,1010.2025519607065
"CUL4, 5",7371.8644771646
DEC,8515.345030690061
FOTU,7826.965339090873
PYR,2790.978535998456
UVU,2506.2244045557345
NOD,2479.5887761539816
LS,568.3390621387019
SF,198.30049352480611
SH,155.02142724054406
IA,231.32049604287405
MeAV,675.3768844221106
MeA,166.76400557078037
MeAPD,187.61117356594994
MeAPV,259.46664451275234
AAA,152.68268244387718
BA,63.08526367668803
MeAD,139.04407200496584
CEA,89.93568632860321
CP,479.3737255628912
ACB,618.4141274036854
OT,670.0078256381225
FS,121.7854618604904
BAC,0.0
BST,157.56395030757528
GPe,69.06860609310587
GPi,70.28835593696525
TRS,118.18136447571992
MSC,374.32390311875474
MA,365.73844680077957
SI,309.6309333465541
HIP,888.6751752738058
RHP,1708.3407078134712
GU,1328.2671101160338
FRP,229.05933522718152
PTLp,2005.5290326275397
AUD,3369.3497116977437
RSP,3375.277500696176
ACA,674.2005265955474
ILA,577.124667509702
SS,1360.1386976620129
MO,1452.2070818824116
TEa,5773.302183195037
VIS,3602.467212288403
VISC,2135.2239512520023
ORB,456.9548464078879
ECT,4008.2692242518724
PERI,2135.0846402083453
AI,1020.4071066778265
PL,720.7415553809898
AOB,171.68338907469342
AON,393.808977395747
MOB,945.1250674745409
TR,2888.037003648128
TT,1195.8737814887625
NLOT,89.89787783303595
COA,587.6219344171948
PAA,1042.30509781247
DP,1170.8443791175623
PIR,1694.7287275545784
LA,348.7885385209636
BLAa,584.984515469497
BLAp,2229.073071611131
BLAv,1135.0962690740591
BMAa,107.87314260368152
BMAp,1256.728001001377
CLA,1765.4178512117544
PA,1093.5564940280333
EPd,1335.7935233257385
EPv,1991.5327601541653
