structure_name,cell_density
GRN,5894.112738962919
ISN,11841.409691629955
PPY,8735.002097608727
AMB,24876.217628890474
IRN,18519.937699572336
PHY,1629.3602248305506
LIN,40712.79963817277
LRN,9226.212229039642
MARN,9839.116472154774
ICB,1930.9002433090022
MDRN,16782.16984843032
ACVII,7903.147699757869
VI,2675.5142667551427
VII,11006.82996970164
VNC,2951.3977172713435
x,8536.109303838648
XII,4129.426751592357
y,1079.6626054358014
IO,10794.141546267118
DMX,4301.650663501996
PARN,24160.69237227927
PAS,5806.622516556291
PGRN,17475.511875511875
RM,1867.2651490862456
RO,3067.380885255145
RPA,8949.459066688198
AP,1789.1545975075785
SPVC,11575.568680070577
SPVI,15924.540575703366
SPVO,17440.80563510267
Pa5,6683.5119142811445
CN,7782.323948416718
NTB,7218.877135882831
NTS,11861.323808460766
DCN,6251.187823235084
ECU,9804.026845637583
PRNr,3713.6364035203173
LC,3946.0500963391137
LDT,5650.939963614313
RPO,1269.895455515255
SLC,4697.754749568221
SLD,7368.526897938662
NI,4848.274365096592
CS,1231.3902250327963
SOC,6282.867601107044
NLL,6118.854477128418
PSV,10297.008688731179
PB,5345.023830112414
PRNc,6477.147277895721
B,2853.503184713376
SG,2893.6170212765956
SUT,5826.150004028035
P5,6725.628140703518
Acs5,5972.257250945775
PC5,11123.240448147084
I5,8157.687253613666
TRN,3122.816227724794
PDTg,4323.404255319149
V,7691.421471734342
DTN,2420.4322200392926
PCG,4698.304169852908
PG,2280.6268453327275
ME,32.26619611797328
PS,5403.320158102767
PVp,460.200668896321
PVpo,690.4564315352696
AVP,11488.688615045061
AVPV,6784.931380676062
SCH,3608.5305287759275
SFO,2216.2544169611306
SBPV,5448.56497903902
MEPO,716.5041531238714
MPO,7797.837385745863
VMPO,7087.564385577631
VLPO,10687.587559540487
ADP,3190.031152647975
OV,1107.6923076923076
DMH,5790.249938134126
PD,1486.3387978142077
PVi,439.6812311074471
ARH,333.59160385997046
PVa,481.37535816618913
ASO,7288.88888888889
PVH,415.20900057485426
SO,14694.701429772918
RCH,8038.897893030794
LHA,8279.9992772347
LPO,7771.033802121885
PST,6469.673405909798
PSTN,9875.968992248061
STN,6958.3892617449665
PeF,5557.0117955439055
TU,8613.144339878392
ZI,4500.473094034988
FF,3063.9864968543807
PMv,8732.594425911977
VMHDM,4317.3016864459705
VMHC,4883.589854758291
VMHVL,3945.8393584856053
MBO,4892.541909739542
MPN,6019.326891036321
PVHd,304.65031124130354
VMH,4953.502060035315
AHN,7920.127795527156
PH,5149.0739266571145
PMd,7601.097305147652
GENv,12047.34888281852
LAT,2668.2978150767053
ATN,1174.1398779319907
RT,1586.6144150563262
MED,492.24150740470816
ILM,1131.0173152249515
MTN,555.9913492907151
EPI,1540.4033365849773
GENd,4942.143836024548
PP,3531.409168081494
SPF,3335.593220338983
SPA,497.90071622622867
VENT,1870.7833047455686
PPT,4233.671230013585
APN,4018.277336591326
MPT,3239.7325692454633
RPF,2643.9232409381666
NOT,4167.724057463721
NPC,3698.026567539496
OP,3286.7770578353734
IV,637.873754152824
MRN,2255.998862100846
RN,1335.5378525978256
AT,1440.0
RR,1932.5842696629213
SCig,3385.792797190684
SCiw,5866.949002999823
SCdg,5540.465802249125
SCdw,5153.38597750658
III,438.65661411925976
SNr,4108.008779541626
MA3,149.88290398126463
MT,2344.5544554455446
Pa4,4427.067669172932
PN,894.2115768463074
CUN,7028.334019538122
LT,4987.012987012988
VTA,1740.364908772807
DT,2194.285714285714
VTN,3813.8479001135074
PRC,2573.397296118622
ND,585.4529228023204
Su3,1430.752453653217
INC,1526.7770204479066
EW,322.14765100671144
SAG,2422.310756972112
SCzo,6823.080813976109
SCsg,5001.264032639575
SCop,2617.203267659779
ICc,13320.32027289525
ICd,14077.229852046443
ICe,8792.959168951089
MEV,4622.222222222223
NB,1128.6886677143355
SCO,484.3243243243243
PBG,2022.3048327137544
PPN,4309.318301920029
IPN,904.3521949381397
IF,471.7844433146924
RL,257.33815842380375
CLI,67.54617414248021
DR,878.2878614605456
SNc,4362.308550562938
VeCB,2033.9836375078667
DN,3291.0241444983717
IP,5489.573209674285
FN,4060.7304062371772
SIM,3639.236066718038
ANcr1,6372.334404989825
ANcr2,10078.690443698351
PRM,9584.932364388558
COPY,10348.308592168996
PFL,8533.536786127062
FL,4911.476425426466
LING,1358.8110403397027
CENT2,2729.436401345066
CENT3,5336.995498588541
"CUL4, 5",7352.142248750437
DEC,10748.610602333978
FOTU,9416.12312534996
PYR,10594.845213133116
UVU,8150.819724803805
NOD,5415.532811559302
LS,4506.35444811368
SF,2072.9313642492084
SH,839.7375820056233
IA,4782.694198623402
MeAV,15098.775510204081
MeA,7450.210378681627
MeAPD,11206.982543640897
MeAPV,10053.14432212336
AAA,6576.278808319281
BA,8046.0147904683645
MeAD,9553.464499572285
CEA,2161.4561286811395
CP,7062.58570569796
ACB,9482.453084117258
OT,9410.736819885922
FS,10471.588975842124
BAC,1419.7952218430034
