structure_name,Abducens nucleus,Accessory facial motor nucleus,"Accessory olfactory bulb, glomerular layer","Accessory olfactory bulb, granular layer","Accessory olfactory bulb, mitral layer",Accessory supraoptic group,Accessory trigeminal nucleus,"Agranular insular area, dorsal part, layer 1","Agranular insular area, dorsal part, layer 2/3","Agranular insular area, dorsal part, layer 5","Agranular insular area, dorsal part, layer 6a","Agranular insular area, dorsal part, layer 6b","Agranular insular area, posterior part, layer 1","Agranular insular area, posterior part, layer 2/3","Agranular insular area, posterior part, layer 5","Agranular insular area, posterior part, layer 6a","Agranular insular area, posterior part, layer 6b","Agranular insular area, ventral part, layer 1","Agranular insular area, ventral part, layer 2/3","Agranular insular area, ventral part, layer 5","Agranular insular area, ventral part, layer 6a","Agranular insular area, ventral part, layer 6b",alveus,amygdalar capsule,Anterior amygdalar area,"Anterior area, layer 1","Anterior area, layer 2/3","Anterior area, layer 4","Anterior area, layer 5","Anterior area, layer 6a","Anterior area, layer 6b","Anterior cingulate area, dorsal part, layer 1","Anterior cingulate area, dorsal part, layer 2/3","Anterior cingulate area, dorsal part, layer 5","Anterior cingulate area, dorsal part, layer 6a","Anterior cingulate area, dorsal part, layer 6b","Anterior cingulate area, ventral part, 6a","Anterior cingulate area, ventral part, 6b","Anterior cingulate area, ventral part, layer 1","Anterior cingulate area, ventral part, layer 2/3","Anterior cingulate area, ventral part, layer 5","anterior commissure, olfactory limb","anterior commissure, temporal limb",Anterior hypothalamic nucleus,Anterior olfactory nucleus,Anterior pretectal nucleus,Anterior tegmental nucleus,Anterodorsal nucleus,Anterodorsal preoptic nucleus,"Anterolateral visual area, layer 1","Anterolateral visual area, layer 2/3","Anterolateral visual area, layer 4","Anterolateral visual area, layer 5","Anterolateral visual area, layer 6a","Anterolateral visual area, layer 6b","Anteromedial nucleus, dorsal part","Anteromedial nucleus, ventral part","Anteromedial visual area, layer 1","Anteromedial visual area, layer 2/3","Anteromedial visual area, layer 4","Anteromedial visual area, layer 5","Anteromedial visual area, layer 6a","Anteromedial visual area, layer 6b",Anteroventral nucleus of thalamus,Anteroventral periventricular nucleus,Anteroventral preoptic nucleus,arbor vitae,Arcuate hypothalamic nucleus,Area postrema,Area prostriata,auditory radiation,Barrington's nucleus,"Basolateral amygdalar nucleus, anterior part","Basolateral amygdalar nucleus, posterior part","Basolateral amygdalar nucleus, ventral part","Basomedial amygdalar nucleus, anterior part","Basomedial amygdalar nucleus, posterior part",Bed nuclei of the stria terminalis,Bed nucleus of the accessory olfactory tract,Bed nucleus of the anterior commissure,brachium of the inferior colliculus,brachium of the superior colliculus,Caudoputamen,"Central amygdalar nucleus, capsular part","Central amygdalar nucleus, lateral part","Central amygdalar nucleus, medial part","central canal, spinal cord/medulla",Central lateral nucleus of the thalamus,Central linear nucleus raphe,Central medial nucleus of the thalamus,cerebal peduncle,cerebellar commissure,Cerebellum,cerebral aqueduct,choroid plexus,cingulum bundle,Claustrum,columns of the fornix,commissural branch of stria terminalis,Copula pyramidis,"corpus callosum, anterior forceps","corpus callosum, body","corpus callosum, extreme capsule","corpus callosum, posterior forceps","corpus callosum, splenium","Cortical amygdalar area, anterior part","Cortical amygdalar area, posterior part, lateral zone","Cortical amygdalar area, posterior part, medial zone",Cortical subplate,corticospinal tract,crossed tectospinal pathway,Crus 1,Crus 2,cuneate fascicle,Cuneate nucleus,Cuneiform nucleus,Declive (VI),"Dentate gyrus, granule cell layer","Dentate gyrus, molecular layer","Dentate gyrus, polymorph layer",Dentate nucleus,Diagonal band nucleus,direct tectospinal pathway,doral tegmental decussation,dorsal acoustic stria,"Dorsal auditory area, layer 1","Dorsal auditory area, layer 2/3","Dorsal auditory area, layer 4","Dorsal auditory area, layer 5","Dorsal auditory area, layer 6a","Dorsal auditory area, layer 6b",Dorsal cochlear nucleus,dorsal fornix,dorsal hippocampal commissure,dorsal limb,Dorsal motor nucleus of the vagus nerve,Dorsal nucleus raphe,"Dorsal part of the lateral geniculate complex, core","Dorsal part of the lateral geniculate complex, ipsilateral zone","Dorsal part of the lateral geniculate complex, shell",Dorsal peduncular area,Dorsal premammillary nucleus,dorsal spinocerebellar tract,Dorsal tegmental nucleus,Dorsal terminal nucleus of the accessory optic tract,Dorsomedial nucleus of the hypothalamus,Ectorhinal area/Layer 1,Ectorhinal area/Layer 2/3,Ectorhinal area/Layer 5,Ectorhinal area/Layer 6a,Ectorhinal area/Layer 6b,Edinger-Westphal nucleus,"Endopiriform nucleus, dorsal part","Endopiriform nucleus, ventral part","Entorhinal area, lateral part, layer 1","Entorhinal area, lateral part, layer 2","Entorhinal area, lateral part, layer 3","Entorhinal area, lateral part, layer 5","Entorhinal area, lateral part, layer 6a","Entorhinal area, medial part, dorsal zone, layer 1","Entorhinal area, medial part, dorsal zone, layer 2","Entorhinal area, medial part, dorsal zone, layer 3","Entorhinal area, medial part, dorsal zone, layer 5","Entorhinal area, medial part, dorsal zone, layer 6",Ethmoid nucleus of the thalamus,external capsule,External cuneate nucleus,external medullary lamina of the thalamus,Facial motor nucleus,facial nerve,fasciculus retroflexus,Fasciola cinerea,Fastigial nucleus,fiber tracts,Field CA1,Field CA2,Field CA3,Fields of Forel,fimbria,Flocculus,Folium-tuber vermis (VII),fourth ventricle,"Frontal pole, layer 1","Frontal pole, layer 2/3","Frontal pole, layer 5","Frontal pole, layer 6a","Frontal pole, layer 6b",Fundus of striatum,genu of corpus callosum,genu of the facial nerve,Gigantocellular reticular nucleus,"Globus pallidus, external segment","Globus pallidus, internal segment",Gracile nucleus,"Gustatory areas, layer 1","Gustatory areas, layer 2/3","Gustatory areas, layer 4","Gustatory areas, layer 5","Gustatory areas, layer 6a","Gustatory areas, layer 6b",habenular commissure,Hippocampal formation,Hippocampo-amygdalar transition area,Hypoglossal nucleus,Hypothalamus,Induseum griseum,inferior cerebellar peduncle,inferior colliculus commissure,"Inferior colliculus, central nucleus","Inferior colliculus, dorsal nucleus","Inferior colliculus, external nucleus",Inferior olivary complex,Inferior salivatory nucleus,Infracerebellar nucleus,"Infralimbic area, layer 1","Infralimbic area, layer 2/3","Infralimbic area, layer 5","Infralimbic area, layer 6a","Infralimbic area, layer 6b",Interanterodorsal nucleus of the thalamus,Interanteromedial nucleus of the thalamus,Intercalated amygdalar nucleus,Interfascicular nucleus raphe,Intergeniculate leaflet of the lateral geniculate complex,Intermediate geniculate nucleus,Intermediate reticular nucleus,Intermediodorsal nucleus of the thalamus,internal capsule,Interpeduncular nucleus,"Interpeduncular nucleus, apical","Interpeduncular nucleus, caudal","Interpeduncular nucleus, dorsolateral","Interpeduncular nucleus, dorsomedial","Interpeduncular nucleus, intermediate","Interpeduncular nucleus, lateral","Interpeduncular nucleus, rostral","Interpeduncular nucleus, rostrolateral",Interposed nucleus,Interstitial nucleus of Cajal,Intertrigeminal nucleus,Koelliker-Fuse subnucleus,Lateral amygdalar nucleus,Lateral dorsal nucleus of thalamus,Lateral habenula,Lateral hypothalamic area,lateral lemniscus,Lateral mammillary nucleus,"lateral olfactory tract, body",Lateral posterior nucleus of the thalamus,Lateral preoptic area,lateral recess,"Lateral reticular nucleus, magnocellular part","Lateral reticular nucleus, parvicellular part","Lateral septal nucleus, caudal (caudodorsal) part","Lateral septal nucleus, rostral (rostroventral) part","Lateral septal nucleus, ventral part",Lateral terminal nucleus of the accessory optic tract,lateral ventricle,Lateral vestibular nucleus,"Lateral visual area, layer 1","Lateral visual area, layer 2/3","Lateral visual area, layer 4","Lateral visual area, layer 5","Lateral visual area, layer 6a","Lateral visual area, layer 6b",Laterodorsal tegmental nucleus,"Laterointermediate area, layer 1","Laterointermediate area, layer 2/3","Laterointermediate area, layer 4","Laterointermediate area, layer 5","Laterointermediate area, layer 6a","Laterointermediate area, layer 6b",Linear nucleus of the medulla,Lingula (I),Lobule II,Lobule III,Lobules IV-V,Locus ceruleus,Magnocellular nucleus,Magnocellular reticular nucleus,Main olfactory bulb,mammillary peduncle,mammillotegmental tract,mammillothalamic tract,Medial accesory oculomotor nucleus,Medial amygdalar nucleus,"Medial amygdalar nucleus, anterodorsal part","Medial amygdalar nucleus, anteroventral part","Medial amygdalar nucleus, posterodorsal part","Medial amygdalar nucleus, posteroventral part",medial corticohypothalamic tract,medial forebrain bundle,"Medial geniculate complex, dorsal part","Medial geniculate complex, medial part","Medial geniculate complex, ventral part",Medial habenula,medial lemniscus,medial longitudinal fascicle,"Medial mammillary nucleus, dorsal part","Medial mammillary nucleus, lateral part","Medial mammillary nucleus, medial part","Medial mammillary nucleus, median part","Medial mammillary nucleus, posterior part",Medial preoptic area,Medial preoptic nucleus,Medial pretectal area,Medial septal nucleus,Medial terminal nucleus of the accessory optic tract,Medial vestibular nucleus,Median eminence,Median preoptic nucleus,Mediodorsal nucleus of thalamus,Medulla,"Medullary reticular nucleus, dorsal part","Medullary reticular nucleus, ventral part",Midbrain,Midbrain reticular nucleus,"Midbrain reticular nucleus, retrorubral area",Midbrain trigeminal nucleus,middle cerebellar peduncle,Motor nucleus of trigeminal,motor root of the trigeminal nerve,nigrostriatal tract,Nodulus (X),Nucleus accumbens,"Nucleus ambiguus, dorsal division","Nucleus ambiguus, ventral division",Nucleus incertus,Nucleus of Darkschewitsch,Nucleus of reuniens,Nucleus of Roller,Nucleus of the brachium of the inferior colliculus,Nucleus of the lateral lemniscus,"Nucleus of the lateral olfactory tract, layer 3","Nucleus of the lateral olfactory tract, molecular layer","Nucleus of the lateral olfactory tract, pyramidal layer",Nucleus of the optic tract,Nucleus of the posterior commissure,Nucleus of the solitary tract,Nucleus of the trapezoid body,Nucleus prepositus,Nucleus raphe magnus,Nucleus raphe obscurus,Nucleus raphe pallidus,Nucleus raphe pontis,Nucleus sagulum,Nucleus x,Nucleus y,oculomotor nerve,Oculomotor nucleus,Olfactory areas,olfactory nerve layer of main olfactory bulb,Olfactory tubercle,Olivary pretectal nucleus,optic chiasm,optic nerve,optic radiation,optic tract,"Orbital area, lateral part, layer 1","Orbital area, lateral part, layer 2/3","Orbital area, lateral part, layer 5","Orbital area, lateral part, layer 6a","Orbital area, lateral part, layer 6b","Orbital area, medial part, layer 1","Orbital area, medial part, layer 2/3","Orbital area, medial part, layer 5","Orbital area, medial part, layer 6a","Orbital area, medial part, layer 6b","Orbital area, ventrolateral part, layer 1","Orbital area, ventrolateral part, layer 2/3","Orbital area, ventrolateral part, layer 5","Orbital area, ventrolateral part, layer 6a","Orbital area, ventrolateral part, layer 6b",Pallidum,Parabigeminal nucleus,Parabrachial nucleus,Paracentral nucleus,Parafascicular nucleus,Paraflocculus,"Paragigantocellular reticular nucleus, dorsal part","Paragigantocellular reticular nucleus, lateral part",Paramedian lobule,Paranigral nucleus,Parapyramidal nucleus,Parasolitary nucleus,Parastrial nucleus,Parasubiculum,Parasubthalamic nucleus,Parataenial nucleus,Paratrigeminal nucleus,Paratrochlear nucleus,Paraventricular hypothalamic nucleus,"Paraventricular hypothalamic nucleus, descending division",Paraventricular nucleus of the thalamus,Parvicellular motor 5 nucleus,Parvicellular reticular nucleus,Pedunculopontine nucleus,Periaqueductal gray,Perifornical nucleus,Peripeduncular nucleus,Perireunensis nucleus,"Perirhinal area, layer 1","Perirhinal area, layer 2/3","Perirhinal area, layer 5","Perirhinal area, layer 6a","Perirhinal area, layer 6b",Peritrigeminal zone,"Periventricular hypothalamic nucleus, anterior part","Periventricular hypothalamic nucleus, intermediate part","Periventricular hypothalamic nucleus, posterior part","Periventricular hypothalamic nucleus, preoptic part",Piriform area,Piriform-amygdalar area,Pons,Pontine central gray,Pontine gray,Pontine reticular nucleus,"Pontine reticular nucleus, caudal part",Posterior amygdalar nucleus,"Posterior auditory area, layer 1","Posterior auditory area, layer 2/3","Posterior auditory area, layer 4","Posterior auditory area, layer 5","Posterior auditory area, layer 6a","Posterior auditory area, layer 6b",posterior commissure,Posterior complex of the thalamus,Posterior hypothalamic nucleus,Posterior intralaminar thalamic nucleus,Posterior limiting nucleus of the thalamus,Posterior pretectal nucleus,Posterior triangular thalamic nucleus,Posterodorsal preoptic nucleus,Posterodorsal tegmental nucleus,"Posterolateral visual area, layer 1","Posterolateral visual area, layer 2/3","Posterolateral visual area, layer 4","Posterolateral visual area, layer 5","Posterolateral visual area, layer 6a","Posterolateral visual area, layer 6b","posteromedial visual area, layer 1","posteromedial visual area, layer 2/3","posteromedial visual area, layer 4","posteromedial visual area, layer 5","posteromedial visual area, layer 6a","posteromedial visual area, layer 6b",Postpiriform transition area,"Postrhinal area, layer 1","Postrhinal area, layer 2/3","Postrhinal area, layer 4","Postrhinal area, layer 5","Postrhinal area, layer 6a","Postrhinal area, layer 6b",Postsubiculum,Precommissural nucleus,"Prelimbic area, layer 1","Prelimbic area, layer 2/3","Prelimbic area, layer 5","Prelimbic area, layer 6a","Prelimbic area, layer 6b",Preparasubthalamic nucleus,Presubiculum,"Primary auditory area, layer 1","Primary auditory area, layer 2/3","Primary auditory area, layer 4","Primary auditory area, layer 5","Primary auditory area, layer 6a","Primary auditory area, layer 6b","Primary motor area, Layer 1","Primary motor area, Layer 2/3","Primary motor area, Layer 5","Primary motor area, Layer 6a","Primary motor area, Layer 6b","Primary somatosensory area, barrel field, layer 1","Primary somatosensory area, barrel field, layer 2/3","Primary somatosensory area, barrel field, layer 4","Primary somatosensory area, barrel field, layer 5","Primary somatosensory area, barrel field, layer 6a","Primary somatosensory area, barrel field, layer 6b","Primary somatosensory area, lower limb, layer 1","Primary somatosensory area, lower limb, layer 2/3","Primary somatosensory area, lower limb, layer 4","Primary somatosensory area, lower limb, layer 5","Primary somatosensory area, lower limb, layer 6a","Primary somatosensory area, lower limb, layer 6b","Primary somatosensory area, mouth, layer 1","Primary somatosensory area, mouth, layer 2/3","Primary somatosensory area, mouth, layer 4","Primary somatosensory area, mouth, layer 5","Primary somatosensory area, mouth, layer 6a","Primary somatosensory area, mouth, layer 6b","Primary somatosensory area, nose, layer 1","Primary somatosensory area, nose, layer 2/3","Primary somatosensory area, nose, layer 4","Primary somatosensory area, nose, layer 5","Primary somatosensory area, nose, layer 6a","Primary somatosensory area, nose, layer 6b","Primary somatosensory area, trunk, layer 1","Primary somatosensory area, trunk, layer 2/3","Primary somatosensory area, trunk, layer 4","Primary somatosensory area, trunk, layer 5","Primary somatosensory area, trunk, layer 6a","Primary somatosensory area, trunk, layer 6b","Primary somatosensory area, unassigned, layer 1","Primary somatosensory area, unassigned, layer 2/3","Primary somatosensory area, unassigned, layer 4","Primary somatosensory area, unassigned, layer 5","Primary somatosensory area, unassigned, layer 6a","Primary somatosensory area, unassigned, layer 6b","Primary somatosensory area, upper limb, layer 1","Primary somatosensory area, upper limb, layer 2/3","Primary somatosensory area, upper limb, layer 4","Primary somatosensory area, upper limb, layer 5","Primary somatosensory area, upper limb, layer 6a","Primary somatosensory area, upper limb, layer 6b","Primary visual area, layer 1","Primary visual area, layer 2/3","Primary visual area, layer 4","Primary visual area, layer 5","Primary visual area, layer 6a","Primary visual area, layer 6b",principal mammillary tract,Principal sensory nucleus of the trigeminal,Prosubiculum,pyramid,pyramidal decussation,Pyramus (VIII),Red nucleus,Reticular nucleus of the thalamus,Retrochiasmatic area,Retroparafascicular nucleus,"Retrosplenial area, dorsal part, layer 1","Retrosplenial area, dorsal part, layer 2/3","Retrosplenial area, dorsal part, layer 5","Retrosplenial area, dorsal part, layer 6a","Retrosplenial area, dorsal part, layer 6b","Retrosplenial area, lateral agranular part, layer 1","Retrosplenial area, lateral agranular part, layer 2/3","Retrosplenial area, lateral agranular part, layer 5","Retrosplenial area, lateral agranular part, layer 6a","Retrosplenial area, lateral agranular part, layer 6b","Retrosplenial area, ventral part, layer 1","Retrosplenial area, ventral part, layer 2/3","Retrosplenial area, ventral part, layer 5","Retrosplenial area, ventral part, layer 6a","Retrosplenial area, ventral part, layer 6b",Rhomboid nucleus,root,Rostral linear nucleus raphe,"Rostrolateral area, layer 1","Rostrolateral area, layer 2/3","Rostrolateral area, layer 4","Rostrolateral area, layer 5","Rostrolateral area, layer 6a","Rostrolateral area, layer 6b",rubrospinal tract,"Secondary motor area, layer 1","Secondary motor area, layer 2/3","Secondary motor area, layer 5","Secondary motor area, layer 6a","Secondary motor area, layer 6b",sensory root of the trigeminal nerve,Septofimbrial nucleus,Septohippocampal nucleus,Simple lobule,solitary tract,"Spinal nucleus of the trigeminal, caudal part","Spinal nucleus of the trigeminal, interpolar part","Spinal nucleus of the trigeminal, oral part",spinal tract of the trigeminal nerve,Spinal vestibular nucleus,stria medullaris,stria terminalis,Striatum,Subceruleus nucleus,Subcommissural organ,subependymal zone,Subfornical organ,Subgeniculate nucleus,Subiculum,Sublaterodorsal nucleus,Submedial nucleus of the thalamus,Subparafascicular area,"Subparafascicular nucleus, magnocellular part","Subparafascicular nucleus, parvicellular part",Subparaventricular zone,Substantia innominata,"Substantia nigra, compact part","Substantia nigra, reticular part",Subthalamic nucleus,Superior central nucleus raphe,superior cerebelar peduncles,superior cerebellar peduncle decussation,superior colliculus commissure,"Superior colliculus, motor related, deep gray layer","Superior colliculus, motor related, deep white layer","Superior colliculus, motor related, intermediate gray layer","Superior colliculus, motor related, intermediate white layer","Superior colliculus, optic layer","Superior colliculus, superficial gray layer","Superior colliculus, zonal layer","Superior olivary complex, lateral part","Superior olivary complex, medial part","Superior olivary complex, periolivary region",Superior vestibular nucleus,"Supplemental somatosensory area, layer 1","Supplemental somatosensory area, layer 2/3","Supplemental somatosensory area, layer 4","Supplemental somatosensory area, layer 5","Supplemental somatosensory area, layer 6a","Supplemental somatosensory area, layer 6b",supra-callosal cerebral white matter,Suprachiasmatic nucleus,Suprageniculate nucleus,Supragenual nucleus,Supramammillary nucleus,Supraoculomotor periaqueductal gray,supraoptic commissures,Supraoptic nucleus,Supratrigeminal nucleus,"Taenia tecta, dorsal part","Taenia tecta, ventral part",Tegmental reticular nucleus,"Temporal association areas, layer 1","Temporal association areas, layer 2/3","Temporal association areas, layer 4","Temporal association areas, layer 5","Temporal association areas, layer 6a","Temporal association areas, layer 6b",Thalamus,third ventricle,trapezoid body,Triangular nucleus of septum,trochlear nerve,Trochlear nucleus,Tuberal nucleus,"Tuberomammillary nucleus, dorsal part","Tuberomammillary nucleus, ventral part",uncinate fascicle,Uvula (IX),Vascular organ of the lamina terminalis,Ventral anterior-lateral complex of the thalamus,"Ventral auditory area, layer 1","Ventral auditory area, layer 2/3","Ventral auditory area, layer 4","Ventral auditory area, layer 5","Ventral auditory area, layer 6a","Ventral auditory area, layer 6b",Ventral cochlear nucleus,ventral hippocampal commissure,Ventral medial nucleus of the thalamus,Ventral part of the lateral geniculate complex,Ventral posterolateral nucleus of the thalamus,"Ventral posterolateral nucleus of the thalamus, parvicellular part",Ventral posteromedial nucleus of the thalamus,"Ventral posteromedial nucleus of the thalamus, parvicellular part",Ventral premammillary nucleus,ventral spinocerebellar tract,Ventral tegmental area,ventral tegmental decussation,Ventral tegmental nucleus,Ventrolateral preoptic nucleus,Ventromedial hypothalamic nucleus,"Ventromedial hypothalamic nucleus, central part","Ventromedial hypothalamic nucleus, dorsomedial part","Ventromedial hypothalamic nucleus, ventrolateral part",Ventromedial preoptic nucleus,vestibular nerve,Vestibulocerebellar nucleus,"Visceral area, layer 1","Visceral area, layer 2/3","Visceral area, layer 4","Visceral area, layer 5","Visceral area, layer 6a","Visceral area, layer 6b",vomeronasal nerve,Xiphoid thalamic nucleus,Zona incerta,brain zone,type
1,0,0,110.8636476,11.34751773,8.932933212,0,0,61.51426449,205.0318226,139.8138573,290.0132689,99.26328034,225.4033174,1917.231667,1614.889048,909.1198472,318.9368771,67.84636712,231.3200919,511.583553,1282.983683,0,1488.628187,76.28955353,11.44594474,641.8164617,7021.921693,2089.164274,360.3745171,616.7683906,1170.954831,21.32089614,1171.959943,290.5618059,208.2259055,0,166.1493312,21.73913043,12.32309618,118.2058047,37.48207686,637.4881581,0,0,785.2284379,27.15358748,45.07042254,89.87501755,0,42.8165245,5299.363057,1069.116726,1240.363794,2157.585261,67.01570681,0,0,2960.777741,13432.35842,6976.887519,1501.427989,2170.595218,1427.509294,3.604821449,8.758724511,0,267.778593,0,432.4324324,149.3398833,403.5267583,0,77.0579767,358.5044188,114.2061281,6.941243459,45.78787337,3.428571429,58.23475887,0,39.73392461,19.91081614,29.80444922,0,0,0,0,21.08384121,0,0,31.23170018,0,182.4927855,161.5389863,88.02186069,103.6944524,503.7811082,0,0,2055.83425,26.33624434,117.8777256,912.5369501,522.8970141,121.9218378,46.87754327,90.55572723,53.86187589,255.6329373,0,38.21351803,1274.328914,1569.855669,676.056338,475.7754422,9.325367915,1827.743518,87.10651143,93.07802632,95.83333333,66.55322367,12.2550584,0,0,493.5732648,154.6447109,3798.574177,654.8750183,1024.335098,1186.971137,185.2387844,46.45708861,0,102.2739543,16.10873395,140.8915795,30.7175426,89.94846702,335.5368133,25.62819101,26.49280762,0,79.18342097,285.1202851,120.3007519,0,33.69307713,2014.071327,3373.960147,3098.492688,748.4257871,0,312.7716449,416.1763052,60.28967304,3405.958073,2208.580147,2329.905019,1744.339284,127.9627293,823.116753,678.0975806,1326.390848,383.110636,0,2101.010101,1203.684749,14.18754157,53.36192008,0,0,0,82.82555945,25.9870065,625.3534596,128.4796574,100.3992831,13.60978203,32.71628844,134.3145271,3695.531946,1336.915637,58.37285662,67.16916325,111.0083256,33.64879075,0,21.77929023,11.26760563,0,32.82129568,1.960003675,15.57461824,0,196.35248,616.1973331,82.34881273,185.6208308,101.1563098,0,46.92082111,734.8380765,665.1524537,127.4153882,5.205038767,0,47.69210538,69.0399137,125.984252,151.9312742,468.4004603,19.9843872,0,0,15.47201741,20.9744374,230.4589975,42.22332179,0,0,0,7.445323406,0,0,0,34.04033606,0,16.15734173,0,0,0,0,0,0,0,0,0,183.6835681,0,0,0,65.45818554,63.47632036,10.16626072,6.310470204,49.65823019,22.808268,179.1526308,129.6327296,0,84.171763,6.150297905,53.24459235,2.500293003,15.44224096,37.30690761,91.82209469,179.1190899,51.07159143,1154.539988,6917.048346,2883.90677,3457.202505,2448.157842,495.5752212,0,697.8434698,6103.013873,4371.467026,4170.404778,2698.696652,860.6356968,30.37494067,238.2978723,395.307383,82.94915755,583.3076336,0,16.02604232,52.27423554,550.2518925,56.3876652,0,0,85.44726302,29.09884514,51.81137422,0,7.840975221,59.39084612,0,33.33333333,0,6.025797947,10.70234114,29.41007525,5.228544586,553.1197302,0,15.8749845,0,0,0,0,0,0,8.071635767,0,137.9040157,0,0,2.738319356,74.3911868,77.96701021,25.12304859,52.41880441,21.39079488,13.6577038,0,42.28736185,0,34.8773842,14.92885468,212.2091302,36.99296182,246.1538462,0,0,14.86988848,0,0,0,48.62787164,24.33460076,12.50977326,9.496958006,28.800288,22.67091746,53.92929108,10.82727119,356.2482605,0,196.9230769,40.55766793,23.05475504,18.20768137,102.6737968,0,0,49.68944099,692.9215935,491.4699,141.4135677,57.34767025,0,0,515.3351356,20.46617396,63.01171106,27.82867969,22.35630359,36.05488713,0,142.6621781,211.4575007,380.6708197,171.692877,0,838.0745959,381.6929718,200.9618105,86.51896357,0,6.86503765,206.9857697,31.61222339,11.29544652,0,182.585528,0,112.1634723,686.3876781,0,103.2813341,0,0,49.64343801,0,0,118.4088807,0,0,0,0,0,48.6283292,0,20.85084917,0,0,0,95.70093458,2583.350131,1808.287987,2034.940601,1341.317365,0,0,0,13.43126967,25.4473161,651.3366498,304.6154323,31.16196571,684.004275,29.10662005,8.464936645,7.537293902,517.9753901,94.93983847,4751.778554,2244.438629,2435.170721,1644.067797,74.07407407,0,5.545446668,2.257575223,0,0,16.09455551,5.28314347,0,0,1101.7884,1781.478911,4426.002766,1512.202003,434.192673,138.5281385,3618.691589,12575.97065,2187.910346,2034.390282,3336.94997,2379.951496,900.2432414,1018.181818,3496.024694,6139.8685,5464.25078,2115.265441,4441.873916,313.5933851,6.239641221,8.055042792,423.3769789,523.3255549,160.6282638,0,0,77.38615899,78.90410959,3127.45834,615.7635468,1475.204519,1162.248144,69.61566352,93.22485522,748.0339969,48.94373856,11.07309976,7.840254808,120.4572916,1182.099057,143.4241139,144.4342053,228.9865601,52.40746806,190.1569404,1458.262351,38.00797489,5.350275874,39.81337481,30.24574669,79.75171635,641.1022745,69.79280262,40.78483985,19.01071936,12.07091664,96.71732012,1095.305671,36.69724771,9.532675479,59.77922446,170.2882483,134.1127164,1771.493828,467.3757739,71.56482273,232.3517547,175.1025992,72.28915663,674.0712371,30.58542413,11.54192967,42.36657013,0,192.9588571,1079.863389,19.42421089,11.28316634,21.34866058,0,1117.768949,4919.75052,1502.655237,2589.704112,2818.096213,858.4070796,0,4.091156071,2012.524117,27.6972346,0,743.5220216,17.01957916,10.91814801,20.6818549,0,734.4286471,1936.601268,1033.069216,2216.157678,385.8004019,1477.515416,7372.869802,2727.635555,3530.166615,1001.878522,278.737394,831.0002029,952.3010845,503.9370079,81.14961961,0,161.8396971,0,46.11504744,3535.547277,729.9223824,265.1201326,1126.795367,759.4936709,59.53488372,53.71380613,983.5451575,236.2848194,68.55259544,0,11.81574818,0,0,1168.901154,0,59.7976953,73.85516057,34.62101445,82.80588873,109.135201,10.60920017,50.27494108,23.46213065,77.66990291,0,111.3043478,0,0,2468.430859,0,4.65014895,0,0,0,0,73.37524635,9.375915617,8.579581362,8.922347693,30.44397463,35.47917677,0,0,10.87713931,22.99263517,245.4224698,104.4486339,172.0245135,105.1130224,48.53080569,27.56719504,8.971124194,4.689675387,153.7366548,76.12530739,1652.835928,346.3341891,286.3534676,495.9546235,364.0718563,165.0077136,0,0,0,0,0,61.53846154,0,0,16.84492618,242.8873027,24.54092284,59.3220339,2852.69473,4264.238976,4645.936608,3332.681837,989.6907216,11.17764471,26.85287859,10.89361702,4.276645506,0,0,43.98222385,0,115.5756208,69.59043132,383.2144105,0,9.290172739,22.64017452,3504.548635,1513.669526,2248.536109,1602.113606,669.6177062,18.37562359,0,0,17.57083242,10.85573743,0,13.77884947,0,50.24205155,42.41219351,8.203024865,53.33333333,1937.848606,0,0,0,0,9.744214373,0,9.066440006,254.7033285,27.87591347,1980.639204,821.8675472,998.2482663,1455.496014,225.2727913,104.4045677,0,1.044625078,left,control
