structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
Dorsal peduncular area,380,2852,3232,0.70075,0.697296875,1.398046875,542.2761327,4090.079996
Dorsal premammillary nucleus,21,74,95,0.068765625,0.073609375,0.142375,305.3851397,1005.306729
dorsal spinocerebellar tract,9,852,861,0.058703125,0.062796875,0.1215,153.3138142,13567.55412
Dorsal tegmental nucleus,16,60,76,0.033546875,0.0340625,0.067609375,476.9445738,1761.46789
Dorsal terminal nucleus of the accessory optic tract,0,8,8,0.003375,0.00546875,0.00884375,0,1462.857143
Dorsomedial nucleus of the hypothalamus,253,1081,1334,0.24796875,0.231375,0.47934375,1020.289855,4672.069152
Ectorhinal area/Layer 1,436,819,1255,0.16759375,0.162265625,0.329859375,2601.528995,5047.27973
Ectorhinal area/Layer 2/3,1304,2420,3724,0.29534375,0.274234375,0.569578125,4415.194159,8824.568401
Ectorhinal area/Layer 5,1485,1852,3337,0.3004375,0.274015625,0.574453125,4942.791762,6758.738667
Ectorhinal area/Layer 6a,381,661,1042,0.199265625,0.182234375,0.3815,1912.020701,3627.197119
Ectorhinal area/Layer 6b,41,84,125,0.029265625,0.025171875,0.0544375,1400.961025,3337.057728
Edinger-Westphal nucleus,1,10,11,0.008375,0.014,0.022375,119.4029851,714.2857143
"Endopiriform nucleus, dorsal part",2407,3815,6222,0.792875,0.555921875,1.348796875,3035.787482,6862.475056
"Endopiriform nucleus, ventral part",439,4462,4901,0.567046875,0.38265625,0.949703125,774.1864374,11660.59616
"Entorhinal area, lateral part, layer 1",4460,1845,6305,0.80128125,0.561234375,1.362515625,5566.085566,3287.396642
"Entorhinal area, lateral part, layer 2",9262,5795,15057,1.3075625,0.881828125,2.189390625,7083.409015,6571.575385
"Entorhinal area, lateral part, layer 3",6459,6830,13289,1.04590625,0.692453125,1.738359375,6175.505692,9863.483539
"Entorhinal area, lateral part, layer 5",1823,3685,5508,1.040609375,0.69725,1.737859375,1751.858136,5285.048404
"Entorhinal area, lateral part, layer 6a",457,1559,2016,0.638921875,0.486625,1.125546875,715.2674183,3203.698947
"Entorhinal area, medial part, dorsal zone, layer 1",697,1365,2062,0.871375,0.65765625,1.52903125,799.8852388,2075.552388
"Entorhinal area, medial part, dorsal zone, layer 2",713,2405,3118,0.786359375,0.650921875,1.43728125,906.7101158,3694.759836
"Entorhinal area, medial part, dorsal zone, layer 3",646,2508,3154,0.545484375,0.49228125,1.037765625,1184.268569,5094.648638
"Entorhinal area, medial part, dorsal zone, layer 5",200,1837,2037,0.44403125,0.44275,0.88678125,450.4187487,4149.068323
"Entorhinal area, medial part, dorsal zone, layer 6",119,664,783,0.280609375,0.29659375,0.577203125,424.0770644,2238.752502
Ethmoid nucleus of the thalamus,1,406,407,0.0815625,0.115890625,0.197453125,12.2605364,3503.303222
external capsule,819,1895,2714,0.397328125,0.337109375,0.7344375,2061.26863,5621.320973
External cuneate nucleus,33,142,175,0.06165625,0.06246875,0.124125,535.2255449,2273.136568
external medullary lamina of the thalamus,5,136,141,0.036,0.03796875,0.07396875,138.8888889,3581.893004
Facial motor nucleus,14,6245,6259,0.258015625,0.283265625,0.54128125,54.26027978,22046.44492
facial nerve,7,471,478,0.020359375,0.0216875,0.042046875,343.8219493,21717.57925
fasciculus retroflexus,18,101,119,0.08121875,0.093453125,0.174671875,221.6237014,1080.755726
Fasciola cinerea,0,0,0,0.034234375,0.0344375,0.068671875,0,0
Fastigial nucleus,640,1555,2195,0.13125,0.12946875,0.26071875,4876.190476,12010.62032
fiber tracts,236,2354,2590,0.612953125,0.643671875,1.256625,385.0212853,3657.142857
Field CA1,2723,19846,22569,3.566609375,4.206828125,7.7734375,763.4702076,4717.568536
Field CA2,114,633,747,0.1478125,0.17378125,0.32159375,771.2473573,3642.51034
Field CA3,1164,6688,7852,1.909921875,2.378375,4.288296875,609.4490121,2812.003994
Fields of Forel,53,828,881,0.093546875,0.123609375,0.21715625,566.5608819,6698.521047
fimbria,176,1445,1621,0.457671875,0.5275,0.985171875,384.5549828,2739.336493
Flocculus,142,947,1089,0.418,0.33890625,0.75690625,339.7129187,2794.28308
Folium-tuber vermis (VII),1246,5010,6256,0.41775,0.4435625,0.8613125,2982.645123,11294.91334
fourth ventricle,24,62,86,0.12865625,0.1485,0.27715625,186.5435997,417.5084175
"Frontal pole, layer 1",96,2111,2207,0.09240625,0.097921875,0.190328125,1038.890768,21558.00223
"Frontal pole, layer 2/3",71,1938,2009,0.08578125,0.093078125,0.178859375,827.6867031,20821.21873
"Frontal pole, layer 5",95,3685,3780,0.1386875,0.15796875,0.29665625,684.9932402,23327.39862
"Frontal pole, layer 6a",10,1428,1438,0.040765625,0.046890625,0.08765625,245.3047144,30453.84872
"Frontal pole, layer 6b",0,6,6,0.000359375,0.000390625,0.00075,0,15360
Fundus of striatum,13,1820,1833,0.1791875,0.11915625,0.29834375,72.54970352,15274.06242
genu of corpus callosum,98,1887,1985,0.32296875,0.3773125,0.70028125,303.4349299,5001.159516
genu of the facial nerve,0,84,84,0.00784375,0.0080625,0.01590625,0,10418.60465
Gigantocellular reticular nucleus,5530,11433,16963,0.737609375,0.761890625,1.4995,7497.193213,15006.09093
"Globus pallidus, external segment",99,2347,2446,0.618703125,0.521828125,1.14053125,160.0121221,4497.649489
"Globus pallidus, internal segment",11,601,612,0.161125,0.154734375,0.315859375,68.26997673,3884.075533
Gracile nucleus,77,166,243,0.024109375,0.024765625,0.048875,3193.778354,6702.839117
"Gustatory areas, layer 1",286,28,314,0.05084375,0.039453125,0.090296875,5625.076829,709.7029703
"Gustatory areas, layer 2/3",737,264,1001,0.102375,0.082703125,0.185078125,7199.023199,3192.140563
"Gustatory areas, layer 4",157,101,258,0.038984375,0.031390625,0.070375,4027.254509,3217.521155
"Gustatory areas, layer 5",537,398,935,0.147671875,0.122328125,0.27,3636.440588,3253.544514
"Gustatory areas, layer 6a",557,922,1479,0.1273125,0.1083125,0.235625,4375.061365,8512.406232
"Gustatory areas, layer 6b",117,89,206,0.011453125,0.01015625,0.021609375,10215.55252,8763.076923
habenular commissure,4,5,9,0.024890625,0.02821875,0.053109375,160.703076,177.1871539
Hippocampal formation,87,819,906,0.182484375,0.208953125,0.3914375,476.7531467,3919.53937
Hippocampo-amygdalar transition area,26,67,93,0.175875,0.211109375,0.386984375,147.8322672,317.371031
Hypoglossal nucleus,159,1019,1178,0.07375,0.07671875,0.15046875,2155.932203,13282.28106
Hypothalamus,1451,9296,10747,1.690796875,1.546640625,3.2374375,858.1752317,6010.446027
Induseum griseum,38,9,47,0.053375,0.069609375,0.122984375,711.9437939,129.2929293
inferior cerebellar peduncle,188,1098,1286,0.206125,0.18903125,0.39515625,912.06792,5808.563399
inferior colliculus commissure,21,13,34,0.011890625,0.012625,0.024515625,1766.09724,1029.70297
"Inferior colliculus, central nucleus",400,5458,5858,0.79121875,0.8525625,1.64378125,505.5491923,6401.876695
"Inferior colliculus, dorsal nucleus",931,6142,7073,0.97434375,1.07365625,2.048,955.5149299,5720.639171
"Inferior colliculus, external nucleus",861,13120,13981,1.4564375,1.704875,3.1613125,591.1685191,7695.578855
Inferior olivary complex,3291,4085,7376,0.159421875,0.157734375,0.31715625,20643.34019,25897.96929
Inferior salivatory nucleus,0,28,28,0.001953125,0.001890625,0.00384375,0,14809.91736
Infracerebellar nucleus,25,26,51,0.013296875,0.013703125,0.027,1880.141011,1897.377423
"Infralimbic area, layer 1",119,146,265,0.099890625,0.130109375,0.23,1191.302988,1122.132821
"Infralimbic area, layer 2/3",114,253,367,0.11725,0.121296875,0.238546875,972.2814499,2085.791575
"Infralimbic area, layer 5",206,1319,1525,0.28175,0.327375,0.609125,731.1446318,4029.018709
"Infralimbic area, layer 6a",84,1933,2017,0.153234375,0.206984375,0.36021875,548.1798715,9338.869178
"Infralimbic area, layer 6b",11,101,112,0.005984375,0.007921875,0.01390625,1838.120104,12749.5069
Interanterodorsal nucleus of the thalamus,13,122,135,0.0604375,0.07153125,0.13196875,215.098242,1705.548274
Interanteromedial nucleus of the thalamus,0,16,16,0.02596875,0.030828125,0.056796875,0,519.006589
Intercalated amygdalar nucleus,33,752,785,0.09359375,0.0651875,0.15878125,352.5876461,11535.95398
Interfascicular nucleus raphe,12,35,47,0.03,0.037265625,0.067265625,400,939.2033543
Intergeniculate leaflet of the lateral geniculate complex,5,164,169,0.020296875,0.026515625,0.0468125,246.343341,6185.03241
Intermediate geniculate nucleus,0,74,74,0.006484375,0.0093125,0.015796875,0,7946.308725
Intermediate reticular nucleus,1893,13790,15683,0.78934375,0.805609375,1.594953125,2398.194703,17117.47707
Intermediodorsal nucleus of the thalamus,3,8,11,0.086078125,0.118625,0.204703125,34.85206027,67.43940991
internal capsule,204,4200,4404,0.711296875,0.733609375,1.44490625,286.8000791,5725.117676
Interpeduncular nucleus,13,27,40,0.003609375,0.004546875,0.00815625,3601.731602,5938.14433
"Interpeduncular nucleus, apical",2,18,20,0.00753125,0.010171875,0.017703125,265.560166,1769.585253
"Interpeduncular nucleus, caudal",23,36,59,0.020796875,0.0280625,0.048859375,1105.935387,1282.85078
"Interpeduncular nucleus, dorsolateral",6,18,24,0.013484375,0.014125,0.027609375,444.9594438,1274.336283
"Interpeduncular nucleus, dorsomedial",9,12,21,0.00628125,0.007671875,0.013953125,1432.835821,1564.154786
"Interpeduncular nucleus, intermediate",5,12,17,0.011078125,0.01234375,0.023421875,451.3399154,972.1518987
"Interpeduncular nucleus, lateral",6,24,30,0.021765625,0.023546875,0.0453125,275.6640345,1019.24353
"Interpeduncular nucleus, rostral",3,5,8,0.027265625,0.03540625,0.062671875,110.0286533,141.2180053
"Interpeduncular nucleus, rostrolateral",0,12,12,0.007328125,0.008453125,0.01578125,0,1419.593346
Interposed nucleus,243,779,1022,0.23321875,0.219765625,0.452984375,1041.940239,3544.685389
Interstitial nucleus of Cajal,3,130,133,0.03490625,0.037375,0.07228125,85.94449418,3478.26087
Intertrigeminal nucleus,4,156,160,0.010890625,0.011515625,0.02240625,367.2883788,13546.8114
Koelliker-Fuse subnucleus,88,463,551,0.04796875,0.047703125,0.095671875,1834.527687,9705.863085
Lateral amygdalar nucleus,625,1057,1682,0.4348125,0.329140625,0.763953125,1437.401179,3211.393306
Lateral dorsal nucleus of thalamus,95,974,1069,0.308046875,0.366890625,0.6749375,308.3946234,2654.742132
Lateral habenula,25,58,83,0.16146875,0.188953125,0.350421875,154.8287207,306.9544365
Lateral hypothalamic area,119,6362,6481,1.03978125,0.948390625,1.988171875,114.4471493,6708.206336
lateral lemniscus,242,3609,3851,0.36684375,0.377859375,0.744703125,659.6814039,9551.172311
Lateral mammillary nucleus,14,5,19,0.034859375,0.043375,0.078234375,401.6136262,115.2737752
"lateral olfactory tract, body",392,1448,1840,0.198484375,0.182359375,0.38084375,1974.966543,7940.365007
Lateral posterior nucleus of the thalamus,64,1056,1120,0.384890625,0.517,0.901890625,166.2810052,2042.553191
Lateral preoptic area,29,3833,3862,0.32865625,0.230796875,0.559453125,88.23809071,16607.67721
lateral recess,23,157,180,0.13903125,0.1215,0.26053125,165.4304338,1292.18107
"Lateral reticular nucleus, magnocellular part",24,5316,5340,0.177453125,0.190453125,0.36790625,135.2469842,27912.38001
"Lateral reticular nucleus, parvicellular part",0,344,344,0.02165625,0.02171875,0.043375,0,15838.84892
"Lateral septal nucleus, caudal (caudodorsal) part",260,422,682,0.234984375,0.283078125,0.5180625,1106.456546,1490.75454
"Lateral septal nucleus, rostral (rostroventral) part",1008,4932,5940,1.60959375,1.597859375,3.207453125,626.2449764,3086.629573
"Lateral septal nucleus, ventral part",197,2020,2217,0.52871875,0.472375,1.00109375,372.5988534,4276.263562
Lateral terminal nucleus of the accessory optic tract,9,39,48,0.005046875,0.007390625,0.0124375,1783.281734,5276.955603
lateral ventricle,757,2749,3506,0.712515625,0.801234375,1.51375,1062.432841,3430.956142
Lateral vestibular nucleus,1,850,851,0.0718125,0.0718125,0.143625,13.92515231,11836.37946
"Lateral visual area, layer 1",250,553,803,0.09128125,0.107375,0.19865625,2738.788086,5150.174622
"Lateral visual area, layer 2/3",556,1160,1716,0.1470625,0.1696875,0.31675,3780.705482,6836.095764
"Lateral visual area, layer 4",275,934,1209,0.0865,0.099015625,0.185515625,3179.190751,9432.854663
"Lateral visual area, layer 5",452,1052,1504,0.14596875,0.171625,0.31759375,3096.553201,6129.643117
"Lateral visual area, layer 6a",137,818,955,0.09253125,0.109734375,0.202265625,1480.580885,7454.364232
"Lateral visual area, layer 6b",29,177,206,0.016390625,0.02040625,0.036796875,1769.304099,8673.81317
Laterodorsal tegmental nucleus,87,159,246,0.06678125,0.07184375,0.138625,1302.76088,2213.136146
"Laterointermediate area, layer 1",180,141,321,0.038484375,0.04434375,0.082828125,4677.222899,3179.704017
"Laterointermediate area, layer 2/3",276,495,771,0.060765625,0.0693125,0.130078125,4542.041656,7141.568981
"Laterointermediate area, layer 4",111,441,552,0.029484375,0.033578125,0.0630625,3764.705882,13133.55049
"Laterointermediate area, layer 5",303,589,892,0.07571875,0.08321875,0.1589375,4001.650846,7077.731881
"Laterointermediate area, layer 6a",91,591,682,0.037890625,0.04240625,0.080296875,2401.649485,13936.62491
"Laterointermediate area, layer 6b",33,111,144,0.0076875,0.007875,0.0155625,4292.682927,14095.2381
Linear nucleus of the medulla,1,318,319,0.01896875,0.01846875,0.0374375,52.71828666,17218.27411
