structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Anteromedial visual area, layer 4",273,518,791,0.032984375,0.039125,0.072109375,8276.646139,13239.61661
"Anteromedial visual area, layer 5",579,729,1308,0.12590625,0.146390625,0.272296875,4598.659717,4979.827089
"Anteromedial visual area, layer 6a",274,484,758,0.076375,0.08853125,0.16490625,3587.561375,5466.996117
"Anteromedial visual area, layer 6b",49,97,146,0.01390625,0.01675,0.03065625,3523.595506,5791.044776
Anteroventral nucleus of thalamus,745,2310,3055,0.227296875,0.2349375,0.462234375,3277.65175,9832.402235
Anteroventral periventricular nucleus,21,59,80,0.096796875,0.101765625,0.1985625,216.9491525,579.7635498
Anteroventral preoptic nucleus,12,9,21,0.050046875,0.054109375,0.10415625,239.7752107,166.3297719
arbor vitae,16076,19373,35449,3.342703125,3.231953125,6.57465625,4809.281411,5994.208224
Arcuate hypothalamic nucleus,672,150,822,0.14259375,0.160796875,0.303390625,4712.68902,932.8539501
Area postrema,2,4,6,0.016703125,0.021171875,0.037875,119.738073,188.9298893
Area prostriata,144,100,244,0.188796875,0.273953125,0.46275,762.724489,365.0259511
auditory radiation,821,2138,2959,0.2181875,0.241828125,0.460015625,3762.818677,8840.989856
Barrington's nucleus,0,4,4,0.006375,0.005703125,0.012078125,0,701.369863
"Basolateral amygdalar nucleus, anterior part",1780,422,2202,0.468734375,0.4755625,0.944296875,3797.459915,887.3702195
"Basolateral amygdalar nucleus, posterior part",1655,847,2502,0.524765625,0.508375,1.033140625,3153.788894,1666.092943
"Basolateral amygdalar nucleus, ventral part",797,1497,2294,0.3228125,0.292671875,0.615484375,2468.92546,5114.943142
"Basomedial amygdalar nucleus, anterior part",249,1625,1874,0.438359375,0.46515625,0.903515625,568.0270896,3493.449782
"Basomedial amygdalar nucleus, posterior part",351,1733,2084,0.44053125,0.473078125,0.913609375,796.7652692,3663.242726
Bed nuclei of the stria terminalis,330,1990,2320,0.806390625,0.966828125,1.77321875,409.2309481,2058.276904
Bed nucleus of the accessory olfactory tract,0,96,96,0.01203125,0.015765625,0.027796875,0,6089.197225
Bed nucleus of the anterior commissure,1,1,2,0.0050625,0.005109375,0.010171875,197.5308642,195.7186544
brachium of the inferior colliculus,255,478,733,0.146453125,0.20678125,0.353234375,1741.17145,2311.621581
brachium of the superior colliculus,181,107,288,0.107390625,0.128453125,0.23584375,1685.435763,832.9886875
Caudoputamen,59742,90343,150085,15.46373438,16.95721875,32.42095313,3863.361757,5327.701514
"Central amygdalar nucleus, capsular part",143,204,347,0.1619375,0.1824375,0.344375,883.0567349,1118.191161
"Central amygdalar nucleus, lateral part",111,193,304,0.12290625,0.148578125,0.271484375,903.1273837,1298.979914
"Central amygdalar nucleus, medial part",247,677,924,0.34571875,0.424265625,0.769984375,714.453584,1595.69845
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,273,257,530,0.2219375,0.21590625,0.43784375,1230.076035,1190.331452
Central linear nucleus raphe,75,60,135,0.041890625,0.050453125,0.09234375,1790.376725,1189.22267
Central medial nucleus of the thalamus,281,44,325,0.143796875,0.167453125,0.31125,1954.145387,262.7601008
cerebal peduncle,1089,2150,3239,0.43940625,0.5289375,0.96834375,2478.344357,4064.752452
cerebellar commissure,36,32,68,0.023609375,0.024953125,0.0485625,1524.818001,1282.404508
Cerebellum,1827,1679,3506,0.403984375,0.37596875,0.779953125,4522.452137,4465.796692
cerebral aqueduct,104,142,246,0.181265625,0.2330625,0.414328125,573.7436428,609.278627
choroid plexus,3704,2346,6050,0.704765625,0.737484375,1.44225,5255.647933,3181.084345
cingulum bundle,3796,4500,8296,0.76196875,0.79921875,1.5611875,4981.831604,5630.498534
Claustrum,1434,1504,2938,0.387375,0.308765625,0.696140625,3701.839303,4871.008552
columns of the fornix,345,96,441,0.151953125,0.171625,0.323578125,2270.437018,559.3590677
commissural branch of stria terminalis,3,24,27,0.0161875,0.019953125,0.036140625,185.3281853,1202.819107
Copula pyramidis,15434,6301,21735,1.239046875,1.238296875,2.47734375,12456.34876,5088.440524
"corpus callosum, anterior forceps",1687,1959,3646,0.517828125,0.6731875,1.191015625,3257.837724,2910.036208
"corpus callosum, body",6224,11633,17857,1.57171875,1.6719375,3.24365625,3959.996023,6957.79597
"corpus callosum, extreme capsule",199,295,494,0.081515625,0.0663125,0.147828125,2441.24976,4448.633365
"corpus callosum, posterior forceps",1266,4147,5413,0.782140625,0.891546875,1.6736875,1618.634756,4651.466026
"corpus callosum, splenium",1083,1484,2567,0.492375,0.49878125,0.99115625,2199.543031,2975.252177
"Cortical amygdalar area, anterior part",287,2061,2348,0.44878125,0.482828125,0.931609375,639.5097834,4268.599722
"Cortical amygdalar area, posterior part, lateral zone",1975,3562,5537,0.91403125,0.84990625,1.7639375,2160.757633,4191.050484
"Cortical amygdalar area, posterior part, medial zone",1499,2320,3819,0.79884375,0.832515625,1.631359375,1876.462074,2786.734483
Cortical subplate,576,652,1228,0.267734375,0.24109375,0.508828125,2151.386052,2704.342191
corticospinal tract,219,87,306,0.040765625,0.0440625,0.084828125,5372.173246,1974.468085
crossed tectospinal pathway,681,221,902,0.22196875,0.215640625,0.437609375,3067.999437,1024.853272
Crus 1,11725,16391,28116,4.03503125,3.73575,7.77078125,2905.801535,4387.606237
Crus 2,16859,23641,40500,3.315296875,3.356984375,6.67228125,5085.215785,7042.332451
cuneate fascicle,135,315,450,0.009765625,0.009078125,0.01884375,13824,34698.79518
Cuneate nucleus,1354,4539,5893,0.132171875,0.12171875,0.253890625,10244.23691,37290.88575
Cuneiform nucleus,937,2336,3273,0.27884375,0.297203125,0.576046875,3360.30483,7859.944272
Declive (VI),17375,15999,33374,1.81371875,1.91803125,3.73175,9579.76533,8341.365658
"Dentate gyrus, granule cell layer",851,873,1724,0.928984375,1.017703125,1.9466875,916.0541586,857.8140113
"Dentate gyrus, molecular layer",2063,2426,4489,2.50296875,2.7523125,5.25528125,824.2212373,881.4406068
"Dentate gyrus, polymorph layer",263,441,704,0.390328125,0.438125,0.828453125,673.792082,1006.562054
Dentate nucleus,768,349,1117,0.16740625,0.14325,0.31065625,4587.642337,2436.300175
Diagonal band nucleus,312,297,609,0.368859375,0.431953125,0.8008125,845.850807,687.5746066
direct tectospinal pathway,0,0,0,1.56E-05,0,1.56E-05,0,0
doral tegmental decussation,13,6,19,0.00415625,0.00428125,0.0084375,3127.819549,1401.459854
dorsal acoustic stria,146,68,214,0.004859375,0.004015625,0.008875,30045.01608,16933.85214
"Dorsal auditory area, layer 1",249,226,475,0.15734375,0.115328125,0.272671875,1582.522344,1959.626067
"Dorsal auditory area, layer 2/3",690,741,1431,0.236015625,0.18853125,0.424546875,2923.535253,3930.382894
"Dorsal auditory area, layer 4",222,219,441,0.088625,0.074859375,0.163484375,2504.93653,2925.485285
"Dorsal auditory area, layer 5",608,516,1124,0.212328125,0.191515625,0.40384375,2863.492531,2694.297136
"Dorsal auditory area, layer 6a",1265,449,1714,0.1065625,0.09996875,0.20653125,11870.96774,4491.403564
"Dorsal auditory area, layer 6b",319,182,501,0.016296875,0.016515625,0.0328125,19574.30489,11019.86755
Dorsal cochlear nucleus,8723,3008,11731,0.3025,0.23975,0.54225,28836.36364,12546.4025
dorsal fornix,13,33,46,0.021328125,0.0234375,0.044765625,609.5238095,1408
dorsal hippocampal commissure,1136,1664,2800,0.592796875,0.681234375,1.27403125,1916.339387,2442.624831
dorsal limb,444,341,785,0.1430625,0.109109375,0.252171875,3103.538663,3125.30431
Dorsal motor nucleus of the vagus nerve,10,95,105,0.062046875,0.05859375,0.120640625,161.1684714,1621.333333
Dorsal nucleus raphe,149,120,269,0.0581875,0.090546875,0.148734375,2560.687433,1325.280414
"Dorsal part of the lateral geniculate complex, core",189,1688,1877,0.19446875,0.226703125,0.421171875,971.8785152,7445.86119
"Dorsal part of the lateral geniculate complex, ipsilateral zone",62,248,310,0.045875,0.053421875,0.099296875,1351.498638,4642.293068
"Dorsal part of the lateral geniculate complex, shell",199,1306,1505,0.09775,0.11846875,0.21621875,2035.805627,11024.00422
Dorsal peduncular area,646,1106,1752,0.425921875,0.56303125,0.988953125,1516.710077,1964.366987
Dorsal premammillary nucleus,99,12,111,0.069765625,0.07990625,0.149671875,1419.036954,150.1759875
dorsal spinocerebellar tract,9,181,190,0.0671875,0.05196875,0.11915625,133.9534884,3482.862297
Dorsal tegmental nucleus,28,13,41,0.042,0.041609375,0.083609375,666.6666667,312.4295907
Dorsal terminal nucleus of the accessory optic tract,10,12,22,0.006296875,0.007875,0.014171875,1588.08933,1523.809524
Dorsomedial nucleus of the hypothalamus,380,69,449,0.19759375,0.22065625,0.41825,1923.137751,312.7035831
Ectorhinal area/Layer 1,371,1146,1517,0.20484375,0.299421875,0.504265625,1811.136537,3827.375672
Ectorhinal area/Layer 2/3,2337,1394,3731,0.389890625,0.500765625,0.89065625,5993.988699,2783.737402
Ectorhinal area/Layer 5,2727,2090,4817,0.438046875,0.493,0.931046875,6225.361156,4239.350913
Ectorhinal area/Layer 6a,1774,1990,3764,0.312265625,0.32815625,0.640421875,5681.060796,6064.184363
Ectorhinal area/Layer 6b,228,244,472,0.045453125,0.045,0.090453125,5016.156755,5422.222222
Edinger-Westphal nucleus,10,10,20,0.01309375,0.02225,0.03534375,763.7231504,449.4382022
"Endopiriform nucleus, dorsal part",3468,5185,8653,1.30003125,1.08146875,2.3815,2667.628182,4794.405756
"Endopiriform nucleus, ventral part",2939,1150,4089,0.78275,0.675953125,1.458703125,3754.710955,1701.301403
"Entorhinal area, lateral part, layer 1",1226,5445,6671,0.7999375,0.865265625,1.665203125,1532.619736,6292.865269
"Entorhinal area, lateral part, layer 2",7252,12175,19427,1.3144375,1.38509375,2.69953125,5517.188912,8790.018726
"Entorhinal area, lateral part, layer 3",6576,6823,13399,1.089375,1.1143125,2.2036875,6036.488812,6123.057939
"Entorhinal area, lateral part, layer 5",9128,6523,15651,1.186453125,1.154671875,2.341125,7693.519287,5649.223941
"Entorhinal area, lateral part, layer 6a",4865,5106,9971,0.83321875,0.805828125,1.639046875,5838.802835,6336.338782
"Entorhinal area, medial part, dorsal zone, layer 1",2074,1373,3447,1.0054375,0.74834375,1.75378125,2062.783614,1834.718336
"Entorhinal area, medial part, dorsal zone, layer 2",2918,2896,5814,0.998,0.7848125,1.7828125,2923.847695,3690.053357
"Entorhinal area, medial part, dorsal zone, layer 3",3148,2460,5608,0.758171875,0.62325,1.381421875,4152.092822,3947.051745
"Entorhinal area, medial part, dorsal zone, layer 5",3361,1802,5163,0.669265625,0.585765625,1.25503125,5021.92235,3076.315719
"Entorhinal area, medial part, dorsal zone, layer 6",2031,1201,3232,0.44740625,0.41578125,0.8631875,4539.498498,2888.538144
Ethmoid nucleus of the thalamus,148,1314,1462,0.13553125,0.147171875,0.282703125,1091.999078,8928.336341
external capsule,2876,2845,5721,0.632640625,0.62090625,1.253546875,4546.024846,4582.01218
External cuneate nucleus,2514,1867,4381,0.08425,0.075109375,0.159359375,29839.76261,24857.08342
external medullary lamina of the thalamus,106,237,343,0.0486875,0.056390625,0.105078125,2177.150193,4202.826268
Facial motor nucleus,424,9944,10368,0.44565625,0.34275,0.78840625,951.4059323,29012.39971
facial nerve,40,35,75,0.0358125,0.02953125,0.06534375,1116.928447,1185.185185
fasciculus retroflexus,522,157,679,0.121078125,0.1200625,0.241140625,4311.26597,1307.652264
Fasciola cinerea,26,9,35,0.0509375,0.047734375,0.098671875,510.4294479,188.5433715
Fastigial nucleus,664,650,1314,0.19059375,0.18646875,0.3770625,3483.849811,3485.83878
fiber tracts,863,3316,4179,0.71021875,0.875875,1.58609375,1215.118581,3785.928357
Field CA1,7152,10633,17785,6.3400625,6.766953125,13.10701563,1128.064589,1571.312791
Field CA2,187,348,535,0.26553125,0.286390625,0.551921875,704.2485583,1215.123575
Field CA3,3354,5782,9136,3.267765625,3.713671875,6.9814375,1026.3894,1556.949616
Fields of Forel,375,1024,1399,0.122140625,0.15009375,0.272234375,3070.231547,6822.402665
fimbria,829,1844,2673,0.761671875,0.818,1.579671875,1088.395183,2254.278729
Flocculus,1657,487,2144,0.836609375,0.558265625,1.394875,1980.613712,872.344594
Folium-tuber vermis (VII),8965,7204,16169,0.578890625,0.61759375,1.196484375,15486.51785,11664.62582
fourth ventricle,355,200,555,0.171484375,0.184859375,0.35634375,2070.159453,1081.903474
"Frontal pole, layer 1",117,281,398,0.094984375,0.11053125,0.205515625,1231.781543,2542.267458
"Frontal pole, layer 2/3",142,202,344,0.089984375,0.10528125,0.195265625,1578.051745,1918.670229
"Frontal pole, layer 5",215,290,505,0.143859375,0.17975,0.323609375,1494.515043,1613.351878
"Frontal pole, layer 6a",40,64,104,0.047703125,0.062640625,0.11034375,838.519489,1021.701172
"Frontal pole, layer 6b",2,0,2,0.000484375,0.000734375,0.00121875,4129.032258,0
Fundus of striatum,162,849,1011,0.27015625,0.285453125,0.555609375,599.6529786,2974.218622
genu of corpus callosum,808,1147,1955,0.4403125,0.530578125,0.970890625,1835.060326,2161.792856
genu of the facial nerve,9,8,17,0.011703125,0.010375,0.022078125,769.0253672,771.0843373
Gigantocellular reticular nucleus,1616,1862,3478,1.03509375,0.965796875,2.000890625,1561.211243,1927.941629
"Globus pallidus, external segment",1937,2448,4385,0.75240625,0.91178125,1.6641875,2574.407111,2684.854509
"Globus pallidus, internal segment",123,1375,1498,0.1774375,0.223046875,0.400484375,693.2018316,6164.623468
Gracile nucleus,15,475,490,0.032453125,0.0315625,0.064015625,462.2051035,15049.50495
"Gustatory areas, layer 1",85,407,492,0.121296875,0.105484375,0.22678125,700.7600155,3858.391349
"Gustatory areas, layer 2/3",550,1566,2116,0.24740625,0.208953125,0.456359375,2223.064292,7494.503851
"Gustatory areas, layer 4",276,318,594,0.09484375,0.077515625,0.172359375,2910.049423,4102.39871
"Gustatory areas, layer 5",1008,736,1744,0.35896875,0.287265625,0.646234375,2808.043876,2562.088659
"Gustatory areas, layer 6a",1346,1114,2460,0.30559375,0.24225,0.54784375,4404.540342,4598.555212
"Gustatory areas, layer 6b",211,111,322,0.027203125,0.022734375,0.0499375,7756.461804,4882.474227
habenular commissure,83,108,191,0.0394375,0.040265625,0.079703125,2104.59588,2682.188591
Hippocampal formation,728,706,1434,0.256609375,0.29575,0.552359375,2836.996895,2387.15131
Hippocampo-amygdalar transition area,117,354,471,0.2605,0.25471875,0.51521875,449.1362764,1389.768127
Hypoglossal nucleus,55,109,164,0.09609375,0.09596875,0.1920625,572.3577236,1135.786389
Hypothalamus,1902,1345,3247,1.386171875,1.663640625,3.0498125,1372.124218,808.4678745
Induseum griseum,42,92,134,0.065578125,0.084609375,0.1501875,640.4574696,1087.349954
inferior cerebellar peduncle,7823,5449,13272,0.33921875,0.27646875,0.6156875,23061.81483,19709.27998
inferior colliculus commissure,2,46,48,0.010953125,0.012453125,0.02340625,182.596291,3693.851945
"Inferior colliculus, central nucleus",3571,15680,19251,0.6641875,0.829234375,1.493421875,5376.493836,18909.00869
"Inferior colliculus, dorsal nucleus",3520,15551,19071,0.8750625,1.015140625,1.890203125,4022.569816,15319.05986
"Inferior colliculus, external nucleus",6760,23734,30494,1.309703125,1.70715625,3.016859375,5161.475048,13902.65244
Inferior olivary complex,504,559,1063,0.197890625,0.18040625,0.378296875,2546.861429,3098.562273
Inferior salivatory nucleus,5,305,310,0.00309375,0.002453125,0.005546875,1616.161616,124331.2102
Infracerebellar nucleus,92,133,225,0.021140625,0.0196875,0.040828125,4351.810791,6755.555556
"Infralimbic area, layer 1",24,77,101,0.099921875,0.137203125,0.237125,240.1876466,561.2117071
"Infralimbic area, layer 2/3",101,203,304,0.1070625,0.122421875,0.229484375,943.3741973,1658.200383
"Infralimbic area, layer 5",528,521,1049,0.233140625,0.305828125,0.53896875,2264.727565,1703.571246
"Infralimbic area, layer 6a",260,756,1016,0.14215625,0.222296875,0.364453125,1828.973401,3400.857524
"Infralimbic area, layer 6b",18,59,77,0.00703125,0.010796875,0.017828125,2560,5464.544139
Interanterodorsal nucleus of the thalamus,529,297,826,0.065359375,0.066,0.131359375,8093.712646,4500
Interanteromedial nucleus of the thalamus,84,36,120,0.02378125,0.026625,0.05040625,3532.194481,1352.112676
Intercalated amygdalar nucleus,139,245,384,0.10278125,0.1089375,0.21171875,1352.386744,2248.995984
Interfascicular nucleus raphe,130,142,272,0.046296875,0.056546875,0.10284375,2807.9649,2511.190937
Intergeniculate leaflet of the lateral geniculate complex,16,741,757,0.031625,0.03840625,0.07003125,505.9288538,19293.73474
Intermediate geniculate nucleus,13,410,423,0.010953125,0.013234375,0.0241875,1186.875892,30979.92916
Intermediate reticular nucleus,2051,23972,26023,1.145125,0.95234375,2.09746875,1791.070844,25171.58326
Intermediodorsal nucleus of the thalamus,46,4,50,0.10309375,0.137359375,0.240453125,446.1958169,29.12069162
internal capsule,1307,6771,8078,0.9295625,1.145984375,2.075546875,1406.037787,5908.457522
Interpeduncular nucleus,5,6,11,0.005390625,0.007328125,0.01271875,927.5362319,818.7633262
"Interpeduncular nucleus, apical",7,5,12,0.011296875,0.016421875,0.02771875,619.6403873,304.4719315
"Interpeduncular nucleus, caudal",16,20,36,0.031859375,0.041390625,0.07325,502.2069642,483.201208
"Interpeduncular nucleus, dorsolateral",72,12,84,0.020859375,0.021171875,0.04203125,3451.685393,566.7896679
"Interpeduncular nucleus, dorsomedial",25,8,33,0.010296875,0.01090625,0.021203125,2427.921093,733.5243553
"Interpeduncular nucleus, intermediate",17,7,24,0.017515625,0.018,0.035515625,970.5619982,388.8888889
"Interpeduncular nucleus, lateral",176,9,185,0.033078125,0.034625,0.067703125,5320.736892,259.9277978
"Interpeduncular nucleus, rostral",107,73,180,0.040796875,0.051953125,0.09275,2622.749904,1405.112782
"Interpeduncular nucleus, rostrolateral",222,53,275,0.01109375,0.01175,0.02284375,20011.26761,4510.638298
Interposed nucleus,2527,2997,5524,0.36984375,0.340296875,0.710140625,6832.615125,8807.015933
Interstitial nucleus of Cajal,978,509,1487,0.05815625,0.058046875,0.116203125,16816.76518,8768.775236
Intertrigeminal nucleus,60,220,280,0.0210625,0.017515625,0.038578125,2848.664688,12560.21409
Koelliker-Fuse subnucleus,121,526,647,0.084875,0.07340625,0.15828125,1425.62592,7165.602384
Lateral amygdalar nucleus,1588,1125,2713,0.584078125,0.555453125,1.13953125,2718.814371,2025.373428
Lateral dorsal nucleus of thalamus,994,2365,3359,0.53084375,0.54521875,1.0760625,1872.490728,4337.708489
Lateral habenula,768,542,1310,0.248703125,0.232515625,0.48121875,3088.019099,2331.026141
Lateral hypothalamic area,1583,1157,2740,0.928375,1.202703125,2.131078125,1705.129931,961.9996622
lateral lemniscus,3306,4443,7749,0.445265625,0.45096875,0.896234375,7424.781556,9852.1239
Lateral mammillary nucleus,38,26,64,0.037171875,0.047234375,0.08440625,1022.278268,550.4465762
"lateral olfactory tract, body",1325,1425,2750,0.420796875,0.3465,0.767296875,3148.787642,4112.554113
Lateral posterior nucleus of the thalamus,928,6538,7466,0.666671875,0.71765625,1.384328125,1391.989125,9110.211191
Lateral preoptic area,120,102,222,0.2895625,0.349078125,0.638640625,414.4183035,292.1982006
lateral recess,4475,1469,5944,0.21734375,0.179703125,0.397046875,20589.50395,8174.593514
"Lateral reticular nucleus, magnocellular part",279,1340,1619,0.21203125,0.171890625,0.383921875,1315.843773,7795.65494
"Lateral reticular nucleus, parvicellular part",21,67,88,0.025265625,0.019515625,0.04478125,831.1688312,3433.146517
"Lateral septal nucleus, caudal (caudodorsal) part",216,192,408,0.322984375,0.342125,0.665109375,668.7630013,561.1983924
"Lateral septal nucleus, rostral (rostroventral) part",733,2212,2945,1.31709375,1.537875,2.85496875,556.5283413,1438.34837
"Lateral septal nucleus, ventral part",363,1296,1659,0.43215625,0.53021875,0.962375,839.9739677,2444.274179
Lateral terminal nucleus of the accessory optic tract,2,38,40,0.00890625,0.011265625,0.020171875,224.5614035,3373.092926
lateral ventricle,841,2708,3549,1.13821875,1.306046875,2.444265625,738.8737885,2073.432472
Lateral vestibular nucleus,1935,4075,6010,0.12534375,0.102765625,0.228109375,15437.54675,39653.33739
"Lateral visual area, layer 1",411,434,845,0.128453125,0.13009375,0.258546875,3199.610753,3336.055729
"Lateral visual area, layer 2/3",647,1479,2126,0.198046875,0.212921875,0.41096875,3266.903353,6946.209731
"Lateral visual area, layer 4",350,941,1291,0.110875,0.126875,0.23775,3156.708005,7416.748768
"Lateral visual area, layer 5",799,1155,1954,0.18446875,0.2213125,0.40578125,4331.356937,5218.864727
"Lateral visual area, layer 6a",161,574,735,0.116140625,0.1445,0.260640625,1386.250505,3972.318339
"Lateral visual area, layer 6b",16,93,109,0.021171875,0.0270625,0.048234375,755.7195572,3436.489607
Laterodorsal tegmental nucleus,94,11,105,0.08703125,0.085125,0.17215625,1080.071813,129.2217327
"Laterointermediate area, layer 1",149,56,205,0.055046875,0.055671875,0.11071875,2706.783991,1005.89391
"Laterointermediate area, layer 2/3",595,134,729,0.081984375,0.08840625,0.170390625,7257.480465,1515.72994
"Laterointermediate area, layer 4",408,119,527,0.037859375,0.0425,0.080359375,10776.72307,2800
"Laterointermediate area, layer 5",998,505,1503,0.093765625,0.10990625,0.203671875,10643.55941,4594.825135
