structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Anterolateral visual area, layer 1",96,194,290,0.05096875,0.061546875,0.112515625,1883.507051,3152.069053
"Anterolateral visual area, layer 2/3",1475,2112,3587,0.086484375,0.10259375,0.189078125,17055.10388,20586.04935
"Anterolateral visual area, layer 4",1224,1495,2719,0.04575,0.054328125,0.100078125,26754.09836,27517.97527
"Anterolateral visual area, layer 5",1266,2781,4047,0.089921875,0.10371875,0.193640625,14078.88792,26812.89545
"Anterolateral visual area, layer 6a",882,1424,2306,0.049859375,0.055671875,0.10553125,17689.75243,25578.44513
"Anterolateral visual area, layer 6b",145,278,423,0.01,0.01184375,0.02184375,14500,23472.29551
"Anteromedial nucleus, dorsal part",11,64,75,0.186015625,0.1613125,0.347328125,59.1348173,396.7454475
"Anteromedial nucleus, ventral part",12,50,62,0.12975,0.108390625,0.238140625,92.48554913,461.2945077
"Anteromedial visual area, layer 1",132,1937,2069,0.061703125,0.08021875,0.141921875,2139.275766,24146.47448
"Anteromedial visual area, layer 2/3",1547,3579,5126,0.09603125,0.122390625,0.218421875,16109.33941,29242.43585
"Anteromedial visual area, layer 4",525,733,1258,0.02821875,0.035328125,0.063546875,18604.65116,20748.34144
"Anteromedial visual area, layer 5",712,2563,3275,0.10825,0.132453125,0.240703125,6577.367206,19350.24183
"Anteromedial visual area, layer 6a",385,777,1162,0.0694375,0.077859375,0.147296875,5544.554455,9979.530403
"Anteromedial visual area, layer 6b",39,78,117,0.012453125,0.0144375,0.026890625,3131.74404,5402.597403
Anteroventral nucleus of thalamus,188,330,518,0.29925,0.25821875,0.55746875,628.2372598,1277.986204
Anteroventral periventricular nucleus,2,24,26,0.091578125,0.092359375,0.1839375,21.83927657,259.8545085
Anteroventral preoptic nucleus,1,55,56,0.049578125,0.04634375,0.095921875,20.17018594,1186.783547
arbor vitae,26755,25601,52356,3.08153125,3.602484375,6.684015625,8682.371792,7106.484674
Arcuate hypothalamic nucleus,3,61,64,0.18025,0.17425,0.3545,16.64355062,350.071736
Area postrema,2,4,6,0.0185625,0.024125,0.0426875,107.7441077,165.8031088
Area prostriata,186,872,1058,0.18146875,0.2478125,0.42928125,1024.969864,3518.789407
auditory radiation,752,2339,3091,0.218078125,0.22715625,0.445234375,3448.30551,10296.87715
Barrington's nucleus,1,2,3,0.006140625,0.00728125,0.013421875,162.8498728,274.6781116
"Basolateral amygdalar nucleus, anterior part",752,2366,3118,0.4163125,0.41859375,0.83490625,1806.335385,5652.258305
"Basolateral amygdalar nucleus, posterior part",791,1846,2637,0.393890625,0.404734375,0.798625,2008.171685,4561.016099
"Basolateral amygdalar nucleus, ventral part",293,1165,1458,0.227234375,0.238953125,0.4661875,1289.417589,4875.433205
"Basomedial amygdalar nucleus, anterior part",308,712,1020,0.42709375,0.440171875,0.867265625,721.1531426,1617.549963
"Basomedial amygdalar nucleus, posterior part",331,778,1109,0.375671875,0.41175,0.787421875,881.0880506,1889.496053
Bed nuclei of the stria terminalis,97,525,622,0.925609375,0.778453125,1.7040625,104.7958271,674.4144036
Bed nucleus of the accessory olfactory tract,8,1,9,0.01403125,0.01375,0.02778125,570.155902,72.72727273
Bed nucleus of the anterior commissure,1,1,2,0.004703125,0.004515625,0.00921875,212.6245847,221.4532872
brachium of the inferior colliculus,104,7,111,0.14190625,0.185328125,0.327234375,732.8782207,37.77084563
brachium of the superior colliculus,33,169,202,0.10440625,0.11628125,0.2206875,316.073032,1453.372749
Caudoputamen,28611,99362,127973,12.53803125,13.522625,26.06065625,2281.937206,7347.833723
"Central amygdalar nucleus, capsular part",132,643,775,0.169296875,0.16940625,0.338703125,779.6954315,3795.609666
"Central amygdalar nucleus, lateral part",71,609,680,0.142359375,0.141453125,0.2838125,498.7377895,4305.313156
"Central amygdalar nucleus, medial part",156,282,438,0.43453125,0.422015625,0.856546875,359.0075512,668.2217039
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,10,75,85,0.28453125,0.248453125,0.532984375,35.14552444,301.8678071
Central linear nucleus raphe,0,17,17,0.0333125,0.040765625,0.074078125,0,417.0180146
Central medial nucleus of the thalamus,3,12,15,0.187921875,0.20784375,0.395765625,15.96408082,57.73567885
cerebal peduncle,55,924,979,0.400171875,0.40878125,0.808953125,137.4409433,2260.377647
cerebellar commissure,3,42,45,0.030140625,0.033984375,0.064125,99.53343701,1235.862069
Cerebellum,4405,4738,9143,0.34753125,0.424765625,0.772296875,12675.11914,11154.38661
cerebral aqueduct,113,121,234,0.2365,0.30221875,0.53871875,477.8012685,400.3722469
choroid plexus,1776,4589,6365,0.702203125,0.783765625,1.48596875,2529.182706,5855.066685
cingulum bundle,591,1848,2439,0.685453125,0.739953125,1.42540625,862.2033782,2497.455498
Claustrum,1253,3688,4941,0.184609375,0.22221875,0.406828125,6787.304274,16596.25932
columns of the fornix,14,146,160,0.185296875,0.163484375,0.34878125,75.55443123,893.051706
commissural branch of stria terminalis,8,20,28,0.02084375,0.0200625,0.04090625,383.808096,996.8847352
Copula pyramidis,5754,9910,15664,1.22996875,1.341328125,2.571296875,4678.167636,7388.199662
"corpus callosum, anterior forceps",638,1590,2228,0.5241875,0.550390625,1.074578125,1217.121736,2888.857346
"corpus callosum, body",2550,7378,9928,1.388375,1.5269375,2.9153125,1836.679571,4831.893905
"corpus callosum, extreme capsule",227,718,945,0.05071875,0.051453125,0.102171875,4475.662354,13954.44883
"corpus callosum, posterior forceps",2416,7830,10246,0.69340625,0.78965625,1.4830625,3484.248952,9915.706993
"corpus callosum, splenium",946,2379,3325,0.43425,0.475140625,0.909390625,2178.468624,5006.938735
"Cortical amygdalar area, anterior part",332,410,742,0.4116875,0.430640625,0.842328125,806.4369212,952.0699539
"Cortical amygdalar area, posterior part, lateral zone",531,1115,1646,0.598296875,0.68753125,1.285828125,887.5192604,1621.744466
"Cortical amygdalar area, posterior part, medial zone",226,329,555,0.616921875,0.697,1.313921875,366.3348783,472.0229555
Cortical subplate,464,1351,1815,0.185203125,0.198203125,0.38340625,2505.357294,6816.239653
corticospinal tract,3,185,188,0.028546875,0.0283125,0.056859375,105.090312,6534.216336
crossed tectospinal pathway,385,783,1168,0.193328125,0.193625,0.386953125,1991.432959,4043.89929
Crus 1,17041,26088,43129,3.71790625,3.837078125,7.554984375,4583.493734,6798.923334
Crus 2,29725,23720,53445,3.13796875,2.920578125,6.058546875,9472.688343,8121.679676
cuneate fascicle,153,116,269,0.01,0.01046875,0.02046875,15300,11080.59701
Cuneate nucleus,2409,3450,5859,0.134703125,0.1475,0.282203125,17883.77218,23389.83051
Cuneiform nucleus,163,442,605,0.267015625,0.33178125,0.598796875,610.4511674,1332.203071
Declive (VI),10581,19510,30091,1.34590625,1.553640625,2.899546875,7861.617405,12557.6016
"Dentate gyrus, granule cell layer",714,1129,1843,0.8936875,0.984390625,1.878078125,798.9369886,1146.90243
"Dentate gyrus, molecular layer",1327,4543,5870,2.367625,2.625765625,4.993390625,560.4772715,1730.162036
"Dentate gyrus, polymorph layer",426,687,1113,0.369484375,0.421125,0.790609375,1152.958092,1631.344613
Dentate nucleus,1699,749,2448,0.126296875,0.1536875,0.279984375,13452.43103,4873.525824
Diagonal band nucleus,49,896,945,0.3741875,0.3858125,0.76,130.9503925,2322.371618
direct tectospinal pathway,0,0,0,1.56E-05,0,1.56E-05,0,0
doral tegmental decussation,0,1,1,0.003109375,0.003296875,0.00640625,0,303.3175355
dorsal acoustic stria,249,244,493,0.0041875,0.00559375,0.00978125,59462.68657,43620.11173
"Dorsal auditory area, layer 1",246,45,291,0.09659375,0.1125625,0.20915625,2546.748625,399.7779012
"Dorsal auditory area, layer 2/3",1456,2310,3766,0.157734375,0.179578125,0.3373125,9230.708271,12863.48212
"Dorsal auditory area, layer 4",675,1367,2042,0.06378125,0.06975,0.13353125,10583.04753,19598.56631
"Dorsal auditory area, layer 5",1396,3869,5265,0.16378125,0.1780625,0.34184375,8523.564205,21728.32573
"Dorsal auditory area, layer 6a",575,1829,2404,0.088328125,0.094359375,0.1826875,6509.817796,19383.34161
"Dorsal auditory area, layer 6b",96,299,395,0.01478125,0.015546875,0.030328125,6494.714588,19232.1608
Dorsal cochlear nucleus,7326,3299,10625,0.2081875,0.251765625,0.459953125,35189.4326,13103.45684
dorsal fornix,0,1,1,0.018421875,0.0210625,0.039484375,0,47.47774481
dorsal hippocampal commissure,1027,3415,4442,0.54678125,0.62453125,1.1713125,1878.264845,5468.101076
dorsal limb,117,390,507,0.092046875,0.107359375,0.19940625,1271.091496,3632.659002
Dorsal motor nucleus of the vagus nerve,79,140,219,0.067734375,0.0710625,0.138796875,1166.320646,1970.096746
Dorsal nucleus raphe,4,10,14,0.06003125,0.093984375,0.154015625,66.63196252,106.400665
"Dorsal part of the lateral geniculate complex, core",113,252,365,0.2179375,0.22875,0.4466875,518.4972756,1101.639344
"Dorsal part of the lateral geniculate complex, ipsilateral zone",50,113,163,0.050390625,0.052890625,0.10328125,992.248062,2136.48449
"Dorsal part of the lateral geniculate complex, shell",110,184,294,0.104578125,0.11596875,0.220546875,1051.845211,1586.63433
Dorsal peduncular area,472,178,650,0.360203125,0.347734375,0.7079375,1310.371752,511.8849697
Dorsal premammillary nucleus,1,6,7,0.06884375,0.065609375,0.134453125,14.52564685,91.45034532
dorsal spinocerebellar tract,5,120,125,0.060359375,0.056421875,0.11678125,82.83717318,2126.834672
Dorsal tegmental nucleus,13,63,76,0.047234375,0.0491875,0.096421875,275.2232881,1280.813215
Dorsal terminal nucleus of the accessory optic tract,5,4,9,0.005671875,0.0068125,0.012484375,881.5426997,587.1559633
Dorsomedial nucleus of the hypothalamus,2,29,31,0.266578125,0.239609375,0.5061875,7.502491061,121.0303228
Ectorhinal area/Layer 1,1940,17,1957,0.1770625,0.19384375,0.37090625,10956.58313,87.69950024
Ectorhinal area/Layer 2/3,5079,1389,6468,0.332328125,0.333125,0.665453125,15283.08806,4169.606004
Ectorhinal area/Layer 5,4288,4147,8435,0.355546875,0.349796875,0.70534375,12060.29444,11855.45182
Ectorhinal area/Layer 6a,1945,3640,5585,0.254796875,0.24634375,0.501140625,7633.531612,14776.10047
Ectorhinal area/Layer 6b,308,449,757,0.039,0.035078125,0.074078125,7897.435897,12800
Edinger-Westphal nucleus,0,1,1,0.0100625,0.016890625,0.026953125,0,59.20444033
"Endopiriform nucleus, dorsal part",3264,9387,12651,0.81090625,0.843953125,1.654859375,4025.126209,11122.65566
"Endopiriform nucleus, ventral part",1469,3251,4720,0.5178125,0.5324375,1.05025,2836.934218,6105.880972
"Entorhinal area, lateral part, layer 1",4244,285,4529,0.61128125,0.645625,1.25690625,6942.794336,441.4327202
"Entorhinal area, lateral part, layer 2",7153,3352,10505,0.998484375,1.036875,2.035359375,7163.857722,3232.790838
"Entorhinal area, lateral part, layer 3",3639,6077,9716,0.822515625,0.84103125,1.663546875,4424.232062,7225.65303
"Entorhinal area, lateral part, layer 5",4976,7402,12378,0.8868125,0.894828125,1.781640625,5611.107196,8271.979605
"Entorhinal area, lateral part, layer 6a",4586,6828,11414,0.6330625,0.663703125,1.296765625,7244.150459,10287.73218
"Entorhinal area, medial part, dorsal zone, layer 1",835,320,1155,0.657484375,0.795046875,1.45253125,1269.992158,402.4919914
"Entorhinal area, medial part, dorsal zone, layer 2",1263,1686,2949,0.665953125,0.813015625,1.47896875,1896.52988,2073.760883
"Entorhinal area, medial part, dorsal zone, layer 3",1330,2480,3810,0.512828125,0.632328125,1.14515625,2593.461503,3922.014381
"Entorhinal area, medial part, dorsal zone, layer 5",1159,3918,5077,0.469421875,0.585703125,1.055125,2468.994441,6689.395758
"Entorhinal area, medial part, dorsal zone, layer 6",749,3239,3988,0.3235,0.399625,0.723125,2315.301391,8105.09853
Ethmoid nucleus of the thalamus,10,117,127,0.15321875,0.14353125,0.29675,65.26616357,815.1534944
external capsule,2366,5833,8199,0.46059375,0.49209375,0.9526875,5136.847819,11853.4324
External cuneate nucleus,570,2600,3170,0.083734375,0.098921875,0.18265625,6807.240157,26283.36756
external medullary lamina of the thalamus,14,112,126,0.06721875,0.061328125,0.128546875,208.2752208,1826.242038
Facial motor nucleus,15,1124,1139,0.3171875,0.318453125,0.635640625,47.29064039,3529.561847
facial nerve,15,143,158,0.025953125,0.029359375,0.0553125,577.9650813,4870.675891
fasciculus retroflexus,5,27,32,0.1234375,0.114359375,0.237796875,40.50632911,236.0978276
Fasciola cinerea,4,5,9,0.051140625,0.050203125,0.10134375,78.21570425,99.59539371
Fastigial nucleus,260,2025,2285,0.2014375,0.257796875,0.459234375,1290.722929,7855.021516
fiber tracts,681,1790,2471,0.85153125,0.8363125,1.68784375,799.7357701,2140.348255
Field CA1,10671,39269,49940,5.617734375,6.146125,11.76385938,1899.520214,6389.228986
Field CA2,502,1586,2088,0.247515625,0.26678125,0.514296875,2028.154788,5944.945531
Field CA3,3132,14336,17468,3.24434375,3.551234375,6.795578125,965.372427,4036.906181
Fields of Forel,17,519,536,0.13553125,0.124703125,0.260234375,125.4323265,4161.884476
fimbria,680,1285,1965,0.830515625,0.812,1.642515625,818.7684609,1582.512315
Flocculus,2615,1349,3964,0.497734375,0.556421875,1.05415625,5253.80631,2424.419421
Folium-tuber vermis (VII),5452,8467,13919,0.40646875,0.443515625,0.849984375,13413.08526,19090.64647
fourth ventricle,394,348,742,0.1940625,0.242015625,0.436078125,2030.273752,1437.923688
"Frontal pole, layer 1",348,967,1315,0.10721875,0.1296875,0.23690625,3245.700962,7456.385542
"Frontal pole, layer 2/3",263,962,1225,0.1046875,0.131203125,0.235890625,2512.238806,7332.142432
"Frontal pole, layer 5",439,1453,1892,0.1808125,0.217828125,0.398640625,2427.929485,6670.396672
"Frontal pole, layer 6a",84,247,331,0.063046875,0.073421875,0.13646875,1332.342007,3364.120026
"Frontal pole, layer 6b",1,3,4,0.00053125,0.00078125,0.0013125,1882.352941,3840
Fundus of striatum,205,1001,1206,0.214375,0.228703125,0.443078125,956.2682216,4376.85318
genu of corpus callosum,227,1065,1292,0.40875,0.43615625,0.84490625,555.351682,2441.785484
genu of the facial nerve,7,12,19,0.010546875,0.011734375,0.02228125,663.7037037,1022.636485
Gigantocellular reticular nucleus,658,3951,4609,0.934640625,0.968015625,1.90265625,704.0139091,4081.545688
"Globus pallidus, external segment",348,3535,3883,0.909234375,0.870375,1.779609375,382.7395989,4061.467758
"Globus pallidus, internal segment",16,320,336,0.266859375,0.23659375,0.503453125,59.95667194,1352.529388
Gracile nucleus,171,162,333,0.03415625,0.034765625,0.068921875,5006.404392,4659.775281
"Gustatory areas, layer 1",109,4,113,0.05346875,0.0641875,0.11765625,2038.573933,62.31742941
"Gustatory areas, layer 2/3",504,491,995,0.10775,0.132125,0.239875,4677.4942,3716.177862
"Gustatory areas, layer 4",170,451,621,0.04065625,0.050828125,0.091484375,4181.398924,8873.040271
"Gustatory areas, layer 5",918,3054,3972,0.15434375,0.194015625,0.348359375,5947.762705,15741.00024
"Gustatory areas, layer 6a",753,3783,4536,0.133609375,0.170203125,0.3038125,5635.832066,22226.38392
"Gustatory areas, layer 6b",70,310,380,0.01234375,0.016234375,0.028578125,5670.886076,19095.28393
habenular commissure,6,3,9,0.040578125,0.041125,0.081703125,147.8629188,72.94832827
Hippocampal formation,528,1890,2418,0.228765625,0.25740625,0.486171875,2308.039068,7342.479058
Hippocampo-amygdalar transition area,17,279,296,0.198890625,0.2254375,0.424328125,85.47411423,1237.593568
Hypoglossal nucleus,67,381,448,0.105109375,0.110171875,0.21528125,637.4312472,3458.232875
Hypothalamus,63,1250,1313,1.792515625,1.63059375,3.423109375,35.14613715,766.591924
Induseum griseum,41,5,46,0.04934375,0.0633125,0.11265625,830.9056365,78.9733465
inferior cerebellar peduncle,13773,1556,15329,0.246359375,0.2860625,0.532421875,55906.13306,5439.370767
inferior colliculus commissure,3,26,29,0.014171875,0.016734375,0.03090625,211.6868798,1553.688142
"Inferior colliculus, central nucleus",1040,5890,6930,0.794984375,0.930484375,1.72546875,1308.201812,6330.036439
"Inferior colliculus, dorsal nucleus",1086,4569,5655,1.13278125,1.256046875,2.388828125,958.702309,3637.603095
"Inferior colliculus, external nucleus",2817,7102,9919,1.3813125,1.65703125,3.03834375,2039.364735,4285.978312
Inferior olivary complex,592,1362,1954,0.187796875,0.18528125,0.373078125,3152.342125,7350.986676
Inferior salivatory nucleus,4,44,48,0.00221875,0.0028125,0.00503125,1802.816901,15644.44444
Infracerebellar nucleus,59,1859,1918,0.0199375,0.02828125,0.04821875,2959.247649,65732.59669
"Infralimbic area, layer 1",36,4,40,0.071390625,0.092046875,0.1634375,504.2678923,43.4561195
"Infralimbic area, layer 2/3",73,2,75,0.079359375,0.0784375,0.157796875,919.8661154,25.49800797
"Infralimbic area, layer 5",192,156,348,0.195203125,0.18996875,0.385171875,983.5908109,821.1876953
"Infralimbic area, layer 6a",176,90,266,0.145328125,0.135890625,0.28121875,1211.052575,662.2973439
"Infralimbic area, layer 6b",15,6,21,0.008015625,0.007125,0.015140625,1871.345029,842.1052632
Interanterodorsal nucleus of the thalamus,10,43,53,0.085453125,0.07790625,0.163359375,117.0232218,551.9454473
Interanteromedial nucleus of the thalamus,1,6,7,0.030703125,0.0339375,0.064640625,32.56997455,176.7955801
Intercalated amygdalar nucleus,43,168,211,0.100375,0.103375,0.20375,428.3935243,1625.151149
Interfascicular nucleus raphe,0,6,6,0.033640625,0.04103125,0.074671875,0,146.2300076
Intergeniculate leaflet of the lateral geniculate complex,6,33,39,0.035484375,0.038390625,0.073875,169.0885073,859.5848596
Intermediate geniculate nucleus,11,6,17,0.011921875,0.012875,0.024796875,922.6736566,466.0194175
Intermediate reticular nucleus,2943,8813,11756,1.022015625,1.028546875,2.0505625,2879.603724,8568.398985
Intermediodorsal nucleus of the thalamus,0,5,5,0.124296875,0.163953125,0.28825,0,30.49652149
internal capsule,591,3394,3985,1.197234375,1.12584375,2.323078125,493.6376806,3014.627918
Interpeduncular nucleus,0,3,3,0.003953125,0.005046875,0.009,0,594.4272446
"Interpeduncular nucleus, apical",0,0,0,0.008390625,0.011796875,0.0201875,0,0
"Interpeduncular nucleus, caudal",0,5,5,0.022453125,0.028859375,0.0513125,0,173.2539253
"Interpeduncular nucleus, dorsolateral",0,3,3,0.01465625,0.014859375,0.029515625,0,201.8927445
"Interpeduncular nucleus, dorsomedial",0,1,1,0.006828125,0.008,0.014828125,0,125
"Interpeduncular nucleus, intermediate",0,2,2,0.0126875,0.013015625,0.025703125,0,153.6614646
"Interpeduncular nucleus, lateral",0,4,4,0.023734375,0.023765625,0.0475,0,168.3103222
"Interpeduncular nucleus, rostral",2,1,3,0.029765625,0.037109375,0.066875,67.19160105,26.94736842
"Interpeduncular nucleus, rostrolateral",0,0,0,0.008078125,0.008125,0.016203125,0,0
Interposed nucleus,4453,13201,17654,0.333875,0.450765625,0.784640625,13337.32684,29285.72914
Interstitial nucleus of Cajal,1,109,110,0.043765625,0.0441875,0.087953125,22.84898251,2466.760962
Intertrigeminal nucleus,7,149,156,0.013375,0.01609375,0.02946875,523.364486,9258.252427
Koelliker-Fuse subnucleus,538,620,1158,0.057640625,0.072609375,0.13025,9333.694768,8538.842264
Lateral amygdalar nucleus,430,2348,2778,0.464875,0.450078125,0.914953125,924.9798333,5216.872071
Lateral dorsal nucleus of thalamus,118,465,583,0.660171875,0.598125,1.258296875,178.7413316,777.4294671
Lateral habenula,47,26,73,0.285515625,0.26240625,0.547921875,164.6144585,99.08300584
Lateral hypothalamic area,73,1209,1282,1.35009375,1.1560625,2.50615625,54.07031919,1045.791209
lateral lemniscus,126,1335,1461,0.341203125,0.3941875,0.735390625,369.2814947,3386.713176
Lateral mammillary nucleus,1,6,7,0.0350625,0.03396875,0.06903125,28.52049911,176.6329347
"lateral olfactory tract, body",1632,2742,4374,0.3035,0.334609375,0.638109375,5377.265239,8194.629932
Lateral posterior nucleus of the thalamus,131,359,490,0.748234375,0.726796875,1.47503125,175.0788314,493.9481888
Lateral preoptic area,2,812,814,0.32796875,0.292671875,0.620640625,6.098141972,2774.438097
lateral recess,1325,4530,5855,0.174828125,0.206390625,0.38121875,7578.872107,21948.67136
"Lateral reticular nucleus, magnocellular part",29,808,837,0.211,0.1915,0.4025,137.4407583,4219.321149
"Lateral reticular nucleus, parvicellular part",1,127,128,0.022921875,0.021046875,0.04396875,43.62644853,6034.149963
"Lateral septal nucleus, caudal (caudodorsal) part",58,136,194,0.289875,0.292375,0.58225,200.0862441,465.1560496
"Lateral septal nucleus, rostral (rostroventral) part",548,450,998,1.2259375,1.139546875,2.365484375,447.0048432,394.8938037
"Lateral septal nucleus, ventral part",229,124,353,0.449375,0.382515625,0.831890625,509.596662,324.1697643
Lateral terminal nucleus of the accessory optic tract,2,3,5,0.0089375,0.01034375,0.01928125,223.7762238,290.0302115
lateral ventricle,1607,2101,3708,1.146640625,1.13109375,2.277734375,1401.485317,1857.494129
Lateral vestibular nucleus,4350,5893,10243,0.09275,0.119140625,0.211890625,46900.26954,49462.55738
"Lateral visual area, layer 1",598,318,916,0.086,0.109625,0.195625,6953.488372,2900.798176
"Lateral visual area, layer 2/3",1876,2694,4570,0.140609375,0.17528125,0.315890625,13341.92688,15369.5846
"Lateral visual area, layer 4",1196,1983,3179,0.084,0.103921875,0.187921875,14238.09524,19081.64186
"Lateral visual area, layer 5",1559,3447,5006,0.14828125,0.1798125,0.32809375,10513.804,19169.96872
"Lateral visual area, layer 6a",1126,1696,2822,0.10134375,0.118390625,0.219734375,11110.69997,14325.45862
"Lateral visual area, layer 6b",133,304,437,0.017828125,0.022296875,0.040125,7460.122699,13634.19762
Laterodorsal tegmental nucleus,24,38,62,0.092859375,0.10415625,0.197015625,258.4553256,364.8364836
"Laterointermediate area, layer 1",218,38,256,0.0369375,0.046046875,0.082984375,5901.861252,825.2460129
"Laterointermediate area, layer 2/3",656,576,1232,0.058109375,0.0713125,0.129421875,11289.0562,8077.125329
"Laterointermediate area, layer 4",362,501,863,0.0281875,0.03409375,0.06228125,12842.57206,14694.77544
"Laterointermediate area, layer 5",955,1512,2467,0.074984375,0.086953125,0.1619375,12735.98666,17388.67925
"Laterointermediate area, layer 6a",377,654,1031,0.039296875,0.04678125,0.086078125,9593.638171,13979.95992
