structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Anterolateral visual area, layer 5",1243,672,1915,0.197828125,0.16365625,0.361484375,6283.231972,4106.167653
"Anterolateral visual area, layer 6a",127,149,276,0.095,0.077171875,0.172171875,1336.842105,1930.755214
"Anterolateral visual area, layer 6b",33,14,47,0.016671875,0.014203125,0.030875,1979.381443,985.6985699
"Anteromedial nucleus, dorsal part",37,1,38,0.059484375,0.060203125,0.1196875,622.012083,16.61043343
"Anteromedial nucleus, ventral part",2,0,2,0.041625,0.041765625,0.083390625,48.04804805,0
"Anteromedial visual area, layer 1",93,113,206,0.07384375,0.086875,0.16071875,1259.415997,1300.719424
"Anteromedial visual area, layer 2/3",24,78,102,0.085109375,0.101109375,0.18621875,281.9900863,771.4418173
"Anteromedial visual area, layer 4",1,24,25,0.020984375,0.02334375,0.044328125,47.65450484,1028.11245
"Anteromedial visual area, layer 5",4,62,66,0.06934375,0.075609375,0.144953125,57.68364128,820.0041331
"Anteromedial visual area, layer 6a",0,25,25,0.03803125,0.039203125,0.077234375,0,637.7042646
"Anteromedial visual area, layer 6b",0,0,0,0.0068125,0.006890625,0.013703125,0,0
Anteroventral nucleus of thalamus,10,0,10,0.093671875,0.095046875,0.18871875,106.7556297,0
Anteroventral periventricular nucleus,0,4,4,0.052328125,0.053859375,0.1061875,0,74.26747897
Anteroventral preoptic nucleus,4,4,8,0.02759375,0.028421875,0.056015625,144.9603624,140.7366685
arbor vitae,1122,785,1907,2.307453125,2.439890625,4.74734375,486.2503978,321.7357335
Arcuate hypothalamic nucleus,68,89,157,0.1320625,0.13709375,0.26915625,514.9077142,649.190791
Area postrema,0,6,6,0.012421875,0.0155625,0.027984375,0,385.5421687
Area prostriata,1,0,1,0.102890625,0.089671875,0.1925625,9.719058466,0
auditory radiation,0,0,0,0.22171875,0.196703125,0.418421875,0,0
Barrington's nucleus,0,0,0,0.0038125,0.0038125,0.007625,0,0
"Basolateral amygdalar nucleus, anterior part",654,237,891,0.412640625,0.378484375,0.791125,1584.914234,626.1817281
"Basolateral amygdalar nucleus, posterior part",1127,628,1755,0.356125,0.340171875,0.696296875,3164.619165,1846.12558
"Basolateral amygdalar nucleus, ventral part",781,481,1262,0.222734375,0.21909375,0.441828125,3506.4188,2195.407217
"Basomedial amygdalar nucleus, anterior part",447,225,672,0.364171875,0.35103125,0.715203125,1227.442399,640.9685747
"Basomedial amygdalar nucleus, posterior part",303,214,517,0.29259375,0.286625,0.57921875,1035.565524,746.6201483
Bed nuclei of the stria terminalis,313,112,425,0.35034375,0.3354375,0.68578125,893.4082597,333.8923048
Bed nucleus of the accessory olfactory tract,0,1,1,0.01175,0.011515625,0.023265625,0,86.8385346
Bed nucleus of the anterior commissure,5,0,5,0.001953125,0.001765625,0.00371875,2560,0
brachium of the inferior colliculus,4,17,21,0.0739375,0.06821875,0.14215625,54.09974641,249.1983509
brachium of the superior colliculus,0,0,0,0.0495,0.046875,0.096375,0,0
Caudoputamen,9371,3526,12897,12.331625,9.974171875,22.30579688,759.9160695,353.5130579
"Central amygdalar nucleus, capsular part",48,27,75,0.151140625,0.13665625,0.287796875,317.5850305,197.5760348
"Central amygdalar nucleus, lateral part",70,125,195,0.112765625,0.10340625,0.216171875,620.756547,1208.824418
"Central amygdalar nucleus, medial part",494,358,852,0.296375,0.27884375,0.57521875,1666.807254,1283.873137
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,1,0,1,0.082953125,0.088703125,0.17165625,12.05500094,0
Central linear nucleus raphe,0,0,0,0.019578125,0.02265625,0.042234375,0,0
Central medial nucleus of the thalamus,5,3,8,0.058765625,0.0680625,0.126828125,85.08375432,44.07713499
cerebal peduncle,833,262,1095,0.25728125,0.237875,0.49515625,3237.701931,1101.418812
cerebellar commissure,0,0,0,0.016390625,0.0178125,0.034203125,0,0
Cerebellum,463,222,685,0.248640625,0.24375,0.492390625,1862.125306,910.7692308
cerebral aqueduct,0,0,0,0.103734375,0.127609375,0.23134375,0,0
choroid plexus,231,248,479,0.363578125,0.387578125,0.75115625,635.3517556,639.8709938
cingulum bundle,1,3,4,0.29215625,0.29153125,0.5836875,3.422825971,10.29049201
Claustrum,968,351,1319,0.45278125,0.359078125,0.811859375,2137.897716,977.5031548
columns of the fornix,41,87,128,0.075765625,0.076046875,0.1518125,541.1425036,1144.031231
commissural branch of stria terminalis,17,11,28,0.0145,0.013109375,0.027609375,1172.413793,839.0941597
Copula pyramidis,135,82,217,0.829171875,0.920171875,1.74934375,162.8130477,89.11378649
"corpus callosum, anterior forceps",31,10,41,0.201359375,0.179609375,0.38096875,153.9535966,55.67638104
"corpus callosum, body",2,0,2,1.07175,0.950859375,2.022609375,1.866106835,0
"corpus callosum, extreme capsule",378,173,551,0.082640625,0.071875,0.154515625,4574.021554,2406.956522
"corpus callosum, posterior forceps",3,137,140,0.555734375,0.51203125,1.067765625,5.398262434,267.5617943
"corpus callosum, splenium",0,33,33,0.261328125,0.253625,0.514953125,0,130.1133563
"Cortical amygdalar area, anterior part",680,492,1172,0.401921875,0.4009375,0.802859375,1691.871088,1227.123928
"Cortical amygdalar area, posterior part, lateral zone",1175,1440,2615,0.5938125,0.568609375,1.162421875,1978.73908,2532.494298
"Cortical amygdalar area, posterior part, medial zone",770,465,1235,0.521765625,0.497140625,1.01890625,1475.758392,935.3490272
Cortical subplate,491,248,739,0.23815625,0.211703125,0.449859375,2061.671697,1171.451768
corticospinal tract,119,68,187,0.024671875,0.025171875,0.04984375,4823.30589,2701.427685
crossed tectospinal pathway,7,99,106,0.1429375,0.142125,0.2850625,48.972453,696.5699208
Crus 1,1922,1883,3805,3.766828125,4.4760625,8.242890625,510.2436151,420.6822403
Crus 2,0,20,20,2.869671875,3.290984375,6.16065625,0,6.077209042
cuneate fascicle,0,1,1,0.007828125,0.00803125,0.015859375,0,124.5136187
Cuneate nucleus,15,96,111,0.0971875,0.10125,0.1984375,154.340836,948.1481481
Cuneiform nucleus,0,0,0,0.1585625,0.147703125,0.306265625,0,0
Declive (VI),4237,3371,7608,1.608203125,1.737828125,3.34603125,2634.61744,1939.77756
"Dentate gyrus, granule cell layer",61,25,86,0.417546875,0.397078125,0.814625,146.091382,62.95990241
"Dentate gyrus, molecular layer",225,59,284,1.171234375,1.10059375,2.271828125,192.1050174,53.60742781
"Dentate gyrus, polymorph layer",34,7,41,0.182578125,0.17159375,0.354171875,186.2216517,40.79402659
Dentate nucleus,2,3,5,0.091921875,0.09434375,0.186265625,21.75760666,31.79860881
Diagonal band nucleus,158,117,275,0.22584375,0.24178125,0.467625,699.598727,483.9084917
direct tectospinal pathway,0,0,0,0,0,0,0,0
doral tegmental decussation,0,0,0,0.0016875,0.001796875,0.003484375,0,0
dorsal acoustic stria,0,0,0,0.0025625,0.002875,0.0054375,0,0
"Dorsal auditory area, layer 1",2520,2351,4871,0.174234375,0.1953125,0.369546875,14463.27684,12037.12
"Dorsal auditory area, layer 2/3",2633,2688,5321,0.284875,0.300484375,0.585359375,9242.650285,8945.556653
"Dorsal auditory area, layer 4",948,854,1802,0.113296875,0.112125,0.225421875,8367.3976,7616.499443
"Dorsal auditory area, layer 5",766,712,1478,0.284734375,0.2671875,0.551921875,2690.226637,2664.795322
"Dorsal auditory area, layer 6a",36,70,106,0.1398125,0.124453125,0.264265625,257.4877068,562.4607659
"Dorsal auditory area, layer 6b",2,5,7,0.02146875,0.018640625,0.040109375,93.15866084,268.2313495
Dorsal cochlear nucleus,506,346,852,0.160328125,0.168875,0.329203125,3156.027678,2048.852702
dorsal fornix,0,0,0,0.00740625,0.008390625,0.015796875,0,0
dorsal hippocampal commissure,0,2,2,0.24359375,0.235796875,0.479390625,0,8.481876615
dorsal limb,21,0,21,0.032109375,0.0733125,0.105421875,654.0145985,0
Dorsal motor nucleus of the vagus nerve,11,18,29,0.046875,0.047734375,0.094609375,234.6666667,377.086743
Dorsal nucleus raphe,0,0,0,0.031,0.049296875,0.080296875,0,0
"Dorsal part of the lateral geniculate complex, core",0,0,0,0.118203125,0.114046875,0.23225,0,0
"Dorsal part of the lateral geniculate complex, ipsilateral zone",0,0,0,0.025765625,0.025171875,0.0509375,0,0
"Dorsal part of the lateral geniculate complex, shell",2,0,2,0.058390625,0.05603125,0.114421875,34.25207386,0
Dorsal peduncular area,60,9,69,0.07090625,0.072765625,0.143671875,846.1877479,123.6847756
Dorsal premammillary nucleus,55,21,76,0.042359375,0.0419375,0.084296875,1298.413869,500.7451565
dorsal spinocerebellar tract,267,200,467,0.066984375,0.083328125,0.1503125,3986.004199,2400.150009
Dorsal tegmental nucleus,0,0,0,0.02678125,0.026609375,0.053390625,0,0
Dorsal terminal nucleus of the accessory optic tract,0,0,0,0.0026875,0.00271875,0.00540625,0,0
Dorsomedial nucleus of the hypothalamus,57,55,112,0.1313125,0.130703125,0.262015625,434.07901,420.8009564
Ectorhinal area/Layer 1,187,74,261,0.2975,0.27478125,0.57228125,628.5714286,269.3051291
Ectorhinal area/Layer 2/3,365,79,444,0.581296875,0.541125,1.122421875,627.9063516,145.992146
Ectorhinal area/Layer 5,577,58,635,0.59946875,0.5703125,1.16978125,962.5188969,101.6986301
Ectorhinal area/Layer 6a,183,25,208,0.363265625,0.3165625,0.679828125,503.7636027,78.9733465
Ectorhinal area/Layer 6b,19,1,20,0.049984375,0.038609375,0.08859375,380.1187871,25.90044516
Edinger-Westphal nucleus,0,0,0,0.004609375,0.0076875,0.012296875,0,0
"Endopiriform nucleus, dorsal part",4287,1904,6191,1.357609375,1.160125,2.517734375,3157.756626,1641.202457
"Endopiriform nucleus, ventral part",2008,1349,3357,0.65203125,0.590390625,1.242421875,3079.606997,2284.927881
"Entorhinal area, lateral part, layer 1",8666,7275,15941,1.150453125,1.19228125,2.342734375,7532.684133,6101.748224
"Entorhinal area, lateral part, layer 2",11357,7513,18870,1.823328125,1.8696875,3.693015625,6228.719803,4018.318569
"Entorhinal area, lateral part, layer 3",5899,3189,9088,1.29221875,1.227109375,2.519328125,4565.016566,2598.790348
"Entorhinal area, lateral part, layer 5",2204,1140,3344,1.131859375,0.969171875,2.10103125,1947.238366,1176.26195
"Entorhinal area, lateral part, layer 6a",490,278,768,0.642765625,0.517890625,1.16065625,762.3307485,536.7928798
"Entorhinal area, medial part, dorsal zone, layer 1",1023,389,1412,0.7708125,0.60978125,1.38059375,1327.171005,637.9336852
"Entorhinal area, medial part, dorsal zone, layer 2",649,327,976,0.696671875,0.53271875,1.229390625,931.5719829,613.8323459
"Entorhinal area, medial part, dorsal zone, layer 3",275,169,444,0.469390625,0.36128125,0.830671875,585.8659832,467.7796038
"Entorhinal area, medial part, dorsal zone, layer 5",149,121,270,0.377234375,0.30259375,0.679828125,394.9799114,399.8760715
"Entorhinal area, medial part, dorsal zone, layer 6",53,36,89,0.23559375,0.193828125,0.429421875,224.963523,185.7315599
Ethmoid nucleus of the thalamus,0,0,0,0.056953125,0.058046875,0.115,0,0
external capsule,597,276,873,0.64175,0.514328125,1.156078125,930.2687963,536.622414
External cuneate nucleus,17,36,53,0.0544375,0.05796875,0.11240625,312.2847302,621.0242588
external medullary lamina of the thalamus,4,1,5,0.031765625,0.03071875,0.062484375,125.9222823,32.55340793
Facial motor nucleus,185,186,371,0.303078125,0.329265625,0.63234375,610.4036707,564.8934656
facial nerve,45,55,100,0.0200625,0.020296875,0.040359375,2242.990654,2709.776751
fasciculus retroflexus,3,32,35,0.03996875,0.040859375,0.080828125,75.05863956,783.1739962
Fasciola cinerea,0,0,0,0.013734375,0.013640625,0.027375,0,0
Fastigial nucleus,0,0,0,0.129375,0.132671875,0.262046875,0,0
fiber tracts,423,362,785,0.533265625,0.53846875,1.071734375,793.2257025,672.2767106
Field CA1,712,542,1254,3.947765625,3.553078125,7.50084375,180.3551851,152.5437891
Field CA2,5,5,10,0.184296875,0.167984375,0.35228125,27.13013989,29.76467305
Field CA3,609,199,808,2.05040625,1.89771875,3.948125,297.0143112,104.8627464
Fields of Forel,42,33,75,0.06446875,0.0645,0.12896875,651.4784295,511.627907
fimbria,12,0,12,0.4225,0.40703125,0.82953125,28.40236686,0
Flocculus,2627,2019,4646,0.479421875,0.41571875,0.895140625,5479.516345,4856.648876
Folium-tuber vermis (VII),0,3,3,0.470328125,0.50496875,0.975296875,0,5.940961693
fourth ventricle,4,11,15,0.110765625,0.122890625,0.23365625,36.11228664,89.51048951
"Frontal pole, layer 1",0,41,41,0.1175,0.116921875,0.234421875,0,350.6614994
"Frontal pole, layer 2/3",0,31,31,0.124640625,0.122390625,0.24703125,0,253.2873739
"Frontal pole, layer 5",0,2,2,0.111265625,0.191453125,0.30271875,0,10.44642128
"Frontal pole, layer 6a",0,0,0,0.026328125,0.04084375,0.067171875,0,0
"Frontal pole, layer 6b",0,0,0,0.000234375,0.000328125,0.0005625,0,0
Fundus of striatum,464,293,757,0.2320625,0.220140625,0.452203125,1999.461352,1330.967421
genu of corpus callosum,7,13,20,0.210390625,0.184671875,0.3950625,33.27144449,70.39512649
genu of the facial nerve,2,2,4,0.00690625,0.006828125,0.013734375,289.5927602,292.9061785
Gigantocellular reticular nucleus,134,310,444,0.73053125,0.77559375,1.506125,183.4281559,399.693783
"Globus pallidus, external segment",416,394,810,0.570203125,0.513390625,1.08359375,729.564574,767.446815
"Globus pallidus, internal segment",147,88,235,0.135875,0.131734375,0.267609375,1081.876725,668.0109121
Gracile nucleus,0,1,1,0.025546875,0.0259375,0.051484375,0,38.55421687
"Gustatory areas, layer 1",614,277,891,0.171328125,0.16625,0.337578125,3583.76653,1666.165414
"Gustatory areas, layer 2/3",1202,406,1608,0.370046875,0.341984375,0.71203125,3248.237132,1187.188742
"Gustatory areas, layer 4",389,133,522,0.144953125,0.127984375,0.2729375,2683.626172,1039.189354
"Gustatory areas, layer 5",1441,511,1952,0.5731875,0.496265625,1.069453125,2514.011558,1029.690501
"Gustatory areas, layer 6a",1360,141,1501,0.479125,0.37290625,0.85203125,2838.507696,378.1111204
"Gustatory areas, layer 6b",51,9,60,0.03990625,0.030125,0.07003125,1277.995301,298.7551867
habenular commissure,0,0,0,0.010296875,0.010640625,0.0209375,0,0
Hippocampal formation,84,46,130,0.143078125,0.12278125,0.265859375,587.0918423,374.6500382
Hippocampo-amygdalar transition area,122,22,144,0.145640625,0.121890625,0.26753125,837.6783607,180.4896808
Hypoglossal nucleus,31,22,53,0.07734375,0.079828125,0.157171875,400.8080808,275.5920924
Hypothalamus,909,1226,2135,0.92940625,0.961578125,1.890984375,978.0437779,1274.987407
Induseum griseum,0,0,0,0.0199375,0.024953125,0.044890625,0,0
inferior cerebellar peduncle,460,218,678,0.200390625,0.22075,0.421140625,2295.516569,987.5424689
inferior colliculus commissure,0,4,4,0.0053125,0.006328125,0.011640625,0,632.0987654
"Inferior colliculus, central nucleus",425,860,1285,0.404546875,0.40675,0.811296875,1050.558109,2114.320836
"Inferior colliculus, dorsal nucleus",659,960,1619,0.507078125,0.5226875,1.029765625,1299.602502,1836.661485
"Inferior colliculus, external nucleus",1426,2494,3920,0.77846875,0.781796875,1.560265625,1831.801212,3190.086939
Inferior olivary complex,31,133,164,0.196109375,0.20259375,0.398703125,158.0750538,656.4861947
Inferior salivatory nucleus,5,0,5,0.001578125,0.001984375,0.0035625,3168.316832,0
Infracerebellar nucleus,0,0,0,0.012734375,0.013578125,0.0263125,0,0
"Infralimbic area, layer 1",0,0,0,0.017953125,0.0235625,0.041515625,0,0
"Infralimbic area, layer 2/3",0,0,0,0.01915625,0.019203125,0.038359375,0,0
"Infralimbic area, layer 5",1,1,2,0.04684375,0.04775,0.09459375,21.34756504,20.94240838
"Infralimbic area, layer 6a",0,2,2,0.0315625,0.03059375,0.06215625,0,65.37282942
"Infralimbic area, layer 6b",0,0,0,0.001828125,0.001765625,0.00359375,0,0
Interanterodorsal nucleus of the thalamus,4,0,4,0.026984375,0.027359375,0.05434375,148.2339317,0
Interanteromedial nucleus of the thalamus,1,0,1,0.010265625,0.011703125,0.02196875,97.41248097,0
Intercalated amygdalar nucleus,67,55,122,0.0875,0.082140625,0.169640625,765.7142857,669.5834126
Interfascicular nucleus raphe,1,16,17,0.0200625,0.023890625,0.043953125,49.84423676,669.7187704
Intergeniculate leaflet of the lateral geniculate complex,0,0,0,0.020265625,0.019421875,0.0396875,0,0
Intermediate geniculate nucleus,0,0,0,0.0060625,0.00578125,0.01184375,0,0
Intermediate reticular nucleus,914,713,1627,0.811609375,0.864265625,1.675875,1126.157519,824.9778533
Intermediodorsal nucleus of the thalamus,3,0,3,0.03715625,0.048640625,0.085796875,80.74011775,0
internal capsule,367,183,550,0.669484375,0.646265625,1.31575,548.18307,283.1653006
Interpeduncular nucleus,1,0,1,0.002703125,0.003796875,0.0065,369.9421965,0
"Interpeduncular nucleus, apical",0,0,0,0.00559375,0.007453125,0.013046875,0,0
"Interpeduncular nucleus, caudal",5,6,11,0.015890625,0.020859375,0.03675,314.6509341,287.6404494
"Interpeduncular nucleus, dorsolateral",5,2,7,0.01,0.0101875,0.0201875,500,196.3190184
"Interpeduncular nucleus, dorsomedial",0,1,1,0.00475,0.0053125,0.0100625,0,188.2352941
"Interpeduncular nucleus, intermediate",2,1,3,0.00903125,0.0083125,0.01734375,221.4532872,120.3007519
"Interpeduncular nucleus, lateral",8,2,10,0.0161875,0.01646875,0.03265625,494.2084942,121.4421252
"Interpeduncular nucleus, rostral",2,3,5,0.018609375,0.0230625,0.041671875,107.472712,130.0813008
"Interpeduncular nucleus, rostrolateral",0,0,0,0.004890625,0.005140625,0.01003125,0,0
Interposed nucleus,1,0,1,0.221375,0.232828125,0.454203125,4.517221909,0
Interstitial nucleus of Cajal,0,0,0,0.018890625,0.01878125,0.037671875,0,0
Intertrigeminal nucleus,56,45,101,0.011046875,0.011515625,0.0225625,5069.306931,3907.734057
Koelliker-Fuse subnucleus,56,27,83,0.044078125,0.044296875,0.088375,1270.471464,609.5238095
Lateral amygdalar nucleus,1297,371,1668,0.51628125,0.46815625,0.9844375,2512.196598,792.4704626
Lateral dorsal nucleus of thalamus,0,0,0,0.237546875,0.248046875,0.48559375,0,0
Lateral habenula,0,0,0,0.077828125,0.080609375,0.1584375,0,0
Lateral hypothalamic area,334,304,638,0.69875,0.705015625,1.403765625,477.9964222,431.1961171
lateral lemniscus,847,325,1172,0.241046875,0.220765625,0.4618125,3513.839373,1472.14948
Lateral mammillary nucleus,92,164,256,0.025296875,0.02425,0.049546875,3636.812847,6762.886598
"lateral olfactory tract, body",1473,738,2211,0.40896875,0.492,0.90096875,3601.742187,1500
Lateral posterior nucleus of the thalamus,0,0,0,0.2879375,0.29034375,0.57828125,0,0
Lateral preoptic area,88,179,267,0.19209375,0.189953125,0.382046875,458.109647,942.3377478
lateral recess,270,191,461,0.126875,0.137140625,0.264015625,2128.078818,1392.731001
"Lateral reticular nucleus, magnocellular part",170,173,343,0.218375,0.243796875,0.462171875,778.4773898,709.6071268
"Lateral reticular nucleus, parvicellular part",139,69,208,0.025109375,0.0310625,0.056171875,5535.780958,2221.327968
"Lateral septal nucleus, caudal (caudodorsal) part",5,2,7,0.108703125,0.1081875,0.216890625,45.99683772,18.48642403
"Lateral septal nucleus, rostral (rostroventral) part",200,37,237,0.342203125,0.3379375,0.680140625,584.4481987,109.4877011
"Lateral septal nucleus, ventral part",131,53,184,0.123015625,0.11896875,0.241984375,1064.905373,445.4951405
Lateral terminal nucleus of the accessory optic tract,0,0,0,0.0046875,0.004359375,0.009046875,0,0
lateral ventricle,103,71,174,0.61521875,0.579921875,1.195140625,167.420125,122.4302843
Lateral vestibular nucleus,42,17,59,0.0684375,0.07025,0.1386875,613.6986301,241.9928826
"Lateral visual area, layer 1",5934,5362,11296,0.23909375,0.2765625,0.51565625,24818.71651,19388.0226
"Lateral visual area, layer 2/3",7556,6090,13646,0.404203125,0.43796875,0.842171875,18693.57146,13905.10168
"Lateral visual area, layer 4",2512,1487,3999,0.235359375,0.21028125,0.445640625,10673.0399,7071.481647
"Lateral visual area, layer 5",745,522,1267,0.3176875,0.2441875,0.561875,2345.071808,2137.701561
"Lateral visual area, layer 6a",84,108,192,0.13421875,0.105109375,0.239328125,625.8440047,1027.501115
"Lateral visual area, layer 6b",0,8,8,0.02078125,0.01728125,0.0380625,0,462.9294756
Laterodorsal tegmental nucleus,0,0,0,0.05378125,0.0530625,0.10684375,0,0
"Laterointermediate area, layer 1",1802,1505,3307,0.08715625,0.0869375,0.17409375,20675.51094,17311.28684
"Laterointermediate area, layer 2/3",2009,1846,3855,0.151921875,0.17071875,0.322640625,13223.90209,10813.10635
"Laterointermediate area, layer 4",865,592,1457,0.07903125,0.0868125,0.16584375,10945.03756,6819.294456
"Laterointermediate area, layer 5",445,496,941,0.17271875,0.157171875,0.329890625,2576.442917,3155.780893
"Laterointermediate area, layer 6a",12,27,39,0.06221875,0.050890625,0.113109375,192.8679056,530.5495855
"Laterointermediate area, layer 6b",0,2,2,0.0111875,0.008375,0.0195625,0,238.8059701
Linear nucleus of the medulla,18,15,33,0.01859375,0.0215625,0.04015625,968.0672269,695.6521739
Lingula (I),0,0,0,0.02709375,0.030296875,0.057390625,0,0
Lobule II,0,0,0,0.364875,0.3835,0.748375,0,0
Lobule III,181,147,328,0.9060625,0.952296875,1.858359375,199.7654687,154.3636274
Lobules IV-V,7941,6757,14698,2.83915625,2.979296875,5.818453125,2796.957723,2267.984791
Locus ceruleus,0,0,0,0.003375,0.0036875,0.0070625,0,0
Magnocellular nucleus,212,130,342,0.1696875,0.172078125,0.341765625,1249.355433,755.4708072
Magnocellular reticular nucleus,0,36,36,0.181421875,0.18671875,0.368140625,0,192.8033473
Main olfactory bulb,1110,730,1840,3.10190625,4.01690625,7.1188125,357.8444706,181.7318988
mammillary peduncle,7,6,13,0.00884375,0.008296875,0.017140625,791.5194346,723.1638418
mammillotegmental tract,3,1,4,0.016703125,0.0165,0.033203125,179.6071094,60.60606061
mammillothalamic tract,11,2,13,0.036296875,0.037953125,0.07425,303.0563926,52.69658296
Medial accesory oculomotor nucleus,0,0,0,0.003734375,0.003828125,0.0075625,0,0
Medial amygdalar nucleus,94,59,153,0.106421875,0.100859375,0.20728125,883.2770518,584.9728892
