structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Anterior cingulate area, dorsal part, layer 6a",266,188,454,0.550046875,0.6283125,1.178359375,483.5951481,299.2141649
"Anterior cingulate area, dorsal part, layer 6b",2,1,3,0.019578125,0.0240625,0.043640625,102.1548284,41.55844156
"Anterior cingulate area, ventral part, 6a",188,178,366,0.312140625,0.36125,0.673390625,602.2926365,492.733564
"Anterior cingulate area, ventral part, 6b",12,8,20,0.053140625,0.062640625,0.11578125,225.8159365,127.7126465
"Anterior cingulate area, ventral part, layer 1",106,54,160,0.3699375,0.500890625,0.870828125,286.5348876,107.8079671
"Anterior cingulate area, ventral part, layer 2/3",350,213,563,0.4700625,0.4645,0.9345625,744.5818375,458.5575888
"Anterior cingulate area, ventral part, layer 5",383,436,819,0.88475,0.97528125,1.86003125,432.8906471,447.0505303
"anterior commissure, olfactory limb",1422,1405,2827,0.5828125,0.642,1.2248125,2439.892761,2188.47352
"anterior commissure, temporal limb",42,9,51,0.16909375,0.171578125,0.340671875,248.3829237,52.45423914
Anterior hypothalamic nucleus,467,187,654,0.635390625,0.5951875,1.230578125,734.9809418,314.1867059
Anterior olfactory nucleus,11596,10852,22448,3.7208125,4.3218125,8.042625,3116.523609,2510.983528
Anterior pretectal nucleus,676,846,1522,1.09890625,1.166375,2.26528125,615.1571165,725.3241882
Anterior tegmental nucleus,3,4,7,0.02571875,0.027328125,0.053046875,116.6464156,146.3693539
Anterodorsal nucleus,22,28,50,0.123734375,0.13596875,0.259703125,177.8002273,205.9296713
Anterodorsal preoptic nucleus,31,0,31,0.08103125,0.07971875,0.16075,382.5684535,0
"Anterolateral visual area, layer 1",3,4,7,0.068453125,0.072140625,0.14059375,43.82561059,55.44726013
"Anterolateral visual area, layer 2/3",475,400,875,0.114,0.11803125,0.23203125,4166.666667,3388.933016
"Anterolateral visual area, layer 4",139,172,311,0.060015625,0.05971875,0.119734375,2316.063525,2880.167452
"Anterolateral visual area, layer 5",173,243,416,0.114328125,0.12025,0.234578125,1513.188465,2020.790021
"Anterolateral visual area, layer 6a",192,231,423,0.06415625,0.064390625,0.128546875,2992.693619,3587.478767
"Anterolateral visual area, layer 6b",12,54,66,0.012625,0.01384375,0.02646875,950.4950495,3900.677201
"Anteromedial nucleus, dorsal part",66,13,79,0.197703125,0.203296875,0.401,333.8338734,63.94589194
"Anteromedial nucleus, ventral part",50,25,75,0.1320625,0.14175,0.2738125,378.6086133,176.366843
"Anteromedial visual area, layer 1",75,69,144,0.096671875,0.103421875,0.20009375,775.8202683,667.1702674
"Anteromedial visual area, layer 2/3",554,593,1147,0.145546875,0.158453125,0.304,3806.33387,3742.431713
"Anteromedial visual area, layer 4",92,170,262,0.041828125,0.047078125,0.08890625,2199.477027,3611.018918
"Anteromedial visual area, layer 5",221,361,582,0.15796875,0.173796875,0.331765625,1399.01088,2077.137463
"Anteromedial visual area, layer 6a",190,126,316,0.0950625,0.10284375,0.19790625,1998.685076,1225.159526
"Anteromedial visual area, layer 6b",12,26,38,0.017015625,0.02015625,0.037171875,705.2341598,1289.922481
Anteroventral nucleus of thalamus,64,19,83,0.320625,0.356484375,0.677109375,199.6101365,53.29826868
Anteroventral periventricular nucleus,150,63,213,0.1665625,0.16146875,0.32803125,900.5628518,390.1683762
Anteroventral preoptic nucleus,73,21,94,0.084015625,0.074,0.158015625,868.8859959,283.7837838
arbor vitae,3498,3890,7388,4.212890625,4.347953125,8.56084375,830.3087622,894.6738587
Arcuate hypothalamic nucleus,70,93,163,0.216515625,0.22065625,0.437171875,323.3023021,421.4700467
Area postrema,0,12,12,0.027484375,0.0355,0.062984375,0,338.028169
Area prostriata,267,333,600,0.270125,0.27278125,0.54290625,988.4312818,1220.758392
auditory radiation,342,430,772,0.26603125,0.280703125,0.546734375,1285.563256,1531.86752
Barrington's nucleus,0,1,1,0.0095,0.00909375,0.01859375,0,109.9656357
"Basolateral amygdalar nucleus, anterior part",990,394,1384,0.55946875,0.513171875,1.072640625,1769.535832,767.7739549
"Basolateral amygdalar nucleus, posterior part",1528,1291,2819,0.518171875,0.458078125,0.97625,2948.828514,2818.296551
"Basolateral amygdalar nucleus, ventral part",675,399,1074,0.32453125,0.285359375,0.609890625,2079.922966,1398.236872
"Basomedial amygdalar nucleus, anterior part",443,244,687,0.572828125,0.524796875,1.097625,773.3558823,464.941793
"Basomedial amygdalar nucleus, posterior part",982,701,1683,0.512453125,0.450171875,0.962625,1916.27283,1557.18302
Bed nuclei of the stria terminalis,203,81,284,1.081390625,1.06534375,2.146734375,187.7212501,76.03179725
Bed nucleus of the accessory olfactory tract,12,62,74,0.0191875,0.016015625,0.035203125,625.4071661,3871.219512
Bed nucleus of the anterior commissure,0,2,2,0.0063125,0.0055,0.0118125,0,363.6363636
brachium of the inferior colliculus,29,21,50,0.221609375,0.209484375,0.43109375,130.8608898,100.2461401
brachium of the superior colliculus,110,64,174,0.157609375,0.17275,0.330359375,697.9280262,370.4775687
Caudoputamen,7064,8820,15884,20.68460938,21.32553125,42.01014063,341.5099542,413.5887588
"Central amygdalar nucleus, capsular part",202,42,244,0.219703125,0.209953125,0.42965625,919.4225162,200.0446528
"Central amygdalar nucleus, lateral part",269,17,286,0.17903125,0.17528125,0.3543125,1502.530983,96.9869852
"Central amygdalar nucleus, medial part",85,21,106,0.518921875,0.514765625,1.0336875,163.8011502,40.79526484
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,39,13,52,0.3155625,0.34878125,0.66434375,123.5888295,37.27264582
Central linear nucleus raphe,1,0,1,0.049921875,0.060921875,0.11084375,20.0312989,0
Central medial nucleus of the thalamus,5,4,9,0.207703125,0.242953125,0.45065625,24.07282028,16.46408129
cerebal peduncle,220,567,787,0.5293125,0.531328125,1.060640625,415.6334868,1067.137186
cerebellar commissure,1,3,4,0.040375,0.043984375,0.084359375,24.76780186,68.20603908
Cerebellum,317,325,642,0.53990625,0.511234375,1.051140625,587.1389709,635.7162505
cerebral aqueduct,191,242,433,0.287546875,0.359671875,0.64721875,664.2395262,672.8354837
choroid plexus,416,495,911,0.9480625,1.02765625,1.97571875,438.7896368,481.6785769
cingulum bundle,351,293,644,0.99878125,1.11128125,2.1100625,351.4283032,263.6596271
Claustrum,736,576,1312,0.424515625,0.43096875,0.855484375,1733.74066,1336.52382
columns of the fornix,77,76,153,0.2096875,0.2059375,0.415625,367.2131148,369.0440061
commissural branch of stria terminalis,3,5,8,0.025265625,0.023515625,0.04878125,118.7384045,212.6245847
Copula pyramidis,5117,2173,7290,1.635109375,1.70925,3.344359375,3129.454261,1271.317829
"corpus callosum, anterior forceps",68,45,113,0.767671875,0.903421875,1.67109375,88.57951192,49.81061589
"corpus callosum, body",1295,1846,3141,2.262484375,2.505671875,4.76815625,572.3796435,736.7285471
"corpus callosum, extreme capsule",348,139,487,0.067359375,0.067765625,0.135125,5166.31872,2051.187457
"corpus callosum, posterior forceps",468,908,1376,0.898375,0.956890625,1.855265625,520.9405872,948.9067781
"corpus callosum, splenium",197,512,709,0.550953125,0.591640625,1.14259375,357.5621792,865.390202
"Cortical amygdalar area, anterior part",622,862,1484,0.59703125,0.5238125,1.12084375,1041.821513,1645.627013
"Cortical amygdalar area, posterior part, lateral zone",2691,1566,4257,0.8839375,0.763203125,1.647140625,3044.332886,2051.878391
"Cortical amygdalar area, posterior part, medial zone",1379,863,2242,0.849015625,0.785375,1.634390625,1624.233947,1098.838135
Cortical subplate,451,318,769,0.27990625,0.2641875,0.54409375,1611.253768,1203.690561
corticospinal tract,61,44,105,0.042109375,0.042125,0.084234375,1448.608534,1044.510386
crossed tectospinal pathway,24,63,87,0.282796875,0.2738125,0.556609375,84.86656721,230.0844556
Crus 1,4629,10146,14775,4.127765625,4.12878125,8.256546875,1121.42995,2457.383762
Crus 2,2854,9580,12434,3.4008125,3.757515625,7.158328125,839.2112179,2549.55693
cuneate fascicle,63,21,84,0.015109375,0.01609375,0.031203125,4169.596691,1304.854369
Cuneate nucleus,1321,123,1444,0.204,0.2214375,0.4254375,6475.490196,555.4614733
Cuneiform nucleus,138,126,264,0.41959375,0.405625,0.82521875,328.8895509,310.6317411
Declive (VI),2417,2719,5136,2.0070625,2.16296875,4.17003125,1204.247501,1257.068555
"Dentate gyrus, granule cell layer",687,491,1178,1.232921875,1.285546875,2.51846875,557.2129215,381.9386205
"Dentate gyrus, molecular layer",835,843,1678,3.247140625,3.370296875,6.6174375,257.1493189,250.1263335
"Dentate gyrus, polymorph layer",607,456,1063,0.515125,0.53184375,1.04696875,1178.354768,857.3946765
Dentate nucleus,101,136,237,0.17834375,0.173453125,0.351796875,566.3220606,784.0735069
Diagonal band nucleus,366,195,561,0.670546875,0.6443125,1.314859375,545.8231388,302.6481715
direct tectospinal pathway,0,0,0,3.13E-05,0,3.13E-05,0,0
doral tegmental decussation,0,0,0,0.004359375,0.0054375,0.009796875,0,0
dorsal acoustic stria,0,7,7,0.007015625,0.0066875,0.013703125,0,1046.728972
"Dorsal auditory area, layer 1",45,14,59,0.13075,0.129296875,0.260046875,344.16826,108.2779456
"Dorsal auditory area, layer 2/3",281,397,678,0.20428125,0.20803125,0.4123125,1375.554536,1908.367132
"Dorsal auditory area, layer 4",16,77,93,0.080515625,0.082421875,0.1629375,198.7191927,934.2180095
"Dorsal auditory area, layer 5",147,234,381,0.2020625,0.213734375,0.415796875,727.4976802,1094.816873
"Dorsal auditory area, layer 6a",127,189,316,0.106828125,0.115921875,0.22275,1188.825508,1630.408411
"Dorsal auditory area, layer 6b",14,30,44,0.017421875,0.0195,0.036921875,803.5874439,1538.461538
Dorsal cochlear nucleus,31,322,353,0.321703125,0.29846875,0.620171875,96.36213512,1078.839912
dorsal fornix,0,2,2,0.029046875,0.0329375,0.061984375,0,60.72106262
dorsal hippocampal commissure,243,236,479,0.702,0.759328125,1.461328125,346.1538462,310.8010783
dorsal limb,46,57,103,0.092921875,0.105046875,0.19796875,495.0395157,542.6149041
Dorsal motor nucleus of the vagus nerve,5,11,16,0.10340625,0.1025,0.20590625,48.35297673,107.3170732
Dorsal nucleus raphe,1,4,5,0.079609375,0.1250625,0.204671875,12.56133464,31.984008
"Dorsal part of the lateral geniculate complex, core",282,133,415,0.308484375,0.332875,0.641359375,914.1467862,399.5493804
"Dorsal part of the lateral geniculate complex, ipsilateral zone",94,21,115,0.07434375,0.080265625,0.154609375,1264.396805,261.6313023
"Dorsal part of the lateral geniculate complex, shell",65,40,105,0.155921875,0.169109375,0.32503125,416.8754384,236.5333087
Dorsal peduncular area,369,96,465,0.547515625,0.59840625,1.145921875,673.9533689,160.4261319
Dorsal premammillary nucleus,28,31,59,0.08928125,0.088296875,0.177578125,313.6156808,351.088303
dorsal spinocerebellar tract,0,4,4,0.0829375,0.08178125,0.16471875,0,48.91096676
Dorsal tegmental nucleus,2,0,2,0.063359375,0.063296875,0.12665625,31.56596794,0
Dorsal terminal nucleus of the accessory optic tract,8,0,8,0.00846875,0.0090625,0.01753125,944.6494465,0
Dorsomedial nucleus of the hypothalamus,187,111,298,0.316171875,0.3064375,0.622609375,591.4504571,362.2272078
Ectorhinal area/Layer 1,14,21,35,0.170796875,0.210046875,0.38084375,81.96871284,99.97768355
Ectorhinal area/Layer 2/3,499,1013,1512,0.3175,0.366828125,0.684328125,1571.653543,2761.511266
Ectorhinal area/Layer 5,877,1815,2692,0.349453125,0.391875,0.741328125,2509.635591,4631.578947
Ectorhinal area/Layer 6a,1060,1085,2145,0.259453125,0.278625,0.538078125,4085.516411,3894.122925
Ectorhinal area/Layer 6b,79,166,245,0.037328125,0.03790625,0.075234375,2116.366681,4379.225062
Edinger-Westphal nucleus,0,0,0,0.01521875,0.0251875,0.04040625,0,0
"Endopiriform nucleus, dorsal part",2346,2038,4384,1.33203125,1.3194375,2.65146875,1761.219941,1544.597603
"Endopiriform nucleus, ventral part",1564,1286,2850,0.7255625,0.686484375,1.412046875,2155.568955,1873.312849
"Entorhinal area, lateral part, layer 1",438,533,971,0.65265625,0.783578125,1.436234375,671.1036629,680.2129654
"Entorhinal area, lateral part, layer 2",5313,6336,11649,1.058671875,1.21421875,2.272890625,5018.552136,5218.17012
"Entorhinal area, lateral part, layer 3",3837,3795,7632,0.865234375,0.954546875,1.81978125,4434.636569,3975.708369
"Entorhinal area, lateral part, layer 5",4105,3537,7642,0.9371875,0.996515625,1.933703125,4380.126709,3549.367327
"Entorhinal area, lateral part, layer 6a",1766,2663,4429,0.686390625,0.714421875,1.4008125,2572.878964,3727.489447
"Entorhinal area, medial part, dorsal zone, layer 1",472,559,1031,0.99271875,0.8658125,1.85853125,475.4619574,645.6363243
"Entorhinal area, medial part, dorsal zone, layer 2",2258,2028,4286,0.95765625,0.882234375,1.839890625,2357.839778,2298.708889
"Entorhinal area, medial part, dorsal zone, layer 3",2125,1457,3582,0.713515625,0.67815625,1.391671875,2978.210884,2148.472421
"Entorhinal area, medial part, dorsal zone, layer 5",1811,1862,3673,0.64871875,0.6270625,1.27578125,2791.656631,2969.400977
"Entorhinal area, medial part, dorsal zone, layer 6",667,525,1192,0.43315625,0.43259375,0.86575,1539.860039,1213.609767
Ethmoid nucleus of the thalamus,160,35,195,0.204796875,0.219078125,0.423875,781.2619211,159.7603595
external capsule,799,1866,2665,0.602390625,0.623546875,1.2259375,1326.381864,2992.557697
External cuneate nucleus,3373,354,3727,0.13034375,0.137984375,0.268328125,25877.72716,2565.50787
external medullary lamina of the thalamus,14,18,32,0.0803125,0.085875,0.1661875,174.3190661,209.6069869
Facial motor nucleus,78,225,303,0.444921875,0.4466875,0.891609375,175.3116769,503.7078494
facial nerve,1,10,11,0.0405,0.041703125,0.082203125,24.69135802,239.7901836
fasciculus retroflexus,13,14,27,0.154796875,0.15846875,0.313265625,83.98102352,88.34549399
Fasciola cinerea,4,2,6,0.05921875,0.057671875,0.116890625,67.54617414,34.67894879
Fastigial nucleus,50,165,215,0.299015625,0.318078125,0.61709375,167.215342,518.7404824
fiber tracts,477,483,960,1.13625,1.130390625,2.266640625,419.8019802,427.2859216
Field CA1,11911,10748,22659,7.063203125,7.31428125,14.37748438,1686.345386,1469.454022
Field CA2,164,260,424,0.329375,0.343546875,0.672921875,497.9127135,756.8108428
Field CA3,3047,3710,6757,4.42975,4.546734375,8.976484375,687.8492014,815.9702534
Fields of Forel,3,11,14,0.1784375,0.179140625,0.357578125,16.81260946,61.40427388
fimbria,176,326,502,1.078,1.17215625,2.25015625,163.2653061,278.1199179
Flocculus,1601,382,1983,0.792828125,0.653046875,1.445875,2019.353186,584.9503529
Folium-tuber vermis (VII),119,539,658,0.646984375,0.701078125,1.3480625,183.9302533,768.8158862
fourth ventricle,480,562,1042,0.277171875,0.3105,0.587671875,1731.77744,1809.983897
"Frontal pole, layer 1",353,140,493,0.14525,0.164609375,0.309859375,2430.292599,850.4983389
"Frontal pole, layer 2/3",153,146,299,0.139515625,0.1585,0.298015625,1096.651361,921.1356467
"Frontal pole, layer 5",104,202,306,0.2369375,0.271265625,0.508203125,438.9343181,744.6575658
"Frontal pole, layer 6a",37,95,132,0.081546875,0.095734375,0.17728125,453.7267676,992.3290354
"Frontal pole, layer 6b",0,0,0,0.0008125,0.00103125,0.00184375,0,0
Fundus of striatum,142,82,224,0.33421875,0.336609375,0.670828125,424.8714353,243.6058116
genu of corpus callosum,115,252,367,0.728265625,0.82846875,1.556734375,157.9094166,304.1756252
genu of the facial nerve,1,1,2,0.01590625,0.0156875,0.03159375,62.86836935,63.74501992
Gigantocellular reticular nucleus,43,382,425,1.313265625,1.364296875,2.6775625,32.74280479,279.9977094
"Globus pallidus, external segment",146,73,219,1.139109375,1.222875,2.361984375,128.1703085,59.69538996
"Globus pallidus, internal segment",101,350,451,0.286515625,0.30328125,0.589796875,352.5113159,1154.044307
Gracile nucleus,2,2,4,0.052390625,0.0533125,0.105703125,38.17476886,37.51465416
"Gustatory areas, layer 1",38,49,87,0.147875,0.142078125,0.289953125,256.9737954,344.8806774
"Gustatory areas, layer 2/3",375,297,672,0.292859375,0.287875,0.580734375,1280.478045,1031.697785
"Gustatory areas, layer 4",73,82,155,0.108453125,0.10675,0.215203125,673.1018585,768.1498829
"Gustatory areas, layer 5",398,443,841,0.395921875,0.39428125,0.790203125,1005.248826,1123.563446
"Gustatory areas, layer 6a",278,301,579,0.324359375,0.32615625,0.650515625,857.0740402,922.8705567
"Gustatory areas, layer 6b",20,24,44,0.029734375,0.029390625,0.059125,672.6221755,816.5869219
habenular commissure,32,27,59,0.0458125,0.0494375,0.09525,698.4993179,546.1441214
Hippocampal formation,531,476,1007,0.286484375,0.302828125,0.5893125,1853.504227,1571.848718
Hippocampo-amygdalar transition area,1093,699,1792,0.258015625,0.24625,0.504265625,4236.177557,2838.57868
Hypoglossal nucleus,1,25,26,0.1545,0.164328125,0.318828125,6.472491909,152.1346392
Hypothalamus,1222,715,1937,2.234296875,2.199828125,4.434125,546.9282143,325.0253926
Induseum griseum,6,10,16,0.101015625,0.131015625,0.23203125,59.39675174,76.326774
inferior cerebellar peduncle,95,298,393,0.37740625,0.36228125,0.7396875,251.7181419,822.5653412
inferior colliculus commissure,11,11,22,0.016921875,0.018625,0.035546875,650.0461681,590.6040268
"Inferior colliculus, central nucleus",1046,924,1970,1.1015625,1.03671875,2.13828125,949.5602837,891.2735494
"Inferior colliculus, dorsal nucleus",1609,1008,2617,1.35171875,1.33453125,2.68625,1190.336377,755.3213909
"Inferior colliculus, external nucleus",1240,1149,2389,2.00515625,1.845734375,3.850890625,618.4056729,622.5164442
Inferior olivary complex,32,102,134,0.263234375,0.26865625,0.531890625,121.5646703,379.6673258
Inferior salivatory nucleus,0,0,0,0.004234375,0.004078125,0.0083125,0,0
Infracerebellar nucleus,9,9,18,0.031375,0.03415625,0.06553125,286.8525896,263.494968
"Infralimbic area, layer 1",43,29,72,0.14515625,0.1954375,0.34059375,296.2325081,148.3850336
"Infralimbic area, layer 2/3",287,16,303,0.15909375,0.164609375,0.323703125,1803.967786,97.19981016
"Infralimbic area, layer 5",594,303,897,0.357296875,0.38471875,0.742015625,1662.483054,787.5883356
"Infralimbic area, layer 6a",83,44,127,0.21021875,0.24003125,0.45025,394.8268173,183.3094649
"Infralimbic area, layer 6b",2,0,2,0.011234375,0.012796875,0.02403125,178.0250348,0
Interanterodorsal nucleus of the thalamus,19,4,23,0.0901875,0.09484375,0.18503125,210.6722107,42.17462932
Interanteromedial nucleus of the thalamus,2,0,2,0.034109375,0.037640625,0.07175,58.63490609,0
Intercalated amygdalar nucleus,177,35,212,0.133796875,0.12434375,0.258140625,1322.900853,281.4777582
Interfascicular nucleus raphe,2,0,2,0.05528125,0.06446875,0.11975,36.178632,0
Intergeniculate leaflet of the lateral geniculate complex,109,49,158,0.050484375,0.052140625,0.102625,2159.083875,939.7662571
Intermediate geniculate nucleus,15,4,19,0.0155625,0.017125,0.0326875,963.8554217,233.5766423
Intermediate reticular nucleus,64,722,786,1.463984375,1.512390625,2.976375,43.71631357,477.3898939
Intermediodorsal nucleus of the thalamus,0,0,0,0.13915625,0.189234375,0.328390625,0,0
internal capsule,997,968,1965,1.421453125,1.506171875,2.927625,701.3949194,642.6889361
Interpeduncular nucleus,0,0,0,0.005484375,0.00790625,0.013390625,0,0
"Interpeduncular nucleus, apical",1,0,1,0.012625,0.019359375,0.031984375,79.20792079,0
"Interpeduncular nucleus, caudal",0,0,0,0.035953125,0.045171875,0.081125,0,0
"Interpeduncular nucleus, dorsolateral",0,0,0,0.024328125,0.024171875,0.0485,0,0
"Interpeduncular nucleus, dorsomedial",0,0,0,0.012359375,0.012046875,0.02440625,0,0
"Interpeduncular nucleus, intermediate",0,0,0,0.019734375,0.019875,0.039609375,0,0
"Interpeduncular nucleus, lateral",3,0,3,0.03759375,0.037078125,0.074671875,79.80049875,0
"Interpeduncular nucleus, rostral",1,0,1,0.04971875,0.058828125,0.108546875,20.11313639,0
"Interpeduncular nucleus, rostrolateral",3,0,3,0.013078125,0.013484375,0.0265625,229.390681,0
Interposed nucleus,294,555,849,0.49975,0.514546875,1.014296875,588.2941471,1078.61893
Interstitial nucleus of Cajal,2,12,14,0.06915625,0.07040625,0.1395625,28.92001808,170.4394141
Intertrigeminal nucleus,1,20,21,0.022234375,0.02125,0.043484375,44.97540408,941.1764706
Koelliker-Fuse subnucleus,11,24,35,0.09734375,0.092484375,0.189828125,113.0016051,259.5032945
Lateral amygdalar nucleus,314,466,780,0.594984375,0.55609375,1.151078125,527.7449513,837.9881989
Lateral dorsal nucleus of thalamus,65,41,106,0.792546875,0.889765625,1.6823125,82.01407645,46.07955044
Lateral habenula,37,27,64,0.321125,0.33365625,0.65478125,115.2199299,80.92160719
Lateral hypothalamic area,792,613,1405,1.540734375,1.513171875,3.05390625,514.0405854,405.1093006
lateral lemniscus,165,343,508,0.540984375,0.4955625,1.036546875,304.9995668,692.1427671
Lateral mammillary nucleus,8,6,14,0.046828125,0.046609375,0.0934375,170.8375042,128.729467
"lateral olfactory tract, body",205,252,457,0.63646875,0.6395625,1.27603125,322.0896548,394.0193492
Lateral posterior nucleus of the thalamus,288,164,452,1.0041875,1.10865625,2.11284375,286.7990291,147.9268258
Lateral preoptic area,82,84,166,0.47321875,0.43090625,0.904125,173.2813841,194.9379941
lateral recess,167,50,217,0.270484375,0.25215625,0.522640625,617.4108948,198.2897509
"Lateral reticular nucleus, magnocellular part",13,74,87,0.27425,0.293015625,0.567265625,47.40200547,252.5462593
"Lateral reticular nucleus, parvicellular part",2,6,8,0.030484375,0.030375,0.060859375,65.60738083,197.5308642
"Lateral septal nucleus, caudal (caudodorsal) part",42,72,114,0.44621875,0.475625,0.92184375,94.12423839,151.3797635
"Lateral septal nucleus, rostral (rostroventral) part",482,292,774,1.613265625,1.63690625,3.250171875,298.7728695,178.3852924
"Lateral septal nucleus, ventral part",427,171,598,0.520015625,0.5085,1.028515625,821.1291728,336.2831858
Lateral terminal nucleus of the accessory optic tract,5,6,11,0.01340625,0.012046875,0.025453125,372.960373,498.0544747
lateral ventricle,624,777,1401,1.575484375,1.743140625,3.318625,396.0686694,445.7471697
Lateral vestibular nucleus,35,181,216,0.1583125,0.15540625,0.31371875,221.0817213,1164.689322
"Lateral visual area, layer 1",39,83,122,0.11015625,0.11378125,0.2239375,354.0425532,729.4699258
"Lateral visual area, layer 2/3",530,711,1241,0.177046875,0.178453125,0.3555,2993.557497,3984.239559
"Lateral visual area, layer 4",264,521,785,0.101078125,0.10915625,0.210234375,2611.841088,4772.97452
"Lateral visual area, layer 5",368,722,1090,0.1781875,0.188453125,0.366640625,2065.240267,3831.191443
"Lateral visual area, layer 6a",405,727,1132,0.11909375,0.1240625,0.24315625,3400.682236,5859.949622
"Lateral visual area, layer 6b",17,95,112,0.02153125,0.023109375,0.044640625,789.5500726,4110.885734
Laterodorsal tegmental nucleus,2,2,4,0.13325,0.136640625,0.269890625,15.00938086,14.63693539
"Laterointermediate area, layer 1",5,14,19,0.044265625,0.047359375,0.091625,112.9544652,295.6120092
"Laterointermediate area, layer 2/3",198,262,460,0.067453125,0.072375,0.139828125,2935.371786,3620.034542
"Laterointermediate area, layer 4",114,168,282,0.031703125,0.03421875,0.065921875,3595.86003,4909.589041
"Laterointermediate area, layer 5",170,528,698,0.083703125,0.088890625,0.17259375,2030.987493,5939.883987
"Laterointermediate area, layer 6a",149,288,437,0.0444375,0.048609375,0.093046875,3353.02391,5924.783028
"Laterointermediate area, layer 6b",15,44,59,0.00921875,0.010390625,0.019609375,1627.118644,4234.586466
Linear nucleus of the medulla,0,32,32,0.032375,0.0329375,0.0653125,0,971.5370019
Lingula (I),3,20,23,0.067734375,0.07571875,0.143453125,44.29065744,264.1353694
Lobule II,1106,446,1552,0.96390625,0.998109375,1.962015625,1147.414492,446.844816
Lobule III,1069,904,1973,2.154203125,2.182765625,4.33696875,496.2391836,414.1534893
Lobules IV-V,6305,7306,13611,4.7738125,4.952421875,9.726234375,1320.747306,1475.23781
