structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Basolateral amygdalar nucleus, posterior part",814,397,1211,0.329796875,0.4415,0.771296875,2468.18591,899.207248
"Basolateral amygdalar nucleus, ventral part",348,526,874,0.214890625,0.3371875,0.552078125,1619.428488,1559.962929
"Basomedial amygdalar nucleus, anterior part",451,308,759,0.36575,0.54696875,0.91271875,1233.082707,563.103468
"Basomedial amygdalar nucleus, posterior part",494,653,1147,0.322546875,0.415421875,0.73796875,1531.560335,1571.896039
Bed nuclei of the stria terminalis,194,642,836,0.78646875,0.99934375,1.7858125,246.6722295,642.4215892
Bed nucleus of the accessory olfactory tract,3,24,27,0.01365625,0.01859375,0.03225,219.6796339,1290.756303
Bed nucleus of the anterior commissure,0,0,0,0.004703125,0.005515625,0.01021875,0,0
brachium of the inferior colliculus,111,87,198,0.1884375,0.201265625,0.389703125,589.0547264,432.2645757
brachium of the superior colliculus,52,118,170,0.12515625,0.079359375,0.204515625,415.4806492,1486.906871
Caudoputamen,12944,35395,48339,11.82573438,10.88423438,22.70996875,1094.562045,3251.951288
"Central amygdalar nucleus, capsular part",308,127,435,0.13834375,0.167796875,0.306140625,2226.338378,756.8674923
"Central amygdalar nucleus, lateral part",212,280,492,0.112640625,0.124953125,0.23759375,1882.09183,2240.840315
"Central amygdalar nucleus, medial part",107,821,928,0.32890625,0.3900625,0.71896875,325.3206651,2104.790899
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,72,69,141,0.24853125,0.214328125,0.462859375,289.7019992,321.9362834
Central linear nucleus raphe,31,16,47,0.036234375,0.0438125,0.080046875,855.5411815,365.192582
Central medial nucleus of the thalamus,69,48,117,0.155328125,0.1788125,0.334140625,444.2209033,268.4376092
cerebal peduncle,236,210,446,0.42078125,0.371546875,0.792328125,560.8614928,565.2045923
cerebellar commissure,48,25,73,0.0235625,0.026578125,0.050140625,2037.135279,940.6231628
Cerebellum,285,936,1221,0.362390625,0.392375,0.754765625,786.4441857,2385.473081
cerebral aqueduct,74,267,341,0.202296875,0.254953125,0.45725,365.7990268,1047.251333
choroid plexus,1673,1518,3191,0.6074375,0.6364375,1.243875,2754.192818,2385.151723
cingulum bundle,1294,1428,2722,0.86646875,0.567,1.43346875,1493.417968,2518.518519
Claustrum,703,690,1393,0.177078125,0.197359375,0.3744375,3969.999118,3496.160241
columns of the fornix,42,39,81,0.162296875,0.17440625,0.336703125,258.7850197,223.6158395
commissural branch of stria terminalis,2,42,44,0.015828125,0.019421875,0.03525,126.3573544,2162.510056
Copula pyramidis,898,2532,3430,1.3076875,1.367328125,2.675015625,686.708407,1851.786673
"corpus callosum, anterior forceps",377,713,1090,0.4916875,0.41171875,0.90340625,766.7471717,1731.764706
"corpus callosum, body",1295,2693,3988,1.4091875,1.15471875,2.56390625,918.9692642,2332.16963
"corpus callosum, extreme capsule",79,84,163,0.045546875,0.05178125,0.097328125,1734.476844,1622.208811
"corpus callosum, posterior forceps",1666,1875,3541,0.791421875,0.5655625,1.356984375,2105.071963,3315.283457
"corpus callosum, splenium",915,573,1488,0.488921875,0.350421875,0.83934375,1871.464638,1635.171891
"Cortical amygdalar area, anterior part",632,377,1009,0.395203125,0.65440625,1.049609375,1599.177638,576.0947424
"Cortical amygdalar area, posterior part, lateral zone",740,1588,2328,0.63434375,0.91075,1.54509375,1166.559929,1743.617897
"Cortical amygdalar area, posterior part, medial zone",849,1320,2169,0.60621875,0.778171875,1.384390625,1400.484561,1696.283356
Cortical subplate,220,224,444,0.16525,0.23409375,0.39934375,1331.316188,956.8815912
corticospinal tract,52,38,90,0.03546875,0.037359375,0.072828125,1466.079295,1017.147637
crossed tectospinal pathway,467,566,1033,0.190609375,0.187796875,0.37840625,2450.036888,3013.894667
Crus 1,10304,20561,30865,3.16721875,3.170890625,6.338109375,3253.327545,6484.298083
Crus 2,6352,11011,17363,3.11809375,3.036421875,6.154515625,2037.142084,3626.307692
cuneate fascicle,136,24,160,0.011921875,0.011140625,0.0230625,11407.60157,2154.2777
Cuneate nucleus,1271,86,1357,0.14040625,0.136875,0.27728125,9052.303583,628.3105023
Cuneiform nucleus,191,1352,1543,0.2629375,0.305296875,0.568234375,726.408367,4428.476381
Declive (VI),11242,10186,21428,1.9906875,2.0465,4.0371875,5647.295218,4977.27828
"Dentate gyrus, granule cell layer",416,404,820,0.90503125,0.68125,1.58628125,459.6526363,593.0275229
"Dentate gyrus, molecular layer",1014,1475,2489,2.401796875,1.820171875,4.22196875,422.1839118,810.3630323
"Dentate gyrus, polymorph layer",190,191,381,0.371546875,0.280921875,0.65246875,511.3755835,679.9043328
Dentate nucleus,80,175,255,0.1011875,0.11675,0.2179375,790.6114886,1498.929336
Diagonal band nucleus,53,118,171,0.428109375,0.560515625,0.988625,123.8001387,210.5204471
direct tectospinal pathway,0,0,0,1.56E-05,0,1.56E-05,0,0
doral tegmental decussation,1,0,1,0.003671875,0.004,0.007671875,272.3404255,0
dorsal acoustic stria,13,1,14,0.003265625,0.004359375,0.007625,3980.861244,229.390681
"Dorsal auditory area, layer 1",45,540,585,0.081,0.10709375,0.18809375,555.5555556,5042.311059
"Dorsal auditory area, layer 2/3",419,1713,2132,0.13065625,0.154828125,0.285484375,3206.888304,11063.88132
"Dorsal auditory area, layer 4",133,491,624,0.05228125,0.055921875,0.108203125,2543.933054,8780.106175
"Dorsal auditory area, layer 5",543,1460,2003,0.13515625,0.132875,0.26803125,4017.572254,10987.77046
"Dorsal auditory area, layer 6a",521,1176,1697,0.072796875,0.065296875,0.13809375,7156.900622,18010.05025
"Dorsal auditory area, layer 6b",61,12,73,0.0121875,0.010296875,0.022484375,5005.128205,1165.402124
Dorsal cochlear nucleus,2169,341,2510,0.188578125,0.22184375,0.410421875,11501.86428,1537.117904
dorsal fornix,7,5,12,0.01840625,0.0198125,0.03821875,380.3056027,252.3659306
dorsal hippocampal commissure,1273,751,2024,0.65290625,0.46465625,1.1175625,1949.743933,1616.248571
dorsal limb,44,105,149,0.09175,0.08790625,0.17965625,479.5640327,1194.454319
Dorsal motor nucleus of the vagus nerve,20,3,23,0.059171875,0.059625,0.118796875,337.9984156,50.31446541
Dorsal nucleus raphe,5,19,24,0.0515,0.079640625,0.131140625,97.08737864,238.5717088
"Dorsal part of the lateral geniculate complex, core",93,226,319,0.20321875,0.145953125,0.349171875,457.6349377,1548.442351
"Dorsal part of the lateral geniculate complex, ipsilateral zone",17,51,68,0.048828125,0.03396875,0.082796875,348.16,1501.379945
"Dorsal part of the lateral geniculate complex, shell",40,87,127,0.103671875,0.07090625,0.174578125,385.8327054,1226.972234
Dorsal peduncular area,325,476,801,0.447859375,0.4875,0.935359375,725.6742141,976.4102564
Dorsal premammillary nucleus,88,16,104,0.071765625,0.065640625,0.13740625,1226.213804,243.7514877
dorsal spinocerebellar tract,45,47,92,0.13246875,0.1079375,0.24040625,339.7027601,435.4371743
Dorsal tegmental nucleus,4,13,17,0.038046875,0.038203125,0.07625,105.1334702,340.2862986
Dorsal terminal nucleus of the accessory optic tract,0,5,5,0.0069375,0.004640625,0.011578125,0,1077.441077
Dorsomedial nucleus of the hypothalamus,172,103,275,0.227828125,0.22484375,0.452671875,754.9550785,458.0958999
Ectorhinal area/Layer 1,28,3616,3644,0.157203125,0.29271875,0.449921875,178.1135076,12353.15469
Ectorhinal area/Layer 2/3,255,4892,5147,0.278015625,0.349640625,0.62765625,917.214635,13991.50914
Ectorhinal area/Layer 5,584,2212,2796,0.285921875,0.29503125,0.580953125,2042.515984,7497.510857
Ectorhinal area/Layer 6a,366,624,990,0.19825,0.186078125,0.384328125,1846.153846,3353.430179
Ectorhinal area/Layer 6b,27,42,69,0.029265625,0.02509375,0.054359375,922.5840897,1673.723537
Edinger-Westphal nucleus,3,2,5,0.01203125,0.01959375,0.031625,249.3506494,102.0733652
"Endopiriform nucleus, dorsal part",1029,2472,3501,0.731671875,0.88503125,1.616703125,1406.368121,2793.121712
"Endopiriform nucleus, ventral part",634,726,1360,0.4729375,0.707671875,1.180609375,1340.557685,1025.899185
"Entorhinal area, lateral part, layer 1",212,12186,12398,0.58384375,1.479,2.06284375,363.1108494,8239.350913
"Entorhinal area, lateral part, layer 2",1511,17035,18546,0.92803125,1.458484375,2.386515625,1628.17793,11679.93315
"Entorhinal area, lateral part, layer 3",2628,6112,8740,0.735015625,0.913453125,1.64846875,3575.434196,6691.093207
"Entorhinal area, lateral part, layer 5",2155,3817,5972,0.76203125,0.85321875,1.61525,2827.968013,4473.647585
"Entorhinal area, lateral part, layer 6a",2622,1719,4341,0.5473125,0.57346875,1.12078125,4790.68174,2997.547818
"Entorhinal area, medial part, dorsal zone, layer 1",896,3164,4060,0.759765625,0.869625,1.629390625,1179.311054,3638.349863
"Entorhinal area, medial part, dorsal zone, layer 2",1446,5056,6502,0.748484375,0.817,1.565484375,1931.904056,6188.494492
"Entorhinal area, medial part, dorsal zone, layer 3",1968,2979,4947,0.562984375,0.595,1.157984375,3495.656518,5006.722689
"Entorhinal area, medial part, dorsal zone, layer 5",1567,1927,3494,0.50665625,0.51665625,1.0233125,3092.826744,3729.752616
"Entorhinal area, medial part, dorsal zone, layer 6",1215,967,2182,0.33890625,0.3348125,0.67371875,3585.062241,2888.183685
Ethmoid nucleus of the thalamus,37,181,218,0.160125,0.118375,0.2785,231.069477,1529.039071
external capsule,1001,813,1814,0.39225,0.40459375,0.79684375,2551.943913,2009.423032
External cuneate nucleus,347,32,379,0.082421875,0.088203125,0.170625,4210.047393,362.7989371
external medullary lamina of the thalamus,21,123,144,0.05340625,0.04578125,0.0991875,393.2124049,2686.68942
Facial motor nucleus,248,483,731,0.433859375,0.384890625,0.81875,571.6137861,1254.901961
facial nerve,28,25,53,0.025203125,0.0273125,0.052515625,1110.973342,915.3318078
fasciculus retroflexus,28,30,58,0.11728125,0.104390625,0.221671875,238.7423395,287.3821284
Fasciola cinerea,5,22,27,0.04715625,0.040625,0.08778125,106.0304838,541.5384615
Fastigial nucleus,332,270,602,0.171296875,0.192359375,0.36365625,1938.155614,1403.622776
fiber tracts,635,1442,2077,0.733828125,0.70678125,1.440609375,865.3252422,2040.235221
Field CA1,9103,4124,13227,5.18978125,4.214859375,9.404640625,1754.023833,978.4430827
Field CA2,441,141,582,0.216890625,0.17740625,0.394296875,2033.282905,794.7859785
Field CA3,4294,1910,6204,2.86840625,2.33171875,5.200125,1496.998551,819.138243
Fields of Forel,33,304,337,0.128125,0.11234375,0.24046875,257.5609756,2705.980529
fimbria,1726,893,2619,0.695765625,0.5821875,1.277953125,2480.720429,1533.870102
Flocculus,442,828,1270,0.491375,0.4830625,0.9744375,899.5166624,1714.063915
Folium-tuber vermis (VII),2942,1937,4879,0.60090625,0.599484375,1.200390625,4895.938426,3231.110069
fourth ventricle,142,155,297,0.151671875,0.176640625,0.3283125,936.2315855,877.4878372
"Frontal pole, layer 1",416,349,765,0.111515625,0.1059375,0.217453125,3730.418944,3294.39528
"Frontal pole, layer 2/3",309,258,567,0.10959375,0.0993125,0.20890625,2819.503849,2597.860289
"Frontal pole, layer 5",489,363,852,0.19165625,0.162328125,0.353984375,2551.443013,2236.211377
"Frontal pole, layer 6a",94,99,193,0.06353125,0.048484375,0.112015625,1479.586818,2041.89494
"Frontal pole, layer 6b",0,1,1,0.000671875,0.0005,0.001171875,0,2000
Fundus of striatum,144,111,255,0.206234375,0.360078125,0.5663125,698.2347148,308.2664352
genu of corpus callosum,225,669,894,0.391,0.37275,0.76375,575.4475703,1794.768612
genu of the facial nerve,3,6,9,0.009,0.00934375,0.01834375,333.3333333,642.1404682
Gigantocellular reticular nucleus,975,494,1469,0.846109375,0.863890625,1.71,1152.33329,571.8316482
"Globus pallidus, external segment",288,2036,2324,0.749609375,0.74428125,1.493890625,384.2001042,2735.525045
"Globus pallidus, internal segment",76,468,544,0.184296875,0.201484375,0.38578125,412.3781263,2322.76076
Gracile nucleus,28,4,32,0.036125,0.035328125,0.071453125,775.0865052,113.2242371
"Gustatory areas, layer 1",4,933,937,0.05715625,0.134765625,0.191921875,69.98359759,6923.130435
"Gustatory areas, layer 2/3",59,3638,3697,0.111703125,0.187453125,0.29915625,528.1857602,19407.51855
"Gustatory areas, layer 4",24,536,560,0.041484375,0.056921875,0.09840625,578.5310734,9416.415043
"Gustatory areas, layer 5",944,849,1793,0.153890625,0.1865625,0.340453125,6134.226825,4550.753769
"Gustatory areas, layer 6a",524,656,1180,0.132140625,0.140234375,0.272375,3965.47239,4677.883008
"Gustatory areas, layer 6b",12,97,109,0.012140625,0.0129375,0.025078125,988.4169884,7497.584541
habenular commissure,15,14,29,0.037953125,0.034515625,0.07246875,395.2243722,405.6133997
Hippocampal formation,843,411,1254,0.2343125,0.2106875,0.445,3597.759403,1950.756452
Hippocampo-amygdalar transition area,625,139,764,0.19790625,0.210921875,0.408828125,3158.060951,659.0117787
Hypoglossal nucleus,46,44,90,0.092390625,0.095171875,0.1875625,497.8860139,462.3214579
Hypothalamus,682,589,1271,1.619203125,1.79940625,3.418609375,421.1948393,327.3301957
Induseum griseum,26,67,93,0.052609375,0.06809375,0.120703125,494.2084942,983.937586
inferior cerebellar peduncle,1380,545,1925,0.28234375,0.32296875,0.6053125,4887.659103,1687.469763
inferior colliculus commissure,6,20,26,0.018953125,0.020125,0.039078125,316.5704864,993.7888199
"Inferior colliculus, central nucleus",2481,7396,9877,0.903203125,1.078484375,1.9816875,2746.890407,6857.772047
"Inferior colliculus, dorsal nucleus",2718,7486,10204,1.43390625,1.60440625,3.0383125,1895.521412,4665.900547
"Inferior colliculus, external nucleus",5013,9783,14796,1.7914375,2.18115625,3.97259375,2798.311412,4485.235755
Inferior olivary complex,157,88,245,0.214359375,0.2076875,0.422046875,732.414899,423.7135119
Inferior salivatory nucleus,15,6,21,0.00228125,0.00246875,0.00475,6575.342466,2430.379747
Infracerebellar nucleus,5,29,34,0.01621875,0.018953125,0.035171875,308.2851638,1530.090684
"Infralimbic area, layer 1",80,151,231,0.080703125,0.105765625,0.18646875,991.2875121,1427.685035
"Infralimbic area, layer 2/3",174,181,355,0.088921875,0.092890625,0.1818125,1956.773853,1948.528175
"Infralimbic area, layer 5",343,623,966,0.210875,0.22784375,0.43871875,1626.556017,2734.329996
"Infralimbic area, layer 6a",121,448,569,0.14178125,0.14853125,0.2903125,853.4273749,3016.200295
"Infralimbic area, layer 6b",2,19,21,0.006921875,0.006734375,0.01365625,288.9390519,2821.345708
Interanterodorsal nucleus of the thalamus,1,27,28,0.068375,0.069015625,0.137390625,14.62522852,391.2157573
Interanteromedial nucleus of the thalamus,4,3,7,0.025921875,0.02915625,0.055078125,154.3098252,102.8938907
Intercalated amygdalar nucleus,58,32,90,0.082578125,0.110796875,0.193375,702.3651845,288.81681
Interfascicular nucleus raphe,8,4,12,0.0383125,0.04625,0.0845625,208.8091354,86.48648649
Intergeniculate leaflet of the lateral geniculate complex,4,113,117,0.032484375,0.02284375,0.055328125,123.1361231,4946.648427
Intermediate geniculate nucleus,3,96,99,0.011203125,0.008046875,0.01925,267.7824268,11930.09709
Intermediate reticular nucleus,801,724,1525,1.0089375,0.965234375,1.974171875,793.9044787,750.0768919
Intermediodorsal nucleus of the thalamus,50,32,82,0.104921875,0.137484375,0.24240625,476.5450484,232.753722
internal capsule,857,2455,3312,0.93096875,0.8565,1.78746875,920.5464738,2866.316404
Interpeduncular nucleus,5,1,6,0.00496875,0.006125,0.01109375,1006.289308,163.2653061
"Interpeduncular nucleus, apical",2,0,2,0.009484375,0.013671875,0.02315625,210.8731466,0
"Interpeduncular nucleus, caudal",12,6,18,0.027125,0.035046875,0.062171875,442.3963134,171.1992867
"Interpeduncular nucleus, dorsolateral",2,0,2,0.017078125,0.0171875,0.034265625,117.1088747,0
"Interpeduncular nucleus, dorsomedial",2,0,2,0.0085625,0.009046875,0.017609375,233.5766423,0
"Interpeduncular nucleus, intermediate",4,2,6,0.01496875,0.01528125,0.03025,267.223382,130.8793456
"Interpeduncular nucleus, lateral",12,2,14,0.0281875,0.028203125,0.056390625,425.7206208,70.91412742
"Interpeduncular nucleus, rostral",12,8,20,0.033328125,0.041984375,0.0753125,360.0562588,190.5470785
"Interpeduncular nucleus, rostrolateral",0,0,0,0.009359375,0.009390625,0.01875,0,0
Interposed nucleus,156,715,871,0.27175,0.315859375,0.587609375,574.0570377,2263.665595
Interstitial nucleus of Cajal,45,73,118,0.052171875,0.050125,0.102296875,862.5336927,1456.359102
Intertrigeminal nucleus,4,105,109,0.01315625,0.0150625,0.02821875,304.0380048,6970.954357
Koelliker-Fuse subnucleus,45,259,304,0.054078125,0.063296875,0.117375,832.1294424,4091.829178
Lateral amygdalar nucleus,597,1044,1641,0.3840625,0.39725,0.7813125,1554.4345,2628.067967
Lateral dorsal nucleus of thalamus,256,279,535,0.542515625,0.44209375,0.984609375,471.87581,631.0878632
Lateral habenula,230,161,391,0.249125,0.217,0.466125,923.2313096,741.9354839
Lateral hypothalamic area,281,445,726,1.091171875,1.20275,2.293921875,257.5213002,369.98545
lateral lemniscus,921,3969,4890,0.389515625,0.447375,0.836890625,2364.475109,8871.751886
Lateral mammillary nucleus,20,9,29,0.0431875,0.035984375,0.079171875,463.0969609,250.1085541
"lateral olfactory tract, body",289,1132,1421,0.292921875,0.44371875,0.736640625,986.6111911,2551.165575
Lateral posterior nucleus of the thalamus,243,661,904,0.74228125,0.536484375,1.278765625,327.3691744,1232.095529
Lateral preoptic area,15,43,58,0.30609375,0.438859375,0.744953125,49.00459418,97.98127247
lateral recess,926,234,1160,0.17371875,0.2065,0.38021875,5330.455118,1133.171913
"Lateral reticular nucleus, magnocellular part",81,143,224,0.296515625,0.253359375,0.549875,273.1727881,564.4156645
"Lateral reticular nucleus, parvicellular part",7,50,57,0.043328125,0.029859375,0.0731875,161.5578796,1674.51596
"Lateral septal nucleus, caudal (caudodorsal) part",140,246,386,0.26559375,0.27753125,0.543125,527.1208377,886.3866682
"Lateral septal nucleus, rostral (rostroventral) part",873,1217,2090,1.200734375,1.320734375,2.52146875,727.0550575,921.4570492
"Lateral septal nucleus, ventral part",385,847,1232,0.40940625,0.469328125,0.878734375,940.3862301,1804.707527
Lateral terminal nucleus of the accessory optic tract,0,4,4,0.00846875,0.006828125,0.015296875,0,585.812357
lateral ventricle,2009,2087,4096,0.974984375,0.88821875,1.863203125,2060.545842,2349.646413
Lateral vestibular nucleus,981,321,1302,0.0823125,0.096328125,0.178640625,11917.99544,3332.360097
"Lateral visual area, layer 1",258,495,753,0.073578125,0.09403125,0.167609375,3506.476959,5264.207378
"Lateral visual area, layer 2/3",686,1426,2112,0.121578125,0.155609375,0.2771875,5642.462408,9163.972286
"Lateral visual area, layer 4",493,902,1395,0.0725625,0.09375,0.1663125,6794.14298,9621.333333
"Lateral visual area, layer 5",1245,1710,2955,0.1305,0.16146875,0.29196875,9540.229885,10590.2845
"Lateral visual area, layer 6a",386,891,1277,0.0898125,0.100421875,0.190234375,4297.842728,8872.56885
"Lateral visual area, layer 6b",95,82,177,0.016890625,0.0178125,0.034703125,5624.421832,4603.508772
Laterodorsal tegmental nucleus,10,20,30,0.07875,0.080859375,0.159609375,126.984127,247.3429952
"Laterointermediate area, layer 1",26,138,164,0.029984375,0.039296875,0.06928125,867.1182908,3511.729622
"Laterointermediate area, layer 2/3",126,453,579,0.047421875,0.062828125,0.11025,2657.001647,7210.14673
"Laterointermediate area, layer 4",96,263,359,0.023546875,0.030875,0.054421875,4076.974121,8518.218623
"Laterointermediate area, layer 5",559,879,1438,0.061984375,0.07921875,0.141203125,9018.401815,11095.85799
"Laterointermediate area, layer 6a",170,268,438,0.033875,0.04021875,0.07409375,5018.450185,6663.558664
"Laterointermediate area, layer 6b",34,32,66,0.007140625,0.007328125,0.01446875,4761.487965,4366.73774
Linear nucleus of the medulla,49,27,76,0.023671875,0.020828125,0.0445,2069.966997,1296.324081
Lingula (I),33,32,65,0.03825,0.04403125,0.08228125,862.745098,726.7565649
