structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Anterior cingulate area, dorsal part, layer 1",1165,865,2030,0.188953125,0.24915625,0.438109375,6165.550318,3471.717045
"Anterior cingulate area, dorsal part, layer 2/3",3470,3985,7455,0.22421875,0.237,0.46121875,15475.95819,16814.34599
"Anterior cingulate area, dorsal part, layer 5",3042,4242,7284,0.447046875,0.530484375,0.97753125,6804.655552,7996.465494
"Anterior cingulate area, dorsal part, layer 6a",1765,3882,5647,0.284421875,0.39709375,0.681515625,6205.57051,9776.02896
"Anterior cingulate area, dorsal part, layer 6b",107,211,318,0.01084375,0.01515625,0.026,9867.435159,13921.64948
"Anterior cingulate area, ventral part, 6a",2569,3825,6394,0.1615,0.216203125,0.377703125,15907.12074,17691.69618
"Anterior cingulate area, ventral part, 6b",547,781,1328,0.027140625,0.0379375,0.065078125,20154.289,20586.49094
"Anterior cingulate area, ventral part, layer 1",795,960,1755,0.184453125,0.254046875,0.4385,4310.038119,3778.830186
"Anterior cingulate area, ventral part, layer 2/3",2347,3150,5497,0.239671875,0.24665625,0.486328125,9792.554925,12770.80958
"Anterior cingulate area, ventral part, layer 5",3018,4262,7280,0.446640625,0.53990625,0.986546875,6757.110373,7893.963072
"anterior commissure, olfactory limb",1535,3343,4878,0.48653125,0.52878125,1.0153125,3154.987475,6322.084983
"anterior commissure, temporal limb",275,621,896,0.140828125,0.15203125,0.292859375,1952.734938,4084.686536
Anterior hypothalamic nucleus,488,2094,2582,0.42184375,0.4035625,0.82540625,1156.826432,5188.787363
Anterior olfactory nucleus,19516,38248,57764,3.056484375,3.31475,6.371234375,6385.113616,11538.72841
Anterior pretectal nucleus,11370,12994,24364,0.790265625,0.78125,1.571515625,14387.56747,16632.32
Anterior tegmental nucleus,11,32,43,0.017890625,0.01796875,0.035859375,614.8471616,1780.869565
Anterodorsal nucleus,239,752,991,0.09453125,0.11040625,0.2049375,2528.264463,6811.208605
Anterodorsal preoptic nucleus,99,255,354,0.079203125,0.084328125,0.16353125,1249.950681,3023.902168
"Anterolateral visual area, layer 1",535,143,678,0.05284375,0.05275,0.10559375,10124.18687,2710.900474
"Anterolateral visual area, layer 2/3",3695,2161,5856,0.08825,0.08621875,0.17446875,41869.68839,25064.15368
"Anterolateral visual area, layer 4",2313,1703,4016,0.045125,0.04346875,0.08859375,51257.61773,39177.57009
"Anterolateral visual area, layer 5",2217,1924,4141,0.088109375,0.082875,0.170984375,25161.90814,23215.68627
"Anterolateral visual area, layer 6a",949,863,1812,0.048640625,0.04546875,0.094109375,19510.44009,18980.06873
"Anterolateral visual area, layer 6b",161,120,281,0.009484375,0.009234375,0.01871875,16975.2883,12994.92386
"Anteromedial nucleus, dorsal part",891,1579,2470,0.17140625,0.178390625,0.349796875,5198.176846,8851.362004
"Anteromedial nucleus, ventral part",801,905,1706,0.1136875,0.118,0.2316875,7045.629467,7669.491525
"Anteromedial visual area, layer 1",565,1107,1672,0.055140625,0.072046875,0.1271875,10246.52876,15364.99675
"Anteromedial visual area, layer 2/3",2520,3736,6256,0.0845625,0.110390625,0.194953125,29800.44346,33843.45364
"Anteromedial visual area, layer 4",734,935,1669,0.024671875,0.032015625,0.0566875,29750.47498,29204.49
"Anteromedial visual area, layer 5",1231,1874,3105,0.09396875,0.1206875,0.21465625,13100.09977,15527.70585
"Anteromedial visual area, layer 6a",666,1229,1895,0.057578125,0.0720625,0.129640625,11566.89281,17054.64007
"Anteromedial visual area, layer 6b",88,202,290,0.010578125,0.013375,0.023953125,8319.054653,15102.80374
Anteroventral nucleus of thalamus,1783,1841,3624,0.2543125,0.278578125,0.532890625,7011.059228,6608.559089
Anteroventral periventricular nucleus,1020,1385,2405,0.116859375,0.120765625,0.237625,8728.439631,11468.49528
Anteroventral preoptic nucleus,149,208,357,0.059625,0.06040625,0.12003125,2498.951782,3443.352302
arbor vitae,27442,48769,76211,3.266515625,3.4214375,6.687953125,8401.000684,14253.95028
Arcuate hypothalamic nucleus,457,523,980,0.139421875,0.1400625,0.279484375,3277.821361,3734.0473
Area postrema,25,49,74,0.021828125,0.027875,0.049703125,1145.311382,1757.847534
Area prostriata,1600,2168,3768,0.2688125,0.2651875,0.534,5952.104162,8175.347631
auditory radiation,2494,1163,3657,0.21425,0.16021875,0.37446875,11640.60677,7258.825824
Barrington's nucleus,4,44,48,0.0066875,0.006859375,0.013546875,598.1308411,6414.578588
"Basolateral amygdalar nucleus, anterior part",1387,2476,3863,0.41884375,0.363546875,0.782390625,3311.497426,6810.676065
"Basolateral amygdalar nucleus, posterior part",2704,2163,4867,0.392625,0.309234375,0.701859375,6886.978669,6994.694558
"Basolateral amygdalar nucleus, ventral part",649,1634,2283,0.257015625,0.22565625,0.482671875,2525.138306,7241.10234
"Basomedial amygdalar nucleus, anterior part",1436,2321,3757,0.443375,0.40675,0.850125,3238.793346,5706.207744
"Basomedial amygdalar nucleus, posterior part",1198,1580,2778,0.401390625,0.30090625,0.702296875,2984.623769,5250.80486
Bed nuclei of the stria terminalis,2155,5072,7227,0.9701875,1.051234375,2.021421875,2221.220125,4824.804174
Bed nucleus of the accessory olfactory tract,86,37,123,0.0133125,0.01303125,0.02634375,6460.093897,2839.328537
Bed nucleus of the anterior commissure,11,21,32,0.005703125,0.005875,0.011578125,1928.767123,3574.468085
brachium of the inferior colliculus,133,287,420,0.1968125,0.189734375,0.386546875,675.7700857,1512.641028
brachium of the superior colliculus,284,628,912,0.117328125,0.11196875,0.229296875,2420.561992,5608.707787
Caudoputamen,58719,85221,143940,15.15298438,14.33067188,29.48365625,3875.078239,5946.755375
"Central amygdalar nucleus, capsular part",324,829,1153,0.167109375,0.143125,0.310234375,1938.84993,5792.139738
"Central amygdalar nucleus, lateral part",188,535,723,0.136328125,0.1089375,0.245265625,1379.025788,4911.072863
"Central amygdalar nucleus, medial part",866,672,1538,0.40125,0.342453125,0.743703125,2158.255452,1962.31236
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,296,913,1209,0.236328125,0.261078125,0.49740625,1252.495868,3497.037525
Central linear nucleus raphe,21,64,85,0.03484375,0.04178125,0.076625,602.690583,1531.787584
Central medial nucleus of the thalamus,140,400,540,0.1725625,0.200796875,0.373359375,811.3002535,1992.062874
cerebal peduncle,771,4242,5013,0.441375,0.366421875,0.807796875,1746.813934,11576.81975
cerebellar commissure,83,211,294,0.032,0.034140625,0.066140625,2593.75,6180.320366
Cerebellum,3374,3773,7147,0.369578125,0.3956875,0.765265625,9129.328204,9535.30248
cerebral aqueduct,2824,2883,5707,0.1910625,0.24378125,0.43484375,14780.50376,11826.17613
choroid plexus,6455,8290,14745,0.68615625,0.770140625,1.456296875,9407.478253,10764.26789
cingulum bundle,3890,9785,13675,0.59359375,0.7926875,1.38628125,6553.303501,12344.08263
Claustrum,2746,3158,5904,0.26209375,0.26053125,0.522625,10477.16704,12121.38659
columns of the fornix,851,1216,2067,0.18784375,0.183703125,0.371546875,4530.361005,6619.375691
commissural branch of stria terminalis,49,25,74,0.018765625,0.0165625,0.035328125,2611.157369,1509.433962
Copula pyramidis,14428,29027,43455,1.198890625,1.301078125,2.49996875,12034.45894,22309.95929
"corpus callosum, anterior forceps",1674,3208,4882,0.549609375,0.6861875,1.235796875,3045.799574,4675.107022
"corpus callosum, body",12688,14399,27087,1.4019375,1.578375,2.9803125,9050.33213,9122.673636
"corpus callosum, extreme capsule",358,237,595,0.049734375,0.05121875,0.100953125,7198.240653,4627.211714
"corpus callosum, posterior forceps",3371,4090,7461,0.66715625,0.69365625,1.3608125,5052.789358,5896.292292
"corpus callosum, splenium",1480,2008,3488,0.3848125,0.429078125,0.813890625,3846.02891,4679.800444
"Cortical amygdalar area, anterior part",1933,3068,5001,0.43921875,0.41409375,0.8533125,4400.996087,7408.950268
"Cortical amygdalar area, posterior part, lateral zone",3203,3857,7060,0.7059375,0.59203125,1.29796875,4537.228862,6514.858802
"Cortical amygdalar area, posterior part, medial zone",1514,3700,5214,0.67934375,0.565484375,1.244828125,2228.621372,6543.063193
Cortical subplate,966,1252,2218,0.20109375,0.1868125,0.38790625,4803.729604,6701.906992
corticospinal tract,40,416,456,0.03309375,0.031546875,0.064640625,1208.687441,13186.7261
crossed tectospinal pathway,994,1244,2238,0.208921875,0.205390625,0.4143125,4757.75933,6056.751617
Crus 1,32151,57881,90032,3.143625,3.1028125,6.2464375,10227.36491,18654.366
Crus 2,28144,46424,74568,2.48078125,2.614,5.09478125,11344.81325,17759.75516
cuneate fascicle,152,316,468,0.0108125,0.010921875,0.021734375,14057.80347,28932.76109
Cuneate nucleus,2220,3527,5747,0.156390625,0.1590625,0.315453125,14195.2243,22173.67387
Cuneiform nucleus,1313,3347,4660,0.283703125,0.30071875,0.584421875,4628.077326,11130.00104
Declive (VI),31298,32076,63374,1.735703125,1.8585,3.594203125,18031.88549,17259.0799
"Dentate gyrus, granule cell layer",2192,5373,7565,0.90196875,0.84078125,1.74275,2430.239407,6390.48504
"Dentate gyrus, molecular layer",2572,9121,11693,2.4075,2.201765625,4.609265625,1068.328141,4142.584432
"Dentate gyrus, polymorph layer",1160,2536,3696,0.381359375,0.331375,0.712734375,3041.750318,7652.961147
Dentate nucleus,277,407,684,0.123,0.137421875,0.260421875,2252.03252,2961.682774
Diagonal band nucleus,1373,3211,4584,0.47978125,0.52534375,1.005125,2861.720836,6112.188448
direct tectospinal pathway,0,0,0,0,0,0,0,0
doral tegmental decussation,2,6,8,0.00334375,0.003453125,0.006796875,598.1308411,1737.556561
dorsal acoustic stria,159,274,433,0.004890625,0.005296875,0.0101875,32511.18211,51728.61357
"Dorsal auditory area, layer 1",1262,809,2071,0.102296875,0.10846875,0.210765625,12336.64274,7458.369346
"Dorsal auditory area, layer 2/3",4357,2417,6774,0.164328125,0.15840625,0.322734375,26514.02491,15258.23634
"Dorsal auditory area, layer 4",1267,744,2011,0.064765625,0.056015625,0.12078125,19562.8468,13282.00837
"Dorsal auditory area, layer 5",2141,1440,3581,0.16559375,0.13965625,0.30525,12929.23193,10311.03155
"Dorsal auditory area, layer 6a",859,528,1387,0.088734375,0.07128125,0.160015625,9680.577566,7407.27751
"Dorsal auditory area, layer 6b",245,106,351,0.014578125,0.011515625,0.02609375,16806.00214,9204.884668
Dorsal cochlear nucleus,2699,2394,5093,0.197140625,0.229328125,0.42646875,13690.73472,10439.19057
dorsal fornix,45,133,178,0.019671875,0.024015625,0.0436875,2287.529786,5538.061158
dorsal hippocampal commissure,1998,4688,6686,0.537515625,0.595921875,1.1334375,3717.101247,7866.80301
dorsal limb,166,316,482,0.109515625,0.11884375,0.228359375,1515.765444,2658.953458
Dorsal motor nucleus of the vagus nerve,117,163,280,0.077921875,0.07775,0.155671875,1501.50391,2096.463023
Dorsal nucleus raphe,208,304,512,0.05453125,0.0849375,0.13946875,3814.326648,3579.102281
"Dorsal part of the lateral geniculate complex, core",1432,960,2392,0.2170625,0.1836875,0.40075,6597.178232,5226.267438
"Dorsal part of the lateral geniculate complex, ipsilateral zone",156,182,338,0.04984375,0.04325,0.09309375,3129.780564,4208.092486
"Dorsal part of the lateral geniculate complex, shell",635,891,1526,0.10921875,0.088625,0.19784375,5814.020029,10053.59661
Dorsal peduncular area,2380,4310,6690,0.562296875,0.719625,1.281921875,4232.639564,5989.230502
Dorsal premammillary nucleus,90,260,350,0.068375,0.064359375,0.132734375,1316.270567,4039.815489
dorsal spinocerebellar tract,20,15,35,0.057765625,0.060578125,0.11834375,346.2266703,247.6141346
Dorsal tegmental nucleus,113,303,416,0.043984375,0.044625,0.088609375,2569.094139,6789.915966
Dorsal terminal nucleus of the accessory optic tract,10,46,56,0.007078125,0.006125,0.013203125,1412.803532,7510.204082
Dorsomedial nucleus of the hypothalamus,353,719,1072,0.219015625,0.198875,0.417890625,1611.757152,3615.336266
Ectorhinal area/Layer 1,552,2939,3491,0.14696875,0.214015625,0.360984375,3755.900489,13732.64218
Ectorhinal area/Layer 2/3,2931,4625,7556,0.26725,0.32815625,0.59540625,10967.25912,14093.89582
Ectorhinal area/Layer 5,2727,2998,5725,0.288671875,0.295671875,0.58434375,9446.711773,10139.61845
Ectorhinal area/Layer 6a,1961,1877,3838,0.21021875,0.18315625,0.393375,9328.378177,10248.08053
Ectorhinal area/Layer 6b,117,254,371,0.032125,0.0241875,0.0563125,3642.023346,10501.29199
Edinger-Westphal nucleus,71,252,323,0.01071875,0.017953125,0.028671875,6623.906706,14036.55352
"Endopiriform nucleus, dorsal part",5974,7103,13077,0.909234375,0.88053125,1.789765625,6570.363115,8066.721085
"Endopiriform nucleus, ventral part",2963,4157,7120,0.54053125,0.52484375,1.065375,5481.644216,7920.452516
"Entorhinal area, lateral part, layer 1",3924,4914,8838,0.511515625,0.628,1.139515625,7671.319913,7824.840764
"Entorhinal area, lateral part, layer 2",11334,18328,29662,0.8228125,0.92028125,1.74309375,13774.70566,19915.65079
"Entorhinal area, lateral part, layer 3",7410,10488,17898,0.671328125,0.700171875,1.3715,11037.82148,14979.17922
"Entorhinal area, lateral part, layer 5",5677,7756,13433,0.731859375,0.687859375,1.41971875,7756.954675,11275.5605
"Entorhinal area, lateral part, layer 6a",4479,7134,11613,0.550625,0.4725625,1.0231875,8134.392736,15096.41582
"Entorhinal area, medial part, dorsal zone, layer 1",1968,3545,5513,0.69225,0.644578125,1.336828125,2842.903575,5499.721232
"Entorhinal area, medial part, dorsal zone, layer 2",5091,6522,11613,0.72103125,0.637390625,1.358421875,7060.720322,10232.34378
"Entorhinal area, medial part, dorsal zone, layer 3",3555,5663,9218,0.56290625,0.491984375,1.054890625,6315.43885,11510.52815
"Entorhinal area, medial part, dorsal zone, layer 5",3189,4073,7262,0.5215625,0.436171875,0.957734375,6114.319952,9338.061974
"Entorhinal area, medial part, dorsal zone, layer 6",1843,2728,4571,0.359375,0.294484375,0.653859375,5128.347826,9263.649387
Ethmoid nucleus of the thalamus,691,880,1571,0.142421875,0.142,0.284421875,4851.782776,6197.183099
external capsule,3127,2888,6015,0.4610625,0.407453125,0.868515625,6782.16077,7087.931894
External cuneate nucleus,2415,3629,6044,0.09584375,0.10403125,0.199875,25197.26117,34883.74887
external medullary lamina of the thalamus,70,165,235,0.06075,0.05046875,0.11121875,1152.263374,3269.349845
Facial motor nucleus,136,515,651,0.337875,0.342734375,0.680609375,402.5157233,1502.621381
facial nerve,21,190,211,0.030625,0.030484375,0.061109375,685.7142857,6232.701179
fasciculus retroflexus,159,735,894,0.116609375,0.117125,0.233734375,1363.526732,6275.346852
Fasciola cinerea,114,136,250,0.04709375,0.049296875,0.096390625,2420.703384,2758.795563
Fastigial nucleus,329,1042,1371,0.246296875,0.250078125,0.496375,1335.786335,4166.697907
fiber tracts,2348,3319,5667,0.83290625,0.72678125,1.5596875,2819.04476,4566.711098
Field CA1,18224,18902,37126,5.23028125,4.677953125,9.908234375,3484.325054,4040.656136
Field CA2,472,545,1017,0.244125,0.204,0.448125,1933.43574,2671.568627
Field CA3,4549,9966,14515,3.30775,2.612296875,5.920046875,1375.255083,3815.033466
Fields of Forel,27,1466,1493,0.13653125,0.119296875,0.255828125,197.7569238,12288.6706
fimbria,1065,2787,3852,0.771234375,0.77953125,1.550765625,1380.903179,3575.225496
Flocculus,1526,8609,10135,0.419296875,0.463671875,0.88296875,3639.426123,18567.00927
Folium-tuber vermis (VII),11559,17478,29037,0.519671875,0.533796875,1.05346875,22242.88163,32742.79191
fourth ventricle,2325,2944,5269,0.20984375,0.238140625,0.447984375,11079.67238,12362.44341
"Frontal pole, layer 1",668,964,1632,0.10653125,0.1345,0.24103125,6270.460546,7167.286245
"Frontal pole, layer 2/3",399,695,1094,0.10246875,0.131046875,0.233515625,3893.870082,5303.445809
"Frontal pole, layer 5",475,1093,1568,0.170046875,0.229,0.399046875,2793.347423,4772.925764
"Frontal pole, layer 6a",52,231,283,0.054671875,0.0770625,0.131734375,951.128894,2997.56691
"Frontal pole, layer 6b",0,0,0,0.000609375,0.0008125,0.001421875,0,0
Fundus of striatum,269,856,1125,0.2496875,0.253671875,0.503359375,1077.346683,3374.437943
genu of corpus callosum,1975,3405,5380,0.405859375,0.515625,0.921484375,4866.217517,6603.636364
genu of the facial nerve,11,58,69,0.011859375,0.01215625,0.024015625,927.5362319,4771.208226
Gigantocellular reticular nucleus,2308,3357,5665,1.04984375,1.074265625,2.124109375,2198.422384,3124.925458
"Globus pallidus, external segment",507,5411,5918,0.90871875,0.7628125,1.67153125,557.9284019,7093.486276
"Globus pallidus, internal segment",831,2199,3030,0.22678125,0.19225,0.41903125,3664.324101,11438.23147
Gracile nucleus,9,32,41,0.03865625,0.037859375,0.076515625,232.821342,845.233182
"Gustatory areas, layer 1",201,155,356,0.084984375,0.0974375,0.182421875,2365.140651,1590.76331
"Gustatory areas, layer 2/3",1008,1626,2634,0.17296875,0.189265625,0.362234375,5827.642276,8591.100471
"Gustatory areas, layer 4",298,762,1060,0.065078125,0.068453125,0.13353125,4579.111645,11131.70509
"Gustatory areas, layer 5",1890,2706,4596,0.244578125,0.246109375,0.4906875,7727.592155,10995.11142
"Gustatory areas, layer 6a",955,1181,2136,0.2088125,0.20084375,0.40965625,4573.480994,5880.192936
"Gustatory areas, layer 6b",78,46,124,0.01928125,0.018421875,0.037703125,4045.380875,2497.031383
habenular commissure,179,128,307,0.037875,0.043375,0.08125,4726.072607,2951.008646
Hippocampal formation,1807,2564,4371,0.250265625,0.224109375,0.474375,7220.328401,11440.84222
Hippocampo-amygdalar transition area,510,2511,3021,0.19434375,0.161453125,0.355796875,2624.216112,15552.50169
Hypoglossal nucleus,154,151,305,0.118828125,0.12215625,0.240984375,1295.989481,1236.12177
Hypothalamus,3547,7756,11303,1.655265625,1.619484375,3.27475,2142.858491,4789.178654
Induseum griseum,159,228,387,0.05709375,0.075390625,0.132484375,2784.893268,3024.248705
inferior cerebellar peduncle,4008,5387,9395,0.241515625,0.276640625,0.51815625,16595.19959,19472.91726
inferior colliculus commissure,51,119,170,0.013890625,0.01484375,0.028734375,3671.541057,8016.842105
"Inferior colliculus, central nucleus",4434,8562,12996,0.809328125,0.842890625,1.65221875,5478.618453,10157.90157
"Inferior colliculus, dorsal nucleus",7991,13024,21015,1.089203125,1.1213125,2.210515625,7336.556255,11614.96015
"Inferior colliculus, external nucleus",11304,18267,29571,1.63371875,1.67975,3.31346875,6919.183611,10874.83256
Inferior olivary complex,88,106,194,0.20353125,0.20228125,0.4058125,432.3660372,524.0228642
Inferior salivatory nucleus,16,233,249,0.00271875,0.002875,0.00559375,5885.057471,81043.47826
Infracerebellar nucleus,127,135,262,0.02475,0.02628125,0.05103125,5131.313131,5136.741974
"Infralimbic area, layer 1",307,111,418,0.0915,0.12140625,0.21290625,3355.191257,914.2857143
"Infralimbic area, layer 2/3",706,488,1194,0.09803125,0.10846875,0.2065,7201.785145,4498.991645
"Infralimbic area, layer 5",1661,2228,3889,0.221,0.277546875,0.498546875,7515.837104,8027.472837
"Infralimbic area, layer 6a",1220,2252,3472,0.153453125,0.238015625,0.39146875,7950.310559,9461.56371
"Infralimbic area, layer 6b",71,92,163,0.007390625,0.01196875,0.019359375,9606.765328,7686.684073
Interanterodorsal nucleus of the thalamus,240,693,933,0.07925,0.084125,0.163375,3028.391167,8237.741456
Interanteromedial nucleus of the thalamus,36,172,208,0.030296875,0.03421875,0.064515625,1188.241362,5026.484018
Intercalated amygdalar nucleus,370,688,1058,0.101375,0.0919375,0.1933125,3649.815043,7483.344663
Interfascicular nucleus raphe,396,412,808,0.03778125,0.045453125,0.083234375,10481.38958,9064.283259
Intergeniculate leaflet of the lateral geniculate complex,766,463,1229,0.03678125,0.02746875,0.06425,20825.82838,16855.51763
Intermediate geniculate nucleus,287,228,515,0.01275,0.0084375,0.0211875,22509.80392,27022.22222
Intermediate reticular nucleus,571,8890,9461,1.10778125,1.120296875,2.228078125,515.4447234,7935.396589
Intermediodorsal nucleus of the thalamus,54,104,158,0.11703125,0.156890625,0.273921875,461.4152203,662.882183
internal capsule,4111,6978,11089,1.135109375,0.93325,2.068359375,3621.677426,7477.096169
Interpeduncular nucleus,3,12,15,0.0045,0.005796875,0.010296875,666.6666667,2070.080863
"Interpeduncular nucleus, apical",21,34,55,0.00896875,0.01309375,0.0220625,2341.463415,2596.658711
"Interpeduncular nucleus, caudal",102,175,277,0.026109375,0.033578125,0.0596875,3906.642729,5211.726384
"Interpeduncular nucleus, dorsolateral",8,39,47,0.017140625,0.017234375,0.034375,466.7274385,2262.919311
"Interpeduncular nucleus, dorsomedial",8,7,15,0.008125,0.00859375,0.01671875,984.6153846,814.5454545
"Interpeduncular nucleus, intermediate",41,69,110,0.014609375,0.014546875,0.02915625,2806.417112,4743.286788
"Interpeduncular nucleus, lateral",45,137,182,0.027578125,0.0273125,0.054890625,1631.728045,5016.018307
"Interpeduncular nucleus, rostral",172,279,451,0.033921875,0.04225,0.076171875,5070.474436,6603.550296
"Interpeduncular nucleus, rostrolateral",59,110,169,0.0093125,0.00909375,0.01840625,6335.57047,12096.21993
Interposed nucleus,2414,3614,6028,0.37853125,0.407765625,0.786296875,6377.280608,8862.934437
Interstitial nucleus of Cajal,371,642,1013,0.048140625,0.04653125,0.094671875,7706.58877,13797.17931
Intertrigeminal nucleus,49,130,179,0.01484375,0.015875,0.03071875,3301.052632,8188.976378
Koelliker-Fuse subnucleus,60,479,539,0.0616875,0.068984375,0.130671875,972.6443769,6943.601359
Lateral amygdalar nucleus,909,1718,2627,0.450734375,0.352234375,0.80296875,2016.708843,4877.434237
Lateral dorsal nucleus of thalamus,929,1749,2678,0.55196875,0.59115625,1.143125,1683.066297,2958.608659
Lateral habenula,1854,2525,4379,0.25353125,0.27790625,0.5314375,7312.708,9085.797819
Lateral hypothalamic area,3780,5255,9035,1.159796875,1.10084375,2.260640625,3259.191399,4773.611151
lateral lemniscus,3154,3359,6513,0.37703125,0.381078125,0.758109375,8365.354331,8814.465538
Lateral mammillary nucleus,27,273,300,0.039578125,0.03746875,0.077046875,682.1950257,7286.071726
"lateral olfactory tract, body",748,1235,1983,0.400859375,0.374921875,0.77578125,1865.991035,3294.019587
Lateral posterior nucleus of the thalamus,2764,3807,6571,0.691609375,0.699890625,1.3915,3996.475612,5439.421338
Lateral preoptic area,242,842,1084,0.33871875,0.351765625,0.690484375,714.4570532,2393.639231
lateral recess,3288,3433,6721,0.170328125,0.195328125,0.36565625,19303.91707,17575.55396
"Lateral reticular nucleus, magnocellular part",63,66,129,0.20425,0.207484375,0.411734375,308.4455324,318.0962422
"Lateral reticular nucleus, parvicellular part",4,23,27,0.022203125,0.023171875,0.045375,180.1548205,992.5826028
"Lateral septal nucleus, caudal (caudodorsal) part",596,1451,2047,0.288640625,0.35821875,0.646859375,2064.851405,4050.597575
"Lateral septal nucleus, rostral (rostroventral) part",5098,12719,17817,1.5501875,1.81103125,3.36121875,3288.634439,7023.070419
"Lateral septal nucleus, ventral part",2786,4494,7280,0.563140625,0.655265625,1.21840625,4947.254516,6858.287431
Lateral terminal nucleus of the accessory optic tract,32,74,106,0.01028125,0.00675,0.01703125,3112.462006,10962.96296
lateral ventricle,3026,5866,8892,1.07384375,1.19965625,2.2735,2817.914617,4889.734038
Lateral vestibular nucleus,3042,5190,8232,0.106140625,0.11903125,0.225171875,28660.09127,43601.99527
"Lateral visual area, layer 1",694,393,1087,0.09321875,0.0886875,0.18190625,7444.854174,4431.289641
"Lateral visual area, layer 2/3",4615,2168,6783,0.15059375,0.142078125,0.292671875,30645.36211,15259.21038
"Lateral visual area, layer 4",2883,1516,4399,0.088515625,0.0836875,0.172203125,32570.52074,18115.0112
"Lateral visual area, layer 5",2948,2007,4955,0.154953125,0.145828125,0.30078125,19025.1084,13762.77724
"Lateral visual area, layer 6a",1615,892,2507,0.103,0.095984375,0.198984375,15679.61165,9293.179228
"Lateral visual area, layer 6b",154,151,305,0.0186875,0.01809375,0.03678125,8240.802676,8345.423143
Laterodorsal tegmental nucleus,67,705,772,0.08890625,0.092421875,0.181328125,753.602812,7628.064243
"Laterointermediate area, layer 1",237,126,363,0.03828125,0.038125,0.07640625,6191.020408,3304.918033
"Laterointermediate area, layer 2/3",1524,793,2317,0.0596875,0.05834375,0.11803125,25532.98429,13591.8586
