structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"corpus callosum, posterior forceps",1931,825,2756,0.79034375,0.800203125,1.590546875,2443.240679,1030.988226
"corpus callosum, splenium",679,135,814,0.461203125,0.46565625,0.926859375,1472.236338,289.9134286
"Cortical amygdalar area, anterior part",2682,424,3106,0.442234375,0.4530625,0.895296875,6064.657457,935.8532211
"Cortical amygdalar area, posterior part, lateral zone",8708,434,9142,0.737171875,0.7093125,1.446484375,11812.71328,611.8600758
"Cortical amygdalar area, posterior part, medial zone",1757,543,2300,0.752328125,0.69625,1.448578125,2335.417143,779.8922801
Cortical subplate,1828,213,2041,0.21675,0.23040625,0.44715625,8433.679354,924.4540892
corticospinal tract,30,0,30,0.03909375,0.035671875,0.074765625,767.3860911,0
crossed tectospinal pathway,39,3,42,0.214140625,0.212078125,0.42621875,182.1233127,14.14573049
Crus 1,22410,5200,27610,2.96196875,3.24615625,6.208125,7565.913719,1601.894548
Crus 2,14488,10005,24493,2.573234375,2.7691875,5.342421875,5630.268327,3612.973119
cuneate fascicle,0,0,0,0.012703125,0.01290625,0.025609375,0,0
Cuneate nucleus,17,10,27,0.1709375,0.1754375,0.346375,99.45155393,57.00035625
Cuneiform nucleus,177,491,668,0.283671875,0.29478125,0.578453125,623.9603415,1665.641895
Declive (VI),4314,6624,10938,1.71228125,1.801453125,3.513734375,2519.445915,3677.031563
"Dentate gyrus, granule cell layer",557,252,809,1.01878125,1.0219375,2.04071875,546.7316953,246.5904226
"Dentate gyrus, molecular layer",1756,293,2049,2.709671875,2.68821875,5.397890625,648.048945,108.9941062
"Dentate gyrus, polymorph layer",174,82,256,0.439203125,0.435453125,0.87465625,396.1720445,188.3095913
Dentate nucleus,50,16,66,0.123046875,0.1125,0.235546875,406.3492063,142.2222222
Diagonal band nucleus,862,66,928,0.389625,0.415125,0.80475,2212.383702,158.9882565
direct tectospinal pathway,0,0,0,1.56E-05,0,1.56E-05,0,0
doral tegmental decussation,0,0,0,0.003140625,0.003515625,0.00665625,0,0
dorsal acoustic stria,4,0,4,0.004875,0.004953125,0.009828125,820.5128205,0
"Dorsal auditory area, layer 1",1001,60,1061,0.12684375,0.143828125,0.270671875,7891.598916,417.1645845
"Dorsal auditory area, layer 2/3",5900,1692,7592,0.201359375,0.21828125,0.419640625,29300.84581,7751.46743
"Dorsal auditory area, layer 4",1784,671,2455,0.077734375,0.0811875,0.158921875,22949.94975,8264.819092
"Dorsal auditory area, layer 5",3477,927,4404,0.19365625,0.198109375,0.391765625,17954.49411,4679.233378
"Dorsal auditory area, layer 6a",1505,298,1803,0.101140625,0.1019375,0.203078125,14880.2719,2923.359902
"Dorsal auditory area, layer 6b",264,27,291,0.016265625,0.01675,0.033015625,16230.54755,1611.940299
Dorsal cochlear nucleus,157,28,185,0.225828125,0.184578125,0.41040625,695.2189857,151.6972827
dorsal fornix,1,6,7,0.02025,0.023078125,0.043328125,49.38271605,259.986459
dorsal hippocampal commissure,104,34,138,0.5853125,0.618375,1.2036875,177.6828617,54.98281787
dorsal limb,167,10,177,0.062515625,0.05703125,0.119546875,2671.332167,175.3424658
Dorsal motor nucleus of the vagus nerve,8,1,9,0.0828125,0.08484375,0.16765625,96.60377358,11.78637201
Dorsal nucleus raphe,0,0,0,0.057109375,0.089078125,0.1461875,0,0
"Dorsal part of the lateral geniculate complex, core",192,36,228,0.242953125,0.257171875,0.500125,790.275902,139.9842032
"Dorsal part of the lateral geniculate complex, ipsilateral zone",45,8,53,0.058265625,0.06290625,0.121171875,772.3250201,127.1733731
"Dorsal part of the lateral geniculate complex, shell",381,68,449,0.12440625,0.13190625,0.2563125,3062.547099,515.5176498
Dorsal peduncular area,147,4,151,0.219734375,0.226875,0.446609375,668.989547,17.63085399
Dorsal premammillary nucleus,280,1,281,0.07946875,0.0718125,0.15128125,3523.397562,13.92515231
dorsal spinocerebellar tract,65,11,76,0.0730625,0.06378125,0.13684375,889.6492729,172.4644782
Dorsal tegmental nucleus,4,5,9,0.045609375,0.047546875,0.09315625,87.70126756,105.1593822
Dorsal terminal nucleus of the accessory optic tract,0,4,4,0.006171875,0.006671875,0.01284375,0,599.5316159
Dorsomedial nucleus of the hypothalamus,152,1,153,0.215734375,0.210265625,0.426,704.5701456,4.755889128
Ectorhinal area/Layer 1,393,450,843,0.188046875,0.235296875,0.42334375,2089.904445,1912.477588
Ectorhinal area/Layer 2/3,6571,3559,10130,0.33309375,0.35759375,0.6906875,19727.17891,9952.634799
Ectorhinal area/Layer 5,8924,3423,12347,0.345765625,0.33709375,0.682859375,25809.39039,10154.44517
Ectorhinal area/Layer 6a,4661,740,5401,0.24534375,0.227828125,0.473171875,18997.83467,3248.062547
Ectorhinal area/Layer 6b,601,231,832,0.036328125,0.03128125,0.067609375,16543.65591,7384.615385
Edinger-Westphal nucleus,0,0,0,0.010234375,0.016640625,0.026875,0,0
"Endopiriform nucleus, dorsal part",8946,1639,10585,1.03465625,1.0475625,2.08221875,8646.349935,1564.584452
"Endopiriform nucleus, ventral part",7633,253,7886,0.58440625,0.61775,1.20215625,13061.11973,409.5507892
"Entorhinal area, lateral part, layer 1",2764,592,3356,0.644984375,0.7495,1.394484375,4285.37513,789.8599066
"Entorhinal area, lateral part, layer 2",28873,5696,34569,1.033265625,1.12228125,2.155546875,27943.44387,5075.376605
"Entorhinal area, lateral part, layer 3",23550,3449,26999,0.843296875,0.853171875,1.69646875,27926.10847,4042.561764
"Entorhinal area, lateral part, layer 5",21793,2664,24457,0.911546875,0.870140625,1.7816875,23907.71182,3061.574099
"Entorhinal area, lateral part, layer 6a",11064,2731,13795,0.672390625,0.619078125,1.29146875,16454.7208,4411.397996
"Entorhinal area, medial part, dorsal zone, layer 1",3953,332,4285,0.6785625,0.63715625,1.31571875,5825.550336,521.0652803
"Entorhinal area, medial part, dorsal zone, layer 2",13803,1455,15258,0.707328125,0.669453125,1.37678125,19514.2813,2173.415801
"Entorhinal area, medial part, dorsal zone, layer 3",11632,766,12398,0.56153125,0.530765625,1.092296875,20714.78658,1443.19821
"Entorhinal area, medial part, dorsal zone, layer 5",9012,872,9884,0.526015625,0.4938125,1.019828125,17132.57092,1765.852424
"Entorhinal area, medial part, dorsal zone, layer 6",4378,176,4554,0.36909375,0.350109375,0.719203125,11861.48506,502.7000491
Ethmoid nucleus of the thalamus,39,1,40,0.141046875,0.146046875,0.28709375,276.5038219,6.847116722
external capsule,6158,1716,7874,0.523046875,0.514046875,1.03709375,11773.32338,3338.216967
External cuneate nucleus,5,7,12,0.100453125,0.107515625,0.20796875,49.77445948,65.10681587
external medullary lamina of the thalamus,30,2,32,0.054328125,0.0595,0.113828125,552.2001726,33.61344538
Facial motor nucleus,202,17,219,0.3918125,0.356125,0.7479375,515.5527197,47.73604774
facial nerve,12,1,13,0.0314375,0.031296875,0.062734375,381.7097416,31.95207189
fasciculus retroflexus,4,0,4,0.104734375,0.10621875,0.210953125,38.19185439,0
Fasciola cinerea,1,0,1,0.043140625,0.04184375,0.084984375,23.18000724,0
Fastigial nucleus,116,23,139,0.215328125,0.23265625,0.447984375,538.7127204,98.85829416
fiber tracts,784,213,997,0.79121875,0.81834375,1.6095625,990.8764169,260.2818192
Field CA1,24892,3770,28662,6.40871875,6.135828125,12.54454688,3884.083695,614.4239902
Field CA2,502,86,588,0.2831875,0.27771875,0.56090625,1772.677113,309.665804
Field CA3,3880,1177,5057,3.6885,3.606359375,7.294859375,1051.918124,326.3679178
Fields of Forel,48,0,48,0.127625,0.1339375,0.2615625,376.1018609,0
fimbria,396,68,464,0.783515625,0.82153125,1.605046875,505.4142985,82.77226216
Flocculus,1897,17,1914,0.475578125,0.34115625,0.816734375,3988.829385,49.83053953
Folium-tuber vermis (VII),577,993,1570,0.525875,0.553125,1.079,1097.218921,1795.254237
fourth ventricle,117,220,337,0.210234375,0.242484375,0.45271875,556.5217391,907.2749533
"Frontal pole, layer 1",465,138,603,0.093359375,0.081765625,0.175125,4980.753138,1687.750812
"Frontal pole, layer 2/3",346,54,400,0.08878125,0.078484375,0.167265625,3897.219289,688.0350388
"Frontal pole, layer 5",199,120,319,0.14896875,0.1318125,0.28078125,1335.85064,910.3840683
"Frontal pole, layer 6a",9,9,18,0.048171875,0.045078125,0.09325,186.8310088,199.6533795
"Frontal pole, layer 6b",0,0,0,0.000578125,0.0004375,0.001015625,0,0
Fundus of striatum,491,14,505,0.261875,0.293796875,0.555671875,1874.940334,47.65197043
genu of corpus callosum,96,5,101,0.3771875,0.40546875,0.78265625,254.5153273,12.33140655
genu of the facial nerve,1,1,2,0.011796875,0.012984375,0.02478125,84.76821192,77.0156438
Gigantocellular reticular nucleus,154,9,163,1.05040625,1.10571875,2.156125,146.6099426,8.139502021
"Globus pallidus, external segment",414,10,424,0.812578125,0.911640625,1.72421875,509.4894722,10.96923472
"Globus pallidus, internal segment",101,1,102,0.19878125,0.231078125,0.429859375,508.0962113,4.32754074
Gracile nucleus,0,3,3,0.04390625,0.043796875,0.087703125,0,68.49803782
"Gustatory areas, layer 1",62,43,105,0.108625,0.1108125,0.2194375,570.7710012,388.0428652
"Gustatory areas, layer 2/3",4125,338,4463,0.216203125,0.215140625,0.43134375,19079.28019,1571.065437
"Gustatory areas, layer 4",2100,36,2136,0.08084375,0.078609375,0.159453125,25976.03402,457.960644
"Gustatory areas, layer 5",6309,354,6663,0.293140625,0.287375,0.580515625,21522.09371,1231.83993
"Gustatory areas, layer 6a",2677,98,2775,0.239296875,0.238875,0.478171875,11186.94091,410.2564103
"Gustatory areas, layer 6b",167,1,168,0.021609375,0.022296875,0.04390625,7728.12726,44.84933427
habenular commissure,17,10,27,0.03178125,0.033640625,0.065421875,534.906588,297.2596377
Hippocampal formation,1528,208,1736,0.250390625,0.255390625,0.50578125,6102.464899,814.4386663
Hippocampo-amygdalar transition area,1421,75,1496,0.239703125,0.19671875,0.436421875,5928.166352,381.2549643
Hypoglossal nucleus,22,7,29,0.124578125,0.13134375,0.255921875,176.5960115,53.29526529
Hypothalamus,1690,28,1718,1.507875,1.545765625,3.053640625,1120.782558,18.11400095
Induseum griseum,3,6,9,0.054703125,0.07121875,0.125921875,54.84147386,84.24747696
inferior cerebellar peduncle,83,23,106,0.287921875,0.245796875,0.53371875,288.2726434,93.57319942
inferior colliculus commissure,1,0,1,0.01159375,0.01153125,0.023125,86.25336927,0
"Inferior colliculus, central nucleus",1435,1575,3010,0.7760625,0.781125,1.5571875,1849.077877,2016.322612
"Inferior colliculus, dorsal nucleus",1570,1309,2879,0.925734375,0.906921875,1.83265625,1695.95085,1443.343728
"Inferior colliculus, external nucleus",2721,3383,6104,1.356078125,1.41521875,2.771296875,2006.521564,2390.443174
Inferior olivary complex,208,29,237,0.20434375,0.201875,0.40621875,1017.892644,143.6532508
Inferior salivatory nucleus,0,0,0,0.002921875,0.0028125,0.005734375,0,0
Infracerebellar nucleus,16,1,17,0.020703125,0.02353125,0.044234375,772.8301887,42.49667995
"Infralimbic area, layer 1",6,12,18,0.056390625,0.07453125,0.130921875,106.400665,161.0062893
"Infralimbic area, layer 2/3",35,4,39,0.0623125,0.062453125,0.124765625,561.6850552,64.04803603
"Infralimbic area, layer 5",105,53,158,0.144828125,0.146765625,0.29159375,724.9973028,361.119983
"Infralimbic area, layer 6a",14,8,22,0.089484375,0.0915625,0.181046875,156.4518945,87.37201365
"Infralimbic area, layer 6b",0,0,0,0.004953125,0.004984375,0.0099375,0,0
Interanterodorsal nucleus of the thalamus,1,0,1,0.068546875,0.067703125,0.13625,14.5885571,0
Interanteromedial nucleus of the thalamus,0,0,0,0.02496875,0.028,0.05296875,0,0
Intercalated amygdalar nucleus,433,15,448,0.09571875,0.1064375,0.20215625,4523.669605,140.9277745
Interfascicular nucleus raphe,0,1,1,0.038125,0.046171875,0.084296875,0,21.65820643
Intergeniculate leaflet of the lateral geniculate complex,162,19,181,0.038421875,0.039328125,0.07775,4216.348109,483.1148192
Intermediate geniculate nucleus,26,21,47,0.01253125,0.012484375,0.025015625,2074.812968,1682.102628
Intermediate reticular nucleus,390,25,415,1.15753125,1.188640625,2.346171875,336.9239491,21.03242938
Intermediodorsal nucleus of the thalamus,0,0,0,0.102640625,0.138421875,0.2410625,0,0
internal capsule,1101,71,1172,0.999203125,1.096625,2.095828125,1101.878059,64.74410122
Interpeduncular nucleus,1,0,1,0.004953125,0.006078125,0.01103125,201.8927445,0
"Interpeduncular nucleus, apical",2,0,2,0.00984375,0.013421875,0.023265625,203.1746032,0
"Interpeduncular nucleus, caudal",3,1,4,0.028203125,0.0361875,0.064390625,106.3711911,27.63385147
"Interpeduncular nucleus, dorsolateral",0,0,0,0.018140625,0.01771875,0.035859375,0,0
"Interpeduncular nucleus, dorsomedial",1,0,1,0.008671875,0.0085625,0.017234375,115.3153153,0
"Interpeduncular nucleus, intermediate",0,1,1,0.01565625,0.0155,0.03115625,0,64.51612903
"Interpeduncular nucleus, lateral",1,0,1,0.029703125,0.02921875,0.058921875,33.66649132,0
"Interpeduncular nucleus, rostral",4,1,5,0.0353125,0.044296875,0.079609375,113.2743363,22.57495591
"Interpeduncular nucleus, rostrolateral",1,0,1,0.01003125,0.00984375,0.019875,99.68847352,0
Interposed nucleus,279,13,292,0.320765625,0.3539375,0.674703125,869.79395,36.7296486
Interstitial nucleus of Cajal,0,0,0,0.043375,0.042890625,0.086265625,0,0
Intertrigeminal nucleus,4,13,17,0.017046875,0.01546875,0.032515625,234.6471127,840.4040404
Koelliker-Fuse subnucleus,12,24,36,0.0681875,0.06271875,0.13090625,175.9853346,382.6606876
Lateral amygdalar nucleus,2610,79,2689,0.449453125,0.44915625,0.898609375,5807.057188,175.8853406
Lateral dorsal nucleus of thalamus,163,24,187,0.573890625,0.611140625,1.18503125,284.0262463,39.27083067
Lateral habenula,2,0,2,0.2270625,0.230296875,0.457359375,8.808147536,0
Lateral hypothalamic area,1460,39,1499,1.09209375,1.12425,2.21634375,1336.881564,34.6897932
lateral lemniscus,314,974,1288,0.38315625,0.361984375,0.745140625,819.5090123,2690.723874
Lateral mammillary nucleus,55,0,55,0.0473125,0.038875,0.0861875,1162.483487,0
"lateral olfactory tract, body",847,201,1048,0.403453125,0.4011875,0.804640625,2099.376477,501.0126188
Lateral posterior nucleus of the thalamus,151,69,220,0.748703125,0.7953125,1.544015625,201.6820753,86.75834971
Lateral preoptic area,399,2,401,0.30903125,0.313546875,0.622578125,1291.13156,6.378631584
lateral recess,139,33,172,0.186140625,0.1678125,0.353953125,746.7472509,196.6480447
"Lateral reticular nucleus, magnocellular part",277,15,292,0.226015625,0.212625,0.438640625,1225.578984,70.54673721
"Lateral reticular nucleus, parvicellular part",122,1,123,0.02703125,0.023984375,0.051015625,4513.294798,41.69381107
"Lateral septal nucleus, caudal (caudodorsal) part",29,18,47,0.27425,0.28728125,0.56153125,105.7429353,62.65636898
"Lateral septal nucleus, rostral (rostroventral) part",66,15,81,0.91603125,0.9295,1.84553125,72.04994371,16.13770845
"Lateral septal nucleus, ventral part",16,8,24,0.31265625,0.310796875,0.623453125,51.17441279,25.74028455
Lateral terminal nucleus of the accessory optic tract,12,3,15,0.0099375,0.009640625,0.019578125,1207.54717,311.1831442
lateral ventricle,972,584,1556,1.0725,1.1266875,2.1991875,906.2937063,518.3336107
Lateral vestibular nucleus,25,5,30,0.108671875,0.107328125,0.216,230.0503235,46.58611152
"Lateral visual area, layer 1",535,115,650,0.109578125,0.10609375,0.215671875,4882.361329,1083.946981
"Lateral visual area, layer 2/3",4994,2252,7246,0.175984375,0.16890625,0.344890625,28377.51931,13332.83996
"Lateral visual area, layer 4",2987,1080,4067,0.101515625,0.09753125,0.199046875,29424.04187,11073.37392
"Lateral visual area, layer 5",3050,954,4004,0.174484375,0.169375,0.343859375,17480.07522,5632.472325
"Lateral visual area, layer 6a",1535,744,2279,0.1140625,0.1130625,0.227125,13457.53425,6580.431177
"Lateral visual area, layer 6b",175,132,307,0.02103125,0.021546875,0.042578125,8320.950966,6126.17839
Laterodorsal tegmental nucleus,7,9,16,0.096078125,0.097421875,0.1935,72.85737518,92.38171612
"Laterointermediate area, layer 1",360,19,379,0.0465,0.04571875,0.09221875,7741.935484,415.5844156
"Laterointermediate area, layer 2/3",2247,932,3179,0.071,0.069703125,0.140703125,31647.88732,13370.99305
"Laterointermediate area, layer 4",988,430,1418,0.033578125,0.032859375,0.0664375,29423.9181,13086.06752
"Laterointermediate area, layer 5",1823,715,2538,0.084640625,0.08378125,0.168421875,21538.12073,8534.129056
"Laterointermediate area, layer 6a",833,376,1209,0.044109375,0.0450625,0.089171875,18884.87425,8343.966713
"Laterointermediate area, layer 6b",136,56,192,0.009109375,0.008765625,0.017875,14929.6741,6388.5918
Linear nucleus of the medulla,26,1,27,0.026171875,0.026484375,0.05265625,993.4328358,37.75811209
Lingula (I),24,62,86,0.05128125,0.05846875,0.10975,468.0073126,1060.39551
Lobule II,236,263,499,0.644875,0.700703125,1.345578125,365.9623958,375.3372728
Lobule III,525,640,1165,1.419171875,1.55,2.969171875,369.9340504,412.9032258
Lobules IV-V,5554,5989,11543,3.529875,3.763921875,7.293796875,1573.426821,1591.159487
