structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
Anterior tegmental nucleus,0,14,14,0.017,0.01715625,0.03415625,0,816.0291439
Anterodorsal nucleus,0,1,1,0.09759375,0.097015625,0.194609375,0,10.30761797
Anterodorsal preoptic nucleus,0,7,7,0.06871875,0.0694375,0.13815625,0,100.810081
"Anterolateral visual area, layer 1",0,104,104,0.066828125,0.07840625,0.145234375,0,1326.42487
"Anterolateral visual area, layer 2/3",3,402,405,0.11621875,0.13071875,0.2469375,25.8133907,3075.304805
"Anterolateral visual area, layer 4",1,190,191,0.062515625,0.066359375,0.128875,15.996001,2863.197551
"Anterolateral visual area, layer 5",8,271,279,0.1265,0.128765625,0.255265625,63.24110672,2104.598956
"Anterolateral visual area, layer 6a",10,74,84,0.07146875,0.069625,0.14109375,139.9212943,1062.836625
"Anterolateral visual area, layer 6b",1,24,25,0.0144375,0.013921875,0.028359375,69.26406926,1723.905724
"Anteromedial nucleus, dorsal part",1,7,8,0.1520625,0.149546875,0.301609375,6.576243321,46.80806603
"Anteromedial nucleus, ventral part",0,12,12,0.104,0.1040625,0.2080625,0,115.3153153
"Anteromedial visual area, layer 1",3,175,178,0.077625,0.073828125,0.151453125,38.647343,2370.37037
"Anteromedial visual area, layer 2/3",0,140,140,0.11975,0.1154375,0.2351875,0,1212.777477
"Anteromedial visual area, layer 4",2,15,17,0.0349375,0.03353125,0.06846875,57.2450805,447.3438956
"Anteromedial visual area, layer 5",0,37,37,0.1309375,0.125328125,0.256265625,0,295.2250343
"Anteromedial visual area, layer 6a",0,11,11,0.078640625,0.074484375,0.153125,0,147.6819803
"Anteromedial visual area, layer 6b",0,2,2,0.01425,0.013546875,0.027796875,0,147.6355248
Anteroventral nucleus of thalamus,3,37,40,0.2604375,0.258734375,0.519171875,11.51907847,143.0038046
Anteroventral periventricular nucleus,0,5,5,0.114796875,0.116875,0.231671875,0,42.78074866
Anteroventral preoptic nucleus,0,5,5,0.0609375,0.059375,0.1203125,0,84.21052632
arbor vitae,192,3907,4099,3.4383125,3.481078125,6.919390625,55.84134659,1122.353438
Arcuate hypothalamic nucleus,1,13,14,0.14896875,0.152578125,0.301546875,6.712817286,85.20225294
Area postrema,7,2,9,0.017515625,0.022421875,0.0399375,399.6431757,89.19860627
Area prostriata,1,99,100,0.1715,0.184046875,0.355546875,5.83090379,537.9064437
auditory radiation,63,357,420,0.337640625,0.288015625,0.62565625,186.5889213,1239.516085
Barrington's nucleus,0,0,0,0.006859375,0.0063125,0.013171875,0,0
"Basolateral amygdalar nucleus, anterior part",16,318,334,0.853921875,0.536703125,1.390625,18.73707709,592.5063321
"Basolateral amygdalar nucleus, posterior part",21,488,509,0.7298125,0.498625,1.2284375,28.774514,978.6914014
"Basolateral amygdalar nucleus, ventral part",7,212,219,0.37940625,0.29159375,0.671,18.44988057,727.0389026
"Basomedial amygdalar nucleus, anterior part",1,183,184,0.580609375,0.522296875,1.10290625,1.722328373,350.375445
"Basomedial amygdalar nucleus, posterior part",4,326,330,0.566,0.461328125,1.027328125,7.067137809,706.6553768
Bed nuclei of the stria terminalis,1,175,176,0.94821875,0.942625,1.89084375,1.054608971,185.6517703
Bed nucleus of the accessory olfactory tract,0,2,2,0.015203125,0.015984375,0.0311875,0,125.1221896
Bed nucleus of the anterior commissure,0,0,0,0.00525,0.005140625,0.010390625,0,0
brachium of the inferior colliculus,24,18,42,0.122234375,0.135484375,0.25771875,196.3441135,132.8566486
brachium of the superior colliculus,8,129,137,0.116234375,0.10075,0.216984375,68.82645517,1280.397022
Caudoputamen,6711,13185,19896,22.84704688,17.31542188,40.16246875,293.735993,761.4599341
"Central amygdalar nucleus, capsular part",2,117,119,0.329296875,0.212359375,0.54165625,6.073546856,550.9528364
"Central amygdalar nucleus, lateral part",0,73,73,0.25859375,0.172359375,0.430953125,0,423.5336778
"Central amygdalar nucleus, medial part",0,135,135,0.585765625,0.492609375,1.078375,0,274.0508136
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,1,20,21,0.205046875,0.2009375,0.405984375,4.876933628,99.53343701
Central linear nucleus raphe,0,4,4,0.03003125,0.036625,0.06665625,0,109.2150171
Central medial nucleus of the thalamus,0,0,0,0.13009375,0.150125,0.28021875,0,0
cerebal peduncle,0,124,124,0.402921875,0.393328125,0.79625,0,315.2584118
cerebellar commissure,0,0,0,0.032796875,0.03453125,0.067328125,0,0
Cerebellum,21,892,913,0.376171875,0.3813125,0.757484375,55.82554517,2339.288641
cerebral aqueduct,3,35,38,0.18921875,0.231640625,0.420859375,15.85466557,151.0961214
choroid plexus,36,743,779,0.769890625,0.754375,1.524265625,46.75988878,984.9212925
cingulum bundle,6,66,72,0.687734375,0.67796875,1.365703125,8.724298535,97.34961973
Claustrum,238,209,447,0.40565625,0.320703125,0.726359375,586.7036438,651.6930572
columns of the fornix,0,20,20,0.16890625,0.166828125,0.335734375,0,119.8838625
commissural branch of stria terminalis,0,11,11,0.026328125,0.02321875,0.049546875,0,473.7550471
Copula pyramidis,56,4550,4606,1.153,1.238703125,2.391703125,48.56895056,3673.196513
"corpus callosum, anterior forceps",84,80,164,0.548765625,0.500015625,1.04878125,153.0708123,159.9950002
"corpus callosum, body",746,525,1271,1.822375,1.736265625,3.558640625,409.3559229,302.3730888
"corpus callosum, extreme capsule",6,54,60,0.081265625,0.07828125,0.159546875,73.83195539,689.8203593
"corpus callosum, posterior forceps",19,433,452,0.862390625,0.798109375,1.6605,22.03177939,542.5321561
"corpus callosum, splenium",16,99,115,0.46646875,0.440640625,0.907109375,34.30026127,224.6728839
"Cortical amygdalar area, anterior part",1,206,207,0.525140625,0.512234375,1.037375,1.904251837,402.1596559
"Cortical amygdalar area, posterior part, lateral zone",6,736,742,0.835375,0.775453125,1.610828125,7.182403112,949.1224889
"Cortical amygdalar area, posterior part, medial zone",6,229,235,0.739765625,0.73375,1.473515625,8.110676946,312.0954003
Cortical subplate,26,236,262,0.34709375,0.258,0.60509375,74.90771585,914.7286822
corticospinal tract,2,55,57,0.031671875,0.0313125,0.062984375,63.14750863,1756.487026
crossed tectospinal pathway,123,143,266,0.191703125,0.188125,0.379828125,641.6170837,760.1328904
Crus 1,880,9650,10530,3.397171875,3.198109375,6.59528125,259.0389984,3017.407746
Crus 2,957,10283,11240,3.004125,3.00384375,6.00796875,318.5619773,3423.280588
cuneate fascicle,0,91,91,0.0088125,0.00953125,0.01834375,0,9547.540984
Cuneate nucleus,17,580,597,0.126828125,0.13328125,0.260109375,134.0396698,4351.699883
Cuneiform nucleus,21,168,189,0.25203125,0.260921875,0.512953125,83.32300062,643.8708905
Declive (VI),243,2096,2339,1.754375,1.92046875,3.67484375,138.5108657,1091.400212
"Dentate gyrus, granule cell layer",9,170,179,1.028875,0.871140625,1.900015625,8.747418297,195.1464495
"Dentate gyrus, molecular layer",50,666,716,2.77146875,2.35153125,5.123,18.04097557,283.2197106
"Dentate gyrus, polymorph layer",6,47,53,0.4475625,0.373,0.8205625,13.40594889,126.0053619
Dentate nucleus,1,68,69,0.14771875,0.14390625,0.291625,6.769621324,472.5298588
Diagonal band nucleus,3,145,148,0.462671875,0.487046875,0.94971875,6.484076863,297.7126175
direct tectospinal pathway,0,0,0,1.56E-05,0,1.56E-05,0,0
doral tegmental decussation,0,2,2,0.002484375,0.002984375,0.00546875,0,670.1570681
dorsal acoustic stria,0,25,25,0.00490625,0.00496875,0.009875,0,5031.446541
"Dorsal auditory area, layer 1",0,1,1,0.112125,0.15571875,0.26784375,0,6.421834236
"Dorsal auditory area, layer 2/3",0,175,175,0.192171875,0.26759375,0.459765625,0,653.9764101
"Dorsal auditory area, layer 4",9,232,241,0.082015625,0.10828125,0.190296875,109.7351877,2142.568543
"Dorsal auditory area, layer 5",81,658,739,0.21871875,0.27384375,0.4925625,370.3386198,2402.830081
"Dorsal auditory area, layer 6a",28,253,281,0.125359375,0.140109375,0.26546875,223.3578462,1805.732129
"Dorsal auditory area, layer 6b",10,27,37,0.021328125,0.021875,0.043203125,468.8644689,1234.285714
Dorsal cochlear nucleus,8,680,688,0.249171875,0.252703125,0.501875,32.10635229,2690.904594
dorsal fornix,0,0,0,0.02009375,0.0225625,0.04265625,0,0
dorsal hippocampal commissure,7,113,120,0.56571875,0.531765625,1.097484375,12.37363973,212.4996327
dorsal limb,6,14,20,0.09325,0.0783125,0.1715625,64.34316354,178.7709497
Dorsal motor nucleus of the vagus nerve,14,6,20,0.063171875,0.064421875,0.12759375,221.6176107,93.13606597
Dorsal nucleus raphe,9,67,76,0.052734375,0.0818125,0.134546875,170.6666667,818.9457601
"Dorsal part of the lateral geniculate complex, core",45,579,624,0.294734375,0.224734375,0.51946875,152.6798494,2576.374887
"Dorsal part of the lateral geniculate complex, ipsilateral zone",31,185,216,0.0633125,0.05028125,0.11359375,489.6347483,3679.303915
"Dorsal part of the lateral geniculate complex, shell",22,191,213,0.1504375,0.111609375,0.262046875,146.2401329,1711.325773
Dorsal peduncular area,1,1,2,0.3344375,0.31975,0.6541875,2.990095309,3.127443315
Dorsal premammillary nucleus,0,23,23,0.058859375,0.0585625,0.117421875,0,392.7427962
dorsal spinocerebellar tract,3,448,451,0.0571875,0.067578125,0.124765625,52.45901639,6629.364162
Dorsal tegmental nucleus,3,4,7,0.047109375,0.046484375,0.09359375,63.68159204,86.05042017
Dorsal terminal nucleus of the accessory optic tract,0,4,4,0.006,0.005640625,0.011640625,0,709.1412742
Dorsomedial nucleus of the hypothalamus,0,40,40,0.194125,0.18725,0.381375,0,213.6181575
Ectorhinal area/Layer 1,0,0,0,0.143859375,0.168609375,0.31246875,0,0
Ectorhinal area/Layer 2/3,3,0,3,0.283390625,0.3559375,0.639328125,10.58609472,0
Ectorhinal area/Layer 5,16,95,111,0.34534375,0.43509375,0.7804375,46.33064881,218.3437478
Ectorhinal area/Layer 6a,11,136,147,0.279640625,0.331421875,0.6110625,39.3362016,410.3531187
Ectorhinal area/Layer 6b,0,24,24,0.04353125,0.044671875,0.088203125,0,537.250787
Edinger-Westphal nucleus,0,0,0,0.00809375,0.01378125,0.021875,0,0
"Endopiriform nucleus, dorsal part",172,920,1092,1.54640625,1.23228125,2.7786875,111.2256239,746.5828114
"Endopiriform nucleus, ventral part",53,883,936,1.004484375,0.7078125,1.712296875,52.76338918,1247.505519
"Entorhinal area, lateral part, layer 1",3,14,17,0.6254375,0.659921875,1.285359375,4.79664235,21.21463241
"Entorhinal area, lateral part, layer 2",45,183,228,1.05915625,1.109671875,2.168828125,42.48664916,164.9136147
"Entorhinal area, lateral part, layer 3",81,563,644,0.915375,0.945578125,1.860953125,88.48832446,595.4029446
"Entorhinal area, lateral part, layer 5",86,1099,1185,1.0490625,1.02740625,2.07646875,81.97795651,1069.683974
"Entorhinal area, lateral part, layer 6a",112,721,833,0.786640625,0.714890625,1.50153125,142.3775946,1008.545888
"Entorhinal area, medial part, dorsal zone, layer 1",26,202,228,0.77284375,0.671203125,1.444046875,33.64198779,300.9521149
"Entorhinal area, medial part, dorsal zone, layer 2",61,773,834,0.803765625,0.695734375,1.4995,75.89277036,1111.056213
"Entorhinal area, medial part, dorsal zone, layer 3",65,512,577,0.634671875,0.542953125,1.177625,102.4151259,942.9911652
"Entorhinal area, medial part, dorsal zone, layer 5",30,591,621,0.598265625,0.51125,1.109515625,50.14495025,1155.99022
"Entorhinal area, medial part, dorsal zone, layer 6",43,400,443,0.4284375,0.358015625,0.786453125,100.3646973,1117.269672
Ethmoid nucleus of the thalamus,4,55,59,0.123109375,0.118609375,0.24171875,32.49143292,463.7070215
external capsule,227,440,667,0.713140625,0.638640625,1.35178125,318.3102912,688.9633744
External cuneate nucleus,28,970,998,0.0805,0.087234375,0.167734375,347.826087,11119.46982
external medullary lamina of the thalamus,10,149,159,0.08,0.06503125,0.14503125,125,2291.206151
Facial motor nucleus,3,1202,1205,0.337046875,0.357890625,0.6949375,8.90083909,3358.567998
facial nerve,0,28,28,0.030171875,0.03065625,0.060828125,0,913.3537207
fasciculus retroflexus,0,4,4,0.084109375,0.08265625,0.166765625,0,48.39319471
Fasciola cinerea,1,0,1,0.03728125,0.036484375,0.073765625,26.82313495,0
Fastigial nucleus,1,82,83,0.237765625,0.24371875,0.481484375,4.205822435,336.4533915
fiber tracts,79,556,635,1.0714375,0.899140625,1.970578125,73.73271889,618.3682336
Field CA1,163,3537,3700,7.35115625,6.296078125,13.64723438,22.17338259,561.7782896
Field CA2,6,166,172,0.366953125,0.290984375,0.6579375,16.35086225,570.4773667
Field CA3,105,1952,2057,4.836875,3.628734375,8.465609375,21.70823104,537.9285994
Fields of Forel,4,171,175,0.1124375,0.111328125,0.223765625,35.57531962,1536
fimbria,45,252,297,1.0866875,0.88471875,1.97140625,41.41024904,284.8362827
Flocculus,43,875,918,0.594234375,0.54365625,1.137890625,72.36202046,1609.472898
Folium-tuber vermis (VII),48,387,435,0.504484375,0.554640625,1.059125,95.14665345,697.7491056
fourth ventricle,15,3,18,0.20403125,0.225734375,0.429765625,73.51814979,13.28995639
"Frontal pole, layer 1",21,43,64,0.107515625,0.107609375,0.215125,195.3204476,399.5934369
"Frontal pole, layer 2/3",51,71,122,0.1008125,0.100671875,0.201484375,505.8896466,705.2615241
"Frontal pole, layer 5",58,61,119,0.1634375,0.163796875,0.327234375,354.875717,372.4124773
"Frontal pole, layer 6a",5,17,22,0.054828125,0.053796875,0.108625,91.19407239,316.0034853
"Frontal pole, layer 6b",1,0,1,0.0006875,0.000578125,0.001265625,1454.545455,0
Fundus of striatum,3,213,216,0.371125,0.312609375,0.683734375,8.083529808,681.3615235
genu of corpus callosum,49,70,119,0.484875,0.479484375,0.964359375,101.0569734,145.9901587
genu of the facial nerve,0,3,3,0.0116875,0.011359375,0.023046875,0,264.0990371
Gigantocellular reticular nucleus,398,564,962,0.928,0.9765,1.9045,428.8793103,577.5729647
"Globus pallidus, external segment",26,441,467,1.415765625,1.066953125,2.48271875,18.36462162,413.3264992
"Globus pallidus, internal segment",0,66,66,0.28384375,0.256734375,0.540578125,0,257.0750411
Gracile nucleus,4,0,4,0.031265625,0.03209375,0.063359375,127.936032,0
"Gustatory areas, layer 1",0,1,1,0.09615625,0.101921875,0.198078125,0,9.811436456
"Gustatory areas, layer 2/3",1,38,39,0.201375,0.210796875,0.412171875,4.965859714,180.268327
"Gustatory areas, layer 4",0,23,23,0.076953125,0.0814375,0.158390625,0,282.4251727
"Gustatory areas, layer 5",14,280,294,0.30590625,0.303578125,0.609484375,45.76565533,922.3325956
"Gustatory areas, layer 6a",385,279,664,0.281890625,0.2594375,0.541328125,1365.77795,1075.403517
"Gustatory areas, layer 6b",65,23,88,0.027265625,0.0238125,0.051078125,2383.954155,965.8792651
habenular commissure,1,0,1,0.027015625,0.02840625,0.055421875,37.01561596,0
Hippocampal formation,21,194,215,0.26234375,0.238171875,0.500515625,80.04764741,814.5378206
Hippocampo-amygdalar transition area,0,30,30,0.210515625,0.209609375,0.420125,0,143.1233694
Hypoglossal nucleus,14,23,37,0.09715625,0.101453125,0.198609375,144.0977806,226.705683
Hypothalamus,5,513,518,1.568,1.588078125,3.156078125,3.18877551,323.0319667
Induseum griseum,0,0,0,0.061859375,0.078,0.139859375,0,0
inferior cerebellar peduncle,8,684,692,0.28778125,0.3031875,0.59096875,27.79889239,2256.029685
inferior colliculus commissure,0,1,1,0.010125,0.0108125,0.0209375,0,92.48554913
"Inferior colliculus, central nucleus",138,1805,1943,0.625078125,0.685375,1.310453125,220.7724034,2633.594747
"Inferior colliculus, dorsal nucleus",53,771,824,0.8431875,0.888609375,1.731796875,62.85671929,867.6478346
"Inferior colliculus, external nucleus",533,3855,4388,1.116046875,1.258703125,2.37475,477.5785067,3062.676118
Inferior olivary complex,940,994,1934,0.18265625,0.190390625,0.373046875,5146.278871,5220.845302
Inferior salivatory nucleus,0,12,12,0.0028125,0.002859375,0.005671875,0,4196.721311
Infracerebellar nucleus,0,11,11,0.024484375,0.024671875,0.04915625,0,445.8518049
"Infralimbic area, layer 1",0,0,0,0.075421875,0.098421875,0.17384375,0,0
"Infralimbic area, layer 2/3",0,1,1,0.085328125,0.081671875,0.167,0,12.24411708
"Infralimbic area, layer 5",0,1,1,0.20175,0.18990625,0.39165625,0,5.26575613
"Infralimbic area, layer 6a",0,3,3,0.13134375,0.118484375,0.249828125,0,25.31979428
"Infralimbic area, layer 6b",0,0,0,0.00671875,0.00646875,0.0131875,0,0
Interanterodorsal nucleus of the thalamus,0,1,1,0.069703125,0.068640625,0.13834375,0,14.56863191
Interanteromedial nucleus of the thalamus,0,1,1,0.023984375,0.0268125,0.050796875,0,37.2960373
Intercalated amygdalar nucleus,1,62,63,0.15590625,0.123484375,0.279390625,6.414111044,502.0878148
Interfascicular nucleus raphe,0,5,5,0.0313125,0.038,0.0693125,0,131.5789474
Intergeniculate leaflet of the lateral geniculate complex,1,80,81,0.054375,0.037453125,0.091828125,18.3908046,2136.003338
Intermediate geniculate nucleus,1,43,44,0.014734375,0.0116875,0.026421875,67.86850477,3679.144385
Intermediate reticular nucleus,142,2342,2484,0.994859375,1.055171875,2.05003125,142.7337406,2219.543617
Intermediodorsal nucleus of the thalamus,0,0,0,0.082265625,0.110421875,0.1926875,0,0
internal capsule,135,728,863,1.571703125,1.262796875,2.8345,85.89408385,576.4981007
Interpeduncular nucleus,0,0,0,0.004140625,0.005015625,0.00915625,0,0
"Interpeduncular nucleus, apical",0,0,0,0.00803125,0.011734375,0.019765625,0,0
"Interpeduncular nucleus, caudal",2,3,5,0.0226875,0.02928125,0.05196875,88.15426997,102.4546425
"Interpeduncular nucleus, dorsolateral",0,0,0,0.014453125,0.014640625,0.02909375,0,0
"Interpeduncular nucleus, dorsomedial",0,0,0,0.007078125,0.0075,0.014578125,0,0
"Interpeduncular nucleus, intermediate",1,0,1,0.0125,0.012578125,0.025078125,80,0
"Interpeduncular nucleus, lateral",0,1,1,0.023953125,0.02396875,0.047921875,0,41.72099087
"Interpeduncular nucleus, rostral",0,5,5,0.027625,0.03515625,0.06278125,0,142.2222222
"Interpeduncular nucleus, rostrolateral",0,3,3,0.007984375,0.007796875,0.01578125,0,384.7695391
Interposed nucleus,9,671,680,0.39359375,0.39990625,0.7935,22.86621675,1677.893256
Interstitial nucleus of Cajal,1,9,10,0.034734375,0.034265625,0.069,28.78992353,262.6538988
Intertrigeminal nucleus,0,170,170,0.016890625,0.016921875,0.0338125,0,10046.16805
Koelliker-Fuse subnucleus,2,182,184,0.069828125,0.06740625,0.137234375,28.64175431,2700.046361
Lateral amygdalar nucleus,67,281,348,0.9386875,0.636203125,1.574890625,71.37625674,441.6828352
Lateral dorsal nucleus of thalamus,11,392,403,0.61628125,0.571203125,1.187484375,17.84899346,686.2707553
Lateral habenula,1,2,3,0.19903125,0.196515625,0.395546875,5.024336631,10.17730778
Lateral hypothalamic area,7,595,602,1.166453125,1.1620625,2.328515625,6.001098415,512.0206529
lateral lemniscus,3,821,824,0.343140625,0.350296875,0.6934375,8.742771276,2343.726304
Lateral mammillary nucleus,0,5,5,0.0329375,0.03315625,0.06609375,0,150.801131
"lateral olfactory tract, body",35,346,381,0.519390625,0.41896875,0.938359375,67.38666105,825.8372492
Lateral posterior nucleus of the thalamus,39,737,776,0.690296875,0.630796875,1.32109375,56.49743091,1168.363429
Lateral preoptic area,1,91,92,0.370890625,0.37509375,0.745984375,2.696212664,242.6060152
lateral recess,22,856,878,0.194171875,0.199359375,0.39353125,113.3016818,4293.753429
"Lateral reticular nucleus, magnocellular part",72,2127,2199,0.18771875,0.214234375,0.401953125,383.5525221,9928.378674
"Lateral reticular nucleus, parvicellular part",2,217,219,0.021484375,0.024828125,0.0463125,93.09090909,8740.088106
"Lateral septal nucleus, caudal (caudodorsal) part",0,5,5,0.338953125,0.338921875,0.677875,0,14.75266239
"Lateral septal nucleus, rostral (rostroventral) part",1,28,29,1.290078125,1.2589375,2.549015625,0.775146854,22.24097701
"Lateral septal nucleus, ventral part",0,26,26,0.445328125,0.424390625,0.86971875,0,61.2643128
Lateral terminal nucleus of the accessory optic tract,1,5,6,0.010515625,0.009046875,0.0195625,95.09658247,552.6770294
lateral ventricle,35,218,253,1.45828125,1.285984375,2.744265625,24.00085717,169.5199446
Lateral vestibular nucleus,1,391,392,0.114546875,0.11421875,0.228765625,8.730050471,3423.255814
"Lateral visual area, layer 1",21,110,131,0.108484375,0.122796875,0.23128125,193.5762639,895.7882682
"Lateral visual area, layer 2/3",60,218,278,0.17984375,0.1975,0.37734375,333.6229366,1103.797468
"Lateral visual area, layer 4",31,139,170,0.109546875,0.114171875,0.22371875,282.9838825,1217.462707
"Lateral visual area, layer 5",30,182,212,0.198203125,0.197703125,0.39590625,151.3598739,920.5721963
"Lateral visual area, layer 6a",15,116,131,0.136203125,0.127171875,0.263375,110.1296318,912.1513699
"Lateral visual area, layer 6b",1,15,16,0.025796875,0.023890625,0.0496875,38.76438522,627.8613473
Laterodorsal tegmental nucleus,0,49,49,0.093125,0.091859375,0.184984375,0,533.4240517
"Laterointermediate area, layer 1",1,17,18,0.042703125,0.05271875,0.095421875,23.41748994,322.4659158
"Laterointermediate area, layer 2/3",6,75,81,0.068484375,0.081703125,0.1501875,87.61122519,917.9575445
"Laterointermediate area, layer 4",5,45,50,0.03440625,0.03959375,0.074,145.3224342,1136.543015
"Laterointermediate area, layer 5",6,80,86,0.09215625,0.10134375,0.1935,65.10681587,789.3925378
"Laterointermediate area, layer 6a",2,61,63,0.051546875,0.053078125,0.104625,38.79963625,1149.249338
"Laterointermediate area, layer 6b",0,9,9,0.01103125,0.01034375,0.021375,0,870.0906344
Linear nucleus of the medulla,3,61,64,0.022046875,0.023484375,0.04553125,136.0737066,2597.471723
Lingula (I),0,2,2,0.052265625,0.058296875,0.1105625,0,34.30715626
Lobule II,16,32,48,0.67778125,0.71234375,1.390125,23.60643644,44.92213205
Lobule III,35,275,310,1.628140625,1.70803125,3.336171875,21.49691462,161.00408
Lobules IV-V,377,2006,2383,4.1151875,4.33984375,8.45503125,91.61186459,462.2286229
Locus ceruleus,0,2,2,0.006328125,0.0061875,0.012515625,0,323.2323232
Magnocellular nucleus,0,169,169,0.250421875,0.253578125,0.504,0,666.461273
Magnocellular reticular nucleus,309,236,545,0.193390625,0.19678125,0.390171875,1597.802375,1199.301255
Main olfactory bulb,421,1767,2188,8.784625,7.83846875,16.62309375,47.92464106,225.4266817
mammillary peduncle,0,0,0,0.012953125,0.01253125,0.025484375,0,0
mammillotegmental tract,0,5,5,0.027046875,0.02696875,0.054015625,0,185.3997683
mammillothalamic tract,0,8,8,0.067578125,0.0673125,0.134890625,0,118.8486537
Medial accesory oculomotor nucleus,0,0,0,0.00684375,0.007,0.01384375,0,0
Medial amygdalar nucleus,0,87,87,0.16421875,0.163484375,0.327703125,0,532.1609481
