structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
Anterior pretectal nucleus,3023,2116,5139,0.584875,0.69403125,1.27890625,5168.625775,3048.854068
Anterior tegmental nucleus,31,14,45,0.0154375,0.0158125,0.03125,2008.097166,885.3754941
Anterodorsal nucleus,193,44,237,0.07503125,0.090265625,0.165296875,2572.261558,487.4502337
Anterodorsal preoptic nucleus,318,34,352,0.0546875,0.05565625,0.11034375,5814.857143,610.8927569
"Anterolateral visual area, layer 1",179,44,223,0.0520625,0.05071875,0.10278125,3438.17527,867.5292668
"Anterolateral visual area, layer 2/3",889,1131,2020,0.08925,0.087546875,0.176796875,9960.784314,12918.7935
"Anterolateral visual area, layer 4",1212,1497,2709,0.047265625,0.0475,0.094765625,25642.31405,31515.78947
"Anterolateral visual area, layer 5",2178,2435,4613,0.096359375,0.090796875,0.18715625,22602.88633,26818.1036
"Anterolateral visual area, layer 6a",1549,1688,3237,0.05375,0.05234375,0.10609375,28818.60465,32248.35821
"Anterolateral visual area, layer 6b",361,358,719,0.01075,0.010828125,0.021578125,33581.39535,33062.04906
"Anteromedial nucleus, dorsal part",134,22,156,0.1245,0.14059375,0.26509375,1076.305221,156.4792176
"Anteromedial nucleus, ventral part",83,30,113,0.08115625,0.09621875,0.177375,1022.718521,311.7895421
"Anteromedial visual area, layer 1",319,1221,1540,0.05653125,0.07203125,0.1285625,5642.896628,16950.97614
"Anteromedial visual area, layer 2/3",1911,4174,6085,0.087328125,0.112203125,0.19953125,21882.98443,37200.38992
"Anteromedial visual area, layer 4",880,1817,2697,0.026203125,0.0341875,0.060390625,33583.78056,53148.08044
"Anteromedial visual area, layer 5",2484,5142,7626,0.0983125,0.12659375,0.22490625,25266.36999,40618.11898
"Anteromedial visual area, layer 6a",2157,3667,5824,0.059734375,0.078671875,0.13840625,36109.86137,46611.32075
"Anteromedial visual area, layer 6b",467,700,1167,0.0114375,0.014328125,0.025765625,40830.60109,48854.96183
Anteroventral nucleus of thalamus,427,283,710,0.186625,0.230796875,0.417421875,2288.010717,1226.186446
Anteroventral periventricular nucleus,710,441,1151,0.084734375,0.08490625,0.169640625,8379.125945,5193.963931
Anteroventral preoptic nucleus,684,292,976,0.04384375,0.041109375,0.084953125,15600.85531,7103.002661
arbor vitae,18776,22212,40988,2.401078125,2.749515625,5.15059375,7819.820523,8078.513829
Arcuate hypothalamic nucleus,28,46,74,0.10665625,0.115171875,0.221828125,262.5256373,399.4030661
Area postrema,46,37,83,0.01953125,0.026859375,0.046390625,2355.2,1377.545084
Area prostriata,2752,2800,5552,0.178390625,0.201765625,0.38015625,15426.81965,13877.4878
auditory radiation,3317,2439,5756,0.161765625,0.185859375,0.347625,20504.9744,13122.82472
Barrington's nucleus,25,3,28,0.004921875,0.004890625,0.0098125,5079.365079,613.4185304
"Basolateral amygdalar nucleus, anterior part",493,2557,3050,0.25771875,0.35178125,0.6095,1912.938038,7268.721684
"Basolateral amygdalar nucleus, posterior part",2181,5069,7250,0.246265625,0.356140625,0.60240625,8856.290844,14233.14175
"Basolateral amygdalar nucleus, ventral part",1433,2118,3551,0.14175,0.203640625,0.345390625,10109.34744,10400.67521
"Basomedial amygdalar nucleus, anterior part",1558,2753,4311,0.275171875,0.335,0.610171875,5661.915848,8217.910448
"Basomedial amygdalar nucleus, posterior part",2339,4773,7112,0.235984375,0.333328125,0.5693125,9911.673178,14319.22374
Bed nuclei of the stria terminalis,4253,2403,6656,0.659890625,0.761484375,1.421375,6445.007459,3155.67867
Bed nucleus of the accessory olfactory tract,85,68,153,0.008703125,0.0103125,0.019015625,9766.606822,6593.939394
Bed nucleus of the anterior commissure,9,4,13,0.0043125,0.00484375,0.00915625,2086.956522,825.8064516
brachium of the inferior colliculus,169,317,486,0.14346875,0.155609375,0.299078125,1177.956872,2037.152325
brachium of the superior colliculus,478,513,991,0.08959375,0.1100625,0.19965625,5335.193582,4660.988075
Caudoputamen,76840,75011,151851,9.478453125,12.0223125,21.50076563,8106.80804,6239.31544
"Central amygdalar nucleus, capsular part",42,509,551,0.105109375,0.139296875,0.24440625,399.5837669,3654.066181
"Central amygdalar nucleus, lateral part",45,264,309,0.08609375,0.1159375,0.20203125,522.6860254,2277.088949
"Central amygdalar nucleus, medial part",234,1140,1374,0.259609375,0.327515625,0.587125,901.354198,3480.749964
"central canal, spinal cord/medulla",0,0,0,0,0,0,0,0
Central lateral nucleus of the thalamus,268,49,317,0.188875,0.2289375,0.4178125,1418.927862,214.032214
Central linear nucleus raphe,2,2,4,0.027609375,0.031609375,0.05921875,72.43916242,63.27236777
Central medial nucleus of the thalamus,23,3,26,0.123296875,0.14746875,0.270765625,186.5416297,20.34329307
cerebal peduncle,2200,2478,4678,0.294140625,0.364234375,0.658375,7479.415671,6803.311741
cerebellar commissure,50,6,56,0.017921875,0.02021875,0.038140625,2789.886661,296.7542504
Cerebellum,1322,1708,3030,0.303390625,0.319765625,0.62315625,4357.418757,5341.412167
cerebral aqueduct,542,128,670,0.110046875,0.138625,0.248671875,4925.173932,923.3543733
choroid plexus,2519,2715,5234,0.615890625,0.68628125,1.302171875,4090.011924,3956.104003
cingulum bundle,23706,18483,42189,0.562421875,0.70996875,1.272390625,42149.85415,26033.54021
Claustrum,4837,3208,8045,0.17946875,0.193921875,0.373390625,26951.76737,16542.74434
columns of the fornix,718,447,1165,0.128328125,0.142875,0.271203125,5595.032266,3128.608924
commissural branch of stria terminalis,24,80,104,0.012703125,0.01509375,0.027796875,1889.298893,5300.207039
Copula pyramidis,12099,12670,24769,1.180203125,1.213328125,2.39353125,10251.62512,10442.35252
"corpus callosum, anterior forceps",947,1446,2393,0.372578125,0.4719375,0.844515625,2541.748794,3063.965038
"corpus callosum, body",32427,14320,46747,1.205828125,1.446359375,2.6521875,26891.89224,9900.720559
"corpus callosum, extreme capsule",702,885,1587,0.0371875,0.04653125,0.08371875,18877.31092,19019.47616
"corpus callosum, posterior forceps",34219,27159,61378,0.658953125,0.744265625,1.40321875,51929.33868,36491.00414
"corpus callosum, splenium",16428,11104,27532,0.35025,0.427515625,0.777765625,46903.64026,25973.31969
"Cortical amygdalar area, anterior part",1556,1655,3211,0.29021875,0.329640625,0.619859375,5361.473027,5020.619045
"Cortical amygdalar area, posterior part, lateral zone",4310,5964,10274,0.432625,0.6015,1.034125,9962.438602,9915.21197
"Cortical amygdalar area, posterior part, medial zone",1174,8447,9621,0.440625,0.5913125,1.0319375,2664.397163,14285.1707
Cortical subplate,1119,1959,3078,0.13515625,0.170125,0.30528125,8279.306358,11515.06245
corticospinal tract,89,110,199,0.03125,0.032890625,0.064140625,2848,3344.418052
crossed tectospinal pathway,428,565,993,0.270421875,0.26009375,0.530515625,1582.712197,2172.293644
Crus 1,11242,21834,33076,2.2118125,2.97875,5.1905625,5082.709316,7329.920269
Crus 2,19030,28860,47890,2.1356875,2.615921875,4.751609375,8910.479646,11032.43957
cuneate fascicle,108,20,128,0.009890625,0.009671875,0.0195625,10919.43128,2067.851373
Cuneate nucleus,960,1037,1997,0.149359375,0.147671875,0.29703125,6427.45057,7022.32568
Cuneiform nucleus,2007,927,2934,0.210109375,0.20734375,0.417453125,9552.16777,4470.836473
Declive (VI),19057,13036,32093,1.420484375,1.565296875,2.98578125,13415.84627,8328.132643
"Dentate gyrus, granule cell layer",3716,3193,6909,0.7338125,0.913046875,1.646859375,5063.963887,3497.082228
"Dentate gyrus, molecular layer",11755,9298,21053,1.9665625,2.426640625,4.393203125,5977.435246,3831.634526
"Dentate gyrus, polymorph layer",1471,1391,2862,0.308671875,0.38890625,0.697578125,4765.578335,3576.697469
Dentate nucleus,272,565,837,0.111828125,0.1425,0.254328125,2432.304038,3964.912281
Diagonal band nucleus,3311,1757,5068,0.362859375,0.362796875,0.72565625,9124.747018,4842.930359
direct tectospinal pathway,0,0,0,0,0,0,0,0
doral tegmental decussation,0,0,0,0.002234375,0.002421875,0.00465625,0,0
dorsal acoustic stria,6,11,17,0.003875,0.004390625,0.008265625,1548.387097,2505.338078
"Dorsal auditory area, layer 1",282,1127,1409,0.08696875,0.096703125,0.183671875,3242.544017,11654.22524
"Dorsal auditory area, layer 2/3",1862,6104,7966,0.144046875,0.151578125,0.295625,12926.34776,40269.66292
"Dorsal auditory area, layer 4",1420,1959,3379,0.058390625,0.05934375,0.117734375,24318.97244,33011.05845
"Dorsal auditory area, layer 5",3683,5337,9020,0.149640625,0.152296875,0.3019375,24612.3003,35043.39797
"Dorsal auditory area, layer 6a",2431,2702,5133,0.0803125,0.08140625,0.16171875,30269.2607,33191.5547
"Dorsal auditory area, layer 6b",468,508,976,0.0131875,0.01375,0.0269375,35488.15166,36945.45455
Dorsal cochlear nucleus,1161,2978,4139,0.29721875,0.308515625,0.605734375,3906.213858,9652.671562
dorsal fornix,107,6,113,0.016546875,0.019890625,0.0364375,6466.477809,301.6496465
dorsal hippocampal commissure,9015,8707,17722,0.481,0.571328125,1.052328125,18742.20374,15239.92889
dorsal limb,1495,1257,2752,0.075953125,0.07846875,0.154421875,19683.19276,16019.11589
Dorsal motor nucleus of the vagus nerve,407,216,623,0.0726875,0.072140625,0.144828125,5599.312124,2994.152047
Dorsal nucleus raphe,62,22,84,0.037671875,0.05796875,0.095640625,1645.790129,379.5148248
"Dorsal part of the lateral geniculate complex, core",736,1427,2163,0.164140625,0.209578125,0.37371875,4483.960019,6808.916723
"Dorsal part of the lateral geniculate complex, ipsilateral zone",173,323,496,0.039125,0.05009375,0.08921875,4421.72524,6447.910168
"Dorsal part of the lateral geniculate complex, shell",345,722,1067,0.084390625,0.10771875,0.192109375,4088.131827,6702.639977
Dorsal peduncular area,1316,1063,2379,0.37575,0.4753125,0.8510625,3502.328676,2236.423406
Dorsal premammillary nucleus,402,334,736,0.046140625,0.0506875,0.096828125,8712.495767,6589.395808
dorsal spinocerebellar tract,338,1553,1891,0.113859375,0.107140625,0.221,2968.574173,14494.96865
Dorsal tegmental nucleus,125,29,154,0.032015625,0.031609375,0.063625,3904.343582,917.4493327
Dorsal terminal nucleus of the accessory optic tract,16,8,24,0.00478125,0.00615625,0.0109375,3346.405229,1299.492386
Dorsomedial nucleus of the hypothalamus,1062,766,1828,0.151734375,0.16396875,0.315703125,6999.073216,4671.621879
Ectorhinal area/Layer 1,1835,1932,3767,0.138734375,0.209953125,0.3486875,13226.71472,9202.05403
Ectorhinal area/Layer 2/3,5758,6988,12746,0.252046875,0.308421875,0.56046875,22844.95692,22657.27747
Ectorhinal area/Layer 5,8334,8125,16459,0.264015625,0.2941875,0.558203125,31566.31355,27618.44062
Ectorhinal area/Layer 6a,5295,3835,9130,0.182328125,0.197625,0.379953125,29041.04893,19405.4396
Ectorhinal area/Layer 6b,687,333,1020,0.02734375,0.0269375,0.05428125,25124.57143,12361.94896
Edinger-Westphal nucleus,2,4,6,0.00703125,0.01159375,0.018625,284.4444444,345.0134771
"Endopiriform nucleus, dorsal part",10061,12089,22150,0.65596875,0.748578125,1.404546875,15337.62089,16149.28302
"Endopiriform nucleus, ventral part",2773,6709,9482,0.364453125,0.478078125,0.84253125,7608.660236,14033.27124
"Entorhinal area, lateral part, layer 1",10900,10352,21252,0.558078125,0.878078125,1.43615625,19531.31562,11789.38377
"Entorhinal area, lateral part, layer 2",23447,27260,50707,0.8735625,1.23671875,2.11028125,26840.66681,22042.19836
"Entorhinal area, lateral part, layer 3",18607,22924,41531,0.675140625,0.881875,1.557015625,27560.18422,25994.61375
"Entorhinal area, lateral part, layer 5",17578,21171,38749,0.689796875,0.869828125,1.559625,25482.86407,24339.29117
"Entorhinal area, lateral part, layer 6a",14111,12334,26445,0.49084375,0.60484375,1.0956875,28748.4561,20392.0434
"Entorhinal area, medial part, dorsal zone, layer 1",8485,3067,11552,0.720125,0.721390625,1.441515625,11782.67662,4251.510754
"Entorhinal area, medial part, dorsal zone, layer 2",14501,10048,24549,0.6669375,0.723359375,1.390296875,21742.66704,13890.74414
"Entorhinal area, medial part, dorsal zone, layer 3",14527,10011,24538,0.4861875,0.545625,1.0318125,29879.41895,18347.76632
"Entorhinal area, medial part, dorsal zone, layer 5",14671,10110,24781,0.426296875,0.49721875,0.923515625,34414.98369,20333.10288
"Entorhinal area, medial part, dorsal zone, layer 6",10290,7874,18164,0.282265625,0.33940625,0.621671875,36455.02353,23199.33708
Ethmoid nucleus of the thalamus,317,253,570,0.111828125,0.137109375,0.2489375,2834.70728,1845.242165
external capsule,8219,4864,13083,0.3600625,0.420109375,0.780171875,22826.59261,11577.93729
External cuneate nucleus,986,840,1826,0.0939375,0.0923125,0.18625,10496.34065,9099.526066
external medullary lamina of the thalamus,39,96,135,0.041625,0.05303125,0.09465625,936.9369369,1810.253388
Facial motor nucleus,6099,7297,13396,0.65246875,0.56459375,1.2170625,9347.574118,12924.33719
facial nerve,341,180,521,0.03875,0.033921875,0.072671875,8800,5306.310456
fasciculus retroflexus,160,18,178,0.07984375,0.084125,0.16396875,2003.913894,213.9673105
Fasciola cinerea,113,2,115,0.0385625,0.03884375,0.07740625,2930.307942,51.48833467
Fastigial nucleus,607,630,1237,0.14575,0.158875,0.304625,4164.665523,3965.381589
fiber tracts,3109,4820,7929,0.5828125,0.68446875,1.26728125,5334.477212,7041.957723
Field CA1,53912,47483,101395,4.6308125,5.57196875,10.20278125,11642.01746,8521.763515
Field CA2,1638,1074,2712,0.195359375,0.23540625,0.430765625,8384.547709,4562.325767
Field CA3,13538,11035,24573,2.487984375,3.1009375,5.588921875,5441.3525,3558.601229
Fields of Forel,191,433,624,0.09340625,0.11025,0.20365625,2044.831047,3927.437642
fimbria,1457,863,2320,0.58915625,0.715546875,1.304703125,2473.028165,1206.070532
Flocculus,1529,5408,6937,0.777453125,0.634953125,1.41240625,1966.678055,8517.164161
Folium-tuber vermis (VII),5807,3915,9722,0.50784375,0.524640625,1.032484375,11434.61941,7462.250946
fourth ventricle,448,181,629,0.14278125,0.16115625,0.3039375,3137.666886,1123.133605
"Frontal pole, layer 1",2021,1249,3270,0.104640625,0.107625,0.212265625,19313.72256,11605.11034
"Frontal pole, layer 2/3",1427,1172,2599,0.0981875,0.102875,0.2010625,14533.4182,11392.46659
"Frontal pole, layer 5",2536,2030,4566,0.15984375,0.177203125,0.337046875,15865.49365,11455.77991
"Frontal pole, layer 6a",652,744,1396,0.048140625,0.055390625,0.10353125,13543.65466,13431.87588
"Frontal pole, layer 6b",2,6,8,0.000328125,0.000578125,0.00090625,6095.238095,10378.37838
Fundus of striatum,674,3173,3847,0.17178125,0.19559375,0.367375,3923.594688,16222.39974
genu of corpus callosum,4175,1622,5797,0.35896875,0.435765625,0.794734375,11630.53887,3722.184374
genu of the facial nerve,74,14,88,0.011125,0.0104375,0.0215625,6651.685393,1341.317365
Gigantocellular reticular nucleus,9628,9136,18764,1.626859375,1.55665625,3.183515625,5918.151346,5868.990023
"Globus pallidus, external segment",227,1549,1776,0.560359375,0.757359375,1.31771875,405.0971754,2045.264179
"Globus pallidus, internal segment",50,384,434,0.15771875,0.18746875,0.3451875,317.0200119,2048.34139
Gracile nucleus,204,122,326,0.03690625,0.037671875,0.074578125,5527.519052,3238.490253
"Gustatory areas, layer 1",219,125,344,0.0631875,0.065875,0.1290625,3465.875371,1897.533207
"Gustatory areas, layer 2/3",1403,1903,3306,0.12434375,0.131640625,0.255984375,11283.23699,14456.02374
"Gustatory areas, layer 4",852,828,1680,0.0460625,0.0480625,0.094125,18496.60787,17227.56827
"Gustatory areas, layer 5",3059,3963,7022,0.167359375,0.1795,0.346859375,18278.03193,22077.99443
"Gustatory areas, layer 6a",3939,3385,7324,0.136234375,0.151484375,0.28771875,28913.4075,22345.53894
"Gustatory areas, layer 6b",362,329,691,0.01134375,0.014375,0.02571875,31911.84573,22886.95652
habenular commissure,43,9,52,0.028,0.031140625,0.059140625,1535.714286,289.0115404
Hippocampal formation,6324,3103,9427,0.191875,0.22046875,0.41234375,32958.95765,14074.55705
Hippocampo-amygdalar transition area,638,520,1158,0.161765625,0.204640625,0.36640625,3943.977591,2541.039933
Hypoglossal nucleus,397,616,1013,0.120796875,0.124515625,0.2453125,3286.50886,4947.170285
Hypothalamus,8280,5127,13407,1.165421875,1.287234375,2.45265625,7104.723343,3982.957649
Induseum griseum,520,106,626,0.056578125,0.07353125,0.130109375,9190.831262,1441.563961
inferior cerebellar peduncle,1625,1453,3078,0.37409375,0.3894375,0.76353125,4343.830925,3731.022308
inferior colliculus commissure,101,48,149,0.00621875,0.006484375,0.012703125,16241.20603,7402.409639
"Inferior colliculus, central nucleus",7494,5685,13179,0.50315625,0.486234375,0.989390625,14893.98174,11691.89241
"Inferior colliculus, dorsal nucleus",10060,6100,16160,0.588265625,0.5596875,1.147953125,17101.11822,10898.93914
"Inferior colliculus, external nucleus",10352,8693,19045,1.106359375,1.059578125,2.1659375,9356.815004,8204.208633
Inferior olivary complex,2243,6267,8510,0.4046875,0.383703125,0.788390625,5542.548263,16332.93969
Inferior salivatory nucleus,3,81,84,0.003453125,0.003640625,0.00709375,868.7782805,22248.92704
Infracerebellar nucleus,34,28,62,0.014921875,0.0171875,0.032109375,2278.534031,1629.090909
"Infralimbic area, layer 1",309,54,363,0.086859375,0.11921875,0.206078125,3557.474366,452.948886
"Infralimbic area, layer 2/3",1056,327,1383,0.094078125,0.10446875,0.198546875,11224.7135,3130.122644
"Infralimbic area, layer 5",2392,969,3361,0.2029375,0.25584375,0.45878125,11786.8802,3787.467937
"Infralimbic area, layer 6a",929,434,1363,0.113453125,0.160453125,0.27390625,8188.403801,2704.839809
"Infralimbic area, layer 6b",31,16,47,0.005421875,0.00734375,0.012765625,5717.579251,2178.723404
Interanterodorsal nucleus of the thalamus,49,7,56,0.058140625,0.06371875,0.121859375,842.7841978,109.8577734
Interanteromedial nucleus of the thalamus,0,0,0,0.0218125,0.026265625,0.048078125,0,0
Intercalated amygdalar nucleus,117,567,684,0.062703125,0.0803125,0.143015625,1865.935709,7059.922179
Interfascicular nucleus raphe,22,7,29,0.027875,0.03359375,0.06146875,789.2376682,208.372093
Intergeniculate leaflet of the lateral geniculate complex,122,803,925,0.027015625,0.03484375,0.061859375,4515.905147,23045.73991
Intermediate geniculate nucleus,18,204,222,0.008734375,0.011390625,0.020125,2060.822898,17909.46502
Intermediate reticular nucleus,12109,43443,55552,1.587515625,1.4120625,2.999578125,7627.64146,30765.63537
Intermediodorsal nucleus of the thalamus,17,2,19,0.080734375,0.1103125,0.191046875,210.5670602,18.13031161
internal capsule,1719,5269,6988,0.743484375,0.951046875,1.69453125,2312.086249,5540.210623
Interpeduncular nucleus,1,2,3,0.003609375,0.005140625,0.00875,277.0562771,389.0577508
"Interpeduncular nucleus, apical",2,3,5,0.007171875,0.010234375,0.01740625,278.8671024,293.129771
"Interpeduncular nucleus, caudal",9,15,24,0.02046875,0.026953125,0.047421875,439.6946565,556.5217391
"Interpeduncular nucleus, dorsolateral",7,13,20,0.013078125,0.013375,0.026453125,535.2449223,971.9626168
"Interpeduncular nucleus, dorsomedial",2,4,6,0.00634375,0.00659375,0.0129375,315.270936,606.6350711
"Interpeduncular nucleus, intermediate",13,22,35,0.011328125,0.011765625,0.02309375,1147.586207,1869.853918
"Interpeduncular nucleus, lateral",39,40,79,0.021265625,0.0218125,0.043078125,1833.945628,1833.810888
"Interpeduncular nucleus, rostral",28,18,46,0.024,0.031484375,0.055484375,1166.666667,571.7121588
"Interpeduncular nucleus, rostrolateral",2,5,7,0.00690625,0.007265625,0.014171875,289.5927602,688.172043
Interposed nucleus,1377,1712,3089,0.253609375,0.30909375,0.562703125,5429.610006,5538.772622
Interstitial nucleus of Cajal,71,27,98,0.031828125,0.032359375,0.0641875,2230.731468,834.3795268
Intertrigeminal nucleus,128,163,291,0.017703125,0.01796875,0.035671875,7230.361871,9071.304348
Koelliker-Fuse subnucleus,423,390,813,0.062609375,0.065796875,0.12840625,6756.176691,5927.333175
Lateral amygdalar nucleus,4295,4485,8780,0.29684375,0.386046875,0.682890625,14468.89146,11617.76015
Lateral dorsal nucleus of thalamus,943,352,1295,0.439515625,0.551640625,0.99115625,2145.543745,638.0965869
Lateral habenula,551,73,624,0.193203125,0.21396875,0.407171875,2851.920744,341.1713159
Lateral hypothalamic area,6776,7544,14320,0.82425,0.90521875,1.72946875,8220.806794,8333.897193
lateral lemniscus,2275,2812,5087,0.376453125,0.361875,0.738328125,6043.249076,7770.639033
Lateral mammillary nucleus,158,177,335,0.0243125,0.030328125,0.054640625,6498.714653,5836.166924
"lateral olfactory tract, body",2205,2731,4936,0.2908125,0.273109375,0.563921875,7582.205029,9999.656731
Lateral posterior nucleus of the thalamus,2675,2449,5124,0.559171875,0.703140625,1.2623125,4783.860061,3482.944823
Lateral preoptic area,2422,1515,3937,0.254375,0.25225,0.506625,9521.375921,6005.946482
lateral recess,1589,2448,4037,0.24315625,0.233953125,0.477109375,6534.892687,10463.63454
"Lateral reticular nucleus, magnocellular part",2387,3882,6269,0.382640625,0.329875,0.712515625,6238.229409,11768.09397
"Lateral reticular nucleus, parvicellular part",438,788,1226,0.052515625,0.047328125,0.09984375,8340.374888,16649.71938
"Lateral septal nucleus, caudal (caudodorsal) part",1490,270,1760,0.261921875,0.2978125,0.559734375,5688.719203,906.610703
"Lateral septal nucleus, rostral (rostroventral) part",6384,3480,9864,1.123078125,1.277640625,2.40071875,5684.377478,2723.770622
"Lateral septal nucleus, ventral part",3504,1759,5263,0.356203125,0.43071875,0.786921875,9837.083827,4083.871436
Lateral terminal nucleus of the accessory optic tract,12,66,78,0.00678125,0.008859375,0.015640625,1769.585253,7449.73545
lateral ventricle,6799,3318,10117,0.845828125,1.049515625,1.89534375,8038.276098,3161.458411
Lateral vestibular nucleus,297,219,516,0.099546875,0.109859375,0.20940625,2983.519071,1993.457545
"Lateral visual area, layer 1",976,199,1175,0.08571875,0.090984375,0.176703125,11386.07364,2187.188734
"Lateral visual area, layer 2/3",3016,1386,4402,0.144140625,0.1458125,0.289953125,20924.01084,9505.357908
"Lateral visual area, layer 4",2191,1414,3605,0.086125,0.0855625,0.1716875,25439.76778,16525.93134
"Lateral visual area, layer 5",4184,2813,6997,0.157078125,0.152234375,0.3093125,26636.42694,18478.08683
"Lateral visual area, layer 6a",3412,2069,5481,0.105203125,0.1033125,0.208515625,32432.49666,20026.61827
"Lateral visual area, layer 6b",788,460,1248,0.01984375,0.01915625,0.039,39710.23622,24013.05057
Laterodorsal tegmental nucleus,587,141,728,0.064875,0.063953125,0.128828125,9048.169557,2204.7398
"Laterointermediate area, layer 1",238,23,261,0.0345,0.037390625,0.071890625,6898.550725,615.1274551
