structure_name,cell_density
GRN,83.44603263771856
ISN,48576.17728531856
PPY,803.1269286155112
AMB,1679.715302491103
IRN,7018.388925440782
PHY,66.61768307616948
LIN,27320.70785470351
LRN,698.5479694516372
MARN,190.35621806984395
ICB,28590.727663494014
MDRN,10876.518706141262
ACVII,226.14840989399295
VI,34.97267759562841
VII,1055.3911205073996
VNC,17255.626436434843
x,32794.96522027161
XII,37.75143042529346
y,67023.17290552585
IO,192.54350889218935
DMX,126.74408137546133
PARN,20006.835659356308
PAS,16165.848336061103
PGRN,930.8812688039212
RM,152.51712838844205
RO,155.7177615571776
RPA,1199.4405594405594
AP,420.8118925100057
SPVC,10966.999697244928
SPVI,10637.234924194414
SPVO,11660.701835928421
Pa5,3912.663755458515
CN,4271.219512195123
NTB,1580.5297065139584
NTS,9433.986654753531
DCN,14270.46686483651
ECU,19430.82558467174
PRNr,496.574533427829
LC,10761.061946902655
LDT,50.9701708659137
RPO,0.0
SLC,2766.9172932330825
SLD,134.59516298633017
NI,9.512485136741974
CS,26.665277850111973
SOC,2946.7309015829314
NLL,1458.7040748162995
PSV,819.8903171265688
PB,13656.993773708724
PRNc,499.37608799470064
B,266.1122661122661
SG,0.0
SUT,6551.681957186544
P5,2646.8420066221024
Acs5,0.0
PC5,1546.3917525773195
I5,234.55497382198953
TRN,1953.1697912174334
PDTg,22.27636616776888
V,3786.20019436346
DTN,9.529481834425253
PCG,282.77148185339263
PG,6237.556438991923
ME,121.88154637211959
PS,401.673640167364
PVp,1907.8193074982803
PVpo,62.77929155313351
AVP,1378.75751503006
AVPV,896.0318117802999
SCH,188.9763779527559
SFO,38.049940546967896
SBPV,204.23556715984915
MEPO,324.76319350473614
MPO,716.9944391699444
VMPO,123.3140655105973
VLPO,937.1752479924421
ADP,1847.997820757287
OV,109.96563573883162
DMH,3248.2821305217235
PD,163.68286445012788
PVi,4.5175407637467355
ARH,3159.1979260356597
PVa,20.323912353127977
ASO,161.20906801007555
PVH,125.19561815336463
SO,494.95628782784127
RCH,828.5465622280243
LHA,1157.1955719557195
LPO,135.29149977748108
PST,1006.0459492140267
PSTN,1149.1157195439448
STN,476.27430583340004
PeF,1039.5480225988701
TU,9097.859677234748
ZI,369.47492004372293
FF,137.89087521108718
PMv,9162.689804772233
VMHDM,8843.836664435306
