structure_name,cell_density
MY-mot,1313.5203113702155
MY-sat,1632.6821871376326
MY-sen,3435.7630443311105
P-sat,2588.3274945462413
P-sen,1743.3216240503227
P-mot,1085.393825812669
ME,167.77178103315342
PVR,343.8902835660314
PVZ,433.5143711478611
LZ,678.156413984953
MEZ,456.1712026696761
DORpm,719.980771211757
DORsm,1535.6827028193825
PRT,1218.8868759602817
IV,4173.913043478261
MRN,2807.52198740971
RN,1399.474759264663
AT,3889.502762430939
RR,2542.2119281991895
SCm,2129.337488495261
III,2042.8391432171359
SNr,281.80907094270424
MA3,156.22457282343368
MT,140.35087719298244
Pa4,5758.542141230068
PN,0.0
CUN,2715.4288228338883
LT,261.49131767109293
VTA,908.2175204429614
DT,431.84885290148446
VTN,7531.491712707182
PAG,892.7020594463103
EW,158.10276679841897
SAG,6649.776071657069
SCs,1328.3317662196268
IC,3878.4138336061274
MEV,0.0
NB,391.03869653767816
SCO,475.03373819163295
PBG,1287.8390201224847
PPN,5365.427728613569
RAmb,229.26506491432224
SNc,369.21048294049774
SIM,4101.926245577613
AN,3860.5177054462133
PRM,2214.6824300010953
COPY,1282.2355009608589
PFL,1194.7378699380404
FL,1303.3160156500546
LING,789.9734143562476
CENT,7378.415694366476
CUL,11625.884346213434
DEC,5307.6553912841555
FOTU,4064.510250569476
PYR,5185.082233032198
UVU,1627.2136577908013
NOD,313.11732668697493
LSX,875.0750646510579
sAMY,968.7175069071034
STRd,2128.536614564914
STRv,1324.4801769925557
PALc,465.47074278356797
PALd,1525.7982194365707
PALm,321.16352670472844
PALv,681.1429027123837
HPF,2314.4271031594976
Isocortex,4184.969874191379
OLF,3026.1343584577917
LA,2100.311975041997
BLA,1328.5612025769506
BMA,1154.6704024838134
CLA,3720.2470372225007
PA,2076.072595786107
EP,1737.7393480349444
VeCB,2788.9908256880735
DN,1170.0602236879838
IP,1482.277235621028
FN,1655.4094697946205
