structure_name,cell_density
MY-mot,2646.762576221241
MY-sat,2232.5581395348836
MY-sen,3316.784072694478
P-sat,7611.520486157306
P-sen,5447.2263750098355
P-mot,2935.7080406804166
ME,148.91141764999168
PVR,127.61849497533825
PVZ,364.568499003133
LZ,824.3044971448313
MEZ,295.50773068431283
DORpm,722.909825713564
DORsm,1685.8763492746446
PRT,7020.830327714213
IV,5042.424242424242
MRN,7077.329235376402
RN,3229.130656657942
AT,15779.917469050895
RR,6809.565301578081
SCm,4920.475761441085
III,2000.8016032064127
SNr,385.2698839751135
MA3,100.1564945226917
MT,297.85913744958117
Pa4,14760.757314974184
PN,83.60548661005879
CUN,6096.378777954525
LT,550.6287227001986
VTA,540.3039209555375
DT,330.2373581011352
VTN,6904.564315352698
PAG,1137.3219962267078
EW,93.33981526494895
SAG,6948.89766789856
SCs,2264.5303655377525
IC,6383.892191530227
MEV,411.5755627009646
NB,1779.7260273972604
SCO,246.72320740169624
PBG,1990.4735219949566
PPN,13298.89390100723
RAmb,588.805308900326
SNc,848.9408038012275
SIM,3470.8451795789874
AN,6537.749130749267
PRM,3750.4854886490853
COPY,2630.083352450868
PFL,1362.5817519030772
FL,3031.4012432048075
LING,1238.366571699905
CENT,1824.605862715953
CUL,6807.101799567628
DEC,6425.360484314804
FOTU,6750.640040962621
PYR,2438.034549708767
UVU,1377.4239690021668
NOD,1434.4238496192716
LSX,72.95081037552882
sAMY,424.08145679833774
STRd,1526.7721070623982
STRv,865.4309637045361
PALc,189.62612679178366
PALd,844.5338994733795
PALm,105.42150222918012
PALv,580.1535310579885
HPF,2493.4199448151335
Isocortex,3295.996052020643
OLF,2067.712541204886
LA,1777.8454897479844
BLA,2667.396420557167
BMA,1198.5223074737141
CLA,1278.5449646345571
PA,2627.1969505060374
EP,2316.570093421428
VeCB,1092.112136514017
DN,3107.2606535027926
IP,3545.6272821902417
FN,2707.8940180278614
