structure_name,cell_density
MY-mot,764.162448841208
MY-sat,23.577954612437374
MY-sen,5615.80384265897
P-sat,101.03598196362462
P-sen,343.9917629388927
P-mot,291.17077558736986
ME,9.781445819960263
PVR,132.36558236332027
PVZ,155.02454991816694
LZ,546.7883925660254
MEZ,561.1639527040978
DORpm,145.2047426869984
DORsm,134.53061746452306
PRT,371.5561289446435
IV,0.0
MRN,140.20580114662988
RN,40.944651604884115
AT,24.44614209320092
RR,81.63265306122449
SCm,732.7750597792917
III,0.0
SNr,86.00524934383202
MA3,0.0
MT,114.73646468268196
Pa4,0.0
PN,177.2853185595568
CUN,762.5267884478009
LT,314.75409836065575
VTA,183.70452344722645
DT,415.5844155844156
VTN,194.52887537993922
PAG,317.7094368263384
EW,0.0
SAG,48.49954531676266
SCs,1000.3736818600242
IC,2946.219571037563
MEV,1488.3720930232557
NB,417.18518518518516
SCO,198.75776397515529
PBG,21.27659574468085
PPN,131.35422393256368
RAmb,78.20719937036576
SNc,71.97365250220902
SIM,2922.83239516959
AN,4807.622062439026
PRM,4883.025082271711
COPY,7070.625339858619
PFL,2218.811576134076
FL,600.5433423890398
LING,301.5850349850064
CENT,1136.6675106789476
CUL,3916.7269478632697
DEC,9973.288150576449
FOTU,8335.57578155916
PYR,1144.1945130672214
UVU,1810.0078651165559
NOD,1294.6193241476847
LSX,636.6635668008227
sAMY,431.03207135095596
STRd,712.4047767928071
STRv,2711.2845731864936
PALc,83.42511847862332
PALd,54.547119441568235
PALm,103.38693868660835
PALv,1230.550621669627
HPF,3176.231602060205
Isocortex,6566.408000755699
OLF,3963.3769479609546
LA,1003.9488821864991
BLA,1166.7181249957118
BMA,534.5410000371209
CLA,2608.196997807387
PA,3174.0252428095528
EP,1667.300087309332
VeCB,167.06827309236945
DN,622.136319708942
IP,965.2981146521199
FN,66.29626141821264
