structure_name,cell_density
MY-mot,1412.3161717361631
MY-sat,942.374757818987
MY-sen,3144.5753897206864
P-sat,412.2816956120616
P-sen,809.1493028356572
P-mot,1231.4839519736327
ME,265.132336018412
PVR,1062.4470189319018
PVZ,956.1289469625191
LZ,1186.5665782941899
MEZ,1520.1610856359669
DORpm,401.1879597717635
DORsm,783.4667731298988
PRT,526.305846793237
IV,322.4181360201511
MRN,1310.9684038879068
RN,1730.7722217901858
AT,27.118644067796613
RR,2271.5173025732033
SCm,1562.52997574534
III,395.43726235741445
SNr,307.8177849209586
MA3,1026.1603375527425
MT,1388.7018331462775
Pa4,0.0
PN,1356.1175666438824
CUN,2075.0285773667256
LT,286.0335195530726
VTA,3575.7179207560885
DT,92.08633093525181
VTN,1195.6735496558506
PAG,761.8879520920337
EW,7467.23494938732
SAG,1682.9629629629628
SCs,500.3489724699496
IC,3900.157356700864
MEV,550.5376344086021
NB,162.94555424990207
SCO,130.52345343303875
PBG,738.4615384615385
PPN,785.749671527344
RAmb,768.9025622599987
SNc,529.5844826052139
SIM,2063.742757191452
AN,3530.5831858291244
PRM,4183.185778029606
COPY,8398.90045635094
PFL,896.8001513707261
FL,1104.1979365806646
LING,951.4370664023786
CENT,1801.898848841252
CUL,4131.695309551571
DEC,3697.839476591387
FOTU,10862.100345810835
PYR,4743.869942549811
UVU,7306.086263828038
NOD,6151.998774697503
LSX,1123.366255492914
sAMY,1887.404477909984
STRd,1622.357279838284
STRv,5999.69701673702
PALc,916.9242104832272
PALd,422.4174514460105
PALm,421.61766499939
PALv,2274.183815826949
HPF,4136.206569948592
Isocortex,9110.764236138366
OLF,9860.788280712677
LA,2568.376767558724
BLA,4698.427161746586
BMA,4633.2163933534575
CLA,5006.129548843116
PA,6506.685188400764
EP,4430.493813050043
VeCB,2662.6007405793944
DN,354.52495974235103
IP,2321.6337833160264
FN,1634.9948264173831
