structure_name,cell_density
GRN,392.4112723302584
ISN,398.7538940809969
PPY,501.58864647320485
AMBv,154.34083601286173
AMBd,2751.4018691588785
IRN,383.3736430620395
PRP,2225.048757737641
NR,882.7586206896552
LIN,260.08127539856207
LRNm,245.97549065935797
LRNp,78.12023191943851
MARN,419.3843340444986
ICB,6476.458186929023
MDRNd,3793.9573755563065
MDRNv,222.75512922994938
ACVII,267.78242677824267
VI,2819.383259911894
VII,384.5342384075586
MV,1600.1097971041015
LAV,34767.85988631126
SUV,17332.154852395262
SPIV,11512.006029934315
x,27037.937384898712
XII,1564.6628085508444
y,46222.22222222222
IO,148.1330201844855
DMX,1150.7107220182622
PARN,500.817843866171
PAS,3663.8246041412913
PGRNd,1146.487822096717
PGRNl,313.9985756113001
RM,747.0817120622568
RO,808.1593006313744
RPA,188.993288590604
AP,170.71724955542382
SPVC,6986.0944961767045
SPVI,6968.531140080786
SPVO,4808.411428571429
Pa5,12762.87956328898
VCO,2674.7060041884333
DCO,16981.708195304625
NTB,414.44812203194704
NTS,2857.45531019979
GR,0.0
CU,4413.281394917455
ECU,14968.208329910458
PRNr,718.3236369252947
LC,4027.972027972028
LDT,5876.160990712074
RPO,6188.850967007964
SLC,1293.4518997574776
SLD,1054.9450549450548
NI,4735.336787564766
CS,947.6584022038568
SOCm,233.0981106305486
SOCl,304.6007403490217
POR,767.5033801657751
NLL,2037.7015212007884
PSV,2709.4753982005304
KF,4796.088019559902
PRNc,1542.6176059618072
B,776.2803234501348
SG,2935.0318471337578
SUT,2691.9248675549848
P5,2491.3226854732766
Acs5,3116.883116883117
PC5,997.4025974025974
I5,2194.285714285714
TRN,2205.176177112566
PDTg,3303.4111310592457
V,1412.3018389346862
DTN,2859.764612008777
PCG,3420.736666795771
PG,4029.2284192709412
ME,375.6750410894576
PS,1359.0171393902624
PVp,12083.595762954481
PVpo,376.51578820986913
AVP,1441.0450326572707
AVPV,1178.087017791087
SCH,230.27954608358704
SFO,9975.23670793882
SBPV,346.6272772033481
MEPO,1932.2533136966126
MPO,1472.274678111588
VMPO,1130.5853827502597
VLPO,1557.100297914598
ADP,1530.6151851318255
OV,2930.40293040293
DMH,4980.2487198244335
PD,2574.2024965325936
PVi,2771.3658322353976
ARH,5586.580645161291
PVa,278.36172526277636
ASO,1510.3244837758111
PVH,955.7394746311624
SO,4080.2292263610316
RCH,257.68667642752564
LHA,1393.8275203212538
LPO,1565.1121928738082
PST,1537.2945638432363
PSTN,2014.8720424915498
STN,1030.8951676789015
PeF,1561.2253059265777
TU,2880.5357670463873
FF,2311.5665812660127
PMv,10049.586776859504
VMHDM,2240.4870624048704
VMHC,3680.410337344644
VMHVL,4983.042751373298
LM,936.5181837744781
MM,2643.2012332198597
SUM,4215.323561415861
TM,3673.2555370326268
MPN,332.24482960730137
PVHd,1600.6093690491305
VMH,1333.6989306279133
AHN,707.2170517889153
PH,4633.732031164271
PMd,3268.9281568425126
LGv,6890.576073435423
IGL,10147.890818858561
SubG,4827.852998065764
IntG,11533.234859675036
PO,1637.015935827602
POL,5392.176529588766
LP,3772.4636986629607
SGN,4591.859537110934
Eth,2696.230598669623
IAD,1997.5141555033836
IAM,711.1111111111111
AM,1378.032161351867
LD,3286.162762617725
AV,2853.4428534428534
AD,2334.1458841177573
RT,1044.0837450011763
PR,619.2679848548592
MD,1867.9198614889933
SMT,422.3479210082366
IMD,1886.8602214905716
RH,876.8570485308683
PIL,2759.4553706505294
CL,2021.0774559658043
CM,1716.7623286868923
PCN,1569.840502658289
PF,1412.1943796286903
PVT,3343.2087939619805
PT,2218.066783831283
RE,623.7009402718033
Xi,1031.8798094540125
LH,3602.4853064651556
MH,4359.542555844526
LGd,5838.74463974365
MG,6754.653712222174
PP,3488.0394574599263
SPFm,1435.9767891682786
SPFp,4806.9690853075535
SPA,1618.82701751135
PoT,5892.213050107787
VAL,1455.5521378037527
VM,483.9482834284171
VP,1116.184018020947
PPT,8379.637618636756
APN,7896.4386037283675
MPT,7178.997613365155
RPF,3152.6524720317575
NOT,6079.5802361171845
NPC,4323.004445624047
OP,9613.733905579398
IV,2484.018264840183
MRN,2723.5210345221885
RN,2122.6383115377066
AT,884.1354723707664
RR,2388.0597014925374
SCig,6294.335198805354
SCiw,6659.793632127605
SCdg,4547.061298919904
SCdw,4732.657106214294
III,2093.4579439252334
SNr,1710.288402536306
MA3,4671.532846715328
MT,2032.479249368459
Pa4,2524.5202558635397
PN,1657.2734196496574
CUN,9104.737387021854
LT,5765.241128298453
VTA,3289.2974772883563
DT,1824.228028503563
VTN,5477.0206022187
PRC,1327.7850433955534
ND,1978.0742306168274
Su3,615.3846153846154
INC,2622.380878472761
EW,9676.30644342973
SAG,1845.2585636820527
SCzo,4885.954015473467
SCsg,6321.125893163321
