structure_name,cell_density
GRN,505.11945392491464
ISN,2115.702479338843
PPY,1464.4664466446645
AMBv,4107.27969348659
AMBd,1296.046287367406
IRN,1211.6888462066127
PRP,125.77971460309323
NR,140.9691629955947
LIN,1405.6280027453672
LRNm,5470.787172011662
LRNp,4728.744939271255
MARN,1396.8203115614112
ICB,223.7762237762238
MDRNd,3401.7087748890763
MDRNv,3463.101077291765
ACVII,509.9601593625498
VI,127.0681667769689
VII,1733.9688820937135
MV,528.6233407735688
LAV,1713.5441568198894
SUV,771.5693468917077
SPIV,1980.9443596357319
x,3750.5140507196706
XII,186.29533474942963
y,1552.142279708973
IO,5184.335078534032
DMX,156.74748959098702
PARN,1578.806588131836
PAS,330.38348082595866
PGRNd,179.05228186745933
PGRNl,2811.731094396828
RM,964.5986680686996
RO,1227.906976744186
RPA,3342.2443270127446
AP,225.35211267605632
SPVC,4227.897668884202
SPVI,4551.5861969420475
SPVO,2175.7145753091427
Pa5,1780.281690140845
VCO,1222.8509417874584
DCO,1370.8592777085928
NTB,1541.442411194833
NTS,693.5352185853188
GR,63.131935881627626
CU,2295.18832222022
ECU,5949.883558453656
PRNr,1324.7429746401644
LC,159.80024968789013
LDT,264.88723709772785
RPO,540.6275140788415
SLC,318.8612099644128
SLD,180.42690293999195
NI,283.88928317956
CS,717.3635814484194
SOCm,2437.965524579698
SOCl,2849.4090268846835
POR,3022.2524205877353
NLL,476.76724368937244
PSV,3109.6841633689237
KF,1340.771945804395
PRNc,988.4256226141496
B,0.0
SG,0.0
SUT,995.860800245286
P5,1890.8907647725841
Acs5,715.0837988826815
PC5,4022.531870738215
I5,5027.726432532347
TRN,1080.8132684813147
PDTg,98.38585703305151
V,3366.267581076369
DTN,74.79131886477462
PCG,147.2715318869165
PG,410.0888038359817
ME,0.0
PS,133.9067767058003
PVp,215.51724137931032
PVpo,0.0
AVP,41.55844155844156
AVPV,21.582248600526068
SCH,25.702811244979916
SFO,0.0
SBPV,38.1770460510618
MEPO,0.0
MPO,79.44185250181911
VMPO,32.33956543708944
VLPO,201.36960947621694
ADP,50.66726984845057
OV,0.0
DMH,104.88364470665356
PD,0.0
PVi,18.873488646416988
ARH,46.42727602466449
PVa,0.0
ASO,0.0
PVH,17.498291182501706
SO,259.1093117408907
RCH,52.42559388368071
LHA,258.533803053179
LPO,123.32697987139476
PST,229.94011976047906
PSTN,537.9728276805787
STN,1038.0004701089085
PeF,112.98865069356873
TU,160.75016744809108
FF,782.0682913204386
PMv,210.61747640079673
VMHDM,12.271114945834533
VMHC,56.833777347218856
VMHVL,93.51256575102279
LM,75.65011820330969
MM,62.88381233112257
SUM,69.74716652136007
TM,425.2243851264716
MPN,31.011508176862506
PVHd,61.12054329371817
VMH,54.5144804088586
AHN,79.05896235111915
PH,109.8286278473871
PMd,195.87491683300067
LGv,459.7050661152528
IGL,882.08269525268
SubG,295.3391785879096
IntG,1665.2868125369603
PO,596.1704329825772
POL,701.8302571627153
LP,587.3920756948552
SGN,986.3103533076481
Eth,244.0853264382676
IAD,7.228371357578496
IAM,19.68625038449708
AM,39.240933198442626
LD,339.3728864853485
AV,77.04577602552142
AD,5.13849859494179
RT,493.3806909912819
PR,70.68568798895537
MD,14.745657443952478
SMT,38.36930455635491
IMD,0.0
RH,0.0
PIL,211.8636485640154
CL,51.72612862256091
CM,0.0
PCN,57.10546665873535
PF,46.87748797808987
PVT,1.874688772371774
PT,20.365950676213206
RE,26.088865197077546
Xi,0.0
LH,7.5844361050760405
MH,18.65267715879757
LGd,1176.3925497931466
MG,752.7085478887745
PP,203.7717364682831
SPFm,0.0
SPFp,390.00124362641463
SPA,0.0
PoT,952.1746565581714
VAL,531.9303455287833
VM,323.39765945904054
VP,1668.5532585360745
PPT,74.94943042691365
APN,323.9731029793235
MPT,0.0
RPF,0.0
NOT,151.79365549955529
NPC,13.515653872551608
OP,64.90872210953347
IV,332.46753246753246
MRN,323.86421259883826
RN,438.2719015810466
AT,409.88106129917657
RR,134.49145418884842
SCig,222.74453082625203
SCiw,404.75759222363104
SCdg,375.80389598285024
SCdw,254.36479772888572
III,110.47180667433832
SNr,224.82348998717342
MA3,0.0
MT,82.865774708675
Pa4,370.3703703703704
PN,59.25925925925925
CUN,368.45471991227265
LT,306.7092651757188
VTA,176.79558011049724
DT,343.6241610738255
VTN,816.0863168219715
PRC,16.50760897601238
ND,137.04496788008566
Su3,84.5442536327609
INC,144.92753623188403
EW,0.0
SAG,90.49133969600565
SCzo,112.44366358566955
SCsg,212.23257482955322
SCop,149.6447299720778
ICc,1482.6932478031215
ICd,475.80637885144586
ICe,1847.7734498368247
MEV,0.0
NB,484.06266882766073
SCO,0.0
PBG,73.05936073059361
PPN,454.89930614317143
IPR,79.64161274265804
IPC,96.21166566446182
IPA,0.0
IPL,20.8672970329312
IPI,39.875389408099686
IPDM,0.0
IPDL,0.0
IPRL,190.0990099009901
IF,72.1370604147881
RL,44.13793103448276
CLI,60.00937646507267
DR,564.8589014051794
SNc,129.7576260252511
VeCB,66.58343736995423
DN,236.60522931847404
IP,856.962822936358
FN,172.3835794256044
SIM,901.7477981675574
ANcr1,1596.5960511539975
ANcr2,1870.8486125198306
PRM,1407.7961239377787
COPY,1925.8243014588193
PFL,413.49530019846026
FL,806.755921730175
LING,18.089315997738836
CENT2,34.529268950633934
CENT3,92.920872069878
"CUL4, 5",281.84402038726944
DEC,636.4896466686508
FOTU,410.7163932491443
PYR,399.7496348842061
UVU,519.7603400982838
NOD,895.4155251141552
LSc,7.375991148810622
LSr,11.37694085339316
LSv,29.894721713197516
SF,6.532945439697851
SH,0.0
IA,225.49074436552766
MeAV,297.6744186046512
MeA,265.48419396366756
MeAPD,113.22739516424666
MeAPV,104.44866847147821
AAA,341.4051086812165
BA,64.12825651302605
MeAD,328.18777754282087
CEAc,219.69653262562744
CEAl,169.3919727348537
CEAm,125.18836211892894
CP,495.38787378452673
ACB,106.00914523112615
OT,613.9740215638
FS,315.9121552137846
BAC,0.0
BST,93.08013948799312
GPe,188.10024292924842
GPi,122.09151082463796
TRS,13.103118815259673
MS,1.7342293518317797
NDB,155.83560922641573
MA,335.3174603174603
SI,250.09285625851183
IG,0.0
CA,260.37753969017257
DG,120.86320616587216
FC,13.55644990468121
POST,199.10958536716194
PRE,114.9654318751321
ProS,233.98637295271158
APr,281.2568666227203
SUB,316.9507552796838
HATA,71.40731925022314
PAR,239.5822100349699
ENT,376.25044799205244
GU4,145.21061458025056
GU2/3,94.62072102809053
GU5,482.3749583408106
GU1,5.048513055139229
GU6a,1226.6127868379274
GU6b,1722.8510247782197
FRP5,363.65372678221837
FRP6a,202.53164556962025
FRP6b,790.1234567901234
FRP2/3,605.5060100814269
FRP1,297.5014526438117
VISa,472.0293836715804
VISrl,706.9985608443046
AUDp,635.254684038209
AUDd,857.4051351965463
AUDv,195.18046153748
AUDpo,744.0022794187482
RSPd,139.59869788314052
RSPv,46.125037372735996
RSPagl,206.40238450074514
ACAd,25.63685762719736
ACAv,10.941417825393206
ILA6a,12.008255675777097
ILA6b,0.0
ILA2/3,5.988023952095808
ILA1,0.0
ILA5,2.553259395196681
SSp,1703.873597762371
SSs,670.6110214666838
MOp,1062.2361024359775
MOs,441.63214195318847
TEa2/3,87.71534151038324
TEa4,179.23154475187633
TEa5,212.0771273524997
TEa6a,300.0669792364367
TEa6b,323.66044551475017
TEa1,13.28548975415913
VISli,480.35596411021197
VISpor,588.9826561597646
VISp,484.62675228567224
VISam,431.47074789430366
VISal,1150.3907218027723
VISl,608.5722395685495
VISpl,510.36842848845413
VISpm,540.5477302049666
VISC4,12.233974767427041
VISC5,137.9186495465565
VISC2/3,0.0
VISC6b,336.21013133208254
VISC6a,438.59521558932596
VISC1,8.84018601224734
ORBl,314.55943761534814
ORBm,26.56180288237064
ORBvl,79.09033677125514
ECT6b,272.09920283436674
ECT2/3,4.692426130948016
ECT1,0.0
ECT6a,240.5645903651427
ECT5,142.22791703371507
PERI6a,165.63806490145333
PERI6b,518.6385737439222
PERI1,7.111111111111111
PERI5,199.38962360122076
PERI2/3,48.09564474807857
AId,840.6145624582498
AIp,164.74525162263038
AIv,259.55656851737024
PL6b,41.666666666666664
PL1,25.213093617935677
PL2/3,2.793783830976078
PL5,17.994271355017837
PL6a,62.119285092710356
AOBgl,545.6398850894263
AOBgr,156.84303129320097
AOBmi,148.73193897140547
AON,163.34739844450652
MOB,131.6241147951175
TR,610.8738839540566
TTd,5.269137672687754
TTv,82.339025959204
NLOT3,638.622578751712
NLOT1,234.60916442048517
NLOT2,430.67292644757435
COAa,199.54211350765155
COAp,316.7610614089301
PAA,509.839383369935
DP,3.0572274768319474
PIR,354.91722003545567
LA,220.96772593334853
BLAa,240.17977528089887
BLAp,414.34749427626554
BLAv,326.37853949329354
BMAa,166.8319496784065
BMAp,321.2216155378789
CLA,615.3978531632499
PA,200.7533981695003
EPd,392.9912953507726
EPv,546.6341810616223
