structure_name,cell_density
GRN,5.864296513492464
ISN,0.0
PPY,62.02752471409188
AMBv,50.59288537549408
AMBd,0.0
IRN,129.18255283129434
PRP,17.89876013796961
NR,83.82449246889325
LIN,0.0
LRNm,76.5194287612089
LRNp,0.0
MARN,22.66931141966563
ICB,28.03328953131844
MDRNd,3118.2425452792504
MDRNv,193.39166156459225
ACVII,0.0
VI,0.0
VII,31.648569014897078
MV,52.455107667088896
LAV,15.777796039115785
SUV,274.2918368713587
SPIV,33.44268005922141
x,23.113037197544237
XII,228.68577145715713
y,63.681592039801004
IO,11.147106977392273
DMX,153.1650113677157
PARN,83.21838676518394
PAS,1112.6228269085411
PGRNd,5.89372870430058
PGRNl,11.153156741684924
RM,10.3862382343395
RO,0.0
RPA,0.0
AP,316.2295705055112
SPVC,4855.066088523011
SPVI,272.6388272298784
SPVO,44.690954072064166
Pa5,2874.548270521425
VCO,476.6587799609094
DCO,88.84775566867191
NTB,93.5672514619883
NTS,582.0944004397691
GR,768.904593639576
CU,6075.827675298924
ECU,3996.514667441185
PRNr,106.18974430627358
LC,0.0
LDT,45.19318067184505
RPO,13.504958852078499
SLC,0.0
SLD,175.82417582417582
NI,12.300595810109552
CS,68.66239833881295
SOCm,52.25022961526687
SOCl,308.04849814171695
POR,116.2739484695001
NLL,1575.424348659487
PSV,449.9142693846447
KF,749.2047334266446
PRNc,127.054215258613
B,0.0
SG,0.0
SUT,124.47325769854133
P5,317.08283789139915
Acs5,294.47852760736197
PC5,444.8473859171955
I5,294.6291560102302
TRN,225.98176179802877
PDTg,81.52866242038216
V,273.2873787592265
DTN,37.22373012795657
PCG,74.7550866616428
PG,526.2047738963862
ME,0.0
PS,181.43160878809357
PVp,116.1072955811844
PVpo,30.513969676742633
AVP,529.9608551641072
AVPV,620.2012672381662
SCH,141.6498993963783
SFO,87.79149519890261
SBPV,211.3821138211382
MEPO,0.0
MPO,338.9763389763389
VMPO,53.67626502655857
VLPO,441.93345888261143
ADP,481.9795589026358
OV,0.0
DMH,287.76543489760445
PD,587.1559633027523
PVi,4.60166810468795
ARH,135.41561712846345
PVa,15.6747489590987
ASO,403.36134453781517
PVH,177.47440273037543
SO,260.31377106333525
RCH,413.0158153063079
LHA,360.23910159081896
LPO,89.3329415221863
PST,385.5421686746988
PSTN,240.1500938086304
STN,85.12760827999003
PeF,671.4259109814388
TU,806.8798530516824
FF,534.6012979502666
PMv,469.56381520599854
VMHDM,569.9287589051369
VMHC,689.6442437207828
VMHVL,451.4775977121068
LM,564.4983461962513
MM,794.2700597418888
SUM,763.9997317416672
TM,561.8402044671631
MPN,474.4465701011205
PVHd,121.26047068209014
VMH,627.8438739302859
AHN,625.8873281981573
PH,377.7323412238359
PMd,513.0102355407572
LGv,1517.5055542787097
IGL,2148.4828921885087
SubG,681.6568047337279
IntG,3396.2784286698825
PO,34.23411857842822
POL,492.56028732683427
LP,246.4278412575816
SGN,345.85966079148653
Eth,286.26198083067095
IAD,56.958504839247965
IAM,0.0
AM,214.0269391546679
LD,34.294193619301474
AV,449.0868311438641
AD,296.54591406908173
RT,166.36506333669928
PR,343.4512829112863
MD,19.208905947302842
SMT,33.25073934937255
IMD,4.478969836937504
RH,17.059842729574836
PIL,23.165324405031217
CL,9.029345372460497
CM,3.1360250882007055
PCN,13.270436991343113
PF,24.958912504526587
PVT,323.47257321242756
PT,725.2332169633148
RE,117.50074030204323
Xi,0.0
LH,19.23293640359115
MH,21.752984662446362
LGd,414.40817739406646
MG,981.500872600349
PP,16.46937725167267
SPFm,184.36213991769546
SPFp,1882.7772768259695
SPA,33.52540597171294
PoT,2522.526429926809
VAL,82.79430789133247
VM,160.20708586382966
VP,121.92339038304807
PPT,302.0486967714255
APN,484.03550531758964
MPT,43.11215897608623
RPF,218.1110029211295
NOT,354.82646008961797
NPC,135.7124385828808
OP,81.09477952356816
IV,0.0
MRN,103.76907128807612
RN,280.0556100006837
AT,0.0
RR,137.41277509393453
SCig,89.621450379927
SCiw,59.886963356664296
SCdg,21.260198251348694
SCdw,0.0
III,38.095238095238095
SNr,185.5667821294585
MA3,0.0
MT,442.0967086550183
Pa4,0.0
PN,732.3943661971832
CUN,958.36376917458
LT,511.09139307897067
VTA,1080.4742155753845
DT,0.0
VTN,136.67912439935932
PRC,133.60096346848655
ND,0.0
Su3,0.0
INC,97.5609756097561
EW,0.0
SAG,990.1692183722804
SCzo,24.659962239432822
SCsg,18.404371038121557
SCop,42.888503755054884
ICc,908.2206734402554
ICd,211.91344192113448
ICe,1748.4651815470968
MEV,0.0
NB,246.69603524229072
SCO,0.0
PBG,175.82417582417582
PPN,436.81878320767794
IPR,389.8635477582846
IPC,19.27710843373494
IPA,0.0
IPL,213.6181575433912
IPI,158.80893300248138
IPDM,479.14438502673795
IPDL,137.11837171933584
IPRL,320.3203203203203
IF,114.95285136955546
RL,0.0
CLI,0.0
DR,0.0
SNc,353.37423312883436
VeCB,104.80349344978166
DN,107.93338486402924
IP,66.99412190997666
FN,139.37889280892026
SIM,467.01807970836
ANcr1,348.05224318711214
ANcr2,1528.7889606849271
PRM,1290.284577228793
COPY,1604.9451434765413
PFL,103.04719792367587
